day,symbol,entry_m,exit_m,why,split,half,wk,net_R,date,pnl_R
2025-04-08,TSLR,603,720,stop,TRAIN,H1,2025-04-07,-1.0868923076923078,2025-04-08,-1.0868923076923078
2025-04-08,TSLT,603,727,stop,TRAIN,H1,2025-04-07,-1.0866133333333332,2025-04-08,-1.0866133333333332
2025-04-08,TSLY,603,728,stop,TRAIN,H1,2025-04-07,-1.2084563758389237,2025-04-08,-1.2084563758389237
2025-04-08,TVTX,612,671,stop,TRAIN,H1,2025-04-07,-1.1165582417582418,2025-04-08,-1.1165582417582418
2025-04-08,ULCC,606,654,stop,TRAIN,H1,2025-04-07,-1.1512,2025-04-08,-1.1512
2025-04-08,WWW,604,648,stop,TRAIN,H1,2025-04-07,-1.1147594202898554,2025-04-08,-1.1147594202898554
2025-04-08,XFLT,719,756,stop,TRAIN,H1,2025-04-07,-1.1723117117117121,2025-04-08,-1.1723117117117121
2025-04-08,YALA,607,629,stop,TRAIN,H1,2025-04-07,-1.156200000000001,2025-04-08,-1.156200000000001
2025-04-09,AEHR,827,953,target,TRAIN,H1,2025-04-07,1.92072,2025-04-09,1.92072
2025-04-09,AG,800,845,target,TRAIN,H1,2025-04-07,1.875335483870968,2025-04-09,1.875335483870968
2025-04-09,AGI,602,651,stop,TRAIN,H1,2025-04-07,-1.1818734693877557,2025-04-09,-1.1818734693877557
2025-04-09,ARIS,685,746,nobreak,TRAIN,H1,2025-04-07,0.2141217391304364,2025-04-09,0.2141217391304364
2025-04-09,AU,806,867,nobreak,TRAIN,H1,2025-04-07,-0.5965696969696944,2025-04-09,-0.5965696969696944
2025-04-09,AVGX,602,606,stop,TRAIN,H1,2025-04-07,-1.2452057142857171,2025-04-09,-1.2452057142857171
2025-04-09,CDE,676,807,target,TRAIN,H1,2025-04-07,1.8950000000000005,2025-04-09,1.8950000000000005
2025-04-09,CWEB,800,955,eod,TRAIN,H1,2025-04-07,1.3554435643564324,2025-04-09,1.3554435643564324
2025-04-09,DRD,807,868,nobreak,TRAIN,H1,2025-04-07,-0.42516504854368875,2025-04-09,-0.42516504854368875
2025-04-09,EGO,682,743,nobreak,TRAIN,H1,2025-04-07,0.11400941176470669,2025-04-09,0.11400941176470669
2025-04-09,EQX,800,918,target,TRAIN,H1,2025-04-07,1.8420230769230779,2025-04-09,1.8420230769230779
2025-04-09,ETHU,633,652,stop,TRAIN,H1,2025-04-07,-1.1218861538461542,2025-04-09,-1.1218861538461542
2025-04-09,EXK,778,801,target,TRAIN,H1,2025-04-07,1.805726086956522,2025-04-09,1.805726086956522
2025-04-09,FSM,828,955,eod,TRAIN,H1,2025-04-07,0.2594923857868024,2025-04-09,0.2594923857868024
2025-04-09,GDXU,602,648,stop,TRAIN,H1,2025-04-07,-1.0873083717036416,2025-04-09,-1.0873083717036416
2025-04-09,GFI,800,955,eod,TRAIN,H1,2025-04-07,-0.1180369230769229,2025-04-09,-0.1180369230769229
2025-04-09,GRAB,800,836,target,TRAIN,H1,2025-04-07,1.8981230769230768,2025-04-09,1.8981230769230768
2025-04-09,HL,636,648,stop,TRAIN,H1,2025-04-07,-1.2133625,2025-04-09,-1.2133625
2025-04-09,HMY,801,955,eod,TRAIN,H1,2025-04-07,0.049903536977492544,2025-04-09,0.049903536977492544
2025-04-09,IAG,604,652,stop,TRAIN,H1,2025-04-07,-1.1107562218890554,2025-04-09,-1.1107562218890554
2025-04-09,IONX,624,649,stop,TRAIN,H1,2025-04-07,-1.1287790695597808,2025-04-09,-1.1287790695597808
2025-04-09,KC,802,840,target,TRAIN,H1,2025-04-07,1.9002714285714286,2025-04-09,1.9002714285714286
2025-04-09,KGC,800,955,eod,TRAIN,H1,2025-04-07,0.3935037037037057,2025-04-09,0.3935037037037057
2025-04-09,LABD,608,782,stop,TRAIN,H1,2025-04-07,-1.0965855121675157,2025-04-09,-1.0965855121675157
2025-04-09,MUX,800,955,eod,TRAIN,H1,2025-04-07,1.2560111111111132,2025-04-09,1.2560111111111132
2025-04-09,NGD,800,955,eod,TRAIN,H1,2025-04-07,0.5890266666666615,2025-04-09,0.5890266666666615
2025-04-09,NVDL,634,651,stop,TRAIN,H1,2025-04-07,-1.1159387978142077,2025-04-09,-1.1159387978142077
2025-04-09,NVDU,634,651,stop,TRAIN,H1,2025-04-07,-1.1137556401278732,2025-04-09,-1.1137556401278732
2025-04-09,NVDX,634,651,stop,TRAIN,H1,2025-04-07,-1.1194432432432435,2025-04-09,-1.1194432432432435
2025-04-09,PAAS,681,742,nobreak,TRAIN,H1,2025-04-07,-0.11519322033898044,2025-04-09,-0.11519322033898044
2025-04-09,PPTA,801,955,eod,TRAIN,H1,2025-04-07,1.2118499999999979,2025-04-09,1.2118499999999979
2025-04-09,QXO,837,955,eod,TRAIN,H1,2025-04-07,0.9848235294117673,2025-04-09,0.9848235294117673
2025-04-09,RGTI,601,651,stop,TRAIN,H1,2025-04-07,-1.1286046511627907,2025-04-09,-1.1286046511627907
2025-04-09,SA,804,955,eod,TRAIN,H1,2025-04-07,1.3750515723270367,2025-04-09,1.3750515723270367
2025-04-09,SATL,837,955,eod,TRAIN,H1,2025-04-07,-0.4132799999999991,2025-04-09,-0.4132799999999991
2025-04-09,SBSW,681,742,nobreak,TRAIN,H1,2025-04-07,-0.10342036553524805,2025-04-09,-0.10342036553524805
2025-04-09,SILJ,838,955,eod,TRAIN,H1,2025-04-07,0.48154117647057876,2025-04-09,0.48154117647057876
2025-04-09,SMPL,616,798,stop,TRAIN,H1,2025-04-07,-1.1960285714285706,2025-04-09,-1.1960285714285706
2025-04-09,SRTY,700,755,stop,TRAIN,H1,2025-04-07,-1.1290701030927828,2025-04-09,-1.1290701030927828
2025-04-09,SSRM,801,955,eod,TRAIN,H1,2025-04-07,0.21371612903225656,2025-04-09,0.21371612903225656
2025-04-09,STM,785,803,target,TRAIN,H1,2025-04-07,1.7970031746031754,2025-04-09,1.7970031746031754
2025-04-09,SVM,783,798,stop,TRAIN,H1,2025-04-07,-1.255555555555556,2025-04-09,-1.255555555555556
2025-04-09,TMV,602,708,target,TRAIN,H1,2025-04-07,1.8132487818617107,2025-04-09,1.8132487818617107
2025-04-09,TSLT,632,652,stop,TRAIN,H1,2025-04-07,-1.1196206896551721,2025-04-09,-1.1196206896551721
2025-04-09,TZA,700,755,stop,TRAIN,H1,2025-04-07,-1.1251072463768113,2025-04-09,-1.1251072463768113
2025-04-09,USD,633,652,stop,TRAIN,H1,2025-04-07,-1.2513361646520755,2025-04-09,-1.2513361646520755
2025-04-09,YINN,800,955,eod,TRAIN,H1,2025-04-07,0.9623790322580666,2025-04-09,0.9623790322580666
2025-04-10,BABX,606,676,stop,TRAIN,H1,2025-04-07,-1.1498769230769228,2025-04-10,-1.1498769230769228
2025-04-10,CRSH,796,838,stop,TRAIN,H1,2025-04-07,-1.1253227613806907,2025-04-10,-1.1253227613806907
2025-04-10,DRIP,660,742,target,TRAIN,H1,2025-04-07,1.8151185185185181,2025-04-10,1.8151185185185181
2025-04-10,EDZ,661,722,target,TRAIN,H1,2025-04-07,1.7876666666666672,2025-04-10,1.7876666666666672
2025-04-10,ERY,660,741,target,TRAIN,H1,2025-04-07,1.8149333333333326,2025-04-10,1.8149333333333326
2025-04-10,FAZ,601,717,target,TRAIN,H1,2025-04-07,1.851586666666667,2025-04-10,1.851586666666667
2025-04-10,FIAT,694,872,stop,TRAIN,H1,2025-04-07,-1.1714347826086946,2025-04-10,-1.1714347826086946
2025-04-10,FNGD,659,725,target,TRAIN,H1,2025-04-07,1.8990473276676074,2025-04-10,1.8990473276676074
2025-04-10,GDS,619,689,stop,TRAIN,H1,2025-04-07,-1.1106706766917294,2025-04-10,-1.1106706766917294
2025-04-10,HIBS,660,738,target,TRAIN,H1,2025-04-07,1.8993635705669483,2025-04-10,1.8993635705669483
2025-04-10,HMY,667,826,target,TRAIN,H1,2025-04-07,1.7735000000000003,2025-04-10,1.7735000000000003
2025-04-10,KOLD,714,797,target,TRAIN,H1,2025-04-07,1.7838789473684205,2025-04-10,1.7838789473684205
2025-04-10,KROS,637,673,stop,TRAIN,H1,2025-04-07,-1.1091893333333334,2025-04-10,-1.1091893333333334
2025-04-10,LABD,645,712,target,TRAIN,H1,2025-04-07,1.850468965517242,2025-04-10,1.850468965517242
2025-04-10,MSTZ,682,721,target,TRAIN,H1,2025-04-07,1.8889454545454545,2025-04-10,1.8889454545454545
2025-04-10,NVD,690,742,target,TRAIN,H1,2025-04-07,1.8894923076923078,2025-04-10,1.8894923076923078
2025-04-10,NVDQ,690,742,target,TRAIN,H1,2025-04-07,1.9000727272727276,2025-04-10,1.9000727272727276
2025-04-10,NVDS,692,743,target,TRAIN,H1,2025-04-07,1.8709694581280787,2025-04-10,1.8709694581280787
2025-04-10,OILD,654,724,target,TRAIN,H1,2025-04-07,1.834785000000001,2025-04-10,1.834785000000001
2025-04-10,QID,657,718,target,TRAIN,H1,2025-04-07,1.8004939393939383,2025-04-10,1.8004939393939383
2025-04-10,SDS,657,718,target,TRAIN,H1,2025-04-07,1.7878810810810797,2025-04-10,1.7878810810810797
2025-04-10,SOXS,660,721,target,TRAIN,H1,2025-04-07,1.888756242599658,2025-04-10,1.888756242599658
2025-04-10,SPXS,652,710,target,TRAIN,H1,2025-04-07,1.8248308724832214,2025-04-10,1.8248308724832214
2025-04-10,SPXU,653,717,target,TRAIN,H1,2025-04-07,1.8396256410256404,2025-04-10,1.8396256410256404
2025-04-10,SQQQ,653,712,target,TRAIN,H1,2025-04-07,1.851762274683102,2025-04-10,1.851762274683102
2025-04-10,SRTY,656,718,target,TRAIN,H1,2025-04-07,1.8511164179104482,2025-04-10,1.8511164179104482
2025-04-10,TSDD,652,707,target,TRAIN,H1,2025-04-07,1.8262722595078311,2025-04-10,1.8262722595078311
2025-04-10,TSLQ,654,709,target,TRAIN,H1,2025-04-07,1.8452825000000008,2025-04-10,1.8452825000000008
2025-04-10,TSLS,802,831,stop,TRAIN,H1,2025-04-07,-1.1381925925925929,2025-04-10,-1.1381925925925929
2025-04-10,TSLZ,655,711,target,TRAIN,H1,2025-04-07,1.8484133333333337,2025-04-10,1.8484133333333337
2025-04-10,TZA,657,736,target,TRAIN,H1,2025-04-07,1.8648666666666671,2025-04-10,1.8648666666666671
2025-04-10,UVXY,653,704,target,TRAIN,H1,2025-04-07,1.9019570370370371,2025-04-10,1.9019570370370371
2025-04-11,AMDL,764,809,stop,TRAIN,H1,2025-04-07,-1.0820181818181818,2025-04-11,-1.0820181818181818
2025-04-11,AU,608,669,nobreak,TRAIN,H1,2025-04-07,-0.42783927576601427,2025-04-11,-0.42783927576601427
2025-04-11,BITU,764,955,eod,TRAIN,H1,2025-04-07,0.809597315436249,2025-04-11,0.809597315436249
2025-04-11,BITX,764,955,eod,TRAIN,H1,2025-04-07,0.8210333333333295,2025-04-11,0.8210333333333295
2025-04-11,EGO,606,651,stop,TRAIN,H1,2025-04-07,-1.2422074074074079,2025-04-11,-1.2422074074074079
2025-04-11,ETHT,758,819,nobreak,TRAIN,H1,2025-04-07,0.19913876923076476,2025-04-11,0.19913876923076476
2025-04-11,ETHU,758,819,nobreak,TRAIN,H1,2025-04-07,0.12260668973471403,2025-04-11,0.12260668973471403
2025-04-11,IAG,608,640,stop,TRAIN,H1,2025-04-07,-1.217547826086956,2025-04-11,-1.217547826086956
2025-04-11,KC,752,955,eod,TRAIN,H1,2025-04-07,0.4467157894736802,2025-04-11,0.4467157894736802
2025-04-11,LPG,709,823,target,TRAIN,H1,2025-04-07,1.7406769230769246,2025-04-11,1.7406769230769246
2025-04-11,MSTU,691,819,target,TRAIN,H1,2025-04-07,1.8914221649484535,2025-04-11,1.8914221649484535
2025-04-11,MSTX,691,819,target,TRAIN,H1,2025-04-07,1.8890055555555558,2025-04-11,1.8890055555555558
2025-04-11,SA,646,955,eod,TRAIN,H1,2025-04-07,0.34613916279069656,2025-04-11,0.34613916279069656
2025-04-11,SBSW,646,707,nobreak,TRAIN,H1,2025-04-07,-0.5485241379310287,2025-04-11,-0.5485241379310287
2025-04-11,SDGR,635,826,target,TRAIN,H1,2025-04-07,1.8853755725190835,2025-04-11,1.8853755725190835
2025-04-11,SKE,691,754,nobreak,TRAIN,H1,2025-04-07,-0.2219885245901626,2025-04-11,-0.2219885245901626
2025-04-11,SLP,718,841,target,TRAIN,H1,2025-04-07,1.8793322033898303,2025-04-11,1.8793322033898303
2025-04-11,TSMX,833,894,nobreak,TRAIN,H1,2025-04-07,-0.2314977144393684,2025-04-11,-0.2314977144393684
2025-04-11,UVXY,654,731,stop,TRAIN,H1,2025-04-07,-1.091154761904762,2025-04-11,-1.091154761904762
2025-04-11,YINN,756,904,target,TRAIN,H1,2025-04-07,1.7830971631205674,2025-04-11,1.7830971631205674
2025-04-14,ADMA,601,948,target,TRAIN,H1,2025-04-14,1.876835714285714,2025-04-14,1.876835714285714
2025-04-14,BABX,625,685,stop,TRAIN,H1,2025-04-14,-1.2902243902438966,2025-04-14,-1.2902243902438966
2025-04-14,BEAM,603,658,target,TRAIN,H1,2025-04-14,1.8428504942106745,2025-04-14,1.8428504942106745
2025-04-14,BYRN,606,955,eod,TRAIN,H1,2025-04-14,1.7487257807157568,2025-04-14,1.7487257807157568
2025-04-14,CERT,682,707,stop,TRAIN,H1,2025-04-14,-1.200966666666668,2025-04-14,-1.200966666666668
2025-04-14,CPRI,603,688,stop,TRAIN,H1,2025-04-14,-1.112886956521739,2025-04-14,-1.112886956521739
2025-04-14,CRSR,606,686,stop,TRAIN,H1,2025-04-14,-1.2235200000000008,2025-04-14,-1.2235200000000008
2025-04-14,EH,605,666,nobreak,TRAIN,H1,2025-04-14,-1.0263400035925985,2025-04-14,-1.0263400035925985
2025-04-14,ETHT,606,697,stop,TRAIN,H1,2025-04-14,-1.16725,2025-04-14,-1.16725
2025-04-14,GRAL,604,731,stop,TRAIN,H1,2025-04-14,-1.0912221412495982,2025-04-14,-1.0912221412495982
2025-04-14,GRRR,606,696,stop,TRAIN,H1,2025-04-14,-1.0753285714285714,2025-04-14,-1.0753285714285714
2025-04-14,HELP,665,726,nobreak,TRAIN,H1,2025-04-14,-0.03450530973451506,2025-04-14,-0.03450530973451506
2025-04-14,HSAI,603,955,eod,TRAIN,H1,2025-04-14,-0.5269119999999995,2025-04-14,-0.5269119999999995
2025-04-14,JKS,626,710,stop,TRAIN,H1,2025-04-14,-1.1307809523809524,2025-04-14,-1.1307809523809524
2025-04-14,LX,668,707,stop,TRAIN,H1,2025-04-14,-1.170144594594595,2025-04-14,-1.170144594594595
2025-04-14,MP,649,712,stop,TRAIN,H1,2025-04-14,-1.1468834645669297,2025-04-14,-1.1468834645669297
2025-04-14,NMAX,788,847,target,TRAIN,H1,2025-04-14,1.9265739130434782,2025-04-14,1.9265739130434782
2025-04-14,SERV,632,705,stop,TRAIN,H1,2025-04-14,-1.0770485544848036,2025-04-14,-1.0770485544848036
2025-04-14,SMMT,838,955,eod,TRAIN,H1,2025-04-14,1.7437287356321722,2025-04-14,1.7437287356321722
2025-04-14,UAMY,637,663,stop,TRAIN,H1,2025-04-14,-1.1041800000000004,2025-04-14,-1.1041800000000004
2025-04-14,USAR,726,947,stop,TRAIN,H1,2025-04-14,-1.068458064516129,2025-04-14,-1.068458064516129
2025-04-15,EOSE,658,703,stop,TRAIN,H1,2025-04-14,-1.1485492484526965,2025-04-15,-1.1485492484526965
2025-04-15,GRRR,682,743,nobreak,TRAIN,H1,2025-04-14,-0.1994850774945561,2025-04-15,-0.1994850774945561
2025-04-15,IE,657,697,stop,TRAIN,H1,2025-04-14,-1.0928444058976583,2025-04-15,-1.0928444058976583
2025-04-15,LEGN,661,698,stop,TRAIN,H1,2025-04-14,-1.1439268292682927,2025-04-15,-1.1439268292682927
2025-04-15,USAR,706,795,stop,TRAIN,H1,2025-04-14,-1.090981818181818,2025-04-15,-1.090981818181818
2025-04-16,HTZ,798,840,stop,TRAIN,H1,2025-04-14,-1.090569696969697,2025-04-16,-1.090569696969697
2025-04-16,IAG,692,955,eod,TRAIN,H1,2025-04-14,-0.26126399999999206,2025-04-16,-0.26126399999999206
2025-04-16,MP,623,955,eod,TRAIN,H1,2025-04-14,-0.23590026166962064,2025-04-16,-0.23590026166962064
2025-04-16,NVD,726,857,target,TRAIN,H1,2025-04-14,1.7833624974495008,2025-04-16,1.7833624974495008
2025-04-16,SBSW,601,955,eod,TRAIN,H1,2025-04-14,-0.021493333333325676,2025-04-16,-0.021493333333325676
2025-04-16,USAR,609,621,target,TRAIN,H1,2025-04-14,1.9178589861751152,2025-04-16,1.9178589861751152
2025-04-16,UVXY,821,955,eod,TRAIN,H1,2025-04-14,0.7582452554744566,2025-04-16,0.7582452554744566
2025-04-17,CAPR,803,955,eod,TRAIN,H1,2025-04-14,0.6475435897435866,2025-04-17,0.6475435897435866
2025-04-17,ELPW,676,678,stop,TRAIN,H1,2025-04-14,-1.085824073017684,2025-04-17,-1.085824073017684
2025-04-17,HTZWW,734,753,stop,TRAIN,H1,2025-04-14,-1.0756736842105261,2025-04-17,-1.0756736842105261
2025-04-17,KSCP,648,677,stop,TRAIN,H1,2025-04-14,-1.1771451476793244,2025-04-17,-1.1771451476793244
2025-04-17,UUUU,836,955,eod,TRAIN,H1,2025-04-14,-0.11656319779462261,2025-04-17,-0.11656319779462261
2025-04-21,KOLD,716,777,nobreak,TRAIN,H1,2025-04-21,-0.08592079207920864,2025-04-21,-0.08592079207920864
2025-04-21,MSTU,623,715,stop,TRAIN,H1,2025-04-21,-1.0902255319148937,2025-04-21,-1.0902255319148937
2025-04-21,MSTX,623,715,stop,TRAIN,H1,2025-04-21,-1.0890000000000002,2025-04-21,-1.0890000000000002
2025-04-21,NVDQ,689,750,nobreak,TRAIN,H1,2025-04-21,-0.24510909090909216,2025-04-21,-0.24510909090909216
2025-04-21,SOXS,675,938,stop,TRAIN,H1,2025-04-21,-1.2170977777777765,2025-04-21,-1.2170977777777765
2025-04-21,TSLQ,651,955,eod,TRAIN,H1,2025-04-21,-0.8987945239193882,2025-04-21,-0.8987945239193882
2025-04-21,TSLZ,675,736,nobreak,TRAIN,H1,2025-04-21,-0.6918498516320459,2025-04-21,-0.6918498516320459
2025-04-21,WWW,619,822,stop,TRAIN,H1,2025-04-21,-1.2356262967430627,2025-04-21,-1.2356262967430627
2025-04-22,AMZU,721,744,target,TRAIN,H1,2025-04-21,1.8007414634146341,2025-04-22,1.8007414634146341
2025-04-22,BITX,817,955,eod,TRAIN,H1,2025-04-21,-0.18430322580645056,2025-04-22,-0.18430322580645056
2025-04-22,BTDR,617,670,target,TRAIN,H1,2025-04-21,1.8592285714285708,2025-04-22,1.8592285714285708
2025-04-22,CLSK,611,955,eod,TRAIN,H1,2025-04-21,1.2246080000000035,2025-04-22,1.2246080000000035
2025-04-22,CONL,624,955,eod,TRAIN,H1,2025-04-21,0.659365517241385,2025-04-22,0.659365517241385
2025-04-22,CRWV,662,802,stop,TRAIN,H1,2025-04-21,-1.2127180327868854,2025-04-22,-1.2127180327868854
2025-04-22,ETHT,615,660,target,TRAIN,H1,2025-04-21,1.8104982708933715,2025-04-22,1.8104982708933715
2025-04-22,ETHU,612,645,target,TRAIN,H1,2025-04-21,1.7753619047619038,2025-04-22,1.7753619047619038
2025-04-22,FNGU,720,803,stop,TRAIN,H1,2025-04-21,-1.1772476190476184,2025-04-22,-1.1772476190476184
2025-04-22,GDS,732,955,eod,TRAIN,H1,2025-04-21,-0.5708923076923128,2025-04-22,-0.5708923076923128
2025-04-22,HSAI,679,796,stop,TRAIN,H1,2025-04-21,-1.1695481481481484,2025-04-22,-1.1695481481481484
2025-04-22,HUT,676,955,eod,TRAIN,H1,2025-04-21,-0.3541762452107285,2025-04-22,-0.3541762452107285
2025-04-22,IREN,675,736,nobreak,TRAIN,H1,2025-04-21,-0.3158827586206911,2025-04-22,-0.3158827586206911
2025-04-22,LX,624,732,target,TRAIN,H1,2025-04-21,1.7886521739130439,2025-04-22,1.7886521739130439
2025-04-22,MARA,666,795,stop,TRAIN,H1,2025-04-21,-1.1837066241021545,2025-04-22,-1.1837066241021545
2025-04-22,MSTU,668,696,stop,TRAIN,H1,2025-04-21,-1.124526315789474,2025-04-22,-1.124526315789474
2025-04-22,MSTX,668,696,stop,TRAIN,H1,2025-04-21,-1.1257146067415729,2025-04-22,-1.1257146067415729
2025-04-22,NFXL,638,750,stop,TRAIN,H1,2025-04-21,-1.2530338028168955,2025-04-22,-1.2530338028168955
2025-04-22,NG,693,727,target,TRAIN,H1,2025-04-21,1.8479999999999999,2025-04-22,1.8479999999999999
2025-04-22,NVDX,667,718,stop,TRAIN,H1,2025-04-21,-1.2058400000000007,2025-04-22,-1.2058400000000007
2025-04-22,PCT,739,804,stop,TRAIN,H1,2025-04-21,-1.1292,2025-04-22,-1.1292
2025-04-22,ROBN,610,938,stop,TRAIN,H1,2025-04-21,-1.12485625,2025-04-22,-1.12485625
2025-04-22,SEI,662,741,target,TRAIN,H1,2025-04-21,1.8005937500000002,2025-04-22,1.8005937500000002
2025-04-22,SMCL,640,701,nobreak,TRAIN,H1,2025-04-21,-0.22376774193548649,2025-04-22,-0.22376774193548649
2025-04-22,SMCX,640,701,nobreak,TRAIN,H1,2025-04-21,-0.29045822784809977,2025-04-22,-0.29045822784809977
2025-04-22,SRAD,649,796,stop,TRAIN,H1,2025-04-21,-1.2045285714285723,2025-04-22,-1.2045285714285723
2025-04-22,TNA,666,955,eod,TRAIN,H1,2025-04-21,1.1812387096774197,2025-04-22,1.1812387096774197
2025-04-22,TSLR,649,730,target,TRAIN,H1,2025-04-21,1.8150443927408082,2025-04-22,1.8150443927408082
2025-04-22,URTY,666,955,eod,TRAIN,H1,2025-04-21,1.247569811320752,2025-04-22,1.247569811320752
2025-04-22,VISN,664,955,eod,TRAIN,H1,2025-04-21,-0.016345454545458382,2025-04-22,-0.016345454545458382
2025-04-22,ZLAB,606,955,eod,TRAIN,H1,2025-04-21,1.0450458333333386,2025-04-22,1.0450458333333386
2025-04-23,AAOI,641,687,stop,TRAIN,H1,2025-04-21,-1.0899708333333333,2025-04-23,-1.0899708333333333
2025-04-23,AAPU,634,683,stop,TRAIN,H1,2025-04-21,-1.2042453955901444,2025-04-23,-1.2042453955901444
2025-04-23,ABSI,605,650,stop,TRAIN,H1,2025-04-21,-1.1941666666666664,2025-04-23,-1.1941666666666664
2025-04-23,ACHR,779,840,nobreak,TRAIN,H1,2025-04-21,-0.20420118343195368,2025-04-23,-0.20420118343195368
2025-04-23,ADPT,633,685,stop,TRAIN,H1,2025-04-21,-1.1916958031837923,2025-04-23,-1.1916958031837923
2025-04-23,AIOT,637,698,nobreak,TRAIN,H1,2025-04-21,-0.6172545454545451,2025-04-23,-0.6172545454545451
2025-04-23,ALGM,611,925,stop,TRAIN,H1,2025-04-21,-1.2031199999999995,2025-04-23,-1.2031199999999995
2025-04-23,AMDL,632,648,stop,TRAIN,H1,2025-04-21,-1.2019692307692296,2025-04-23,-1.2019692307692296
2025-04-23,AMZU,626,671,stop,TRAIN,H1,2025-04-21,-1.2025434782608693,2025-04-23,-1.2025434782608693
2025-04-23,AOSL,608,620,stop,TRAIN,H1,2025-04-21,-1.1715000000000002,2025-04-23,-1.1715000000000002
2025-04-23,APPS,629,687,stop,TRAIN,H1,2025-04-21,-1.1178,2025-04-23,-1.1178
2025-04-23,AS,632,650,stop,TRAIN,H1,2025-04-21,-1.191689887640451,2025-04-23,-1.191689887640451
2025-04-23,ASTS,620,687,stop,TRAIN,H1,2025-04-21,-1.1064158940397353,2025-04-23,-1.1064158940397353
2025-04-23,AUR,637,655,stop,TRAIN,H1,2025-04-21,-1.1324,2025-04-23,-1.1324
2025-04-23,AVGX,626,692,stop,TRAIN,H1,2025-04-21,-1.175155038759693,2025-04-23,-1.175155038759693
2025-04-23,AVL,613,741,stop,TRAIN,H1,2025-04-21,-1.229681919567415,2025-04-23,-1.229681919567415
2025-04-23,BE,634,687,stop,TRAIN,H1,2025-04-21,-1.1138545454545452,2025-04-23,-1.1138545454545452
2025-04-23,BHVN,609,649,stop,TRAIN,H1,2025-04-21,-1.1430672717169847,2025-04-23,-1.1430672717169847
2025-04-23,CADL,630,687,stop,TRAIN,H1,2025-04-21,-1.1147263721552878,2025-04-23,-1.1147263721552878
2025-04-23,CONL,612,621,stop,TRAIN,H1,2025-04-21,-1.123886558468581,2025-04-23,-1.123886558468581
2025-04-23,CRDF,605,637,stop,TRAIN,H1,2025-04-21,-1.1383500000000006,2025-04-23,-1.1383500000000006
2025-04-23,CRNC,637,686,stop,TRAIN,H1,2025-04-21,-1.1299272727272722,2025-04-23,-1.1299272727272722
2025-04-23,CRSR,624,681,stop,TRAIN,H1,2025-04-21,-1.1714370370370362,2025-04-23,-1.1714370370370362
2025-04-23,CSTM,631,683,stop,TRAIN,H1,2025-04-21,-1.175920000000001,2025-04-23,-1.175920000000001
2025-04-23,DJT,636,826,target,TRAIN,H1,2025-04-21,1.87265,2025-04-23,1.87265
2025-04-23,DULL,683,740,stop,TRAIN,H1,2025-04-21,-1.1825499999999998,2025-04-23,-1.1825499999999998
2025-04-23,DWTX,839,900,stop,TRAIN,H1,2025-04-21,-1.0959272727272729,2025-04-23,-1.0959272727272729
2025-04-23,DYN,731,792,nobreak,TRAIN,H1,2025-04-21,-0.35766168768186524,2025-04-23,-0.35766168768186524
2025-04-23,EBS,801,862,nobreak,TRAIN,H1,2025-04-21,-0.15235000000000118,2025-04-23,-0.15235000000000118
2025-04-23,FNGU,613,618,stop,TRAIN,H1,2025-04-21,-1.19329090909091,2025-04-23,-1.19329090909091
2025-04-23,FNKO,604,660,stop,TRAIN,H1,2025-04-21,-1.1929920817369104,2025-04-23,-1.1929920817369104
2025-04-23,GFS,612,673,nobreak,TRAIN,H1,2025-04-21,-0.6255649122806924,2025-04-23,-0.6255649122806924
2025-04-23,GOGL,760,821,nobreak,TRAIN,H1,2025-04-21,-0.3160923076923055,2025-04-23,-0.3160923076923055
2025-04-23,GRAL,613,620,stop,TRAIN,H1,2025-04-21,-1.112930188679245,2025-04-23,-1.112930188679245
2025-04-23,GRRR,627,688,nobreak,TRAIN,H1,2025-04-21,-0.425136498000348,2025-04-23,-0.425136498000348
2025-04-23,HOOD,635,655,stop,TRAIN,H1,2025-04-21,-1.1462193548387096,2025-04-23,-1.1462193548387096
2025-04-23,INOD,636,693,stop,TRAIN,H1,2025-04-21,-1.1117816513761472,2025-04-23,-1.1117816513761472
2025-04-23,IONQ,627,683,stop,TRAIN,H1,2025-04-21,-1.189714285714285,2025-04-23,-1.189714285714285
2025-04-23,IREN,605,658,stop,TRAIN,H1,2025-04-21,-1.1188000000000002,2025-04-23,-1.1188000000000002
2025-04-23,JDST,612,623,stop,TRAIN,H1,2025-04-21,-1.2266931068931082,2025-04-23,-1.2266931068931082
2025-04-23,KVYO,624,712,stop,TRAIN,H1,2025-04-21,-1.196378494623656,2025-04-23,-1.196378494623656
2025-04-23,LMND,635,683,stop,TRAIN,H1,2025-04-21,-1.1318184210526314,2025-04-23,-1.1318184210526314
2025-04-23,LSCC,627,660,stop,TRAIN,H1,2025-04-21,-1.2204599999999992,2025-04-23,-1.2204599999999992
2025-04-23,LUNR,626,683,stop,TRAIN,H1,2025-04-21,-1.1773677419354835,2025-04-23,-1.1773677419354835
2025-04-23,LX,621,660,stop,TRAIN,H1,2025-04-21,-1.1636,2025-04-23,-1.1636
2025-04-23,LXEO,617,648,stop,TRAIN,H1,2025-04-21,-1.0811103938024516,2025-04-23,-1.0811103938024516
2025-04-23,MBLY,636,683,stop,TRAIN,H1,2025-04-21,-1.2039545454545448,2025-04-23,-1.2039545454545448
