symbol,day,sized_pnl,exit_reason,prev_vol,pm_volume,pm_dollar_vol,pm_range_pct,pm_n_bars
AVTX,2025-10-23,82.4182370399993,lock,523025.65,24627.0,446715.918936,16.011560693641616,13.0
SOLT,2025-10-23,-167.05117500000011,stop,9482816.0,1641861.0,28988926.67204901,7.500000000000008,285.0
QUBX,2025-10-27,107.84528580125048,lock,3375797.3,227024.0,3174536.7077159993,3.972303206997084,145.0
VELO,2025-10-27,145.7766023925012,lock,1160933.55,28843.0,159616.64762899996,5.026929982046667,24.0
BTQ,2025-10-27,-470.1468427402089,tag_bb,11118740.95,771110.0,7468021.533986999,8.157099697885183,217.0
NEUP,2025-10-28,62.915694367500826,lock,4603374.6,78143.0,379436.321646,7.708333333333337,68.0
FRMM,2025-10-28,-263.68309798907325,tag_bb,8113807.2,193833.0,4288208.836728,12.037470725995316,123.0
FRMI,2025-10-28,5868.055515000007,eod,8517018.631578946,249310.0,6338434.332090996,5.873201089070393,134.0
CLIK,2025-10-29,-328.90850999999844,stop,1460973.45,98950.0,828114.8405789997,21.179302045728047,81.0
NVDG,2025-10-29,-101.35076131606202,tag_bb,314987.4,67554.0,1643290.1965619999,3.485034850348509,77.0
IONZ,2025-10-30,-237.7681013000007,stop,75029839.2,3273096.0,12083155.646351991,8.201058201058203,270.0
QBTZ,2025-10-30,-296.93371499999887,stop,4814090.882352941,368282.0,4766157.902897997,9.050974512743627,126.0
SMU,2025-10-31,118.25043125000002,lock,5151872.1,182940.0,4557579.027413,3.3319951826575607,175.0
CORZ,2025-10-31,-160.9469562500007,stop,20344992.5,850743.0,18699937.093211,4.062072113190326,123.0
LABX,2025-10-31,149.82798371499996,lock,691852.8,36091.0,753978.285402,6.338028169014091,34.0
FRMI,2025-11-03,-44.19340624999945,tag_bb,5440657.2,110970.0,3012545.7496340014,4.891304347826092,89.0
NVA,2025-11-05,-239.86754000000045,stop,1539733.2,26977.0,180286.84342999998,9.479999999999999,32.0
MRAL,2025-11-05,95.23652039999914,lock,1152118.5,52167.0,977014.2527059999,6.982521186440682,51.0
VELO,2025-11-05,518.7314400000004,eod,1107472.85,10804.0,48631.37642099999,4.867256637168136,13.0
BW,2025-11-06,-197.38764039194373,eod,3253465.15,289188.0,1482214.0079259998,9.306930693069303,104.0
MSGM,2025-11-07,-1042.6065166272035,stop,741196.55,49778163.0,244857902.590358,37.14204083426737,330.0
RXRX,2025-11-10,-37.75880249999918,stop,68154997.15,1547693.0,7467633.487986999,2.65848670756646,257.0
VIVO,2025-11-10,-117.00694500000024,stop,604270.35,35575.0,120165.30114800001,7.017543859649117,27.0
VVPR,2025-11-10,-117.00694500000024,stop,604270.35,35575.0,120165.30114800001,7.017543859649117,27.0
NVDX,2025-11-10,6.074695000001493,tag_bb,11025325.45,787077.0,15754169.593075998,2.0781791192478876,209.0
XPEV,2025-11-11,-320.8203257276636,stop,10679941.5,3253505.0,88948799.87148602,3.938730853391691,285.0
CWVX,2025-11-12,-77.29138874999919,tag_bb,7089971.6,1409426.0,11378211.339809993,7.358262967430644,251.0
CRWU,2025-11-12,-258.923538375,stop,543510.5,147391.0,1456809.3264219996,6.9444444444444375,68.0
XXRP,2025-11-13,-177.5748375500006,stop,1659278.65,275024.0,5663049.987131,7.147786650892236,142.0
ENGN,2025-11-13,-60.0858343437502,tag_b1,2901904.7,251082.0,2316511.697846,9.78260869565218,90.0
XRPT,2025-11-13,-167.6068511249992,stop,1875664.9,465613.0,4667071.210849996,6.097560975609753,201.0
DGNX,2025-11-17,799.8578925000007,eod,871494.85,44045.0,526428.984447,10.508474576271187,54.0
SMCZ,2025-11-17,-46.4240325000002,tag_bb,9936155.95,87018.0,478374.51836499997,10.332749562171626,58.0
PACS,2025-11-17,5434.333732799194,eod,622806.2,123447.0,1581486.5425399998,22.041763341067284,20.0
SOLT,2025-11-18,146.17980881250082,tag_bb,11018466.15,1886015.0,16091078.304922,6.529359206396484,260.0
SOLZ,2025-11-18,-98.13698374999905,stop,1480135.5,248772.0,3542694.5042299996,2.990264255910985,70.0
SSK,2025-11-18,-37.993756249999,tag_bb,578125.5,61558.0,1293383.163901,7.135721421435706,22.0
ETHD,2025-11-19,1112.7562371998215,eod,50747953.2,4538199.0,24763644.760074012,7.001795332136439,254.0
ATLX,2025-11-19,-434.8880549999935,tag_bb,625675.65,122306.0,671307.7970309999,7.27272727272728,42.0
CLSK,2025-11-20,-214.08094415000008,stop,29734164.3,978689.0,10495870.783762999,4.859813084112146,200.0
AXTI,2025-11-20,-251.24395,stop,4162245.4,99605.0,1068742.3109910002,4.967846990312691,32.0
ORGO,2025-11-20,-367.4190743749988,stop,2943375.1,9008.0,48186.188428,5.656934306569336,11.0
ASTX,2025-11-21,-1932.3944134038427,stop,1036224.75,255124.0,6458910.475378002,23.2771822358346,137.0
OPEX,2025-11-21,770.9137500000204,eod,494418.9,24695.0,421071.13907999994,19.249862107004965,35.0
TSLR,2025-11-24,185.09414000000015,eod,2688307.55,121265.0,3136827.264232,2.9255319148936154,81.0
ASTX,2025-11-24,-51.32727374999968,tag_bb,1038009.8,43415.0,1088176.9290400003,6.770428015564196,62.0
XXRP,2025-11-24,-41.61587368749992,tag_bb,1854574.45,145890.0,2041740.179577,5.476802284082802,83.0
XRPT,2025-11-24,-25.46210187500021,tag_bb,2215566.3,419793.0,2844005.9612140013,5.743740795287183,148.0
NVD,2025-11-25,59.10815179500011,lock,34818404.7,3495255.0,32103856.77530397,5.513513513513511,315.0
SMCZ,2025-11-25,-780.6326238579707,stop,8287580.85,100947.0,657861.2035590002,7.132018209408204,80.0
RGTZ,2025-11-25,362.391831935711,lock,18402706.5,1296667.0,30278391.238901,7.971912432878975,263.0
BMNZ,2025-11-25,-1094.16888349133,stop,985972.0,573099.0,15593134.149511004,9.6022930849158,230.0
CMCT,2025-11-26,1517.1938896406086,eod,3394408.4,9099.0,27173.149584999996,7.6158940397351,13.0
BMNG,2025-11-26,-2763.3754565999925,stop,712626.55,219887.0,937088.227666,8.425720620842569,78.0
FLNC,2025-11-26,2559.347249999998,eod,7839622.3,191958.0,3325041.816079,6.267806267806256,83.0
KEEL,2025-11-28,436.1647499999998,eod,73329583.7,3363744.0,11009405.43806999,6.804733727810651,235.0
MSTX,2025-11-28,-710.908185431692,stop,22414130.3,2186811.0,12552641.073286997,6.100867678958791,258.0
MRAL,2025-11-28,97.50754955703609,eod,1103475.2,94365.0,738133.0446380001,6.208783156660642,66.0
OLOX,2025-12-01,-3665.804519999985,stop,18217280.15,460311.0,1693786.340196,24.857142857142872,214.0
FOSL,2025-12-02,-191.6625750000005,stop,1166606.5,107398.0,374279.64499100007,12.942318439862339,34.0
BMNU,2025-12-02,-214.2745863500002,stop,22421781.8,5610811.0,36928102.754076004,11.045167371102895,322.0
GME.WS,2025-12-03,52.476311370000666,lock,737027.65,103877.0,448399.637025,8.726415094339625,81.0
XXI,2025-12-03,-469.4749999999991,stop,293897.5,40143.0,538053.9958179999,12.615384615384606,41.0
RUBI,2025-12-03,-306.0426000000001,stop,87958105.3,684104.0,2121094.209004999,26.656666666666666,226.0
QCLS,2025-12-04,34987.79583000001,eod,2922456.05,6633992.0,36217149.263504006,26.363636363636367,160.0
OKLS,2025-12-05,-67.29933000000008,eod,464375.6666666667,177597.0,2049922.6319670004,6.055363321799317,137.0
XXI,2025-12-05,-129.33947999999936,tag_bb,389696.3,42721.0,644964.2975190001,9.204470742932283,50.0
LGHL,2025-12-05,-3347.934299999991,stop,161518.25,2669323.0,16324460.033601005,64.6817248459959,320.0
CAPR,2025-12-05,-4993.540800000008,stop,5435692.05,572516.0,15196750.358057,8.231922068190341,141.0
CMCT,2025-12-08,3404.1726286625008,eod,4124222.0,95805.0,393107.37238899997,11.63337541149972,56.0
MRAL,2025-12-08,-41.461594389131534,tag_bb,1209716.4,31824.0,267453.641863,2.741358760429087,25.0
XXI,2025-12-10,-120.91976749999957,stop,1064882.05,447642.0,5411216.865192002,21.219512195121943,160.0
AIRJ,2025-12-11,118.78595145000251,eod,375827.05,118191.0,391785.818486,12.312312312312317,63.0
ACIU,2025-12-12,83.96611910624969,lock,1230702.6,131583.0,445341.8252099999,11.403508771929815,105.0
PL,2025-12-12,43.7682855000017,target,10153413.0,889449.0,16054991.421200994,5.850487540628396,207.0
WHLR,2025-12-12,-1368.0628642896468,stop,5181647.65,2155767.0,7414591.766585998,33.73493975903614,267.0
AMCI,2025-12-15,5744.248526975,eod,837445.35,7197829.0,30015708.42816803,70.91412742382272,329.0
AIRJ,2025-12-15,-280.5661644625001,stop,447756.3,3640.0,13151.893868000001,6.14525139664805,8.0
ZDGE,2025-12-15,-541.631025000012,tag_bb,2608957.65,208054.0,575022.1558110003,13.99317406143345,112.0
CCUP,2025-12-16,525.694107,eod,1651657.9,247366.0,1038828.2607729998,10.849056603773583,108.0
CRCA,2025-12-16,518.9866050000015,eod,11742769.55,2292715.0,8961372.598971006,11.278195488721808,273.0
GALT,2025-12-17,-367.0101899999992,stop,482661.95,100.0,630.0,0.0,1.0
ULCC,2025-12-17,-228.63683249999963,stop,4936096.05,43572.0,238418.45789000008,7.299270072992707,39.0
LABX,2025-12-17,-762.6497399999989,tag_bb,863309.45,59508.0,745321.708538,8.486562942008486,59.0
CORZ,2025-12-18,72.66167187499916,tag_bb,11895124.6,499134.0,7108398.469087001,6.418219461697721,86.0
ETHE,2025-12-18,32.32808800000008,target,8076034.4,479871.0,11541477.275462998,4.934210526315787,107.0
SPIR,2025-12-18,-244.85110124999864,stop,614642.8,208468.0,1601344.629025999,16.576086956521735,116.0
BEX,2025-12-18,-90.0531562499992,tag_bb,700850.7,96128.0,796669.0192669999,13.133640552995379,53.0
XRPT,2025-12-19,24.06567159621222,lock,2415400.85,381592.0,1972347.7518580004,6.3583815028901745,128.0
MSTX,2025-12-19,-38.49876224999965,eod,42462571.85,2687210.0,12164993.377636002,4.872646733111844,287.0
AMDL,2025-12-22,5.871231750000002,target,9235618.8,982674.0,15855863.833619008,4.313487241798293,224.0
BMNZ,2025-12-24,-67.25137312500055,stop,5094734.35,388332.0,8021016.804385999,4.777830864787386,196.0
FJET,2025-12-24,-369.2771099999998,stop,0.0,973608.0,14499714.967475,26.056338028169012,273.0
ZSL,2025-12-29,212.7819085875005,lock,13383095.2,21231343.0,110566727.86261795,19.30783242258653,323.0
FLYE,2025-12-30,-321.92806045462044,tag_bb,1164721.35,1930929.0,15229167.953364003,53.7202380952381,282.0
AXTI,2025-12-30,-2590.278900000001,eod,3997276.45,184121.0,2793189.680858,5.04918032786885,43.0
ANGH,2025-12-31,340.3498999999997,target,112557.8,19435805.0,76984262.08438702,26.225490196078425,330.0
ULY,2025-12-31,2102.271692195469,tag_bb,484786.6,1394904.0,4734903.186579999,19.764011799410028,261.0
DFLI,2026-01-06,72.2735951699992,lock,5732792.3,42681.0,187675.84403300003,8.94495412844036,52.0
AIRO,2026-01-06,-3829.172192999984,stop,663463.35,80144.0,855259.8390310002,7.026875175578246,51.0
ZSL,2026-01-07,37.38288133926275,lock,52420857.4,35654847.0,151285450.59298408,8.07381776239909,298.0
BEX,2026-01-07,-440.09295849400047,tag_bb,633480.3,37804.0,510488.803285,12.639664804469279,28.0
SOLT,2026-01-12,79.85109687500062,eod,9916114.55,875070.0,7053804.618791003,6.398996235884565,226.0
AMDL,2026-01-13,1315.4077774901234,eod,7082608.45,1705399.0,26072567.61870101,7.40347490347491,275.0
DGXX,2026-01-13,-635.4941118253593,stop,4112122.05,409865.0,1326771.123736,11.65644171779141,147.0
BGDE,2026-01-13,-2638.674719999992,stop,528575.3,33425.0,148524.95960399997,11.409395973154359,43.0
MIGI,2026-01-13,-2638.674719999992,stop,528575.3,33425.0,148524.95960399997,11.409395973154359,43.0
BMNG,2026-01-14,1599.8749976100078,lock,7349622.45,878616.0,3739455.487200999,5.140186915887865,214.0
ZSL,2026-01-15,-143.86718749999957,stop,95547099.0,38095525.0,116161107.82548502,9.983896940418681,301.0
ROLR,2026-01-15,3815.116905600007,lock,4301329.15,4846887.0,110432926.87594001,34.7391304347826,318.0
RIOX,2026-01-16,-170.29477999999844,tag_bb,510904.3,118875.0,1538702.339321,15.060240963855422,35.0
SMU,2026-01-16,1770.935277400936,eod,2077606.05,248514.0,4550049.827234001,4.909983633387901,157.0
RGTZ,2026-01-20,-255.7749037499992,stop,5588566.4,1152770.0,18786215.45399801,8.803471791692509,284.0
ARMG,2026-01-21,-1624.3614000000107,eod,424543.1,142234.0,825763.1595740003,8.103448275862064,69.0
ORCX,2026-01-22,53.479760000000674,target,3675075.1,781507.0,11156328.108095,4.878048780487813,233.0
ROLR,2026-01-22,-176.76337143749856,tag_bb,6241357.2,2103908.0,22674729.90674202,33.604887983706725,300.0
RGTU,2026-01-22,-61.696696874999695,tag_bb,385342.6,48498.0,844077.7810849998,5.690140845070411,37.0
SPIR,2026-01-23,-172.21905625000096,tag_bb,811220.35,18008.0,224130.37306600003,4.453125000000002,31.0
SGML,2026-01-23,138.31379999999984,tag_bb,5037361.6,661926.0,9477621.656809,16.632752613240413,158.0
BNAI,2026-01-23,13082.169949508623,eod,19432066.1,1799031.0,19923283.073759012,32.51184834123222,260.0
NBIG,2026-01-26,-1464.9059320610083,stop,648919.65,87995.0,721238.61768,12.085308056872044,62.0
NAMM,2026-01-26,10497.614028599995,target,18126308.0,9289984.0,38242268.584332995,29.3103448275862,319.0
QBTX,2026-01-27,-273.279434799999,stop,1852616.25,325582.0,9290661.544671997,16.8807994289793,130.0
CRWU,2026-01-27,-111.19788749999812,tag_bb,1892845.8,77289.0,766669.5868689999,8.099999999999987,65.0
PHGE,2026-01-27,1549.179567508177,target,925660.25,6722432.0,49338237.51434402,75.88532883642496,329.0
ONDS,2026-01-28,463.12164090021633,tag_bb,110238606.15,8373357.0,108163646.372736,7.395993836671809,244.0
KRRO,2026-01-28,-910.3104300000022,tag_bb,224562.65,15045.0,173109.62305,5.810928013876842,18.0
NAMM,2026-01-29,-162.35982749999954,stop,24255870.0,5368815.0,40177961.18201601,20.405405405405403,315.0
VTIX,2026-01-29,-537.3388424131585,stop,0.0,1919911.0,31325999.458986007,83.600583090379,298.0
GLL,2026-01-30,652.1846229525077,lock,7567781.5,6505220.0,121639583.60610095,10.24128686327078,314.0
GLL,2026-02-02,-78.01095499999944,tag_bb,10609320.75,8120214.0,169319826.53795305,15.708812260536403,328.0
DPRO,2026-02-02,-230.05417499999905,stop,2556493.3,391212.0,3102679.0880649984,18.74197689345313,93.0
OPRA,2026-02-02,-311.2524599999995,eod,715514.0,132258.0,1782722.3228629997,9.712230215827335,82.0
UUUU,2026-02-03,-217.2280612500003,stop,18574697.4,526964.0,11567229.413565995,5.230496453900709,165.0
ASPI,2026-02-03,-200.00204750000012,stop,6960796.2,113929.0,720793.1585220001,5.946791862284819,65.0
PSLV,2026-02-03,-43.23662795250007,tag_b1,30782192.1,1291168.0,36280999.354998,6.391382405745054,232.0
BMNZ,2026-02-04,-205.5741030749992,tag_bb,3266431.25,176716.0,5079688.042050001,9.147507912768248,145.0
ANL,2026-02-04,-33.90579562499991,tag_bb,1270858.0,22479.0,226190.91034999996,8.41584158415843,30.0
PSLV,2026-02-04,-50.48914722499953,stop,31273953.9,916048.0,26214222.71979201,4.823914541695379,195.0
GDXD,2026-02-05,-399.3902651538728,tag_b1,16754775.75,1352910.0,6944969.8570610015,11.037453183520608,188.0
QBTZ,2026-02-05,-510.5824228490408,tag_bb,4763102.8,144331.0,2052450.1305000004,8.535739070090205,81.0
SLI,2026-02-06,143.91302812500004,eod,3519470.8,66010.0,268924.050837,5.450236966824634,32.0
CRWU,2026-02-06,1703.584026250001,eod,1687079.1,70247.0,365368.2119150001,17.83088235294117,55.0
XXRP,2026-02-06,131.01148710937483,lock,2277372.7,1671636.0,7421070.673138997,18.884120171673814,258.0
CNTN,2026-02-06,-114.7072674999998,tag_bb,1347403.4,39153.0,162978.354662,7.913669064748204,34.0
BOBS,2026-02-09,46.9478092500013,lock,0.0,4971.0,85571.86249500001,2.4207492795389145,7.0
MSTZ,2026-02-09,-227.78389604999936,stop,16033931.25,4524175.0,64851368.71532701,11.60409556313994,327.0
RGTZ,2026-02-09,0.0049900000015838,tag_bb,4898531.75,479953.0,11429204.989191998,11.147540983606568,217.0
KOLD,2026-02-09,-411.8380254451946,stop,19058337.55,2620698.0,54214058.84201699,5.288232491662694,264.0
INFQ,2026-02-10,-136.84802624999898,tag_bb,1982777.85,1131538.0,13389133.217861008,11.454102355808287,106.0
APPX,2026-02-10,694.7683200000014,target,2197245.3,484334.0,7359696.091115003,4.114134041141336,177.0
BMNZ,2026-02-10,-918.0251369999949,tag_bb,3014103.05,149292.0,3898794.4550349996,6.261643952102293,117.0
JAGU,2026-02-11,-232.2285468999998,stop,0.0,146728.0,474680.86867100006,18.79962961923735,83.0
VELO,2026-02-11,236.56964999999997,target,2480767.65,125247.0,1773220.317475,9.993201903467034,70.0
ETHT,2026-02-13,323.22950000000105,eod,2415886.45,238163.0,3405040.2826980003,5.654482758620681,110.0
MST,2026-02-13,-187.78524625000028,stop,622504.95,13601.0,45125.033746999994,5.373134328358214,17.0
DUST,2026-02-17,58.45453523874964,lock,94886366.2,1170821.0,5586217.275001002,4.1666666666666705,137.0
JFB,2026-02-18,1999.31456770248,eod,114634.25,43768.0,807801.3445529998,10.99309612320765,45.0
CGTL,2026-02-18,-1149.1400398499948,tag_bb,610083.6,5450.0,15720.986744000002,17.58957654723127,17.0
RBNE,2026-02-19,-1354.072960223435,stop,355626.2,255750.0,1234221.5145069994,18.278350515463913,121.0
CORD,2026-02-20,-249.74175779998623,tag_bb,1852313.75,315794.0,4495059.81182,8.870790378006868,150.0
BMNZ,2026-02-23,-1079.6849275417032,stop,1906140.25,99533.0,2760252.974327,6.693055055775457,107.0
MSTZ,2026-02-23,-1951.901009999996,stop,19415571.05,985309.0,13689681.330347002,4.594400574300076,268.0
BNAI,2026-02-24,7990.80240083664,eod,5248461.5,179166.0,3892349.483217,8.492366412213745,89.0
MNKD,2026-02-26,172.68376499999954,target,4642603.45,695981.0,2610576.777789001,9.729729729729726,109.0
IONZ,2026-02-27,-74.27895022499904,tag_bb,1703273.15,797877.0,12190687.874370998,7.096354166666666,236.0
CRCD,2026-02-27,-210.93723750000004,stop,656365.65,382425.0,4620503.961994003,12.843295638126007,176.0
IREZ,2026-02-27,-77.23100000000011,tag_bb,1935272.15,161554.0,4215534.8061,9.512761020881674,83.0
ZSL,2026-03-02,-104.98105559999928,tag_bb,242589567.9,3560503.0,58017808.635141,15.759312320916907,260.0
UMAC,2026-03-03,-65.86691249999939,tag_bb,2302523.0,210297.0,3098101.5737959994,5.894039735099329,127.0
GDXD,2026-03-03,-9.03915000000026,eod,5377905.05,426947.0,12352980.781183003,21.148135707087672,168.0
TOPS,2026-03-03,-219.8289249999997,stop,86969.0,278739.0,1570289.6102200001,35.55133079847909,182.0
KOLD,2026-03-04,-35.69780327749965,tag_b1,8720011.45,1351096.0,29033413.13471301,9.359774612901317,247.0
ETHT,2026-03-04,194.58661000000137,eod,2218868.8,613984.0,9278564.26414801,12.815533980582527,214.0
IREZ,2026-03-05,51.7188700000011,eod,2017555.7,432710.0,10816209.139942994,6.349206349206341,219.0
DUOG,2026-03-05,-332.55033625000027,stop,751590.2,121147.0,390862.39738,5.454545454545446,42.0
CORD,2026-03-05,3059.492714999988,eod,1597208.85,63057.0,1119825.3156609999,5.27472527472528,55.0
BOIL,2026-03-06,680.643402417815,eod,12528634.1,3471639.0,65464358.66817503,11.446409989594187,316.0
GTE,2026-03-06,-766.0464198252074,stop,730258.2,14222.0,108434.727988,5.141388174807203,23.0
MYGN,2026-03-10,-127.9040262500002,tag_bb,1750916.55,36689.0,183972.117678,7.514450867052033,32.0
IRE,2026-03-11,535.5607452999999,eod,23858848.0,2538056.0,11487337.166807003,5.844282343773685,277.0
IREX,2026-03-11,576.2060412500002,eod,3035572.1,67915.0,1616906.747474,5.102880658436222,74.0
IREZ,2026-03-12,70.54684809374967,lock,1806342.4,214880.0,5038001.293310999,4.192696323005325,130.0
AGH,2026-03-12,-100.83872999999916,stop,1678975.9,69928.0,339249.994513,8.865979381443294,75.0
PUSA,2026-03-12,-100.83872999999916,stop,1678975.9,69928.0,339249.994513,8.865979381443294,75.0
UVIX,2026-03-12,-684.6384653778547,stop,65311372.35,5443239.0,44132438.873321995,9.036144578313252,328.0
NBIG,2026-03-13,81.80234753999987,lock,1109911.55,136222.0,1197187.865607,9.73252340839683,85.0
BEX,2026-03-16,-85.20732082500017,tag_bb,906220.55,36033.0,876106.222812,5.9951080309824745,44.0
DFDV,2026-03-16,-238.1903099999997,stop,1150877.65,123392.0,562775.321544,7.625272331154696,62.0
NBIZ,2026-03-17,601.1074871339798,eod,654459.95,734209.0,6293028.87211,13.632584269662923,182.0
MSTZ,2026-03-18,619.4321145599931,lock,16954449.05,3195647.0,29670362.883449983,8.23774765380604,308.0
SMCX,2026-03-19,-26.419201874999565,tag_bb,2612091.3,14697.0,302846.79081000003,2.5728155339805707,10.0
NSP,2026-03-20,-533.389843785142,stop,1262003.95,2871.0,70661.020772,2.213279678068413,4.0
ANNA,2026-03-20,52591.8040653,eod,678720.85,6048140.0,27181794.687509995,26.80451127819549,187.0
SVIX,2026-03-23,-100.31222187499974,stop,8870759.6,2707872.0,44584726.883393995,16.301126259632483,264.0
VWAV,2026-03-24,-212.65582524107035,tag_bb,368943.65,53784.0,345002.29633299995,6.656346749226015,63.0
ROBN,2026-03-25,-267.3236887499993,eod,1234351.4,116151.0,2149300.7467569998,2.781701444622792,85.0
INFQ,2026-03-25,-101.8964274999993,stop,2887289.75,188352.0,2028643.5197629998,3.6832412523020297,88.0
ASTN,2026-03-26,-48.08992124999966,tag_bb,536659.7,116149.0,1550879.662963,4.589917231000749,90.0
SGML,2026-03-27,-276.1863349999999,eod,2475563.85,266686.0,2843051.5548260002,10.476190476190473,73.0
ANNA,2026-03-27,-1161.1315048499923,tag_bb,10518671.1,484519.0,3728476.0327780037,8.834827144686304,186.0
APLX,2026-03-31,83.65356675000048,lock,1072689.7,211523.0,1865808.4989700003,5.704697986577179,108.0
IONL,2026-03-31,68.45028124999986,lock,421743.85,37244.0,356126.61831699987,4.591836734693889,54.0
IREX,2026-03-31,-231.5990624999992,stop,1499074.1,142815.0,2210462.879343,8.82171499074645,93.0
PDYN,2026-04-01,-701.0031371270727,stop,4785558.85,148813.0,942527.30277,8.112324492979713,93.0
IONX,2026-04-01,-584.6071050000014,tag_bb,3088070.05,253653.0,5574356.893548999,6.427919708029192,195.0
AESI,2026-04-02,-210.5244037499988,stop,3281700.55,9487.0,116891.77000000002,3.0182684670373234,6.0
MSTX,2026-04-06,0.7979400000006551,tag_bb,52065484.45,163102.0,3141661.4051469974,4.045643153526977,151.0
TEMT,2026-04-10,-128.8453649999993,stop,230603.05,33851.0,600619.15609,7.250000000000011,51.0
UGRO,2026-04-10,-122.92936673326597,tag_bb,15249521.4,453724.0,8420250.670965001,34.762184380505005,186.0
SPIR,2026-04-10,1803.554632106093,eod,1538090.15,129912.0,2459846.3513819994,7.040000000000002,125.0
CCUP,2026-04-10,-197.57692258850315,eod,3161825.4,307820.0,1155500.347786,5.454545454545453,127.0
XNDU,2026-04-14,11875.85287500001,eod,708069.2,100087.0,1264176.6157210001,8.6682427107959,99.0
NBIG,2026-04-14,-355.34985239999514,tag_bb,1670045.8,107687.0,1795889.2939519996,6.092560046865842,110.0
NOWL,2026-04-15,349.9632725250001,eod,2049879.95,559234.0,2373072.9763599997,5.798143851508127,134.0
ALMU,2026-04-15,903.4295108266348,lock,1367871.3,92854.0,1380969.502866,5.073412698412706,91.0
SMU,2026-04-15,720.3023706615487,lock,657077.15,302618.0,3941619.4961929964,9.160305343511444,208.0
SMR,2026-04-15,385.7004440558004,lock,22817433.35,2453574.0,26353251.325142983,5.092592592592583,328.0
ROLR,2026-04-16,2877.068221177716,eod,4881645.4,308866.0,1906216.098402,12.116564417177916,194.0
SOUX,2026-04-17,-221.72252397500017,stop,138449.45,18868.0,399058.01159400004,8.224299065420553,42.0
ANNA,2026-04-20,-167.4763650000002,eod,12471551.95,239970.0,956234.6922359997,15.553571428571434,143.0
LZM,2026-04-21,-214.8369475000004,stop,679250.7,105066.0,624180.876264,11.604095563139927,69.0
ALMU,2026-04-21,-3672.511199999988,stop,1665671.35,235355.0,4272277.648037001,8.259423503325953,120.0
CRMX,2026-04-22,121.0332562937497,lock,379905.95,66236.0,1369836.6482490003,5.467625899280578,88.0
RGTX,2026-04-22,-232.71797499999957,stop,1015427.65,58252.0,1424494.5723739997,4.159869494290374,88.0
CRCD,2026-04-23,1458.4762799999835,eod,5359177.55,327712.0,1640527.3528849997,3.529411764705877,118.0
ATOM,2026-04-24,-89.8630412499994,tag_bb,878918.45,51836.0,336358.0756369999,5.855855855855851,32.0
SMCX,2026-04-24,2476.278414201828,eod,3838148.1,327789.0,3899235.0907349996,6.494923857868032,168.0
INDI,2026-04-24,378.1368834708047,lock,3306332.35,227688.0,842595.8113750002,11.89189189189189,96.0
EFOR,2026-04-27,828.9207549674677,eod,1145397.5,55379.0,1087771.0232449998,4.7499999999999964,48.0
INV,2026-04-27,-814.1718749999893,tag_bb,1870131.05,181250.0,1274515.883113,6.848728704734189,112.0
CRWU,2026-04-29,493.78297499999945,eod,1613091.75,58186.0,470238.8499170001,5.95382746051032,56.0
QURE,2026-04-30,2198.6410786833026,eod,1399898.05,95546.0,1731016.17661,12.477703455964335,72.0
PS,2026-05-01,-122.7391470874997,stop,0.0,39941.0,1179487.1181519998,6.022080963532956,61.0
INSG,2026-05-04,-1575.90835500001,tag_bb,167362.1,8845.0,187124.04359800002,5.9365303706061,23.0
ALMU,2026-05-05,-290.56638749999985,stop,2373332.5,45426.0,1080700.765629,4.388843314191962,60.0
RDWU,2026-05-05,-348.0166648182481,tag_bb,657755.35,55037.0,429331.88188799995,5.222929936305735,73.0
CHRN,2026-05-06,-42.510540000000105,tag_bb,79093.55,116314.0,1644033.11137,44.4254115372587,84.0
GLWG,2026-05-06,-76.76934374999996,tag_bb,456682.1,1306733.0,37065040.75522201,30.782548476454295,192.0
NOWL,2026-05-07,-110.77988249999932,eod,10446203.95,1906074.0,7853298.595022,6.489136704479908,231.0
GLWG,2026-05-08,-403.683165599999,tag_bb,708290.55,357043.0,10222802.120475998,5.700884955752219,191.0
REA,2026-05-08,-1033.8769125000013,tag_bb,0.0,69188.0,1718440.466054,5.571600000000004,85.0
QCML,2026-05-08,2023.0215178799992,lock,1488803.15,653314.0,19423761.788098995,10.982083609820831,239.0
APT,2026-05-11,-188.2789312499993,stop,113641.65,31331.0,214801.827415,6.853146853146856,40.0
HIMX,2026-05-11,4156.866000000007,eod,4593663.55,889879.0,17129425.826349996,7.974816369359915,234.0
BMNZ,2026-05-12,143.5355287500016,eod,1803182.25,67366.0,932024.9981210002,2.3571428571428577,58.0
OKLS,2026-05-12,-281.2289392499985,stop,869667.3,145705.0,2374864.104608001,5.700424499696794,112.0
ATEC,2026-05-12,-538.4864385524069,stop,4702975.55,18074.0,131727.154867,2.713704206241522,19.0
BRUN,2026-05-13,-215.532449999998,stop,867313.5,183942.0,3854658.779742001,18.29268292682927,149.0
ARRY,2026-05-13,-548.5551870444879,eod,5773101.05,85400.0,728183.379792,5.148741418764314,47.0
LWLG,2026-05-13,-78.86806499999004,tag_bb,10088539.6,365055.0,6048736.959753002,4.2086544161233,173.0
YANG,2026-05-14,-41.6388362500004,tag_bb,898715.2,135455.0,3468301.2095840005,2.596899224806208,143.0
OKLS,2026-05-14,-219.1748320759885,tag_bb,943162.95,192369.0,3862396.5726420013,6.788899900891978,149.0
