month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,8,2,2,25.0,10,600.1464727959996,-164.5448263719997,625.7648406639998,625.7648406639998,-164.54482637199976
2025-02,5,2,2,40.0,6,438.2268440639998,-161.37595614000008,472.15949132518955,1097.9243319891893,-69.98950085214314
2025-03,3,1,1,33.33333333333333,3,81.50797653592022,-63.384773266439865,18.123203269480356,1116.0475352586698,0.0
2025-04,2,2,0,100.0,2,374.3874696479999,179.17681407999982,553.5642837279997,1669.6118189866695,0.0
2025-05,4,2,1,50.0,4,566.8328269042202,-126.6201852976188,768.5091436002006,2438.12096258687,0.0
2025-06,7,1,2,14.285714285714285,7,374.41398958333383,-42.63926399999951,298.75885198333435,2736.8798145702044,-33.0158736
2025-07,6,1,0,16.666666666666664,6,94.27044295661338,0.0,94.27044295661338,2831.1502575268178,0.0
2025-08,3,1,1,33.33333333333333,3,157.91378444799994,-73.43091038295987,84.48287406504008,2915.633131591858,-73.43091038295987
2025-09,9,1,5,11.11111111111111,12,64.01571864733417,-124.78120000000037,-302.6336550993302,2612.9994764925277,-355.11613594666454
2025-10,6,3,1,50.0,7,549.8352255943205,-14.534010186666677,1115.2798092016544,3728.2792856941824,-14.534010186666706
2025-11,6,1,4,16.666666666666664,7,324.34562360000064,-260.6633389599989,-181.39440794180751,3546.884877752375,-260.6633389599989
2025-12,8,2,3,25.0,9,550.5376784000011,-205.5692613333328,321.37167901333544,3868.2565567657102,-275.88695199999984
2026-01,5,1,3,20.0,6,38.545917423999576,-131.22809794630305,-184.89262552230232,3683.363931243408,-223.4385429463019
2026-02,8,2,3,25.0,9,743.3404914580007,-100.1521313333335,794.4532213913343,4477.817152634742,-112.1433525333335
2026-03,3,1,1,33.33333333333333,4,601.0561748160004,-123.5194999999996,477.5366748160008,4955.353827450743,-123.5194999999996
2026-04,7,1,1,14.285714285714285,8,497.9156127733337,-16.27717119999903,481.63844157333466,5436.992269024077,-16.27717119999903
2026-05,5,0,2,0.0,6,0.0,-170.59983455321427,-236.06071299988076,5200.931556024197,-170.59983455321424
2026-06,9,3,3,33.33333333333333,13,217.70061217666674,-128.97240966904755,207.86168669428574,5408.793242718482,-213.70565505571344
2026-07,9,4,4,44.44444444444444,14,139.39997266666697,-232.4576613333328,-84.38833505321233,5324.40490766527,-236.45079333333263
2026-08,8,2,5,25.0,12,154.75853025000112,-139.08673533333334,-136.07119650999735,5188.333711155273,-252.41052542666523
2026-09,2,0,1,0.0,3,0.0,-107.24834999999976,-107.24834999999976,5081.085361155273,0.0
