month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,4,1,2,25.0,5,600.1464727959996,-225.77034417390504,228.29265262209472,228.29265262209472,-225.77034417390504
2025-02,5,1,1,20.0,5,438.2268440639998,-69.98950085214314,368.2373432118567,596.5299958339514,-69.98950085214314
2025-03,1,0,0,0.0,1,0.0,0.0,0.0,596.5299958339514,0.0
2025-04,1,1,0,100.0,1,374.3874696479999,374.3874696479999,374.3874696479999,970.9174654819512,0.0
2025-05,3,1,0,33.33333333333333,3,566.8328269042202,0.0,566.8328269042202,1537.7502923861714,0.0
2025-06,10,2,3,20.0,11,374.41398958333383,-59.63108750764302,292.03983951569137,1829.7901319018629,-135.2862251076425
2025-07,2,0,0,0.0,2,0.0,0.0,0.0,1829.7901319018629,0.0
2025-08,2,0,1,0.0,2,0.0,-73.43091038295987,-73.43091038295987,1756.359221518903,-73.43091038295987
2025-09,8,1,4,12.5,12,64.01571864733417,-217.11102058666654,-290.4272490193299,1465.931972499573,-342.90972986666424
2025-10,5,2,1,40.0,6,549.8352255943205,-14.534010186666677,1081.724772205654,2547.656744705227,-14.534010186666706
2025-11,5,1,3,20.0,5,324.34562360000064,-138.0925538,31.39060452333422,2579.0473492285614,-122.81668695999966
2025-12,7,1,3,14.285714285714285,8,550.5376784000011,-205.5692613333328,81.89155768000194,2660.9389069085632,-205.5692613333328
2026-01,4,0,3,0.0,4,0.0,-131.22809794630305,-223.4385429463019,2437.5003639622614,-190.53363794630206
2026-02,6,2,1,33.33333333333333,7,181.3391734666672,-18.083090999999953,278.24317680000047,2715.743540762262,-18.083090999999953
2026-03,2,2,0,100.0,2,1883.0483406733333,278.70000349333384,2161.7483441666673,4877.49188492893,0.0
2026-04,4,0,1,0.0,4,0.0,-71.02934471285718,-71.02934471285718,4806.462540216073,-71.02934471285718
2026-05,2,0,2,0.0,4,-65.46087844666651,-170.59983455321427,-236.06071299988076,4570.401827216192,-170.59983455321424
2026-06,6,0,3,0.0,9,0.0,-128.97240966904755,-213.70565505571344,4356.696172160478,-213.70565505571344
2026-07,8,3,4,37.5,11,115.53391527866626,-142.64380000000008,-116.14761705321311,4240.548555107265,-146.63693199999994
2026-08,8,1,3,12.5,11,140.00499000000022,-139.08673533333334,-125.9522854266657,4114.596269680599,-187.41532333333313
2026-09,1,0,0,0.0,1,0.0,0.0,0.0,4114.596269680599,0.0
