symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,vol_open5,n_prior,rvol_open5,ratr,ratr_tier,_rp_position,_rp_pnl,_composite,_quintile,_q_rank,_sized_pnl,month,_anchor
CAPR,2025-12-05,28.084,-1619.9037485714343,-3.24048670315585,stop,0,1,6.5818997756170585,808162.0,2.4953411643363173,19.142246321541627,4.0,0.9205113636363632,4.188855646970834,1.0,3.0130373165820927,5.275590551181102,29.7244094488189,0.311258278145695,5435692.05,14.30348546546995,-33.762695070596976,83.46545623438021,1.594820479206507,0.1721496826901962,0.0904515281931584,0.1578047604436127,0.6704349328866847,4.0,5.0,808162.0,14.0,3.25662044835181,0.5218658398142977,normal,3333.3333333333335,-107.99358323809562,0.200907897063863,Q3,2,-107.99358323809562,2025-12,CAPR
FJET,2025-12-24,14.543499999999998,-3083.538919999992,-6.168803933028486,stop,0,1,5.936395759717313,433288.0,2.496018474711687,31.412111727270887,3.0,0.9998809523809526,2.472791519434628,1.0,1.817136472768864,9.35085007727976,78.36166924265842,0.0187376725838263,0.0,0.0,0.0,0.0,0.0,0.0777672795988199,0.0479686023693476,-0.0014535728821429,0.6684034460239162,2.0,24.0,433288.0,3.0,,,unknown,3333.3333333333335,-205.5692613333328,0.4088416056470231,Q5,1,-205.5692613333328,2025-12,FJET
FLYE,2025-12-30,6.810369999999999,-639.4010999999899,-1.2789319816691112,tag_bb,1,1,3.6927621861152153,89564.0,2.121570122790858,92.87268239784656,2.0,0.2399999999999984,-2.5110782865583445,1.0,-0.4914073097256917,28.098391674550605,14.57521286660359,0.0068804361936908,1164721.35,18.38457465841568,-68.94495412844037,10.07139057910823,0.5535117906098312,0.0903629354862236,-0.0160011637209998,-0.058879116086352,0.4133836869528436,1.0,30.0,89564.0,14.0,71.26838695009663,0.3750643460644624,normal,3333.3333333333335,-42.62673999999933,0.2188468229858024,Q3,2,-42.62673999999933,2025-12,FLYE
NBIG,2026-01-26,8.804033099999998,-1968.4214691945456,-3.9369922311108656,stop,0,1,5.606807511737074,86555.0,2.35966308774753,46.0260281099726,4.0,0.6698764915218743,1.1737089201877893,1.0,-0.2826566232736223,8.535031847133757,11.210191082802549,0.181818181818181,648919.65,12.396938237498704,-21.294029616354592,8.975230446498541,1.183974009725241,0.2034845829652391,0.1173113965849269,0.1828127040320344,0.9029780243208204,0.0,26.0,86555.0,14.0,2.294232469551158,0.3638557902762647,normal,3333.3333333333335,-131.22809794630305,0.22956808399165268,Q3,2,-131.22809794630305,2026-01,NBIS
CRMX,2026-02-03,17.90355,6215.5506792,12.434406025620618,eod,1,1,9.422492401215807,71677.0,3.426216672962738,107.93374137231388,4.0,0.7870967741935473,6.504559270516719,0.0,1.270429624752667,13.6049723756906,40.01381215469613,0.0507421470486711,648964.2142857143,34.50160596135346,-65.80752442319684,25.56773403737804,1.8332859868236184,0.1867252696743896,-0.0172361787391741,0.1150400483168301,31.02747003056668,1.0,3.0,71677.0,14.0,2.0246065196382057,,unknown,3333.3333333333335,414.37004528,0.14184417331497748,Q2,3,414.37004528,2026-02,CRML
JFB,2026-02-19,22.89,0.0,0.0,no_fill,0,0,3.941541186891056,23774.0,2.626064279168645,115.19186527080876,2.0,0.988651685393257,1.3281665190434055,1.0,0.9632428942235076,8.038277511961722,26.69808612440191,0.4121937669133851,159781.55,20.21845312475205,-35.6687825502285,14.755450975999448,6.1301445629986695,0.1403796098616729,0.0131605884245359,-0.3569919421818665,1.1824195395292825,3.0,19.0,28761.0,14.0,2.6682968529452697,0.1525271611472756,narrow,3333.3333333333335,0.0,0.316958520459423,Q4,0,0.0,2026-02,JFB
SHLS,2026-02-25,7.43,0.0,0.0,no_fill,0,0,4.450625869262857,630273.0,2.097779616873543,82.15125662276593,3.0,0.7187499999999999,2.0862308762169604,0.0,0.7261763374530668,5.193855157278718,23.262618873445497,0.0597484276729558,5196040.4,8.135890365726862,-35.544598834603306,8.25595434904137,4.745264297791064,0.1651719091844254,0.0941769657630474,0.4117261948061289,1.2780416373223291,2.0,25.0,742287.0,14.0,3.815617716302411,0.3414934632045344,normal,3333.3333333333335,0.0,0.34846837459618163,Q4,0,0.0,2026-02,SHLS
MST,2026-02-25,3.5104999999999995,2720.087602000008,5.440551581358414,scale_eod,1,1,2.325581395348839,71770.0,0.6954834357746622,65.80988131551823,2.0,0.6250000000000028,0.8720930232558213,0.0,0.2782532793496834,6.172839506172831,11.728395061728392,0.7631578947368424,623451.2,14.52661717225125,-44.87179487179488,16.083316632435842,1.2662835519444025,0.1651719091844254,0.0941769657630474,0.4117261948061289,1.2780416373223291,2.0,25.0,71770.0,14.0,2.221991251619866,0.1394335809559909,narrow,3333.3333333333335,181.3391734666672,0.20775072957981008,Q3,2,181.3391734666672,2026-02,MSTR
ANNA,2026-03-20,4.112299999999999,28245.7251101,56.49445188341748,scale_eod,1,1,6.281407035175867,237204.0,2.3534206956692114,35.98195659670956,3.0,0.8000000000000004,1.758793969849242,0.0,2.077967909331317,5.0131926121372015,17.150395778364114,0.2923076923076922,678720.85,20.72526744705013,-26.972477064220183,13.879716882153728,3.0071110972942705,0.2574218214497785,-0.2208648763918364,-0.4986359502879606,1.059983856148861,4.0,20.0,237204.0,14.0,5.328092184323723,0.2929322769970872,narrow,3333.3333333333335,1883.0483406733333,0.20923705133927362,Q3,2,1883.0483406733333,2026-03,ANNA
CWVX,2026-03-31,17.873459999999998,-618.5006099999865,-1.2371974984138223,tag_bb,0,1,4.006968641114991,149174.0,1.7548889468216926,33.13818388875405,4.0,0.9710144927536238,3.3681765389082576,1.0,2.012501065261416,10.882163554410814,26.0785576303928,0.2419753086419749,1704604.35,12.868792542636497,-33.8328530259366,9.814222478187132,1.1912412402326673,0.0,0.0,1.1029004541354854,1.6055119409962268,1.0,31.0,149174.0,14.0,2.2864243431460456,0.228494424336881,narrow,3333.3333333333335,-41.2333739999991,0.45821665592961386,Q5,1,-41.2333739999991,2026-03,CRWV
XNDU,2026-04-15,17.3,0.0,0.0,no_fill,0,0,3.077816492450645,308891.0,1.195719131761598,48.45432062482852,3.0,0.8867924528301846,0.1161440185830405,0.0,0.4706890015905716,16.115981119352654,27.039784221173303,0.6334164588528678,837551.5,16.522976570416713,5.644171779141092,13.847969265615898,4.060945506037539,0.0,0.0,0.1151974195777949,0.980016594646664,2.0,15.0,438097.0,14.0,9.268741546715026,0.2739952155064845,narrow,3333.3333333333335,0.0,0.28148633436209386,Q3,2,0.0,2026-04,XNDU
HOOG,2026-04-17,29.13715,-1065.4401706928577,-2.1309080687615056,stop,0,1,4.446816079686944,117210.0,1.7921295870331893,36.227032862179534,3.0,1.0,3.344005691924586,1.0,2.575154815673288,7.3720397249809,13.636363636363638,0.5210084033613444,636634.45,9.981257012159348,0.7888131946934345,9.176188877843476,3.119344232785392,0.0,0.0,0.6384858763503717,0.8236033436002577,4.0,17.0,244884.0,14.0,6.289709527277798,0.5452095648346544,normal,3333.3333333333335,-71.02934471285718,0.3034864304632566,Q4,0,-71.02934471285718,2026-04,HOOD
FLYX,2026-04-20,3.01,0.0,0.0,no_fill,0,0,3.322259136212613,66872.0,1.2222977541457491,36.148670520059234,1.0,0.0,-3.322259136212613,0.0,-1.8783361244635337,5.614035087719287,24.73684210526316,0.0921985815602836,745321.9,10.99095276451922,-13.753581661891127,9.45803752926918,3.990167201580954,0.0,0.0,-0.1915115329371692,0.80265702484049,0.0,20.0,66872.0,14.0,2.133894951815687,0.3382803941430508,normal,3333.3333333333335,0.0,0.13263707990116394,Q2,3,0.0,2026-04,FLYX
IREG,2026-04-22,17.90355,1390.49976000001,2.78173881716198,eod,1,1,3.71876815804765,50077.0,1.0562814788540609,84.88976954172188,4.0,0.7812499999999993,2.905287623474724,0.0,0.4472884998903624,6.845964252233474,18.8734300596624,0.0681907894736836,208456.25,15.124358174956413,-12.683916793505832,11.205958423305075,3.5686768806404223,0.0,0.0,0.7200886262924577,0.8973289238598076,2.0,22.0,50077.0,14.0,4.177036600115586,0.3228902664911271,normal,3333.3333333333335,92.69998400000067,0.5205240273135453,Q5,1,92.69998400000067,2026-04,IREN
HOOG,2026-04-22,27.7831,-1225.3480416125,-2.4515886134788003,stop,0,1,3.46462436177972,125396.0,1.4758623250230742,42.75094240588631,2.0,0.0421052631578938,-2.297592997811825,0.0,-0.8650937999712831,6.90058479532165,12.514619883040924,0.015576323987538,816004.55,10.19037200632104,-8.600304665651109,9.015229261981927,1.5187280512100083,0.0,0.0,0.7200886262924577,0.8973289238598076,2.0,22.0,179430.0,14.0,2.858056309632438,0.3668591623224659,normal,3333.3333333333335,-81.68986944083333,0.15507003060986177,Q2,3,-81.68986944083333,2026-04,HOOD
