day,symbol,entry_m,ctrl
2025-07-03,SY,0,PTHL
2025-07-07,DAIC,0,JBIO
2025-07-07,DAIC,0,AMBR
2025-07-07,DAIC,0,XPRO
2025-07-07,DAIC,0,MAMA
2025-07-07,DAIC,0,CCL
2025-07-07,DAIC,0,INSG
2025-07-07,DAIC,0,BRLS
2025-07-07,DAIC,0,JFBR
2025-07-07,DAIC,0,VVPR
2025-07-07,DAIC,0,PZZA
2025-07-07,DAIC,0,MURA
2025-07-07,DAIC,0,HUN
2025-07-07,DAIC,0,PACK
2025-07-07,DAIC,0,COOK
2025-07-07,DAIC,0,ALLT
2025-07-07,DAIC,0,HYMC
2025-07-07,DAIC,0,RZLT
2025-07-07,DAIC,0,BVS
2025-07-07,DAIC,0,AVNS
2025-07-07,DAIC,0,FBRX
2025-07-07,DAIC,0,SRFM
2025-07-07,DAIC,0,RGLD
2025-07-07,DAIC,0,TGL
2025-07-07,DAIC,0,ALTS
2025-07-07,DAIC,0,PACB
2025-07-08,RGC,0,NRSN
2025-07-08,RGC,0,SIDU
2025-07-08,RGC,0,SAGT
2025-07-08,RGC,0,AEHR
2025-07-08,RGC,0,CLRB
2025-07-08,RGC,0,SACH
2025-07-08,RGC,0,NAK
2025-07-08,RGC,0,CRSP
2025-07-08,RGC,0,LOMA
2025-07-08,RGC,0,RKLB
2025-07-08,RGC,0,RAPP
2025-07-08,RGC,0,LIVE
2025-07-08,RGC,0,HURA
2025-07-08,RGC,0,AMOD
2025-07-08,RGC,0,GGAL
2025-07-08,RGC,0,ORLA
2025-07-08,RGC,0,TDOC
2025-07-08,RGC,0,JZ
2025-07-08,RGC,0,PSQH
2025-07-08,RGC,0,MAMA
2025-07-08,RGC,0,NTCL
2025-07-08,RGC,0,TEO
2025-07-08,RGC,0,SNCR
2025-07-08,RGC,0,WKHS
2025-07-08,RGC,0,ATAI
2025-07-10,ZEPP,0,SVRE
2025-07-10,ZEPP,0,TORO
2025-07-10,ZEPP,0,FLL
2025-07-10,ZEPP,0,VNCE
2025-07-10,ZEPP,0,AMIX
2025-07-10,ZEPP,0,OKYO
2025-07-10,ZEPP,0,NXDT
2025-07-10,ZEPP,0,BRN
2025-07-10,ZEPP,0,JOBY+
2025-07-10,ZEPP,0,GAME
2025-07-10,ZEPP,0,NET
2025-07-10,ZEPP,0,SKYE
2025-07-10,ZEPP,0,ATNM
2025-07-10,ZEPP,0,SHC
2025-07-10,ZEPP,0,TRAW
2025-07-10,ZEPP,0,TRUG
2025-07-10,ZEPP,0,HUBC
2025-07-10,ZEPP,0,CURR
2025-07-10,ZEPP,0,HPK
2025-07-10,ZEPP,0,NAK
2025-07-10,ZEPP,0,IINN
2025-07-10,ZEPP,0,FTNT
2025-07-10,ZEPP,0,LMFA
2025-07-10,ZEPP,0,KIDZ
2025-07-10,ZEPP,0,DAVEW
2025-07-11,KWM,0,CDXS
2025-07-11,KWM,0,RTACW
2025-07-11,KWM,0,TSLZ
2025-07-11,KWM,0,TE
2025-07-11,KWM,0,CURI
2025-07-11,KWM,0,STAK
2025-07-11,KWM,0,VVOS
2025-07-11,KWM,0,PFGC
2025-07-11,KWM,0,CRIS
2025-07-11,KWM,0,NKTX
2025-07-11,KWM,0,GDHG
2025-07-11,KWM,0,WOLF
2025-07-11,KWM,0,SLI
2025-07-11,KWM,0,SGN
2025-07-11,KWM,0,VRAR
2025-07-11,KWM,0,CVGI
2025-07-11,KWM,0,NWGL
2025-07-11,KWM,0,SOFX
2025-07-11,KWM,0,MFH
2025-07-11,KWM,0,INDI
2025-07-11,KWM,0,SOND
2025-07-11,KWM,0,LODE
2025-07-11,KWM,0,NEXT
2025-07-11,KWM,0,QTTB
2025-07-11,KWM,0,TDOC
2025-07-14,DTCX,0,SLN
2025-07-14,DTCX,0,PVLA
2025-07-14,DTCX,0,CLBR
2025-07-14,DTCX,0,CETX
2025-07-14,DTCX,0,FMFC
2025-07-14,DTCX,0,ORIC
2025-07-14,DTCX,0,GALT
2025-07-14,DTCX,0,QNCX
2025-07-14,DTCX,0,HSAI
2025-07-14,DTCX,0,AMTX
2025-07-14,DTCX,0,JACK
2025-07-14,DTCX,0,ZURA
2025-07-14,DTCX,0,ACRS
2025-07-14,DTCX,0,TMC
2025-07-14,DTCX,0,AMBA
2025-07-14,DTCX,0,WULF
2025-07-14,DTCX,0,ROOT
2025-07-14,DTCX,0,XFOR
2025-07-14,DTCX,0,CURV
2025-07-14,DTCX,0,TSDD
2025-07-14,DTCX,0,DUOL
2025-07-14,DTCX,0,EXAS
2025-07-14,DTCX,0,HOOG
2025-07-14,DTCX,0,TSLZ
2025-07-14,DTCX,0,SHPH
2025-07-14,LGHL,0,SVRE
2025-07-14,LGHL,0,WHWK
2025-07-14,LGHL,0,JLHL
2025-07-14,LGHL,0,ETU
2025-07-14,LGHL,0,MNTN
2025-07-14,LGHL,0,ADV
2025-07-14,LGHL,0,GCTS
2025-07-14,LGHL,0,ACLS
2025-07-14,LGHL,0,SCNX
2025-07-14,LGHL,0,APDN
2025-07-14,LGHL,0,CNTA
2025-07-14,LGHL,0,RCKT
2025-07-14,LGHL,0,CTKB
2025-07-14,LGHL,0,ELAB
2025-07-14,LGHL,0,ROMA
2025-07-14,LGHL,0,RGTIW
2025-07-14,LGHL,0,IOBT
2025-07-14,LGHL,0,REPL
2025-07-14,LGHL,0,BGS
2025-07-14,LGHL,0,LXEH
2025-07-14,LGHL,0,ALMS
2025-07-14,LGHL,0,ASPI
2025-07-14,LGHL,0,XERS
2025-07-14,LGHL,0,IRBT
2025-07-14,LGHL,0,STKL
2025-07-15,BTCS,0,UBRL
2025-07-15,BTCS,0,AIRO
2025-07-15,BTCS,0,FUFU
2025-07-15,BTCS,0,IMMX
2025-07-15,BTCS,0,SMX
2025-07-15,BTCS,0,NAMM
2025-07-15,BTCS,0,UHG
2025-07-15,BTCS,0,BSLK
2025-07-15,BTCS,0,NXE
2025-07-15,BTCS,0,LAZR
2025-07-15,BTCS,0,HIBS
2025-07-15,BTCS,0,CMPS
2025-07-15,BTCS,0,RMTI
2025-07-15,BTCS,0,AVIR
2025-07-15,BTCS,0,LPX
2025-07-15,BTCS,0,BLNE
2025-07-15,BTCS,0,SMR
2025-07-15,BTCS,0,NEWP
2025-07-15,BTCS,0,PRQR
2025-07-15,BTCS,0,CGTL
2025-07-15,BTCS,0,PYPD
2025-07-15,BTCS,0,SBH
2025-07-15,BTCS,0,FPH
2025-07-15,BTCS,0,NVOX
2025-07-15,BTCS,0,GRYP
2025-07-15,ZEPP,0,USIO
2025-07-15,ZEPP,0,CADL
2025-07-15,ZEPP,0,MREO
2025-07-15,ZEPP,0,MESA
2025-07-15,ZEPP,0,CIGL
2025-07-15,ZEPP,0,WGO
2025-07-15,ZEPP,0,TNA
2025-07-15,ZEPP,0,MERC
2025-07-15,ZEPP,0,GOTU
2025-07-15,ZEPP,0,CEPO
2025-07-15,ZEPP,0,AUUD
2025-07-15,ZEPP,0,BEEP
2025-07-15,ZEPP,0,BULL
2025-07-15,ZEPP,0,AOSL
2025-07-15,ZEPP,0,GERN
2025-07-15,ZEPP,0,HPK
2025-07-15,ZEPP,0,W
2025-07-15,ZEPP,0,EAF
2025-07-15,ZEPP,0,ORGO
2025-07-15,ZEPP,0,ETU
2025-07-15,ZEPP,0,CSTL
2025-07-15,ZEPP,0,VZLA
2025-07-15,ZEPP,0,OABI
2025-07-15,ZEPP,0,UPXI
2025-07-15,ZEPP,0,KGEI
2025-07-24,LIMN,0,ZEPP
2025-07-24,LIMN,0,ACHR+
2025-07-24,LIMN,0,OM
2025-07-24,LIMN,0,IVF
2025-07-24,LIMN,0,CELU
2025-07-24,LIMN,0,APVO
2025-07-24,LIMN,0,HRI
2025-07-24,LIMN,0,FCFS
2025-07-24,LIMN,0,GELS
2025-07-24,LIMN,0,LX
2025-07-24,LIMN,0,AVGX
2025-07-24,LIMN,0,ICLR
2025-07-24,LIMN,0,SGN
2025-07-24,LIMN,0,RDZN
2025-07-24,LIMN,0,FRGT
2025-07-24,LIMN,0,CPAY
2025-07-24,LIMN,0,GLXY
2025-07-24,LIMN,0,CVRX
2025-07-24,LIMN,0,ENVX
2025-07-24,LIMN,0,DLXY
2025-07-24,LIMN,0,TIL
2025-07-24,LIMN,0,XPRO
2025-07-24,LIMN,0,CDTX
2025-07-24,LIMN,0,CRVS
2025-07-24,LIMN,0,KIDZ
2025-07-28,NFE,0,NCPL
2025-07-28,NFE,0,ABCL
2025-07-28,NFE,0,BOH
2025-07-28,NFE,0,MIND
2025-07-28,NFE,0,BNZI
2025-07-28,NFE,0,JLHL
2025-07-28,NFE,0,VLN
2025-07-28,NFE,0,XPON
2025-07-28,NFE,0,GSIT
2025-07-28,NFE,0,DVS
2025-07-28,NFE,0,PTNM
2025-07-28,NFE,0,RELI
2025-07-28,NFE,0,MBX
2025-07-28,NFE,0,HOV
2025-07-28,NFE,0,OLPX
2025-07-28,NFE,0,VSEE
2025-07-28,NFE,0,PTHL
2025-07-28,NFE,0,GTBP
2025-07-28,NFE,0,ADUR
2025-07-28,NFE,0,JSPR
2025-07-28,NFE,0,QTRX
2025-07-28,NFE,0,RGC
2025-07-28,NFE,0,MTEN
2025-07-28,NFE,0,CDXS
2025-07-28,NFE,0,OCTO
2025-08-11,SLDP,0,PERF
2025-08-11,SLDP,0,DOLE
2025-08-11,SLDP,0,UIS
2025-08-11,SLDP,0,DNA
2025-08-11,SLDP,0,CMTL
2025-08-11,SLDP,0,UDMY
2025-08-11,SLDP,0,LCDL
2025-08-11,SLDP,0,SGN
2025-08-11,SLDP,0,RDW
2025-08-11,SLDP,0,SNTI
2025-08-11,SLDP,0,NMRA
2025-08-11,SLDP,0,GV
2025-08-11,SLDP,0,LAES
2025-08-11,SLDP,0,GETY
2025-08-11,SLDP,0,PRFX
2025-08-11,SLDP,0,TBLA
2025-08-11,SLDP,0,PSNL
2025-08-11,SLDP,0,OUST
2025-08-11,SLDP,0,CINT
2025-08-11,SLDP,0,VRCA
2025-08-11,SLDP,0,TSLZ
2025-08-11,SLDP,0,BLNE
2025-08-11,SLDP,0,DH
2025-08-11,SLDP,0,BXC
2025-08-11,SLDP,0,ZYME
2025-08-12,ICHR,0,DYNXW
2025-08-12,ICHR,0,GROV
2025-08-12,ICHR,0,AAON
2025-08-12,ICHR,0,CC
2025-08-12,ICHR,0,SMTC
2025-08-12,ICHR,0,VERB
2025-08-12,ICHR,0,IART
2025-08-12,ICHR,0,NEXN
2025-08-12,ICHR,0,CTM
2025-08-12,ICHR,0,TPCS
2025-08-12,ICHR,0,MBOT
2025-08-12,ICHR,0,SONN
2025-08-12,ICHR,0,BON
2025-08-12,ICHR,0,LAZR
2025-08-12,ICHR,0,RUBI
2025-08-12,ICHR,0,TSLZ
2025-08-12,ICHR,0,ADTN
2025-08-12,ICHR,0,MREO
2025-08-12,ICHR,0,GSIT
2025-08-12,ICHR,0,OPEN
2025-08-12,ICHR,0,INSP
2025-08-12,ICHR,0,LOVE
2025-08-12,ICHR,0,BTCS
2025-08-12,ICHR,0,REPX
2025-08-12,ICHR,0,NFBK
2025-08-21,NCNA,0,LRMR
2025-08-21,NCNA,0,INV
2025-08-21,NCNA,0,IONS
2025-08-21,NCNA,0,GRO
2025-08-21,NCNA,0,CRBP
2025-08-21,NCNA,0,COMP
2025-08-21,NCNA,0,BDMD
2025-08-21,NCNA,0,TNYA
2025-08-21,NCNA,0,TRDA
2025-08-21,NCNA,0,WOOF
2025-08-21,NCNA,0,RYOJ
2025-08-21,NCNA,0,TNGX
2025-08-21,NCNA,0,ZIM
2025-08-21,NCNA,0,OKLL
2025-08-21,NCNA,0,MSOX
2025-08-21,NCNA,0,FLGC
2025-08-21,NCNA,0,CORZW
2025-08-21,NCNA,0,DYN
2025-08-21,NCNA,0,MUX
2025-08-21,NCNA,0,ALZN
2025-08-21,NCNA,0,RGTX
2025-08-21,NCNA,0,MSGY
2025-08-21,NCNA,0,ALKT
2025-08-21,NCNA,0,ONCO
2025-08-21,NCNA,0,ASTL
2025-08-26,ASST,0,STRZ
2025-08-26,ASST,0,ESOA
2025-08-26,ASST,0,XRPI
2025-08-26,ASST,0,VS
2025-08-26,ASST,0,PRFX
2025-08-26,ASST,0,GOSS
2025-08-26,ASST,0,AACG
2025-08-26,ASST,0,ADN
2025-08-26,ASST,0,MPU
2025-08-26,ASST,0,CMMB
2025-08-26,ASST,0,VERA
2025-08-26,ASST,0,GLXU
2025-08-26,ASST,0,CNTA
2025-08-26,ASST,0,NXTT
2025-08-26,ASST,0,MODG
2025-08-26,ASST,0,CGTX
2025-08-26,ASST,0,ABAT
2025-08-26,ASST,0,CLDI
2025-08-26,ASST,0,IRD
2025-08-26,ASST,0,LIMN
2025-08-26,ASST,0,AEMD
2025-08-26,ASST,0,THRY
2025-08-26,ASST,0,CMTL
2025-08-26,ASST,0,TBBB
2025-08-26,ASST,0,RKLB
2025-08-28,TONX,0,NRC
2025-08-28,TONX,0,XELB
2025-08-28,TONX,0,FGNX
2025-08-28,TONX,0,XXII
2025-08-28,TONX,0,VS
2025-08-28,TONX,0,SAVA
2025-08-28,TONX,0,MEIP
2025-08-28,TONX,0,ARAI
2025-08-28,TONX,0,ZSPC
2025-08-28,TONX,0,VERI
2025-08-28,TONX,0,NVDQ
2025-08-28,TONX,0,SCLX
2025-08-28,TONX,0,GALT
2025-08-28,TONX,0,HTCO
2025-08-28,TONX,0,COTY
2025-08-28,TONX,0,ALM
2025-08-28,TONX,0,SGD
2025-08-28,TONX,0,SRFM
2025-08-28,TONX,0,IRS
2025-08-28,TONX,0,TECX
2025-08-28,TONX,0,USD
2025-08-28,TONX,0,BTDR
2025-08-28,TONX,0,DUO
2025-08-28,TONX,0,ABVE
2025-08-28,TONX,0,OESX
2025-08-29,CNTN,0,PCT
2025-08-29,CNTN,0,UAVS
2025-08-29,CNTN,0,IDR
2025-08-29,CNTN,0,TELO
2025-08-29,CNTN,0,SEAT
2025-08-29,CNTN,0,NOAH
2025-08-29,CNTN,0,PTIR
2025-08-29,CNTN,0,LXRX
2025-08-29,CNTN,0,NEON
2025-08-29,CNTN,0,SIG
2025-08-29,CNTN,0,SISI
2025-08-29,CNTN,0,QH
2025-08-29,CNTN,0,BITX
2025-08-29,CNTN,0,API
2025-08-29,CNTN,0,ANTE
2025-08-29,CNTN,0,TSLG
2025-08-29,CNTN,0,WYY
2025-08-29,CNTN,0,ALAB
2025-08-29,CNTN,0,RGTIW
2025-08-29,CNTN,0,PPCB
2025-08-29,CNTN,0,UMAC
2025-08-29,CNTN,0,BMR
2025-08-29,CNTN,0,GLXY
2025-08-29,CNTN,0,CRESY
2025-08-29,CNTN,0,PTNM
2025-09-03,TECX,0,LENZ
2025-09-03,TECX,0,PPIH
2025-09-03,TECX,0,DLPN
2025-09-03,TECX,0,OP
2025-09-03,TECX,0,KMTS
2025-09-03,TECX,0,CADL
2025-09-03,TECX,0,SOS
2025-09-03,TECX,0,ARQQ
2025-09-03,TECX,0,CATO
2025-09-03,TECX,0,SMST
2025-09-03,TECX,0,ZBAI
2025-09-03,TECX,0,BW
2025-09-03,TECX,0,TEO
2025-09-03,TECX,0,AREC
2025-09-03,TECX,0,BHVN
2025-09-03,TECX,0,HTCO
2025-09-03,TECX,0,MPU
2025-09-03,TECX,0,RR
2025-09-03,TECX,0,DXCM
2025-09-03,TECX,0,GBIO
2025-09-03,TECX,0,GOSS
2025-09-03,TECX,0,AREN
2025-09-03,TECX,0,BNZI
2025-09-03,TECX,0,BYND
2025-09-03,TECX,0,PTIX
2025-09-04,YDKG,0,ETQ
2025-09-04,YDKG,0,CVRX
2025-09-04,YDKG,0,OIS
2025-09-04,YDKG,0,SNTI
2025-09-04,YDKG,0,HOUS
2025-09-04,YDKG,0,RGTI
2025-09-04,YDKG,0,SOUNW
2025-09-04,YDKG,0,IART
2025-09-04,YDKG,0,RYET
2025-09-04,YDKG,0,NFXL
2025-09-04,YDKG,0,EH
2025-09-04,YDKG,0,OM
2025-09-04,YDKG,0,INTA
2025-09-04,YDKG,0,PANG
2025-09-04,YDKG,0,PHR
2025-09-04,YDKG,0,PSN
2025-09-04,YDKG,0,MSTW
2025-09-04,YDKG,0,NNAVW
2025-09-04,YDKG,0,APM
2025-09-04,YDKG,0,CTNM
2025-09-04,YDKG,0,UNHG
2025-09-04,YDKG,0,SMCZ
2025-09-04,YDKG,0,CRWV
2025-09-04,YDKG,0,FCEL
2025-09-04,YDKG,0,SVRA
2025-09-05,NAKA,0,EXPI
2025-09-05,NAKA,0,CDNA
2025-09-05,NAKA,0,SSG
2025-09-05,NAKA,0,ROAD
2025-09-05,NAKA,0,KALV
2025-09-05,NAKA,0,PGNY
2025-09-05,NAKA,0,ARCX
2025-09-05,NAKA,0,GLUE
2025-09-05,NAKA,0,MSW
2025-09-05,NAKA,0,IONQ
2025-09-05,NAKA,0,MGRT
2025-09-05,NAKA,0,OSS
2025-09-05,NAKA,0,BNGO
2025-09-05,NAKA,0,SER
2025-09-05,NAKA,0,XXRP
2025-09-05,NAKA,0,DUOT
2025-09-05,NAKA,0,VKTX
2025-09-05,NAKA,0,HNRG
2025-09-05,NAKA,0,KYTX
2025-09-05,NAKA,0,CMTL
2025-09-05,NAKA,0,TLSA
2025-09-05,NAKA,0,USARW
2025-09-05,NAKA,0,LPLA
2025-09-05,NAKA,0,TGHL
2025-09-05,NAKA,0,RAIL
2025-09-05,CNTN,0,NGNE
2025-09-05,CNTN,0,NNE
2025-09-05,CNTN,0,EDIT
2025-09-05,CNTN,0,VSTS
2025-09-05,CNTN,0,MSW
2025-09-05,CNTN,0,LUCD
2025-09-05,CNTN,0,PYXS
2025-09-05,CNTN,0,SMWB
2025-09-05,CNTN,0,PSNY
2025-09-05,CNTN,0,USAS
2025-09-05,CNTN,0,RITR
2025-09-05,CNTN,0,THM
2025-09-05,CNTN,0,CE
2025-09-05,CNTN,0,SKYT
2025-09-05,CNTN,0,LMB
2025-09-05,CNTN,0,SOFI
2025-09-05,CNTN,0,WKSP
2025-09-05,CNTN,0,ROKU
2025-09-05,CNTN,0,LFCR
2025-09-05,CNTN,0,AMPY
2025-09-05,CNTN,0,AMR
2025-09-05,CNTN,0,USD
2025-09-05,CNTN,0,LIDR
2025-09-05,CNTN,0,ALEC
2025-09-05,CNTN,0,OMDA
2025-09-09,CRWU,0,IDR
2025-09-09,CRWU,0,SEI
2025-09-09,CRWU,0,TBI
2025-09-09,CRWU,0,GGAL
2025-09-09,CRWU,0,AVBP
2025-09-09,CRWU,0,PI
2025-09-09,CRWU,0,NGNE
2025-09-09,CRWU,0,UEC
2025-09-09,CRWU,0,OSCR
2025-09-09,CRWU,0,ALEC
2025-09-09,CRWU,0,ALMU
2025-09-09,CRWU,0,MBIO
2025-09-09,CRWU,0,CCLD
2025-09-09,CRWU,0,RGTIW
2025-09-09,CRWU,0,OLB
2025-09-09,CRWU,0,ERAS
2025-09-09,CRWU,0,CRESY
2025-09-09,CRWU,0,PLTZ
2025-09-09,CRWU,0,THAR
2025-09-09,CRWU,0,SRTA
2025-09-09,CRWU,0,ADBG
2025-09-09,CRWU,0,TGS
2025-09-09,CRWU,0,APM
2025-09-09,CRWU,0,PACK
2025-09-09,CRWU,0,AMBQ
2025-09-09,CRWG,0,HYPD
2025-09-09,CRWG,0,CNF
2025-09-09,CRWG,0,EDUC
2025-09-09,CRWG,0,CTNM
2025-09-09,CRWG,0,ATXS
2025-09-09,CRWG,0,RIOT
2025-09-09,CRWG,0,NN
2025-09-09,CRWG,0,ASTL
2025-09-09,CRWG,0,MSW
2025-09-09,CRWG,0,UIS
2025-09-09,CRWG,0,CGEM
2025-09-09,CRWG,0,WRD
2025-09-09,CRWG,0,DAVE
2025-09-09,CRWG,0,SOPA
2025-09-09,CRWG,0,TWFG
2025-09-09,CRWG,0,MNRO
2025-09-09,CRWG,0,RDTL
2025-09-09,CRWG,0,AAP
2025-09-09,CRWG,0,NRGV
2025-09-09,CRWG,0,QNCX
2025-09-09,CRWG,0,CROX
2025-09-09,CRWG,0,VIOT
2025-09-09,CRWG,0,ICG
2025-09-09,CRWG,0,FLD
2025-09-09,CRWG,0,JUNS
2025-09-09,CWVX,0,QUBT
2025-09-09,CWVX,0,FWRG
2025-09-09,CWVX,0,DNTH
2025-09-09,CWVX,0,COCH
2025-09-09,CWVX,0,ECX
2025-09-09,CWVX,0,INBX
2025-09-09,CWVX,0,AIRS
2025-09-09,CWVX,0,YOUL
2025-09-09,CWVX,0,NVAX
2025-09-09,CWVX,0,ORIC
2025-09-09,CWVX,0,DSX
2025-09-09,CWVX,0,FTHM
2025-09-09,CWVX,0,CVGI
2025-09-09,CWVX,0,EFR
2025-09-09,CWVX,0,UMAC
2025-09-09,CWVX,0,MLYS
2025-09-09,CWVX,0,BBW
2025-09-09,CWVX,0,MLGO
2025-09-09,CWVX,0,UBXG
2025-09-09,CWVX,0,ALB-A
2025-09-09,CWVX,0,SY
2025-09-09,CWVX,0,SM
2025-09-09,CWVX,0,ACMR
2025-09-09,CWVX,0,TCRT
2025-09-09,CWVX,0,MULL
2025-09-11,OPAD,0,REVB
2025-09-11,OPAD,0,UAVS
2025-09-11,OPAD,0,UUU
2025-09-11,OPAD,0,ENGN
2025-09-11,OPAD,0,ZONE
2025-09-11,OPAD,0,CE
2025-09-11,OPAD,0,VSTS
2025-09-11,OPAD,0,ZEPP
2025-09-11,OPAD,0,CCTG
2025-09-11,OPAD,0,CHGG
2025-09-11,OPAD,0,SWBI
2025-09-11,OPAD,0,AMUU
2025-09-11,OPAD,0,SNGX
2025-09-11,OPAD,0,TMDX
2025-09-11,OPAD,0,AMN
2025-09-11,OPAD,0,PRQR
2025-09-11,OPAD,0,FTHM
2025-09-11,OPAD,0,CXW
2025-09-11,OPAD,0,CLFD
2025-09-11,OPAD,0,BKSY
2025-09-11,OPAD,0,IHRT
2025-09-11,OPAD,0,PI
2025-09-11,OPAD,0,ZBIO
2025-09-11,OPAD,0,UDMY
2025-09-11,OPAD,0,MPU
2025-09-11,FCHL,0,FCEL
2025-09-11,FCHL,0,MSGY
2025-09-11,FCHL,0,SMXT
2025-09-11,FCHL,0,CDZI
2025-09-11,FCHL,0,ADUR
2025-09-11,FCHL,0,BBAI
2025-09-11,FCHL,0,SINT
2025-09-11,FCHL,0,OMI
2025-09-11,FCHL,0,SLDP
2025-09-11,FCHL,0,HKPD
2025-09-11,FCHL,0,SNDK
2025-09-11,FCHL,0,PPSI
2025-09-11,FCHL,0,NOTV
2025-09-11,FCHL,0,ZNTL
2025-09-11,FCHL,0,GIBO
2025-09-11,FCHL,0,CASI
2025-09-11,FCHL,0,ANTE
2025-09-11,FCHL,0,MOB
2025-09-11,FCHL,0,ALMU
2025-09-11,FCHL,0,SXTC
2025-09-11,FCHL,0,UPXI
2025-09-11,FCHL,0,NUTR
2025-09-11,FCHL,0,VZLA
2025-09-11,FCHL,0,DGXX
2025-09-11,FCHL,0,DK
2025-09-12,ZONE,0,AMRK
2025-09-12,ZONE,0,APPX
2025-09-12,ZONE,0,CGC
2025-09-12,ZONE,0,SLDE
2025-09-12,ZONE,0,IRS
2025-09-12,ZONE,0,ZURA
2025-09-12,ZONE,0,RDTL
2025-09-12,ZONE,0,FIG
2025-09-12,ZONE,0,UUU
2025-09-12,ZONE,0,SSP
2025-09-12,ZONE,0,INMB
2025-09-12,ZONE,0,BRAG
2025-09-12,ZONE,0,IRBT
2025-09-12,ZONE,0,OLMA
2025-09-12,ZONE,0,PZG
2025-09-12,ZONE,0,VIOT
2025-09-12,ZONE,0,SPRC
2025-09-12,ZONE,0,OPTX
2025-09-12,ZONE,0,BHAT
2025-09-12,ZONE,0,GXAI
2025-09-12,ZONE,0,GLOB
2025-09-12,ZONE,0,STEM
2025-09-12,ZONE,0,ARMG
2025-09-12,ZONE,0,BBBY
2025-09-12,ZONE,0,XHG
2025-09-12,ORBS,0,ZKIN
2025-09-12,ORBS,0,EVLV
2025-09-12,ORBS,0,CSL
2025-09-12,ORBS,0,LIXT
2025-09-12,ORBS,0,PEPG
2025-09-12,ORBS,0,GLMD
2025-09-12,ORBS,0,UXIN
2025-09-12,ORBS,0,TPET
2025-09-12,ORBS,0,YSG
2025-09-12,ORBS,0,DLXY
2025-09-12,ORBS,0,DEVS
2025-09-12,ORBS,0,DXLG
2025-09-12,ORBS,0,QUBX
2025-09-12,ORBS,0,RCT
2025-09-12,ORBS,0,GRWG
2025-09-12,ORBS,0,LDI
2025-09-12,ORBS,0,ENTG
2025-09-12,ORBS,0,IOBT
2025-09-12,ORBS,0,CPRI
2025-09-12,ORBS,0,OPRT
2025-09-12,ORBS,0,BELFB
2025-09-12,ORBS,0,OKLL
2025-09-12,ORBS,0,HCHL
2025-09-12,ORBS,0,WYY
2025-09-12,ORBS,0,ZYBT
2025-09-12,HOUR,0,AVTR
2025-09-12,HOUR,0,TEO
2025-09-12,HOUR,0,STEC
2025-09-12,HOUR,0,SPAI
2025-09-12,HOUR,0,PLX
2025-09-12,HOUR,0,PHAT
2025-09-12,HOUR,0,ELOG
2025-09-12,HOUR,0,RCT
2025-09-12,HOUR,0,RMCO
2025-09-12,HOUR,0,NA
2025-09-12,HOUR,0,IPWR
2025-09-12,HOUR,0,HURA
2025-09-12,HOUR,0,MIRA
2025-09-12,HOUR,0,ERAS
2025-09-12,HOUR,0,CWVX
2025-09-12,HOUR,0,HCTI
2025-09-12,HOUR,0,SMX
2025-09-12,HOUR,0,PC
2025-09-12,HOUR,0,VVOS
2025-09-12,HOUR,0,TROO
2025-09-12,HOUR,0,OTLK
2025-09-12,HOUR,0,IONZ
2025-09-12,HOUR,0,LODE
2025-09-12,HOUR,0,SYPR
2025-09-12,HOUR,0,DEFT
2025-09-15,CCUP,0,VOR
2025-09-15,CCUP,0,NTLA
2025-09-15,CCUP,0,SUPV
2025-09-15,CCUP,0,KSS
2025-09-15,CCUP,0,COYA
2025-09-15,CCUP,0,AVXL
2025-09-15,CCUP,0,OCUL
2025-09-15,CCUP,0,DBGI
2025-09-15,CCUP,0,OKLL
2025-09-15,CCUP,0,PACS
2025-09-15,CCUP,0,PSTG
2025-09-15,CCUP,0,PSIX
2025-09-15,CCUP,0,CLS
2025-09-15,CCUP,0,GREE
2025-09-15,CCUP,0,SYTA
2025-09-15,CCUP,0,INSG
2025-09-15,CCUP,0,CELU
2025-09-15,CCUP,0,IFRX
2025-09-15,CCUP,0,XXII
2025-09-15,CCUP,0,SLDP
2025-09-15,CCUP,0,LMFA
2025-09-15,CCUP,0,CEPU
2025-09-15,CCUP,0,GXAI
2025-09-15,CCUP,0,SEGG
2025-09-15,CCUP,0,DBI
2025-09-15,CRCG,0,UPSX
2025-09-15,CRCG,0,ICCM
2025-09-15,CRCG,0,QSI
2025-09-15,CRCG,0,PESI
2025-09-15,CRCG,0,SLQT
2025-09-15,CRCG,0,DENN
2025-09-15,CRCG,0,CGTX
2025-09-15,CRCG,0,ENGS
2025-09-15,CRCG,0,SLRX
2025-09-15,CRCG,0,DPRO
2025-09-15,CRCG,0,CRC
2025-09-15,CRCG,0,SEG
2025-09-15,CRCG,0,BTBD
2025-09-15,CRCG,0,ERAS
2025-09-15,CRCG,0,TLYS
2025-09-15,CRCG,0,CPOP
2025-09-15,CRCG,0,RBRK
2025-09-15,CRCG,0,GDHG
2025-09-15,CRCG,0,APGE
2025-09-15,CRCG,0,PDSB
2025-09-15,CRCG,0,CPRI
2025-09-15,CRCG,0,YMAT
2025-09-15,CRCG,0,HAIN
2025-09-15,CRCG,0,DSS
2025-09-15,CRCG,0,ENVX
2025-09-15,CRCA,0,NFXL
2025-09-15,CRCA,0,LCFY
2025-09-15,CRCA,0,XXII
2025-09-15,CRCA,0,ZSPC
2025-09-15,CRCA,0,TATT
