day,symbol,split,entry_price,r_pct,book_r,entry_m,gap_pct,prev_close,adv20,advd
2025-01-22,MOB,TRAIN,3.1282567,3.963333333333333,0.5367281876838976,0,10.294117647058815,2.72,495806.0,1561788.9
2025-01-23,PDYN,TRAIN,10.320869999999998,6.599999999999984,-0.7480163884049901,0,5.152471083070455,9.51,8541399.307692308,79007943.59615386
2025-01-23,NTRB,TRAIN,8.49541,6.500000000000005,-0.28260481603828425,0,8.99182561307902,4.27,356675.23076923075,3531084.7846153844
2025-02-04,ETHT,TRAIN,13.78122,3.745318352059925,-0.43551245825841006,0,6.629392971246008,12.52,1330705.45,16953187.433
2025-02-04,RGTIW,TRAIN,6.108269999999999,5.51724137931035,-0.8414917142704512,0,8.411214953271031,5.35,1567301.15,8714194.394
2025-02-05,NVNI,TRAIN,6.24869,4.461032185568676,-1.0853291831328027,0,8.527874564459923,5.74,22983155.9,139967419.431
2025-02-07,TNXP,TRAIN,13.9417,5.522827687776141,-0.5587696675919472,0,20.818505338078293,11.24,113696429.65,1408698763.3635
2025-02-10,GRRR,TRAIN,21.063,4.945598417408506,-0.48965208592589443,0,8.885298869143773,18.57,2555299.1,54351211.857
2025-02-13,DOMH,TRAIN,8.61577,5.790108564535591,-0.6218854223888034,0,20.669577874818035,6.87,3424110.95,44513442.35
2025-02-18,LTBR,TRAIN,15.165359999999998,7.279029462738294,-0.46743559292663905,0,6.379056047197642,13.56,4833117.3,65150421.203999996
2025-02-19,BKSY,TRAIN,21.01285,4.197169350902877,-0.5003665397708688,0,8.700265251989373,18.85,2098643.75,41888929.25
2025-02-19,GRRR,TRAIN,29.07697,4.130747126436776,-0.661900992215314,0,5.096262740656857,26.49,2618500.2,79235816.05200002
2025-02-20,TUYA,TRAIN,3.4152149999999994,4.447852760736197,2.9558385447031217,0,6.535947712418292,3.06,4939207.25,19164124.13
2025-02-20,REBN,TRAIN,6.449289999999999,2.8799999999999955,-1.106603293626974,0,11.806797853309485,5.59,7576023.5,55456492.02
2025-02-24,CRML,TRAIN,3.08924,2.6666666666666687,0.4475707617407541,0,12.359550561797755,2.67,444783.75,1156437.75
2025-02-26,ROBN,TRAIN,18.68589,2.8077753779697603,2.4367913690366962,0,5.587229190421896,17.54,367602.75,7557912.539999999
2025-02-26,CADL,TRAIN,9.127199699999998,3.1473565804274446,-1.0236703325760945,0,6.0226595110316135,8.385,1366269.45,11565470.89425
2025-03-05,XNET,TRAIN,4.16245,4.522613065326637,-0.6896125100983145,0,5.2910052910052965,3.78,2949952.6,12537298.55
2025-03-10,TSLZ,TRAIN,5.541575,4.398876404494392,-0.21114667935422674,0,7.878787878787873,4.95,68808183.75,445877030.70000005
2025-03-10,KAZR,TRAIN,10.01997,7.719665271966522,0.9686387990500028,0,10.26528258362169,8.67,1226600.9,13308619.764999999
2025-03-10,SKBL,TRAIN,10.01997,7.719665271966522,0.9686387990500028,0,10.26528258362169,8.67,1226772.55,13310482.1675
2025-03-11,CONL,TRAIN,17.251599999999996,3.4585569469290296,-1.0864209096847341,0,6.883365200764819,15.69,7093678.55,126338414.97549999
2025-03-12,NVDX,TRAIN,9.01697,2.853881278538813,-1.1102707894115202,0,9.912170639899625,7.97,18069363.45,162804964.68449998
2025-03-14,SMCL,TRAIN,18.0531976,2.829931972789106,1.288082099820197,0,6.393244873341391,16.58,1272270.8,24262204.156
2025-03-14,PLTU,TRAIN,28.5855,4.174163368118029,1.2355040582426962,0,8.343079922027293,25.65,3899187.45,116546712.8805
2025-03-24,TSLG,TRAIN,4.939373799999999,4.508403361344536,2.089104530348653,0,7.207207207207193,4.44,929835.85,5095500.458000001
2025-03-27,HMR,TRAIN,3.4459067999999995,5.149560117302059,0.47487601020825276,0,7.911392405063291,3.16,8798889.55,31148069.007000003
2025-03-27,QNTM,TRAIN,7.76322,5.978260869565222,0.45682880323089864,0,5.89928057553957,6.95,670906.35,5622195.213
2025-03-28,BIYA,TRAIN,6.85049,3.356612184249632,-0.5205064761667986,0,5.320813771518009,6.39,312071.3125,2240672.0237499997
2025-04-09,YINN,TRAIN,25.00479,2.3397226753670424,-1.1500805876307039,0,9.66010733452594,22.36,7589150.3,203389228.04
2025-04-10,LABD,TRAIN,12.126269999999998,2.4916943521594743,1.4475855908069228,0,8.273381294964029,11.12,11194815.25,140159086.93
2025-04-10,DRIP,TRAIN,14.1423,3.600293901542985,1.9886112829553013,0,6.661442006269589,12.76,1913065.4,28313367.92
2025-04-11,MSTU,TRAIN,4.72413,3.640256959314773,3.0950733030794724,0,5.417607223476304,4.43,90465934.4,475850814.944
2025-04-16,USAR,TRAIN,15.044999999999998,4.697072838665756,-0.7026377275265306,0,8.653846153846153,13.52,1831996.1,28689058.926000003
2025-04-22,MSTX,TRAIN,30.5449608,3.3398319327731114,1.6103696798314853,0,6.745604592752059,27.87,12642566.4,406205658.43200004
2025-04-28,PONY,TRAIN,7.43223,4.048582995951414,6.146762814129335,0,5.706134094151218,7.01,5483940.5,56594265.96
2025-04-28,TMC,TRAIN,3.42023,4.420731707317074,0.456399727100424,0,7.540983606557376,3.05,13374454.05,44269442.9055
2025-05-02,MSTU,TRAIN,8.98688,3.054298642533952,-0.7114996855262776,0,6.122448979591834,8.33,89935845.1,797730946.0369998
2025-05-02,LLYX,TRAIN,18.6354391,2.348087431693992,-0.3061387656533098,0,7.080163838502053,17.09,305731.7,5585718.159
2025-05-02,PONY,TRAIN,9.3279,6.869369369369382,2.0266664872648046,0,3.738317757009349,8.56,10289022.85,107005837.64
2025-05-06,PONY,TRAIN,10.78225,6.460674157303366,-0.5879899086504743,0,10.10309278350516,9.7,12401697.5,177592308.20000002
2025-05-13,SMCX,TRAIN,28.914383699999995,4.6710714285714285,3.6410011070268915,0,5.660377358490567,26.5,3806626.15,133003517.681
2025-05-13,SMCL,TRAIN,10.66189,3.5818005808325366,4.411329693531478,0,5.515832482124627,9.79,1403729.05,18150216.6165
2025-05-13,OMER,TRAIN,4.232659999999999,5.213270142180089,0.7950126892051156,0,11.198945981554672,3.795,833396.3,3691945.609
2025-05-16,SMCL,TRAIN,17.692919999999997,4.033642691415309,0.4619218424855491,0,6.947890818858545,16.12,1900798.85,33720171.599
2025-05-16,SHLS,TRAIN,4.9424831,4.221544715447155,-0.6097577899009775,0,7.423580786026197,4.58,8746450.6,42464017.663
2025-05-22,ASST,TRAIN,9.47835,3.759398496240598,6.755254317048854,0,15.796019900497532,8.04,36772934.9,478415883.04899997
2025-05-23,CONI,TRAIN,5.4162,3.135435992578859,-0.2448453456199426,0,6.102362204724401,5.08,2197527.25,11778746.06
2025-05-27,BKKT,TRAIN,12.09618,6.914893617021287,-0.46513684974271774,0,5.81613508442776,10.66,504675.5,5768440.965
2025-05-28,EDBL,TRAIN,3.5204297,4.139999999999994,2.379096119987525,0,5.421686746987957,3.32,10413362.3,38425306.887
2025-06-03,ALZN,TRAIN,3.86155,3.999999999999997,0.46007076174074946,0,7.142857142857142,3.5,4501816.85,17241958.535499997
2025-06-05,SXTP,TRAIN,3.19957,2.8213166144200583,-0.8739323735143752,0,11.538461538461542,2.37,244033.55,722339.308
2025-06-06,CONL,TRAIN,25.71692,2.352472089314194,-1.116412875180634,0,5.289672544080596,23.82,9124022.3,229560401.06800002
2025-06-06,RIOX,TRAIN,11.033,5.566218809980807,1.2134580896808007,0,5.358948432760357,9.89,814256.35,9526799.295
2025-06-06,SKYA,TRAIN,6.449289999999999,6.721311475409839,-0.36069469697669204,0,5.354058721934363,5.79,2606915.6,15302594.572
2025-06-10,ALAR,TRAIN,12.36699,4.09356725146199,-0.437012951648556,0,5.648720211827013,11.33,206121.55,2306500.1445
2025-06-11,RGTIW,TRAIN,4.62383,4.115555555555557,1.4340259144964476,0,14.213197969543147,3.94,500973.35,2344555.278
2025-06-11,FMST,TRAIN,3.87158,8.493150684931509,-0.6589694933340655,0,9.281437125748504,3.34,1628635.2,5895659.424
2025-06-12,ARAI,TRAIN,9.07715,4.501657458563545,1.9985755605103201,0,6.470588235294127,8.5,2743010.0555555555,25564853.717777777
2025-06-12,ZENA,TRAIN,5.1153,4.901960784313726,-0.7805705597493238,0,5.371900826446277,4.84,10062771.3,50816995.065000005
2025-06-13,UMAC,TRAIN,9.11727,6.704545454545452,-0.14773467816051766,0,6.796116504854374,8.24,4022651.7,33991406.865
2025-06-16,URGN,TRAIN,13.42014,5.941358024691368,1.1983240773283181,0,7.730673316708242,12.03,6213705.55,89104537.587
2025-06-17,RBNE,TRAIN,7.271749999999999,7.8909612625538,1.4236452154508286,0,26.26811594202899,5.52,5407783.4,57268426.206
2025-06-17,XTIA,TRAIN,3.39014,6.441717791411042,-0.19640059253066489,0,17.68953068592057,2.77,5787361.3,23728181.33
2025-06-17,INDO,TRAIN,4.4584353,7.00950118764845,-0.4188545444866599,0,5.513784461152875,3.99,3298678.3,17318061.075
2025-06-18,HERE,TRAIN,13.93167,3.530259365994238,-0.7189393134125193,0,6.116207951070342,13.08,1541034.15,20788550.6835
2025-06-24,TEMT,TRAIN,25.9164167,4.39690721649484,-0.7597373151983206,0,6.144781144781133,23.76,1131339.35,29041481.114500005
2025-06-26,MFI,TRAIN,5.243683999999999,2.6953124999999982,0.0,0,6.666666666666673,4.8,2625885.2,14652439.416000001
2025-06-30,NKTR,TRAIN,27.8834,4.025110782865584,-1.0692948808514744,0,5.1242236024844585,25.76,4826590.45,124719097.228
2025-07-03,PRME,TRAIN,3.3499197,4.486068111455116,-0.5626109718322281,0,5.211726384364826,3.07,3547328.5,11032191.635
2025-07-03,SY,TRAIN,3.5806097,5.963068181818187,0.4742749726896642,0,5.705705705705704,3.33,1996005.8,6487018.850000001
2025-07-07,DAIC,TRAIN,6.66995,5.511811023622056,0.0,0,5.132450331125821,6.04,5656391.777777778,36653418.720000006
2025-07-08,RGC,TRAIN,21.063,4.777830864787386,-0.05368883349949887,0,13.564839934888766,18.43,2424027.3,46807967.162999995
2025-07-10,ZEPP,TRAIN,6.028029999999999,4.682274247491628,-0.0851730522717542,0,7.747747747747759,5.55,865360.85,5270047.5764999995
2025-07-11,KWM,TRAIN,4.945792999999999,4.753086419753084,-0.6354558362350533,0,5.652173913043494,4.6,1653890.35,8004829.294
2025-07-14,DTCX,TRAIN,10.732099999999996,5.301034807149571,1.4652735409481081,0,8.358817533129463,9.81,316933.2,4031390.3040000005
2025-07-14,LGHL,TRAIN,4.16245,3.740648379052378,-0.6840604291543032,0,6.084656084656085,3.78,2219834.25,8701750.26
2025-07-15,BTCS,TRAIN,4.312899999999999,2.3364485981308327,-1.1620672865125488,0,5.679012345679023,4.05,10958589.8,52053301.550000004
2025-07-15,ZEPP,TRAIN,10.25066,4.158415841584158,0.46811093464551173,0,5.538140020898634,9.57,1099999.0,15399986.0
2025-07-24,LIMN,TRAIN,7.823399999999999,4.645161290322573,0.4732858582372572,0,19.78361669242659,6.47,402525.0,3409386.7500000005
2025-07-28,NFE,TRAIN,4.00197,4.271356783919607,-0.12258800775912117,0,5.430463576158942,3.775,13290943.4,52964409.449
2025-07-31,YMAT,TRAIN,4.463349999999999,4.144186046511637,-1.058670594101747,0,5.392156862745092,4.08,,
2025-08-11,SLDP,TRAIN,4.2315567,3.2499999999999925,-1.0089065735522391,0,5.641025641025646,3.9,14905622.05,58280982.215500005
2025-08-12,ICHR,TRAIN,17.58259,4.846335697399528,-0.08228971621720121,0,5.35491905354921,16.06,1031628.35,19508092.0985
2025-08-21,NCNA,TRAIN,3.37008,3.267267267267268,1.4500053471796785,0,7.073954983922837,3.11,129275877.8,427903155.518
2025-08-26,ASST,TRAIN,5.26575,6.285714285714287,-0.4541705241418596,0,9.375000000000004,4.8,2907294.4,16251775.695999999
2025-08-28,TONX,TRAIN,17.442169999999997,9.583074051026763,-0.21493918355461078,0,6.919494344644052,15.03,2062260.8,29098499.888
2025-08-29,CNTN,TRAIN,6.770249999999999,4.006163328197223,0.4538619909502257,0,7.27272727272728,6.05,30488577.1,181407033.745
2025-09-02,PMI,TRAIN,4.86455,4.123711340206171,0.0,0,5.664488017429189,4.59,,
2025-09-03,TECX,TRAIN,17.943669999999997,4.7917855105533365,-0.17617596251677176,0,5.285285285285301,16.65,304172.55,4965616.878749999
2025-09-04,YDKG,TRAIN,5.315899999999999,5.730769230769232,0.4711599783402745,0,5.906313645621182,4.91,1479553.6,7782451.936
2025-09-05,NAKA,TRAIN,3.72113,6.916426512968293,1.1456303819897007,0,5.79268292682928,3.28,1234409.45,5036390.556
2025-09-05,CNTN,TRAIN,4.29284,5.250596658711232,-1.0510217436052067,0,5.012531328320806,3.99,30980727.3,114009076.464
2025-09-09,CRWU,TRAIN,14.575896899999998,5.591390261115025,-0.061886125299142614,0,14.18211120064464,12.41,381181.55,5431837.087499999
2025-09-09,CRWG,TRAIN,7.897421399999999,6.16927083333333,-0.11323890029201902,0,14.285714285714285,6.72,2301929.4210526315,17678817.95368421
2025-09-09,CWVX,TRAIN,11.955759999999998,6.201550387596905,-0.06430707876370606,0,14.27165354330708,10.16,7116261.6,82762122.408
2025-09-10,STKE,TRAIN,9.027,5.875440658049354,-1.0096610169491507,0,11.97368421052632,7.6,,
2025-09-10,ZGM,TRAIN,4.012,5.32994923857868,0.04197111047809141,0,6.775067750677508,3.69,,
2025-09-10,ZTG,TRAIN,4.012,5.32994923857868,0.04197111047809141,0,6.775067750677508,3.69,,
2025-09-11,OPAD,TRAIN,4.20257,4.116222760290577,0.46658051382844695,0,7.272727272727267,3.85,22620385.05,113101925.25
2025-09-11,FCHL,TRAIN,4.643889999999999,4.440990340846013,2.75631015279105,0,8.257211538461531,4.16,692831.85,3630438.894
2025-09-12,ZONE,TRAIN,4.55362,2.941176470588233,-0.28477562905995907,0,11.055276381909549,3.98,2077949.65,7896208.669999999
2025-09-12,ORBS,TRAIN,16.09815,4.772370486656211,0.47317348342331217,0,9.827586206896555,14.5,11777600.6,183966121.37199998
2025-09-12,HOUR,TRAIN,3.78131,2.337837837837838,1.423355131012181,0,8.823529411764714,3.4,14608854.3,52445786.937
2025-09-12,STKE,TRAIN,7.402139999999999,4.689655172413791,0.4679099895435654,0,5.762217359591532,6.855,,
2025-09-15,CCUP,TRAIN,15.546499999999998,4.084321475625819,-0.19408615630735,0,7.279151943462893,14.15,289014.95,4660366.068750001
2025-09-15,CRCG,TRAIN,9.317869999999996,4.2810098792535545,-0.21837611561549583,0,7.302709069493512,8.49,1033056.75,9979328.205
2025-09-15,CRCA,TRAIN,14.794249999999998,4.391424619640386,-0.27533625468183387,0,7.190511489992592,13.49,2175271.7,33390420.595000003
2025-09-16,STEX,TRAIN,6.258719999999999,2.2435897435897525,-0.8166229881783189,0,5.583756345177666,5.91,1001893.3,6321946.723
2025-09-18,CCUP,TRAIN,16.7211133,3.268307692307684,-0.14231228806251792,0,5.863192182410426,15.35,416256.7,7317792.785999999
2025-09-18,CRCG,TRAIN,10.03,3.63027806385169,-0.1372910771232387,0,5.543478260869582,9.2,1343597.75,14148084.3075
2025-09-19,SMU,TRAIN,26.298659999999995,6.6737220447284304,-0.19636493880426775,0,7.145913564398794,23.37,1056997.05,36001319.523
2025-09-19,NTSK,TRAIN,24.30269,3.838217086256705,0.5386850202081913,0,7.736771898621619,22.49,,
2025-09-22,IONZ,TRAIN,4.563649999999999,3.881278538812784,-0.18735042448606903,0,7.090464547677263,4.09,8479242.75,33153839.1525
2025-09-22,ANGX,TRAIN,6.7201,3.46153846153847,-1.0814901894647735,0,8.333333333333332,6.0,1547882.5,8962239.675
2025-09-23,BKKT,TRAIN,16.108179999999997,3.555555555555548,-0.4697370761315018,0,7.142857142857148,14.7,2063302.05,35468162.2395
2025-09-24,CRCA,TRAIN,15.325839999999998,2.7595269382391585,-1.1366197468427404,0,5.255878284923926,14.46,2978549.95,43337901.77250001
2025-09-24,CRCG,TRAIN,9.71907,2.990712074303402,-1.1293593340062655,0,6.1336254107338295,9.13,1663169.95,15301163.54
2025-09-24,FOFO,TRAIN,16.99082,3.305785123966956,0.46775598205383806,0,5.808869456589629,16.01,550847.4285714285,10603812.999999998
2025-09-25,IONZ,TRAIN,4.047104999999999,5.203045685279189,0.1619853685837088,0,7.356948228882834,3.67,17140133.6,70445949.09600002
2025-09-26,HYPD,TRAIN,9.18748,2.330743618202008,-1.1508074549485288,0,6.501182033096914,8.46,1142192.25,10930779.8325
2025-09-29,BKKT,TRAIN,20.06,4.986876640419943,4.588582782993429,0,6.128133704735384,17.95,2919209.45,74585801.4475
2025-09-30,ZURA,TRAIN,3.3699797,7.173166926677074,3.630635153261465,0,7.190635451505012,2.99,1625515.5,7038482.115
2025-10-02,RZLV,TRAIN,5.58671,3.703703703703707,-0.047808960909014486,0,6.719367588932822,5.06,28862621.3,181112948.65750003
2025-10-02,CCUP,TRAIN,15.976185199999998,2.9479099678456544,5.6567597079932765,0,6.28844839371155,14.63,593003.65,11409390.226
2025-10-02,CRCG,TRAIN,9.59871,3.218884120171681,5.229248243006767,0,6.2713797035347865,8.77,1864312.8,21551455.968000002
2025-10-02,CRCA,TRAIN,15.1453,2.9993183367416463,5.594438402387907,0,5.997109826589596,13.84,3351404.8,61163137.599999994
2025-10-03,BTQ,TRAIN,6.97085,2.919708029197083,-0.1493520804492995,0,7.198748043818466,6.39,5680126.4,39420077.216000006
2025-10-03,DGNX,TRAIN,17.502349999999996,4.999999999999988,-0.5592163338065972,0,7.594936708860754,15.8,607503.35,10005580.1745
2025-10-08,GMEX,TRAIN,5.526529999999999,3.2667876588021727,-1.1180901739226732,0,9.76095617529881,5.02,646696.2,3809040.6179999993
2025-10-13,MRAL,TRAIN,26.078,3.8616726119698734,1.9402669701913626,0,7.088285229202045,23.56,934632.0,25767804.240000002
2025-10-15,QCLS,TRAIN,4.80437,4.130434782608704,-0.24757942412735323,0,5.504587155963288,4.36,1432848.5384615385,6791702.072307693
2025-10-16,ARCX,TRAIN,28.94658,8.455467869222097,-0.4342046226339304,0,5.261075949367082,25.28,765774.7,15889825.024999999
2025-10-16,RGTZ,TRAIN,9.59871,5.193722943722951,3.1562737688735796,0,6.206896551724149,8.7,25273852.0,283825357.96000004
2025-10-16,OLOX,TRAIN,3.2697799999999995,3.4161490683229774,-1.1005316454429233,0,6.622516556291397,3.02,4359740.35,13428000.277999999
2025-10-16,BTQ,TRAIN,12.076119999999998,6.857638888888881,0.4619151395638553,0,6.765523632993517,10.79,11631792.692307692,129810806.44615385
2025-10-20,HIMZ,TRAIN,16.960729999999998,2.860548271752088,-1.127769952511866,0,6.337135614702167,15.78,5661324.45,94713958.0485
2025-10-23,IRE,TRAIN,16.048,4.0738383195416965,2.461914511154045,0,5.01336898395722,14.96,,
2025-10-23,SOLT,TRAIN,18.44517,2.330743618202008,-1.147078302109127,0,11.028958718422668,16.23,9483602.9,172317064.69300002
2025-10-24,NKLR,TRAIN,10.300809999999998,3.557312252964421,-0.16663392921958392,0,6.638566912539505,9.49,4408408.444444444,38044564.87555555
2025-10-27,QUBX,TRAIN,13.95173,3.6823104693140793,0.46870099860973236,0,6.867283950617274,12.96,3375802.3,44695622.452
2025-10-28,FRMM,TRAIN,21.87543,5.3235429095915565,-0.1968127712626503,0,5.520581113801456,20.65,8113807.2,176637582.744
2025-10-28,NEUP,TRAIN,4.87458,2.2689075630252216,-1.1512868801004335,0,5.077262693156722,4.53,4603547.65,21682709.431500003
2025-10-28,FRMI,TRAIN,27.57247,7.797270955165693,-0.39759144843797084,0,7.637431808644568,23.83,6704268.444444444,200189455.7511111
2025-10-30,QBTZ,TRAIN,13.540499999999998,4.416167664670658,-1.075988306267634,0,6.7092651757188495,12.52,5076245.875,56600141.50625
2025-10-30,RGTZ,TRAIN,15.35593,3.790849673202615,-1.1005630375703228,0,6.102635228848826,14.42,33717191.5,408652360.97999996
2025-11-03,FRMI,TRAIN,29.147179999999995,5.656272661348799,-0.12504215783658112,0,5.227012590614259,26.21,5440657.2,152066368.74
2025-11-05,HIMZ,TRAIN,12.898579999999995,7.077435470441296,-0.6371540170984357,0,5.628847845206689,11.37,7133934.2,84608459.612
2025-11-05,SLNH,TRAIN,3.22966,3.726708074534165,0.4711726487205044,0,6.270627062706284,3.03,15492969.15,53295813.876
2025-11-05,VELO,TRAIN,4.59374,4.615384615384615,0.0,0,6.308411214953261,4.28,1107472.85,5526289.521500001
2025-11-06,BW,TRAIN,5.185509999999999,6.666666666666663,-0.3372314749589294,0,6.2499999999999964,4.8,3253701.15,16756560.922500001
2025-11-07,IONZ,TRAIN,4.37308,6.265060240963871,-0.6529186703926906,0,9.210526315789489,3.8,56837323.3,201772497.71499997
2025-11-12,CRWU,TRAIN,10.14033,3.759643916913934,-1.102086794077125,0,7.7825159914712,9.38,543510.5,4755716.875
2025-11-12,CRWG,TRAIN,5.466349999999999,3.8602941176470575,-0.24533546586104252,0,7.722772277227734,5.05,4153715.55,19564000.2405
2025-11-12,CWVX,TRAIN,8.344959999999999,3.857745629897532,-0.3206003047048723,0,7.727272727272724,7.7,7090095.5,50977786.645
2025-11-13,XRPT,TRAIN,10.0599897,2.334010152284253,-1.1490133863323875,0,8.96017699115045,9.04,1876013.75,16133718.25
2025-11-13,XXRP,TRAIN,20.8422397,2.5138067061144085,-1.1306962908978175,0,8.623460096411351,18.67,1659426.6,29537793.480000004
2025-11-17,SMCZ,TRAIN,5.80737,2.3725834797891,-0.313097169822333,0,5.175600739371538,5.41,9937107.3,61013838.822000004
2025-11-17,DGNX,TRAIN,12.035999999999998,3.092783505154634,3.1463070955245436,0,10.541310541310551,10.53,871494.85,11843615.0115
2025-11-18,SOLT,TRAIN,8.846459999999999,2.4461009174311954,-0.4169490628738487,0,13.39401820546164,7.69,11020223.55,99071809.71450001
2025-11-20,NKLR,TRAIN,5.195539999999999,3.106796116504857,1.453126380658754,0,12.200435729847506,4.59,1374006.45,5853267.477
2025-11-20,IRE,TRAIN,12.577619999999998,6.621392190152796,-0.9958771703537401,0,13.596914175506267,10.37,7727173.55,71630898.80849999
2025-11-21,ASTX,TRAIN,26.20839,7.309605817068504,-1.0127227185310188,0,10.439560439560434,23.66,1036224.75,25314970.6425
2025-11-21,OPEX,TRAIN,20.300719999999995,10.782703886152156,-0.7717950316090425,0,5.181347150259059,17.37,494418.9,10150420.017
2025-11-24,MRAL,TRAIN,6.800339999999999,5.59875583203733,-1.0158261694758386,0,5.409836065573772,6.1,1068115.1,8021544.401000001
2025-11-24,NBIL,TRAIN,10.78225,5.916585838991264,1.569039895182926,0,6.950207468879667,9.64,1369088.45,15990953.095999999
2025-11-25,RGTZ,TRAIN,24.3226497,3.0949236483697904,0.46528633262171704,0,8.314707197139022,22.37,18402717.5,425654855.775
2025-11-25,BMNZ,TRAIN,28.931535,4.099677303693079,-1.060312833393429,0,7.766615146831536,25.88,1124156.142857143,32859084.05571429
2025-11-26,BMNG,TRAIN,4.563649999999999,3.30616740088106,-1.1144470637402861,0,9.397590361445776,4.15,712626.55,3520375.1570000006
2025-11-26,BMNU,TRAIN,6.950789999999999,3.7790697674418574,-1.0943552957511036,0,8.34645669291339,6.35,17842051.6,134172228.032
2025-11-26,CRWU,TRAIN,6.7201,4.629629629629626,-1.0494486689186187,0,9.459459459459469,5.92,798649.35,5119342.3335
2025-11-28,MSTX,TRAIN,5.972865,2.4576271186440755,-1.1490846664384498,0,7.861060329067652,5.47,22414698.95,123953285.1935
2025-11-28,BMNG,TRAIN,5.63686,3.804347826086956,0.46285895136147587,0,11.740890688259093,4.94,812948.95,4381794.8405
2025-11-28,CCUP,TRAIN,4.232659999999999,3.554502369668234,3.3079085771019816,0,7.653061224489792,3.92,1013934.3,4775630.553
2025-11-28,RIOX,TRAIN,19.0769597,3.502987506789787,0.45348965417522796,0,7.786885245901651,17.08,603775.15,11882294.952
2025-12-01,OLOX,TRAIN,3.5606499999999994,4.571428571428563,-1.0692219117295978,0,7.361963190184056,3.26,18217280.15,59570506.0905
2025-12-02,BMNU,TRAIN,7.003347199999999,3.125827814569545,-1.0968634410235387,0,10.667752442996749,6.14,22421781.8,164575878.412
2025-12-02,CCUP,TRAIN,4.55362,3.318584070796468,-0.8473639287716859,0,6.352941176470578,4.25,1188324.5,5204861.31
2025-12-02,CRCA,TRAIN,4.26275,3.5545023696682554,-0.7385515610032581,0,6.297229219143566,3.97,10490072.45,43219098.493999995
2025-12-02,SMU,TRAIN,19.80925,3.997895844292486,-0.07389388828849902,0,413.7837837837839,3.7,6544632.7,132332473.19399999
2025-12-03,XXI,TRAIN,14.041999999999998,7.621951219512195,-0.41197083638879195,0,5.044035228182539,12.49,293897.5,3479746.4
2025-12-03,RUBI,TRAIN,3.1093,4.666666666666671,-0.6089789141463037,0,7.526881720430106,2.79,87958105.3,269151802.218
2025-12-03,CMCT,TRAIN,4.00197,2.813299232736581,1.4284781810276659,0,12.034383954154723,3.49,3608064.0,14648739.839999998
2025-12-05,XXI,TRAIN,15.546499999999998,3.897985705003248,-0.5309237878479353,0,6.137931034482762,14.5,389696.3,5623317.609
2025-12-05,OKLS,TRAIN,11.78525,4.703832752613233,-0.2289493379593299,0,10.06711409395974,10.43,552563.6,6448417.211999999
2025-12-05,LGHL,TRAIN,4.9147,4.115226337448563,-1.0847905263800397,0,10.958904109589051,4.38,161518.25,644457.8175
2025-12-05,CAPR,TRAIN,28.084,6.5818997756170585,-0.49233303660447364,0,5.275590551181102,25.4,5435692.05,146165759.2245
2025-12-12,WHLR,TRAIN,3.412206,5.32507739938081,-1.0205467024544652,0,14.134275618374556,2.83,5181647.65,16011291.2385
2025-12-16,CCUP,TRAIN,4.4323573,4.204225352112677,1.9074707703054183,0,5.44554455445544,4.04,1651657.9,7944474.498999999
