symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl
KYNB,2025-06-20,09:55:00,5.710704999999999,5.49,6.110704999999999,10000,10:01:00,5.47353,stop,-2371.749999999988,-4.153164977003695,False,,0,0.0
PXLW,2025-06-20,10:25:00,7.66766,7.48,8.04591,10000,10:48:00,7.457560000000001,stop,-2100.9999999999886,-2.740079763578443,False,,0,0.0
TAOP,2025-06-20,10:33:00,4.48448,4.3375,4.797229999999999,10000,10:38:00,5.13874737,exhaust+trail_stop,6448.936850000005,14.380567758134735,True,5.12,5000,3177.6000000000026
CIGL,2025-06-23,10:51:00,7.347339999999999,7.135,7.75984,15000,12:18:00,8.099458510000002,exhaust+trail_stop,11510.838825000032,10.4444500322566,True,8.13,7500,5869.950000000013
EPSM,2025-06-23,10:11:00,27.03701,25.99,29.562010000000004,2970,10:34:00,25.912029999999998,stop,-3341.190600000002,-4.160889092395944,False,,0,0.0
IQST,2025-06-23,10:17:00,10.450439999999999,10.2286,10.978939999999998,9460,10:24:00,10.745825520000002,trail_stop,2794.347019200033,2.8265366817091295,False,,0,0.0
LGL,2025-06-23,09:53:00,8.3085002,7.852799999999999,9.126500199999999,9168,09:56:00,8.9673169006,trail_stop,6040.0315111008085,7.929429918049482,False,,0,0.0
MFI,2025-06-23,10:25:00,4.393889499999999,4.24,4.731389499999999,10000,10:45:00,4.22728,stop,-1666.0949999999896,-3.7918454708521683,False,,0,0.0
MIND,2025-06-23,09:43:00,8.2530448,7.824000000000001,9.0680448,9201,10:26:00,7.800528000000001,stop,-4163.607076799989,-5.483028518153675,False,,0,0.0
WKEY,2025-06-23,10:44:00,5.7735677999999995,5.537088000000001,6.3503478,13002,15:45:00,5.88,force_close,1383.8314644000054,1.8434389910516065,False,,0,0.0
HYPD,2025-06-24,09:50:00,7.007,6.72,7.707,7142,10:22:00,6.69984,stop,-2193.7367199999976,-4.383616383616379,False,,0,0.0
MFI,2025-06-24,10:31:00,6.037431399999999,5.91,6.337431399999999,10000,10:40:00,6.343480894200002,trail_stop,3060.494942000025,5.069200358947392,False,,0,0.0
NA,2025-06-24,10:12:00,24.794369599999996,23.778816,27.271329599999998,2018,10:16:00,23.707479552,stop,-2193.3441168639943,-4.383616383616373,False,,0,0.0
COEP,2025-06-25,10:22:00,8.358349999999998,8.19,8.678849999999997,10000,11:24:00,8.645635050000001,trail_stop,2872.8505000000305,3.4371024185395815,False,,0,0.0
FNWB,2025-06-25,10:42:00,6.966959999999999,6.71,7.448209999999999,10000,15:46:00,6.95,force_close,-169.59999999999198,-0.2434347261933354,False,,0,0.0
CYN,2025-06-26,10:24:00,19.519499999999997,18.72,21.469499999999996,3846,10:34:00,22.5825485,trail_stop,11780.484531000016,15.692248776864185,False,,0,0.0
PHOE,2025-07-16,10:28:00,7.99799,7.6704,8.79699,9385,10:31:00,7.6473888,stop,-3290.3922619999985,-4.383616383616381,False,,0,0.0
STG,2025-07-16,09:48:00,12.882869999999997,12.6259,13.493119999999996,8193,10:46:00,13.571478055000002,exhaust+trail_stop,6127.23168133503,5.8050868663389545,True,13.69,4096,3306.0044800000105
GVH,2025-07-21,10:17:00,6.176169999999999,5.930000000000001,6.776169999999997,12499,12:03:00,5.912210000000001,stop,-3299.2360399999775,-4.2738460890810686,False,,0,0.0
STEM,2025-07-21,09:38:00,16.005989999999997,15.3504,17.604989999999994,4689,09:44:00,17.78090677,trail_stop,8322.58473453002,11.089078338796943,False,,0,0.0
PPIH,2025-08-04,09:59:00,24.023999999999997,23.49,24.799000000000003,6451,10:05:00,24.801372,trail_stop,5014.826772000021,3.2358141858141996,False,,0,0.0
AIMD,2025-08-06,09:38:00,3.9149109999999996,3.753504,4.3059009999999995,15000,09:41:00,3.7422434879999997,stop,-2590.012679999998,-4.410509255510531,False,,0,0.0
ELPW,2025-08-07,09:40:00,4.399394999999999,4.23,4.799394999999997,15000,10:13:00,4.21731,stop,-2731.274999999984,-4.138864548420839,False,,0,0.0
MCRB,2025-08-07,09:36:00,15.745729999999998,15.3595,16.196979999999996,15000,09:38:00,15.3134215,stop,-6484.627499999967,-2.745560224899054,False,,0,0.0
QVCGA,2025-08-07,10:31:00,3.9839799999999994,3.8208,4.3819799999999995,10000,10:46:00,3.8093376,stop,-1746.4239999999932,-4.383616383616367,False,,0,0.0
ONEG,2025-08-11,10:35:00,8.22822,7.852799999999999,9.04622,6112,10:36:00,7.8292416,stop,-2438.5559808000044,-4.848902921895632,False,,0,0.0
DOGZ,2025-08-13,10:12:00,9.661151499999999,9.2711,10.612151499999998,7885,10:29:00,10.578018954500001,trail_stop,7229.499878732516,9.49025025122525,False,,0,0.0
DOMH,2025-08-13,09:43:00,7.417409999999999,7.15,8.067409999999999,11538,10:04:00,7.128550000000001,stop,-3332.866679999986,-3.894351262772299,False,,0,0.0
LINK,2025-08-13,11:18:00,6.905898999999999,6.6159360000000005,7.595058999999999,10882,11:47:00,6.596088192000001,stop,-3371.36121265598,-4.4861763544470925,False,,0,0.0
BMRA,2025-08-14,10:00:00,3.9239199999999994,3.7800000000000002,4.273919999999999,10000,10:04:00,4.173521760000001,trail_stop,2496.0176000000133,6.3610308059288,False,,0,0.0
DOGZ,2025-08-14,10:04:00,11.561549999999999,11.290000000000001,12.086549999999997,14284,10:17:00,11.892664650000002,trail_stop,4729.64166060005,2.8639295769166204,False,,0,0.0
HIND,2025-08-14,10:03:00,3.6428391999999996,3.4463999999999997,4.001839199999999,15000,10:13:00,4.151070117600001,trail_stop,7623.4637640000155,13.951505671729928,False,,0,0.0
KYNB,2025-08-18,10:32:00,10.705694999999999,10.51,11.130695,10000,10:40:00,10.47847,stop,-2272.249999999989,-2.1224684618793916,False,,0,0.0
SNGX,2025-08-18,10:53:00,5.05505,4.848,5.5600499999999995,14850,10:54:00,4.833456,stop,-3290.6708999999946,-4.383616383616377,False,,0,0.0
APLM,2025-08-21,10:32:00,6.2062,5.952,6.8262,8064,13:19:00,5.934144,stop,-2193.8595840000007,-4.383616383616385,False,,0,0.0
WYY,2025-08-22,10:55:00,4.3043,4.1000000000000005,4.679299999999998,10000,11:24:00,4.087700000000001,stop,-2165.9999999999877,-5.032177125200354,False,,0,0.0
GWAV,2025-08-25,10:12:00,8.57857,8.2272,9.435569999999998,8751,10:21:00,8.2025184,stop,-3290.8275515999867,-4.383616383616366,False,,0,0.0
PHOE,2025-08-27,09:48:00,9.73973,9.465,10.402230000000001,7547,10:00:00,10.184624190000001,trail_stop,3357.616451930009,4.5678287796479085,False,,0,0.0
QVCGA,2025-08-27,10:01:00,5.965959999999999,5.75,6.4909599999999985,9523,11:50:00,6.255217880000001,trail_stop,2754.6027912400177,4.848471662565655,False,,0,0.0
EFTY,2025-08-29,09:52:00,6.44644,6.29,6.821440000000001,15000,11:43:00,6.27113,stop,-2629.6499999999946,-2.719485483460633,False,,0,0.0
INHD,2025-09-02,10:02:00,5.755749999999999,5.5520000000000005,6.250749999999998,10000,13:12:00,5.535344,stop,-2204.0599999999877,-3.8293185075793565,False,,0,0.0
UUU,2025-09-02,10:59:00,6.16616,5.99,6.5911599999999995,10000,11:01:00,5.97203,stop,-1941.2999999999947,-3.1483127262347956,False,,0,0.0
AIHS,2025-09-03,09:48:00,5.004999999999999,4.8,5.504999999999999,15000,09:56:00,6.136535000000001,trail_stop,16973.025000000034,22.608091908091957,False,,0,0.0
UPC,2025-09-03,10:15:00,4.104099999999999,3.9359999999999995,4.514099999999999,10000,10:19:00,4.3086352,trail_stop,2045.3520000000135,4.983679734899281,False,,0,0.0
HOUR,2025-09-05,10:47:00,4.93493,4.7328,5.42793,10000,10:50:00,5.182276390000001,trail_stop,2473.4639000000147,5.012155998160085,False,,0,0.0
INHD,2025-09-05,10:03:00,10.14013,9.8,10.96513,9090,10:05:00,9.7706,stop,-3359.0276999999933,-3.64423335795497,False,,0,0.0
MCRB,2025-09-08,09:39:00,23.43341,22.79,24.98341,4837,09:40:00,22.721629999999998,stop,-3442.8798600000046,-3.0374580566806157,False,,0,0.0
PTNM,2025-09-09,09:44:00,3.1331299999999995,3.0048,3.4461299999999997,15000,09:57:00,3.3615549900000006,trail_stop,3426.3748500000156,7.290632370824099,False,,0,0.0
PXLW,2025-09-09,10:06:00,11.201189999999999,10.97,11.526189999999996,15000,10:07:00,10.937090000000001,stop,-3961.49999999996,-2.3577851996082324,False,,0,0.0
FOFO,2025-09-25,10:50:00,28.028,27.22,29.303,3921,11:02:00,31.002712,exhaust+trail_stop,12442.530232000001,11.321911440110151,True,31.4,1960,6609.12
AQMS,2025-10-13,09:39:00,6.806799999999999,6.605700000000001,7.292549999999998,15000,09:45:00,7.157263600000002,trail_stop,5256.954000000045,5.148727742845435,False,,0,0.0
NDRA,2025-10-13,10:26:00,8.113105,7.930000000000001,8.413105,15000,10:28:00,8.391644315,trail_stop,4178.089725000023,3.4332023929186364,False,,0,0.0
STEM,2025-10-13,09:41:00,23.393369999999997,22.9466,24.42062,7300,09:49:00,24.120650310000002,trail_stop,5309.146263000034,3.108916372459397,False,,0,0.0
AQMS,2025-10-14,10:39:00,17.257239999999996,16.889999999999997,18.13224,5714,10:42:00,17.878961720000003,trail_stop,3552.517908080041,3.602671806152127,False,,0,0.0
RMCO,2025-10-14,10:54:00,4.13413,3.9359999999999995,4.54413,10000,10:56:00,3.9241919999999997,stop,-2099.380000000002,-5.078166385672443,False,,0,0.0
SDST,2025-10-14,09:38:00,6.306299999999999,6.048,6.936299999999999,11904,09:39:00,6.029856,stop,-3290.789375999996,-4.383616383616379,False,,0,0.0
PFAI,2025-10-15,10:40:00,3.2632599999999994,3.1296,3.5892599999999995,15000,12:18:00,3.5357009800000005,trail_stop,4086.6147000000174,8.348736539534123,False,,0,0.0
SUGP,2025-10-15,10:57:00,8.96896,8.69,9.643960000000003,7407,11:31:00,8.663929999999999,stop,-2259.357210000003,-3.400951726844588,False,,0,0.0
UUU,2025-10-15,09:48:00,6.756749999999999,6.515000000000001,7.0917499999999976,10000,09:53:00,6.495455000000001,stop,-2612.949999999987,-3.8671698671698485,False,,0,0.0
STI,2025-10-17,10:32:00,20.862341499999996,20.00784,22.946491499999997,2399,10:40:00,19.94781648,stop,-2193.9455229799896,-4.3836163836163635,False,,0,0.0
NRXS,2025-10-20,09:50:00,3.6035999999999997,3.408,3.9585999999999997,15000,15:49:00,3.75,force_close,2196.0000000000045,4.062604062604072,False,,0,0.0
PFAI,2025-10-20,10:03:00,4.174169999999999,4.0,4.556419999999999,10000,10:26:00,3.988,stop,-1861.6999999999928,-4.4600483449404145,False,,0,0.0
TAOX,2025-10-20,09:46:00,8.84884,8.6227,9.39209,13804,09:47:00,8.5968319,stop,-3478.719812399992,-2.8479224395513922,False,,0,0.0
VELO,2025-10-20,09:43:00,5.8056999,5.67,6.1304499,15000,09:51:00,5.65299,stop,-2290.6484999999943,-2.6303443620983513,False,,0,0.0
AMCI,2025-10-21,10:10:00,13.753739999999999,13.286,14.88874,4405,10:13:00,13.246141999999999,stop,-2235.969189999999,-3.6906179700939514,False,,0,0.0
GNPX,2025-10-21,10:08:00,11.286275,10.84,12.186274999999998,8332,10:21:00,11.748373825,trail_stop,3850.2074099,4.094343129154659,False,,0,0.0
NERV,2025-10-21,09:49:00,10.44043,10.0128,11.483429999999998,7189,09:52:00,11.996272890000002,trail_stop,11184.95453621002,14.902095890686523,False,,0,0.0
RYOJ,2025-10-21,10:23:00,5.015009999999999,4.8501,5.4147599999999985,15000,10:25:00,5.398844730000001,trail_stop,5757.52095000003,7.6537181381493165,False,,0,0.0
WOK,2025-10-21,09:46:00,3.7527489999999997,3.625,4.060249,10000,10:03:00,3.614125,stop,-1386.2399999999964,-3.6939321015074453,False,,0,0.0
BQ,2025-10-23,10:50:00,9.4094,9.024000000000001,10.3494,7978,10:52:00,8.996928,stop,-3290.7016159999944,-4.383616383616376,False,,0,0.0
VELO,2025-10-23,10:38:00,6.204097899999999,6.0401,6.598597899999999,10000,10:44:00,6.0219797,stop,-1821.181999999988,-2.93545013208123,False,,0,0.0
ABTS,2025-10-24,10:11:00,7.99799,7.8100000000000005,8.447989999999999,10000,10:46:00,8.187373970000001,trail_stop,1893.839700000015,2.367894558507844,False,,0,0.0
VVPR,2025-10-24,10:13:00,5.2052,5.07,5.5302,10000,10:31:00,5.054790000000001,stop,-1504.0999999999904,-2.8896103896103713,False,,0,0.0
MAMK,2025-10-27,10:42:00,5.9059,5.566848,6.48578,8622,11:13:00,6.788521156,trail_stop,7609.959607031999,14.944735874295196,False,,0,0.0
MIND,2025-10-27,09:44:00,11.621609999999999,11.34,11.99661,10000,13:22:00,11.30598,stop,-3156.2999999999874,-2.71588876240038,False,,0,0.0
EKSO,2025-10-29,10:46:00,5.4054,5.2647,5.743650000000001,10000,10:47:00,5.2489059000000005,stop,-1564.9409999999975,-2.8951437451437405,False,,0,0.0
NPT,2025-10-29,10:51:00,8.14814,7.814400000000001,8.96214,9213,11:06:00,7.790956800000001,stop,-3290.7288215999893,-4.383616383616369,False,,0,0.0
NHTC,2025-11-07,10:00:00,3.0432401999999996,2.918592,3.3472601999999996,15000,11:19:00,3.1757957446000002,trail_stop,1988.3331690000095,4.355737171190123,False,,0,0.0
TCX,2025-11-07,09:51:00,21.881859999999996,21.4,22.831860000000002,7894,09:55:00,21.3358,stop,-4310.597639999977,-2.495491699517304,False,,0,0.0
COHN,2025-11-10,09:52:00,10.710699999999997,10.51,11.185699999999995,10000,12:51:00,12.013501050000002,exhaust+trail_stop,10160.505250000035,9.486312986079376,True,11.44,5000,3646.5000000000105
DMRA,2025-11-10,10:45:00,19.76975,18.99,21.669750000000004,3946,10:54:00,18.93303,stop,-3301.697119999999,-4.232324637387927,False,,0,0.0
BODI,2025-11-17,11:01:00,7.15715,7.0155,7.493399999999999,10000,11:46:00,7.316334950000001,trail_stop,1591.849500000011,2.2241387982646876,False,,0,0.0
GDHG,2025-11-19,10:30:00,4.804799999999999,4.608,5.284799999999999,15000,15:56:00,4.61,force_close,-2921.9999999999845,-4.054279054279034,False,,0,0.0
LGCY,2025-11-19,10:15:00,9.694685,9.42,10.119685,10000,12:02:00,9.39174,stop,-3029.4499999999935,-3.1248565580005887,False,,0,0.0
NOMA,2025-11-26,10:30:00,8.108099999999999,7.890000000000001,8.633099999999995,9523,11:36:00,8.406604300000003,trail_stop,2842.656448900045,3.681556714890107,False,,0,0.0
SMX,2025-11-26,09:51:00,6.568261699999999,6.3500000000000005,7.097511699999998,9447,10:01:00,7.259793385100002,trail_stop,6532.8998291397265,10.528382039040906,False,,0,0.0
YDES,2025-11-26,10:26:00,10.710699999999997,10.49,11.110699999999998,10000,10:59:00,11.026122100000002,trail_stop,3154.221000000046,2.9449251682896977,False,,0,0.0
QTTB,2025-12-03,10:45:00,3.9038999999999993,3.7600000000000002,4.228899999999999,10000,10:50:00,3.74872,stop,-1551.799999999992,-3.9749993596147246,False,,0,0.0
QCLS,2025-12-05,09:47:00,7.106999899999999,6.92,7.506999899999999,10000,09:50:00,7.460551099700001,trail_stop,3535.5119970000183,4.974689808283266,False,,0,0.0
KLRS,2025-12-18,10:13:00,10.480469999999999,10.27,10.98047,9999,10:26:00,10.75716141,trail_stop,2766.637408590015,2.640066809980865,False,,0,0.0
LONA,2025-12-18,09:37:00,7.846338499999999,7.6301000000000005,8.367338499999995,9596,09:38:00,7.6072097,stop,-2294.6799647999874,-3.0476482756893386,False,,0,0.0
VELO,2025-12-18,09:41:00,11.5513398,11.01,12.651339799999997,6817,09:43:00,10.97697,stop,-3915.4789265999966,-4.97232191195691,False,,0,0.0
BENF,2025-12-19,10:02:00,6.13613,6.01,6.4361299999999995,15000,10:05:00,5.991969999999999,stop,-2162.400000000004,-2.3493635239149153,False,,0,0.0
NTRP,2025-12-19,10:03:00,4.15415,4.0200000000000005,4.479149999999999,10000,15:00:00,4.11,eod,-441.49999999999244,-1.0627926290576712,False,,0,0.0
AGCC,2025-12-22,10:29:00,11.533121599999998,10.9536,12.674121599999998,6573,11:42:00,10.9207392,stop,-4025.189515199985,-5.309771467249577,False,,0,0.0
QNTM,2025-12-22,10:15:00,11.391279899999997,10.99,12.366029899999994,5129,10:30:00,10.95703,stop,-2227.2677370999872,-3.8121256242680652,False,,0,0.0
JFB,2025-12-23,10:18:00,15.135119999999997,14.4096,16.63612,3331,10:26:00,14.3663712,stop,-2560.702252799991,-5.0792382220953485,False,,0,0.0
RDAC,2025-12-23,10:27:00,10.512502,10.08,11.562502,7141,10:32:00,10.049760000000001,stop,-3304.4406219999905,-4.401825559700238,False,,0,0.0
GLSI,2025-12-24,10:28:00,16.08607,15.620000000000001,16.49432,15000,11:36:00,16.77226181,trail_stop,10292.877150000006,4.2657517342644935,False,,0,0.0
AMCI,2025-12-26,09:55:00,10.940929999999998,10.492799999999999,12.033929999999998,6861,10:19:00,11.44742439,trail_stop,3475.0580097900142,4.6293540859872255,False,,0,0.0
GLSI,2025-12-29,10:33:00,25.025,24.459999999999997,26.375000000000007,3703,10:37:00,24.386619999999997,stop,-2363.9211400000054,-2.5509690309690374,False,,0,0.0
GVH,2025-12-29,09:45:00,3.5135099999999992,3.3695999999999997,3.8645099999999992,15000,09:47:00,3.8345517300000007,trail_stop,4815.625950000022,9.137350683504573,False,,0,0.0
EKSO,2025-12-30,09:09:00,8.348339999999999,8.19,8.723339999999999,10000,09:23:00,8.60566532,trail_stop,2573.253200000014,3.082353138468264,False,,0,0.0
GLSI,2025-12-30,10:05:00,28.768739999999994,27.5904,31.642739999999993,2608,10:24:00,27.5076288,stop,-3288.9780095999868,-4.383616383616367,False,,0,0.0
