symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start
GOVX,2024-07-02,3.5987639999999996,-4057.784081999993,-8.11595314391273,stop,0,1,7.920227920227921,133406.0,3.455151326955478,53.33046113697261,3.0,0.32661870503597035,-3.1111111111111103,0.0,-1.572515337051767,7.012195121951219,21.036585365853657,0.23188405797101408,0.0,0.0,0.0,0.0,0.0,0.19128195696157388,0.17105021151369318,-0.30072981992884923,0.7977075419506016,1.0,2.0
TSL,2024-07-02,9.013359199999998,1533.9762552000088,3.0681302482652826,target,1,1,1.7632468996617776,174953.0,1.18111114415629,81.54690525310042,3.0,0.8312020460358125,1.0146561443066702,1.0,0.5002023324054786,5.469678953626624,7.028537455410215,0.7274572830316366,0.0,0.0,0.0,0.0,0.0,0.19128195696157388,0.17105021151369318,-0.30072981992884923,0.7977075419506016,1.0,2.0
TSLL,2024-07-02,11.464289999999998,2675.996820000004,5.352446597216234,target,1,1,2.9516994633273708,5206790.0,2.005576308944724,26.457699402142293,3.0,0.7575757575757575,1.5205724508050082,1.0,0.8764746045779641,8.64917395529641,11.126336248785227,0.7205869508253991,0.0,0.0,0.0,0.0,0.0,0.19128195696157388,0.17105021151369318,-0.30072981992884923,0.7977075419506016,1.0,2.0
TSLR,2024-07-02,17.3519,2448.504280000007,4.897907433768074,target,1,1,2.715466351829993,90028.0,1.8137170863665266,54.63204157941421,4.0,0.7826086956521712,1.5348288075560683,1.0,0.7451887177437027,8.5897435897436,10.705128205128204,0.7305389221556879,0.0,0.0,0.0,0.0,0.0,0.19128195696157388,0.17105021151369318,-0.30072981992884923,0.7977075419506016,1.0,2.0
TSLT,2024-07-02,15.77719,2649.8544200000133,5.299929835414317,target,1,1,2.9258777633290056,467695.0,1.8961045753864307,19.041882000684957,4.0,0.7777777777777791,1.6254876462938879,1.0,0.9748307695392521,8.53916725476359,11.079745942131265,0.7324840764331211,0.0,0.0,0.0,0.0,0.0,0.19128195696157388,0.17105021151369318,-0.30072981992884923,0.7977075419506016,1.0,2.0
VLCN,2024-07-02,6.33,0.0,0.0,no_fill,0,0,10.568791946308727,1488591.0,7.291114871610567,39.943463361459855,2.0,0.6507382124146694,2.516778523489939,0.0,1.4611470528864003,27.896995708154503,50.85836909871245,0.160337552742616,0.0,0.0,0.0,0.0,0.0,0.19128195696157388,0.17105021151369318,-0.30072981992884923,0.7977075419506016,1.0,2.0
ABSI,2024-07-03,3.5499,0.0,0.0,no_fill,0,0,8.84660766961652,224803.0,3.1095596880083285,83.62303588008922,2.0,0.40013337779259783,-0.5899705014749268,0.0,0.026450074064245366,14.141414141414138,3.872053872053864,0.47826086956521974,0.0,0.0,0.0,0.0,0.0,0.14398192024496562,0.11846613691041974,-0.058286734303553,0.9797713208361524,2.0,3.0
CVAC,2024-07-03,3.8,0.0,0.0,no_fill,0,0,6.596306068601583,524007.0,3.3916256764561323,33.147606431133894,2.0,0.6800000000000015,-1.8469656992084391,1.0,1.6600913356044882,13.473053892215574,5.389221556886232,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.14398192024496562,0.11846613691041974,-0.058286734303553,0.9797713208361524,2.0,3.0
HUYA,2024-07-03,4.643789699999999,984.8607201000108,1.9697339007406174,eod,1,1,3.345982142857136,211713.0,1.3613481034816435,53.275834066560826,2.0,0.39292861907938376,1.3147321428571317,1.0,-0.14918569889392613,6.16113744075831,4.383886255924161,0.7567567567567566,0.0,0.0,0.0,0.0,0.0,0.14398192024496562,0.11846613691041974,-0.058286734303553,0.9797713208361524,2.0,3.0
SYT,2024-07-03,3.5399,0.0,0.0,no_fill,0,0,10.63525835866261,274428.0,5.428552255364153,87.53133631407415,3.0,0.4572735067162052,1.8237082066869317,1.0,-0.2905160801875221,6.129032258064514,62.58064516129033,0.6134020618556701,0.0,0.0,0.0,0.0,0.0,0.14398192024496562,0.11846613691041974,-0.058286734303553,0.9797713208361524,2.0,3.0
VVPR,2024-07-03,3.1494199999999997,-5908.674999999997,-11.818049037600572,stop,0,1,11.764705882352951,3236405.0,5.281227245106072,34.02901466731902,3.0,0.16527777777777855,-7.205882352941173,1.0,-3.5700865536971715,104.0,27.999999999999996,0.33333333333333315,0.0,0.0,0.0,0.0,0.0,0.14398192024496562,0.11846613691041974,-0.058286734303553,0.9797713208361524,2.0,3.0
ACHR,2024-07-05,4.79,0.0,0.0,no_fill,0,0,5.4600840336134455,1717243.0,2.040131982700486,107.61836313178199,3.0,0.191996921893036,-3.781512605042011,1.0,-1.1558955121886596,13.064133016627075,12.351543942992874,0.769230769230769,0.0,0.0,0.0,0.0,0.0,0.07611867263535038,0.03805933631767519,0.05621441265004632,0.7230277528188687,4.0,5.0
AU,2024-07-05,27.8362,0.0,0.0,no_fill,0,0,0.8920289855072526,161481.0,0.2715372514675156,118.87039712191138,4.0,0.4467912266449986,0.3623188405797024,0.0,-0.18512495453484745,5.868814729574227,2.0138089758342868,0.38095238095238065,0.0,0.0,0.0,0.0,0.0,0.07611867263535038,0.03805933631767519,0.05621441265004632,0.7230277528188687,4.0,5.0
BITI,2024-07-05,9.092194999999998,-501.53629499999255,-1.0031131096506252,stop,0,1,0.6090808416389781,349057.0,0.29588466502074784,38.76203102762775,1.0,0.0909090909091056,-0.16611295681061786,0.0,-0.2064282177355198,8.143712574850296,1.4335329341317355,0.3316624895572253,0.0,0.0,0.0,0.0,0.0,0.07611867263535038,0.03805933631767519,0.05621441265004632,0.7230277528188687,4.0,5.0
CVAC,2024-07-05,3.47,0.0,0.0,no_fill,0,0,6.969696969696971,243492.0,2.1397412507185907,34.35719888240472,3.0,0.7826086956521727,3.63636363636364,1.0,2.331384914037241,5.769230769230759,23.076923076923066,0.05555555555555562,0.0,0.0,0.0,0.0,0.0,0.07611867263535038,0.03805933631767519,0.05621441265004632,0.7230277528188687,4.0,5.0
CYN,2024-07-05,4.9,0.0,0.0,no_fill,0,0,6.8322981366459645,24153.0,2.7475175647596313,63.133217533813834,3.0,0.10606060606060647,-4.658385093167695,0.0,-3.0942572925201963,8894.41340782123,12.476722532588463,0.40298507462686556,0.0,0.0,0.0,0.0,0.0,0.07611867263535038,0.03805933631767519,0.05621441265004632,0.7230277528188687,4.0,5.0
HTZ,2024-07-05,3.7712799999999995,-1126.532259999997,-2.253081181985951,stop,0,1,1.8918918918918874,453665.0,0.8038309924860373,60.92129061444085,3.0,0.4285714285714331,0.540540540540541,1.0,0.12698950148623564,5.71428571428572,6.285714285714292,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.07611867263535038,0.03805933631767519,0.05621441265004632,0.7230277528188687,4.0,5.0
KOSS,2024-07-05,16.198449999999998,-9478.92673999999,-18.962246387771653,stop,0,1,21.65467625899279,3535561.0,6.290646189198347,26.240057759807268,4.0,1.0,16.187050359712217,1.0,7.919896997380523,30.76199435559736,127.09313264346191,0.40044411547002223,0.0,0.0,0.0,0.0,0.0,0.07611867263535038,0.03805933631767519,0.05621441265004632,0.7230277528188687,4.0,5.0
M,2024-07-05,19.628709999999998,1276.4035799999986,2.553096968674964,target,1,1,1.4979338842975163,865459.0,0.8346817749537643,52.55281441611525,3.0,0.7758620689655121,0.7489669421487581,1.0,0.5289716679327798,7.975460122699385,3.0953708867819283,0.09009009009009142,0.0,0.0,0.0,0.0,0.0,0.07611867263535038,0.03805933631767519,0.05621441265004632,0.7230277528188687,4.0,5.0
NNE,2024-07-05,28.294629999999998,-305.3022599999991,-0.6106459070148629,eod,0,1,10.757754220651755,249934.0,4.257742510567487,25.277085997350664,4.0,0.6678832116788324,7.184923439340409,1.0,2.1436127392847166,7.6955602536997905,10.99365750528542,0.2499999999999993,0.0,0.0,0.0,0.0,0.0,0.07611867263535038,0.03805933631767519,0.05621441265004632,0.7230277528188687,4.0,5.0
