symbol,date,has_bars,underlying,daily_close,r,prior_close,close_1500,entry_open,entry_low,entry_high,qualifies,side,sho_gate,F,eff_entry,stopped_2pct,stop_exit
MSTR,2025-10-22,False,MSTR,280.81,,,,,,,,,,,,,
MSTR,2025-10-28,False,MSTR,284.64,,,,,,,,,,,,,
MSTR,2025-10-29,False,MSTR,275.36,,,,,,,,,,,,,
MSTR,2025-10-30,False,MSTR,254.57,,,,,,,,,,,,,
MSTR,2025-10-31,False,MSTR,269.51,,,,,,,,,,,,,
MSTR,2025-11-04,False,MSTR,246.99,,,,,,,,,,,,,
MSTR,2025-11-05,False,MSTR,255.0,,,,,,,,,,,,,
MSTR,2025-11-06,False,MSTR,237.2,,,,,,,,,,,,,
MSTR,2025-11-11,False,MSTR,231.35,,,,,,,,,,,,,
MSTR,2025-11-13,False,MSTR,208.54,,,,,,,,,,,,,
MSTR,2025-11-14,False,MSTR,199.75,,,,,,,,,,,,,
MSTR,2025-11-18,False,MSTR,206.8,,,,,,,,,,,,,
MSTR,2025-11-19,True,MSTR,186.5,-0.1032882011605416,206.8,185.44,185.5,185.205,185.5999,True,-1.0,True,0.04408873631968248,185.2837735325408,False,
MSTR,2025-11-20,True,MSTR,177.13,-0.039197319034852574,186.5,179.1897,179.22,178.91,179.4,False,,,,,,
MSTR,2025-11-21,False,MSTR,170.5,,,,,,,,,,,,,
MSTR,2025-11-24,False,MSTR,179.04,,,,,,,,,,,,,
MSTR,2025-11-25,False,MSTR,172.19,,,,,,,,,,,,,
MSTR,2025-12-01,True,MSTR,171.42,-0.060334123490235925,177.18,166.49,166.53,166.48,167.6299,True,-1.0,True,0.026127957779309555,166.33588574864703,True,169.66260346361997
MSTR,2025-12-02,False,MSTR,181.33,,,,,,,,,,,,,
MSTR,2025-12-03,False,MSTR,188.39,,,,,,,,,,,,,
MSTR,2025-12-05,False,MSTR,178.99,,,,,,,,,,,,,
MSTR,2025-12-12,False,MSTR,176.45,,,,,,,,,,,,,
MSTR,2025-12-15,False,MSTR,162.08,,,,,,,,,,,,,
MSTR,2025-12-16,False,MSTR,167.5,,,,,,,,,,,,,
MSTR,2025-12-17,False,MSTR,160.38,,,,,,,,,,,,,
MSTR,2025-12-19,False,MSTR,164.82,,,,,,,,,,,,,
MSTR,2025-12-23,False,MSTR,157.88,,,,,,,,,,,,,
MSTR,2026-01-02,False,MSTR,157.16,,,,,,,,,,,,,
MSTR,2026-01-05,False,MSTR,164.72,,,,,,,,,,,,,
MSTR,2026-01-06,False,MSTR,157.97,,,,,,,,,,,,,
MSTR,2026-01-08,False,MSTR,166.97,,,,,,,,,,,,,
MSTR,2026-01-09,False,MSTR,157.33,,,,,,,,,,,,,
MSTR,2026-01-12,False,MSTR,162.23,,,,,,,,,,,,,
MSTR,2026-01-13,False,MSTR,172.99,,,,,,,,,,,,,
MSTR,2026-01-14,False,MSTR,179.33,,,,,,,,,,,,,
MSTR,2026-01-15,False,MSTR,170.91,,,,,,,,,,,,,
MSTR,2026-01-20,False,MSTR,160.23,,,,,,,,,,,,,
MSTR,2026-01-29,True,MSTR,143.19,-0.11543073524771219,158.45,140.16,140.17,140.05,140.29,True,-1.0,True,0.04214149068647972,140.00661205421156,True,142.8067442952958
MSTR,2026-01-30,False,MSTR,149.71,,,,,,,,,,,,,
MSTR,2026-02-02,False,MSTR,139.63,,,,,,,,,,,,,
MSTR,2026-02-03,True,MSTR,133.26,-0.07283535056936175,139.63,129.46,129.46,129.1,129.59,True,-1.0,True,0.027276132767543072,129.30909607289885,True,131.89527799435683
MSTR,2026-02-04,False,MSTR,129.09,,,,,,,,,,,,,
MSTR,2026-02-05,True,MSTR,106.99,-0.15136726314974058,129.09,109.55,109.57,109.56,109.89,True,-1.0,True,0.06186653557272951,109.44228067903232,False,
MSTR,2026-02-06,True,MSTR,134.93,0.23894756519300886,106.99,132.555,132.55,132.3101,132.88,True,1.0,True,0.10016378932927779,132.70450575882327,False,
MSTR,2026-02-10,False,MSTR,133.0,,,,,,,,,,,,,
MSTR,2026-02-11,False,MSTR,126.07,,,,,,,,,,,,,
MSTR,2026-02-13,False,MSTR,133.88,,,,,,,,,,,,,
MSTR,2026-02-17,False,MSTR,128.67,,,,,,,,,,,,,
MSTR,2026-02-19,False,MSTR,129.45,,,,,,,,,,,,,
MSTR,2026-02-23,False,MSTR,123.71,,,,,,,,,,,,,
MSTR,2026-02-25,False,MSTR,135.65,,,,,,,,,,,,,
MSTR,2026-03-02,False,MSTR,137.65,,,,,,,,,,,,,
MSTR,2026-03-03,False,MSTR,132.68,,,,,,,,,,,,,
MSTR,2026-03-04,False,MSTR,146.44,,,,,,,,,,,,,
MSTR,2026-03-05,False,MSTR,139.81,,,,,,,,,,,,,
MSTR,2026-03-06,False,MSTR,133.53,,,,,,,,,,,,,
MSTR,2026-03-09,False,MSTR,138.95,,,,,,,,,,,,,
MSTR,2026-03-16,False,MSTR,147.52,,,,,,,,,,,,,
MSTR,2026-03-18,False,MSTR,140.56,,,,,,,,,,,,,
MSTR,2026-03-26,False,MSTR,132.93,,,,,,,,,,,,,
MSTR,2026-03-27,True,MSTR,126.03,-0.04814564056270221,132.93,126.53,126.53,126.41,126.605,False,,,,,,
MSTR,2026-03-30,False,MSTR,121.44,,,,,,,,,,,,,
MSTR,2026-04-06,False,MSTR,127.69,,,,,,,,,,,,,
MSTR,2026-04-07,False,MSTR,123.72,,,,,,,,,,,,,
MSTR,2026-04-08,False,MSTR,128.3,,,,,,,,,,,,,
MSTR,2026-04-14,False,MSTR,137.41,,,,,,,,,,,,,
MSTR,2026-04-15,False,MSTR,143.54,,,,,,,,,,,,,
MSTR,2026-04-16,False,MSTR,148.94,,,,,,,,,,,,,
MSTR,2026-04-17,True,MSTR,166.52,0.105478716261582,148.94,164.65,164.66,164.51,164.9,True,1.0,True,0.040579651665159894,164.85193450205838,False,
MSTR,2026-04-21,False,MSTR,163.97,,,,,,,,,,,,,
MSTR,2026-04-22,False,MSTR,179.36,,,,,,,,,,,,,
MSTR,2026-04-23,False,MSTR,172.47,,,,,,,,,,,,,
MSTR,2026-04-29,False,MSTR,158.19,,,,,,,,,,,,,
MSTR,2026-04-30,False,MSTR,165.45,,,,,,,,,,,,,
MSTR,2026-05-01,False,MSTR,177.17,,,,,,,,,,,,,
MSTR,2026-05-04,False,MSTR,183.8,,,,,,,,,,,,,
MSTR,2026-05-07,False,MSTR,179.84,,,,,,,,,,,,,
MSTR,2026-05-08,False,MSTR,187.59,,,,,,,,,,,,,
MSTR,2026-05-11,False,MSTR,195.94,,,,,,,,,,,,,
MSTR,2026-05-12,False,MSTR,184.42,,,,,,,,,,,,,
MSTR,2026-05-13,False,MSTR,178.03,,,,,,,,,,,,,
MSTR,2026-05-14,False,MSTR,186.97,,,,,,,,,,,,,
MSTR,2026-05-15,False,MSTR,177.42,,,,,,,,,,,,,
MSTR,2026-05-18,False,MSTR,166.63,,,,,,,,,,,,,
MSTR,2026-05-22,False,MSTR,159.89,,,,,,,,,,,,,
MSTR,2026-05-27,False,MSTR,154.2,,,,,,,,,,,,,
MSTR,2026-05-29,False,MSTR,159.09,,,,,,,,,,,,,
NVDA,2025-01-03,False,NVDA,144.47,,,,,,,,,,,,,
NVDA,2025-01-06,False,NVDA,149.43,,,,,,,,,,,,,
NVDA,2025-01-07,False,NVDA,140.14,,,,,,,,,,,,,
NVDA,2025-01-15,False,NVDA,136.24,,,,,,,,,,,,,
NVDA,2025-01-17,False,NVDA,137.71,,,,,,,,,,,,,
NVDA,2025-01-22,False,NVDA,147.07,,,,,,,,,,,,,
NVDA,2025-01-24,False,NVDA,142.62,,,,,,,,,,,,,
NVDA,2025-01-27,True,NVDA,118.42,-0.17395877156079087,142.62,117.81,117.815,117.711,118.05,True,-1.0,True,0.01967898675117187,117.67766996623341,False,
NVDA,2025-01-28,True,NVDA,128.99,0.07208241851038677,118.42,126.956,126.955,126.77,127.025,True,1.0,True,0.0084159798526745,127.10298399555946,False,
NVDA,2025-01-29,False,NVDA,123.7,,,,,,,,,,,,,
NVDA,2025-01-31,False,NVDA,120.07,,,,,,,,,,,,,
NVDA,2025-02-05,False,NVDA,124.83,,,,,,,,,,,,,
NVDA,2025-02-06,False,NVDA,128.68,,,,,,,,,,,,,
NVDA,2025-02-13,False,NVDA,135.29,,,,,,,,,,,,,
NVDA,2025-02-21,False,NVDA,134.43,,,,,,,,,,,,,
NVDA,2025-02-24,False,NVDA,130.28,,,,,,,,,,,,,
NVDA,2025-02-26,False,NVDA,131.28,,,,,,,,,,,,,
NVDA,2025-02-27,True,NVDA,120.15,-0.05621572212065806,131.28,123.9,123.89,123.33,123.89,True,-1.0,True,0.00733083272957924,123.74558869512929,False,
NVDA,2025-02-28,False,NVDA,124.92,,,,,,,,,,,,,
NVDA,2025-03-03,True,NVDA,114.06,-0.08101184758245283,124.92,114.8,114.81,114.51,114.8676,True,-1.0,True,0.010543700895949044,114.67617271844212,False,
NVDA,2025-03-06,False,NVDA,110.57,,,,,,,,,,,,,
NVDA,2025-03-10,False,NVDA,106.98,,,,,,,,,,,,,
NVDA,2025-03-12,False,NVDA,115.74,,,,,,,,,,,,,
NVDA,2025-03-14,False,NVDA,121.67,,,,,,,,,,,,,
NVDA,2025-03-18,False,NVDA,115.43,,,,,,,,,,,,,
NVDA,2025-03-24,False,NVDA,121.41,,,,,,,,,,,,,
NVDA,2025-03-26,False,NVDA,113.76,,,,,,,,,,,,,
NVDA,2025-04-03,False,NVDA,101.8,,,,,,,,,,,,,
NVDA,2025-04-04,False,NVDA,94.31,,,,,,,,,,,,,
NVDA,2025-04-07,True,NVDA,97.64,0.036846569822924335,94.31,97.785,97.79,97.48,98.09,False,,,,,,
NVDA,2025-04-09,True,NVDA,114.33,0.1474558670820354,96.3,110.5,110.48,110.42,111.09,True,1.0,True,0.014720496958863233,110.60878005458163,False,
NVDA,2025-04-10,True,NVDA,107.57,-0.05157001661856031,114.33,108.434,108.45,108.425,108.67,True,-1.0,True,0.0051203838992884936,108.32358619732642,False,
NVDA,2025-04-11,False,NVDA,110.93,,,,,,,,,,,,,
NVDA,2025-04-16,False,NVDA,104.49,,,,,,,,,,,,,
NVDA,2025-04-21,False,NVDA,96.91,,,,,,,,,,,,,
NVDA,2025-04-23,False,NVDA,102.71,,,,,,,,,,,,,
NVDA,2025-04-24,False,NVDA,106.43,,,,,,,,,,,,,
NVDA,2025-04-25,False,NVDA,111.01,,,,,,,,,,,,,
NVDA,2025-05-07,False,NVDA,117.06,,,,,,,,,,,,,
NVDA,2025-05-12,False,NVDA,123.0,,,,,,,,,,,,,
NVDA,2025-05-13,False,NVDA,129.93,,,,,,,,,,,,,
NVDA,2025-05-14,False,NVDA,135.34,,,,,,,,,,,,,
NVDA,2025-05-27,False,NVDA,135.5,,,,,,,,,,,,,
NVDA,2025-05-29,False,NVDA,139.19,,,,,,,,,,,,,
NVDA,2025-06-25,False,NVDA,154.31,,,,,,,,,,,,,
NVDA,2025-07-15,False,NVDA,170.7,,,,,,,,,,,,,
NVDA,2025-08-04,False,NVDA,180.0,,,,,,,,,,,,,
NVDA,2025-08-19,False,NVDA,175.64,,,,,,,,,,,,,
NVDA,2025-08-29,False,NVDA,174.18,,,,,,,,,,,,,
NVDA,2025-09-10,False,NVDA,177.33,,,,,,,,,,,,,
NVDA,2025-09-18,False,NVDA,176.24,,,,,,,,,,,,,
NVDA,2025-09-22,False,NVDA,183.61,,,,,,,,,,,,,
NVDA,2025-10-10,False,NVDA,183.16,,,,,,,,,,,,,
NVDA,2025-10-14,False,NVDA,180.03,,,,,,,,,,,,,
NVDA,2025-10-28,False,NVDA,201.03,,,,,,,,,,,,,
NVDA,2025-11-04,False,NVDA,198.69,,,,,,,,,,,,,
NVDA,2025-11-06,False,NVDA,188.08,,,,,,,,,,,,,
NVDA,2025-11-10,False,NVDA,199.05,,,,,,,,,,,,,
NVDA,2025-11-13,False,NVDA,186.86,,,,,,,,,,,,,
NVDA,2025-11-20,False,NVDA,180.64,,,,,,,,,,,,,
NVDA,2025-12-12,False,NVDA,175.02,,,,,,,,,,,,,
NVDA,2025-12-17,False,NVDA,170.94,,,,,,,,,,,,,
NVDA,2025-12-19,False,NVDA,180.99,,,,,,,,,,,,,
NVDA,2025-12-23,False,NVDA,189.21,,,,,,,,,,,,,
NVDA,2026-01-20,False,NVDA,178.07,,,,,,,,,,,,,
NVDA,2026-02-04,False,NVDA,174.19,,,,,,,,,,,,,
NVDA,2026-02-06,False,NVDA,185.41,,,,,,,,,,,,,
NVDA,2026-02-26,False,NVDA,184.89,,,,,,,,,,,,,
NVDA,2026-02-27,False,NVDA,177.19,,,,,,,,,,,,,
NVDA,2026-03-06,False,NVDA,177.82,,,,,,,,,,,,,
NVDA,2026-03-20,False,NVDA,172.7,,,,,,,,,,,,,
NVDA,2026-03-26,False,NVDA,171.24,,,,,,,,,,,,,
NVDA,2026-03-31,False,NVDA,174.4,,,,,,,,,,,,,
NVDA,2026-04-14,False,NVDA,196.51,,,,,,,,,,,,,
NVDA,2026-04-24,False,NVDA,208.27,,,,,,,,,,,,,
NVDA,2026-04-27,False,NVDA,216.61,,,,,,,,,,,,,
NVDA,2026-04-30,False,NVDA,199.57,,,,,,,,,,,,,
NVDA,2026-05-06,False,NVDA,207.83,,,,,,,,,,,,,
NVDA,2026-05-14,False,NVDA,235.74,,,,,,,,,,,,,
NVDA,2026-05-15,False,NVDA,225.32,,,,,,,,,,,,,
TSLA,2025-01-02,False,TSLA,379.28,,,,,,,,,,,,,
TSLA,2025-01-03,False,TSLA,410.44,,,,,,,,,,,,,
TSLA,2025-01-07,False,TSLA,394.36,,,,,,,,,,,,,
TSLA,2025-01-15,False,TSLA,428.22,,,,,,,,,,,,,
TSLA,2025-01-16,False,TSLA,413.82,,,,,,,,,,,,,
TSLA,2025-01-17,False,TSLA,426.5,,,,,,,,,,,,,
TSLA,2025-02-03,False,TSLA,383.68,,,,,,,,,,,,,
TSLA,2025-02-05,False,TSLA,378.17,,,,,,,,,,,,,
TSLA,2025-02-07,False,TSLA,361.62,,,,,,,,,,,,,
TSLA,2025-02-10,False,TSLA,350.73,,,,,,,,,,,,,
TSLA,2025-02-11,False,TSLA,328.5,,,,,,,,,,,,,
TSLA,2025-02-13,False,TSLA,355.94,,,,,,,,,,,,,
TSLA,2025-02-21,False,TSLA,337.8,,,,,,,,,,,,,
TSLA,2025-02-25,True,TSLA,302.8,-0.08628566242096025,330.53,302.01,302.01,302.0,302.49,True,-1.0,True,0.013981698583012542,301.6579646607151,False,
TSLA,2025-02-26,False,TSLA,290.8,,,,,,,,,,,,,
TSLA,2025-02-27,False,TSLA,281.95,,,,,,,,,,,,,
TSLA,2025-02-28,False,TSLA,292.98,,,,,,,,,,,,,
TSLA,2025-03-04,False,TSLA,272.04,,,,,,,,,,,,,
TSLA,2025-03-06,False,TSLA,263.45,,,,,,,,,,,,,
TSLA,2025-03-10,True,TSLA,222.15,-0.14959835535082044,262.67,223.375,223.4189,222.58,223.4189,True,-1.0,True,0.027475366062082552,223.15847369536056,False,
TSLA,2025-03-11,False,TSLA,230.58,,,,,,,,,,,,,
TSLA,2025-03-12,False,TSLA,248.09,,,,,,,,,,,,,
TSLA,2025-03-14,False,TSLA,249.98,,,,,,,,,,,,,
TSLA,2025-03-17,False,TSLA,238.01,,,,,,,,,,,,,
TSLA,2025-03-18,False,TSLA,225.31,,,,,,,,,,,,,
TSLA,2025-03-19,False,TSLA,235.86,,,,,,,,,,,,,
TSLA,2025-03-21,False,TSLA,248.71,,,,,,,,,,,,,
TSLA,2025-03-24,False,TSLA,278.39,,,,,,,,,,,,,
TSLA,2025-03-25,False,TSLA,288.14,,,,,,,,,,,,,
TSLA,2025-03-26,False,TSLA,272.06,,,,,,,,,,,,,
TSLA,2025-03-28,False,TSLA,263.55,,,,,,,,,,,,,
TSLA,2025-04-01,False,TSLA,268.46,,,,,,,,,,,,,
TSLA,2025-04-02,True,TSLA,282.76,0.04788422856291441,268.46,281.315,281.32,280.92,281.84,False,,,,,,
TSLA,2025-04-03,False,TSLA,267.28,,,,,,,,,,,,,
TSLA,2025-04-04,True,TSLA,239.43,-0.10217749176893132,267.28,239.97,239.96,239.38,240.24,True,-1.0,True,0.020473712509863632,239.68029270549056,True,244.47389855960037
TSLA,2025-04-08,True,TSLA,221.86,-0.02006086844699717,233.29,228.61,228.55,227.8,228.63,False,,,,,,
TSLA,2025-04-09,True,TSLA,272.2,0.1745244748940773,221.86,260.58,260.55,260.3,261.67,True,1.0,True,0.03662997551154461,260.8537078495768,False,
TSLA,2025-04-10,False,TSLA,252.4,,,,,,,,,,,,,
TSLA,2025-04-16,False,TSLA,241.55,,,,,,,,,,,,,
TSLA,2025-04-21,False,TSLA,227.5,,,,,,,,,,,,,
TSLA,2025-04-22,False,TSLA,237.97,,,,,,,,,,,,,
TSLA,2025-04-23,False,TSLA,250.74,,,,,,,,,,,,,
TSLA,2025-04-24,False,TSLA,259.51,,,,,,,,,,,,,
TSLA,2025-04-25,True,TSLA,284.95,0.0997464452236907,259.51,285.3952,285.44,285.14,285.5835,True,1.0,True,0.02020936097082714,285.7727206623803,False,
TSLA,2025-04-30,False,TSLA,282.16,,,,,,,,,,,,,
TSLA,2025-05-08,False,TSLA,284.82,,,,,,,,,,,,,
TSLA,2025-05-09,False,TSLA,298.26,,,,,,,,,,,,,
TSLA,2025-05-12,False,TSLA,318.38,,,,,,,,,,,,,
TSLA,2025-05-13,False,TSLA,334.07,,,,,,,,,,,,,
TSLA,2025-05-14,False,TSLA,347.68,,,,,,,,,,,,,
TSLA,2025-05-27,False,TSLA,362.89,,,,,,,,,,,,,
TSLA,2025-05-30,False,TSLA,346.46,,,,,,,,,,,,,
TSLA,2025-06-04,False,TSLA,332.05,,,,,,,,,,,,,
TSLA,2025-06-05,True,TSLA,284.7,-0.1304321638307484,332.05,288.74,288.82,288.0,289.49,True,-1.0,True,0.028626422197399387,288.48333946991073,False,
TSLA,2025-06-06,False,TSLA,295.14,,,,,,,,,,,,,
TSLA,2025-06-09,False,TSLA,308.58,,,,,,,,,,,,,
TSLA,2025-06-10,False,TSLA,326.09,,,,,,,,,,,,,
TSLA,2025-06-17,False,TSLA,316.35,,,,,,,,,,,,,
TSLA,2025-06-23,True,TSLA,348.68,0.08854296001986572,322.16,350.685,350.71,350.43,351.44,True,1.0,True,0.01844273195164521,351.11880207225124,False,
TSLA,2025-06-25,False,TSLA,327.55,,,,,,,,,,,,,
TSLA,2025-07-01,False,TSLA,300.71,,,,,,,,,,,,,
TSLA,2025-07-02,False,TSLA,315.65,,,,,,,,,,,,,
TSLA,2025-07-07,False,TSLA,293.94,,,,,,,,,,,,,
TSLA,2025-07-10,False,TSLA,309.87,,,,,,,,,,,,,
TSLA,2025-07-16,False,TSLA,321.67,,,,,,,,,,,,,
TSLA,2025-07-18,False,TSLA,329.65,,,,,,,,,,,,,
TSLA,2025-07-24,False,TSLA,305.3,,,,,,,,,,,,,
TSLA,2025-07-25,False,TSLA,316.06,,,,,,,,,,,,,
TSLA,2025-07-28,False,TSLA,325.59,,,,,,,,,,,,,
TSLA,2025-07-31,False,TSLA,308.27,,,,,,,,,,,,,
TSLA,2025-08-06,False,TSLA,319.91,,,,,,,,,,,,,
TSLA,2025-08-22,False,TSLA,340.01,,,,,,,,,,,,,
TSLA,2025-08-29,False,TSLA,333.87,,,,,,,,,,,,,
TSLA,2025-09-05,False,TSLA,350.84,,,,,,,,,,,,,
TSLA,2025-09-11,False,TSLA,368.81,,,,,,,,,,,,,
TSLA,2025-09-12,False,TSLA,395.94,,,,,,,,,,,,,
TSLA,2025-09-15,False,TSLA,410.04,,,,,,,,,,,,,
TSLA,2025-09-24,False,TSLA,442.79,,,,,,,,,,,,,
