symbol,date,has_bars,r,prior_close,close_1500,entry_open,entry_low,entry_high,qualifies,side,sho_gate,F,eff_entry,stopped_2pct,stop_exit,underlying,moc_close,split,pnl_frac_moc,pnl_R_moc
ALAR,2025-05-13,True,0.07472826086956519,7.36,7.91,7.87,7.87,7.9,True,1.0,True,,7.8791735972986725,False,,ALAR,7.96,TRAIN,0.010258233519444104,0.5129116759722052
ALAR,2025-05-29,True,-0.10161090458488231,8.07,7.25,7.244,7.2102,7.244,True,-1.0,True,,7.2355560941764185,False,,ALAR,7.11,TRAIN,0.017352653001677765,0.8676326500838882
ALAR,2025-06-04,True,0.08910891089108919,7.07,7.7,7.65,7.65,7.65,True,1.0,True,,7.65891715620519,False,,ALAR,7.65,TRAIN,-0.0011642841962280492,-0.05821420981140246
ALAR,2025-06-09,True,0.3711467324290998,8.11,11.12,11.09,11.07,11.09,True,1.0,True,,11.102926962394191,False,,ALAR,11.33,TRAIN,0.020451637516387233,1.0225818758193617
ALAR,2025-06-16,True,0.08269598470363282,10.46,11.325,11.32,11.32,11.32,True,1.0,True,,11.333195059901014,False,,ALAR,11.54,TRAIN,0.018247717347661396,0.9123858673830698
ALAR,2025-06-23,True,0.12941176470588234,11.05,12.48,12.48,12.48,12.48,True,1.0,True,,12.494547203848468,False,,ALAR,12.77,TRAIN,0.02204584061010939,1.1022920305054695
ALAR,2025-06-27,True,-0.07094846900672147,13.39,12.44,12.51,12.5,12.51,True,-1.0,True,,12.495417826911513,True,12.745326183449743,ALAR,12.85,TRAIN,-0.02837697610437795,-1.4188488052188974
ALAR,2025-07-10,True,-0.06371552975326567,13.78,12.902,12.931,12.931,12.931,True,-1.0,True,,12.915927091909893,False,,ALAR,12.57,TRAIN,0.026782985801040216,1.3391492900520108
ALAR,2025-07-22,True,0.06063268892794382,11.38,12.07,12.07,12.07,12.07,True,1.0,True,,12.084069290901523,False,,ALAR,11.99,TRAIN,-0.007784570630718801,-0.38922853153594006
ALAR,2025-08-06,True,0.08925869894099847,13.22,14.4,14.42,14.39,14.42,True,1.0,True,,14.43680854803645,False,,ALAR,14.5,TRAIN,0.004377106737496028,0.2188553368748014
ALAR,2025-08-11,True,0.051079876585532924,14.585,15.33,15.28,15.28,15.28,True,1.0,True,,15.2978109995837,False,,ALAR,15.38,TRAIN,0.005372598760603031,0.26862993803015156
ALAR,2025-08-13,True,0.0678929765886287,14.95,15.965,15.88,15.88,15.88,True,1.0,True,,15.898510384384107,False,,ALAR,16.47,TRAIN,0.03594611078640564,1.797305539320282
ALAR,2025-08-28,True,-0.08505467800729039,16.46,15.06,15.06,15.0,15.08,True,-1.0,True,,15.042445441509784,False,,ALAR,14.4,TRAIN,0.042708843053999024,2.135442152699951
ALAR,2025-09-03,True,0.05989773557341138,13.69,14.51,14.1301,14.1301,14.1301,True,1.0,True,,14.14657062861372,False,,ALAR,14.39,TRAIN,0.017207659564778544,0.8603829782389272
ALAR,2025-09-25,True,-0.05631562201718099,15.715,14.83,14.72,14.72,14.72,True,-1.0,True,,14.702841759563347,False,,ALAR,14.565,TRAIN,0.00937517806540289,0.46875890327014447
ALAR,2025-10-27,True,0.08473980309423346,14.22,15.425,15.336,15.336,15.336,True,1.0,True,,15.353876275498404,False,,ALAR,15.28,TRAIN,-0.004811571630044753,-0.24057858150223765
ALAR,2025-11-04,True,-0.07630153846153853,16.25,15.0101,15.46,15.2,15.73,True,-1.0,True,,15.441979184976178,True,15.750818768675702,ALAR,15.27,TRAIN,0.011137120631758202,0.5568560315879101
ALAR,2025-12-04,True,-0.0690045248868778,8.84,8.23,8.275,8.275,8.275,True,-1.0,True,,8.265354317961053,False,,ALAR,8.29,TRAIN,-0.0029818058719381924,-0.14909029359690962
ALAR,2025-12-16,True,0.052341597796143224,7.26,7.64,7.47,7.47,7.6,True,1.0,True,,7.478707340765068,False,,ALAR,7.61,TRAIN,0.01755552841589081,0.8777764207945404
ALAR,2025-12-30,True,0.12099871959026909,7.81,8.755,8.75,8.75,8.8,True,1.0,True,,8.760199361672603,False,,ALAR,8.68,TRAIN,-0.009154969922658296,-0.4577484961329148
ALAR,2026-01-06,True,0.07900432900432897,9.24,9.97,9.96,9.96,9.96,True,1.0,True,,9.971609787686758,False,,ALAR,9.98,VAL,0.0008414100122131618,0.04207050061065809
ALAR,2026-01-26,True,-0.05658056580565818,8.13,7.67,7.65,7.65,7.65,True,-1.0,True,,7.641082843794811,True,7.793904500670707,ALAR,7.77,VAL,-0.016871582057231604,-0.8435791028615802
ALAR,2026-02-06,True,0.12324492979719182,6.41,7.2,7.1999,7.17,7.2,True,1.0,True,,7.208292501040751,True,7.0641266510199365,ALAR,7.28,VAL,0.009947917478223323,0.49739587391116613
ALAR,2026-03-04,True,0.06534954407294835,6.58,7.01,7.05,7.05,7.05,True,1.0,True,,7.058217771404783,True,6.917053415976687,ALAR,7.09,VAL,0.0045028688012400675,0.22514344006200337
ALAR,2026-03-17,True,0.0860058309037901,6.86,7.45,7.45,7.45,7.45,True,1.0,True,,7.4586840279383875,False,,ALAR,7.35,VAL,-0.014571475012386093,-0.7285737506193046
ALAR,2026-04-15,True,0.09794628751974721,6.33,6.95,6.91,6.91,6.91,True,1.0,True,,6.918054581618021,False,,ALAR,7.0,VAL,0.011845153491520044,0.5922576745760022
ALAR,2026-04-23,True,-0.05841446453407517,7.19,6.77,6.7,6.7,6.73,True,-1.0,True,,6.692190203062121,True,6.826034007123363,ALAR,6.96,VAL,-0.04001825841939444,-2.000912920969722
ALAR,2026-05-05,True,0.051724137931034475,6.96,7.32,7.26,7.26,7.32,True,1.0,True,,7.268462556084925,False,,ALAR,7.25,VAL,-0.0025400909673076733,-0.12700454836538366
ALAR,2026-05-11,True,-0.061519903498190476,8.29,7.78,7.811,7.7301,7.811,True,-1.0,True,,7.801895175540034,False,,ALAR,7.78,VAL,0.002806391914707884,0.1403195957353942
ALAR,2026-05-28,True,0.2637157757496742,7.67,9.6927,9.67,9.6001,9.67,True,1.0,True,,9.681271751699894,False,,ALAR,10.11,VAL,0.0442842902560634,2.21421451280317
ALAR,2026-05-29,True,-0.060336300692383715,10.11,9.5,9.51,9.51,9.51,True,-1.0,True,,9.498914750913547,True,9.688893045931819,ALAR,9.29,VAL,0.021993538882266073,1.0996769441133036
ALMS,2025-01-06,True,0.05443786982248522,8.45,8.91,8.92,8.92,8.92,True,1.0,True,,8.930397520699385,True,8.751789570285398,ALMS,8.79,TRAIN,-0.015721306960184478,-0.7860653480092239
ALMS,2025-01-07,True,-0.07281001137656418,8.79,8.15,8.14,8.14,8.14,True,-1.0,True,,8.130511679541145,False,,ALMS,8.05,TRAIN,0.00990241238368017,0.4951206191840085
ALMS,2025-01-10,True,-0.09362808842652803,7.69,6.97,6.97,6.97,6.97,True,-1.0,True,,6.961875479901938,False,,ALMS,7.0,TRAIN,-0.005476185290604896,-0.2738092645302448
ALMS,2025-01-30,True,0.07274119448698313,6.53,7.005,7.005,7.005,7.005,True,1.0,True,,7.013165317544752,True,6.872902011193857,ALMS,6.72,TRAIN,-0.04180213987132808,-2.090106993566404
ALMS,2025-01-31,True,0.11681547619047628,6.72,7.505,7.43,7.42,7.48,True,1.0,True,,7.438660715111707,False,,ALMS,7.48,TRAIN,0.005557355883205162,0.2778677941602581
ALMS,2025-02-06,True,-0.07152875175315565,7.13,6.62,6.65,6.645,6.67,True,-1.0,True,,6.642248485128822,False,,ALMS,6.59,TRAIN,0.007866084089717562,0.3933042044858781
ALMS,2025-02-07,True,-0.11836115326251906,6.59,5.81,5.81,5.78,5.81,True,-1.0,True,,5.803227623849391,False,,ALMS,5.67,TRAIN,0.022957504424239494,1.1478752212119747
ALMS,2025-02-10,True,-0.1463844797178131,5.67,4.84,4.83,4.79,4.83,True,-1.0,True,,4.824369952356723,False,,ALMS,4.82,TRAIN,0.0009058078878441123,0.04529039439220561
ALMS,2025-02-24,True,0.05996131528046433,5.17,5.48,5.49,5.41,5.49,True,1.0,True,,5.496399370923725,True,5.38647138350525,ALMS,5.24,TRAIN,-0.046648606409514626,-2.3324303204757313
ALMS,2025-02-25,True,-0.06488549618320605,5.24,4.9,4.89,4.88,4.89,True,-1.0,True,,4.8843000138766826,False,,ALMS,4.85,TRAIN,0.007022503486525,0.35112517432625
ALMS,2025-03-13,True,-0.05600000000000005,5.0,4.72,4.72,4.695,4.72,True,-1.0,True,,4.714498172903464,False,,ALMS,4.59,TRAIN,0.02640751323630075,1.3203756618150375
ALMS,2025-04-01,True,0.1368078175895766,6.14,6.98,7.01,7.01,7.05,True,1.0,True,,7.018171145751422,False,,ALMS,7.24,TRAIN,0.03160778636509409,1.5803893182547046
ALMS,2025-04-02,True,0.3024861878453038,7.24,9.43,9.43,9.43,9.5,True,1.0,True,,9.440991997779731,True,9.252172157824136,ALMS,9.84,TRAIN,0.042263355621327214,2.1131677810663607
ALMS,2025-04-03,True,-0.060975609756097504,9.84,9.24,9.2767,9.18,9.2767,True,-1.0,True,,9.265886695036773,True,9.451204428937508,ALMS,8.54,TRAIN,0.07833969040713518,3.916984520356759
ALMS,2025-04-10,True,-0.15111940298507454,8.04,6.825,6.78,6.775,6.78,True,-1.0,True,,6.7720969517554,False,,ALMS,6.83,TRAIN,-0.008550239114575975,-0.42751195572879874
ALMS,2025-04-11,True,-0.06442166910688141,6.83,6.39,6.37,6.35,6.38,True,-1.0,True,,6.362574864702345,True,6.489826361996392,ALMS,6.48,TRAIN,-0.01845559978383826,-0.9227799891919131
ALMS,2025-04-15,True,-0.05936920222634501,5.39,5.07,5.0418,5.0418,5.08,True,-1.0,True,,5.0359230695221795,True,5.136641530912623,ALMS,5.11,TRAIN,-0.014709702562007099,-0.7354851281003549
ALMS,2025-04-21,True,-0.056279999999999886,5.0,4.7186,4.7102,4.685,4.7102,True,-1.0,True,,4.704709596188538,False,,ALMS,4.7,TRAIN,0.0010010386597194554,0.05005193298597277
ALMS,2025-05-09,True,-0.05827067669172936,5.32,5.01,5.005,4.995,5.005,True,-1.0,True,,4.999165965123271,True,5.099149284425736,ALMS,5.03,TRAIN,-0.006167835813382316,-0.3083917906691158
ALMS,2025-05-19,True,0.08451957295373669,5.62,6.095,6.095,6.08,6.11,True,1.0,True,,6.102104583930801,True,5.980062492252185,ALMS,5.95,TRAIN,-0.024926577681305462,-1.246328884065273
ALMS,2025-05-20,True,-0.16406722689075637,5.95,4.9738,4.975,4.965,4.975,True,-1.0,True,,4.9692009343632915,False,,ALMS,4.88,TRAIN,0.01795076020099018,0.897538010049509
ALMS,2025-11-11,True,0.05346534653465351,5.05,5.32,5.31,5.29,5.31,True,1.0,True,,5.316189555483602,False,,ALMS,5.3,TRAIN,-0.003045330741997865,-0.15226653709989324
ALMS,2025-11-18,True,0.12170403587443945,5.575,6.2535,6.255,6.255,6.28,True,1.0,True,,6.262291086544243,False,,ALMS,6.41,TRAIN,0.023587040495951728,1.1793520247975864
ALMS,2025-11-20,True,0.0791476407914764,6.57,7.09,7.07,7.06,7.07,True,1.0,True,,7.078241084231464,True,6.936676262546834,ALMS,6.92,TRAIN,-0.02235598962346519,-1.1177994811732594
ALMS,2025-11-21,True,0.11849710982658967,6.92,7.74,7.74,7.73,7.74,True,1.0,True,,7.749022063925251,True,7.5940416226467455,ALMS,7.3,TRAIN,-0.05794564271737279,-2.8972821358686396
ALMS,2025-12-03,True,0.062078272604588314,7.41,7.87,7.87,7.87,7.87,True,1.0,True,,7.8791735972986725,False,,ALMS,7.84,TRAIN,-0.0049717901014521,-0.24858950507260502
ALMS,2025-12-05,True,0.3150602409638552,8.3,10.915,10.92,10.92,10.935,True,1.0,True,,10.932728803367409,False,,ALMS,11.12,TRAIN,0.017129410232412212,0.8564705116206106
ALMS,2025-12-17,True,-0.06929824561403519,11.4,10.61,10.61,10.61,10.63,True,-1.0,True,,10.597632545446135,False,,ALMS,10.58,TRAIN,0.0016638192889327774,0.08319096444663887
ALMS,2025-12-30,True,-0.06555023923444969,10.45,9.765,9.76,9.74,9.76,True,-1.0,True,,9.748623340580044,False,,ALMS,9.88,TRAIN,-0.013476431987384574,-0.6738215993692287
ALMS,2026-01-06,True,0.9174729241877255,8.31,15.9342,15.94,15.9301,16.1299,True,1.0,True,,15.958580322864147,False,,ALMS,16.23,VAL,0.017007758312121535,0.8503879156060767
ALMS,2026-01-07,True,0.13986444855206415,16.23,18.5,18.5087,18.4326,18.51,True,1.0,True,,18.530274505758825,True,18.159669015643647,ALMS,17.92,VAL,-0.03293391609331875,-1.6466958046659375
ALMS,2026-01-12,True,0.07515337423312896,19.56,21.03,21.0,20.965,21.0,True,1.0,True,,21.024478468014248,False,,ALMS,21.09,VAL,0.0031164403000736307,0.15582201500368154
ALMS,2026-01-14,True,0.1067390321121664,22.11,24.47,24.4816,24.46,24.4816,True,1.0,True,,24.51013676488274,False,,ALMS,24.34,VAL,-0.006941485741789433,-0.34707428708947163
ALMS,2026-01-26,True,0.07402120717781413,24.52,26.335,26.335,26.32,26.405,True,1.0,True,,26.365697164531202,False,,ALMS,26.31,VAL,-0.0021124859389696216,-0.10562429694848108
ALMS,2026-01-28,True,0.053269230769230846,26.0,27.385,27.425,27.39,27.52,True,1.0,True,,27.45696771358527,False,,ALMS,27.71,VAL,0.009215594710028086,0.4607797355014043
ALMS,2026-01-30,True,-0.0637108792846498,26.84,25.13,25.15,25.07,25.15,True,-1.0,True,,25.120684120449603,False,,ALMS,24.51,VAL,0.024310011523630104,1.2155005761815052
ALMS,2026-02-02,True,0.08588331293349638,24.51,26.615,26.62,26.58,26.72,True,1.0,True,,26.651029372311395,False,,ALMS,26.42,VAL,-0.00866868476575311,-0.4334342382876555
ALMS,2026-02-12,True,0.07686695278969968,25.63,27.6001,27.66,27.635,27.7205,True,1.0,True,,27.692241639298764,True,27.138396806512787,ALMS,26.8,VAL,-0.03221991382714795,-1.6109956913573975
ALMS,2026-02-19,True,0.09027626317702642,27.51,29.9935,30.01,29.985,30.01,True,1.0,True,,30.044980896433696,True,29.44408127850502,ALMS,29.205,VAL,-0.027957444850078228,-1.3978722425039114
ALMS,2026-03-05,True,-0.06546588153792865,28.87,26.98,27.035,27.035,27.035,True,-1.0,True,,27.003486886534994,True,27.543556624265694,ALMS,27.64,VAL,-0.0235715156394265,-1.178575781971325
ALMS,2026-03-11,True,-0.05836298932384343,28.1,26.46,26.53,26.53,26.53,True,-1.0,True,,26.499075535408668,False,,ALMS,26.34,VAL,0.006003059812260569,0.30015299061302847
ALMS,2026-03-23,True,-0.05486831604150044,25.06,23.685,23.6,23.59,23.6,True,-1.0,True,,23.572490864517324,False,,ALMS,23.36,VAL,0.009014357699345998,0.4507178849672999
ALMS,2026-03-25,True,0.06393584742089309,23.07,24.545,24.52,24.46,24.52,True,1.0,True,,24.548581525509967,False,,ALMS,24.81,VAL,0.010649025656263467,0.5324512828131733
ALMS,2026-03-27,True,-0.051861702127659615,26.32,24.955,24.955,24.955,25.14,True,-1.0,True,,24.925911420509735,False,,ALMS,24.8,VAL,0.005051426942251358,0.2525713471125679
ALMS,2026-03-30,True,-0.17600806451612916,24.8,20.435,20.42,20.34,20.46,True,-1.0,True,,20.396197603959482,False,,ALMS,20.21,VAL,0.009129035106197225,0.45645175530986126
ALMS,2026-03-31,True,0.0851063829787233,20.21,21.93,21.95,21.935,22.01,True,1.0,True,,21.975585827281556,False,,ALMS,22.03,VAL,0.002476119323785886,0.12380596618929429
ALMS,2026-04-06,True,-0.061189559264013704,23.37,21.94,21.94,21.94,21.955,True,-1.0,True,,21.914425829131783,False,,ALMS,21.94,VAL,-0.0011670016393594551,-0.058350081967972756
ALMS,2026-04-30,True,0.05766710353866311,22.89,24.21,24.23,24.23,24.23,True,1.0,True,,24.258243489523107,False,,ALMS,24.69,VAL,0.017798341857000688,0.8899170928500344
ALMS,2026-05-07,True,-0.06470588235294117,25.5,23.85,23.8421,23.83,23.8421,True,-1.0,True,,23.814308662750356,False,,ALMS,23.76,VAL,0.002280505536375377,0.11402527681876884
ALMS,2026-05-15,True,-0.07511165245635398,24.63,22.78,22.77,22.74,22.77,True,-1.0,True,,22.743458346824553,False,,ALMS,22.87,VAL,-0.005563870333427756,-0.2781935166713878
ALMS,2026-05-18,True,-0.10144293834717977,22.87,20.55,20.56,20.55,20.735,True,-1.0,True,,20.53603441417272,True,20.946755102456173,ALMS,21.15,VAL,-0.029896988554107606,-1.4948494277053803
AMTB,2025-04-09,True,0.06286043829296428,17.34,18.43,18.42,18.42,18.42,True,1.0,True,,18.441471113372497,False,,AMTB,18.46,TRAIN,0.0010047401594803773,0.050237007974018866
AMTB,2025-08-22,True,0.0641282565130259,19.96,21.24,21.25,21.25,21.25,True,1.0,True,,21.27476987834775,False,,AMTB,21.28,TRAIN,0.00024583681431833426,0.012291840715916713
AMTB,2025-10-16,True,-0.058854718981972365,18.86,17.75,17.73,17.73,17.73,True,-1.0,True,,17.709333179147972,False,,AMTB,17.74,TRAIN,-0.001731675639155883,-0.08658378195779415
AMTB,2026-01-21,True,0.055473735886107045,20.37,21.5,21.54,21.5,21.54,True,1.0,True,,21.56510791433461,False,,AMTB,21.6,VAL,0.0016179879926405683,0.08089939963202841
AMTB,2026-04-24,True,-0.061249999999999916,24.0,22.53,22.5,22.5,22.5,True,-1.0,True,,22.473773069984734,False,,AMTB,22.82,VAL,-0.01540582121823042,-0.770291060911521
BBWI,2025-02-18,True,0.07458184809432411,36.47,39.19,39.19,39.1626,39.19,True,1.0,True,,39.235681483879915,False,,BBWI,40.0,TRAIN,0.019480189644064394,0.9740094822032197
BBWI,2025-02-27,True,-0.11538461538461531,41.08,36.34,36.34,36.3,36.345,True,-1.0,True,,36.29764059392202,False,,BBWI,35.86,TRAIN,0.012056998382294348,0.6028499191147174
BBWI,2025-03-07,True,-0.057309941520467866,34.2,32.24,32.24,32.22,32.3,True,-1.0,True,,32.202419723391465,False,,BBWI,32.62,TRAIN,-0.012967357117738887,-0.6483678558869443
BBWI,2025-03-10,True,-0.07618025751072954,32.62,30.135,30.13,30.11,30.155,True,-1.0,True,,30.094879226606224,True,30.69677681113835,BBWI,30.46,TRAIN,-0.01213232226800165,-0.6066161134000825
BBWI,2025-03-24,True,0.07595772787318356,30.28,32.58,32.58,32.58,32.58,True,1.0,True,,32.6179765946621,False,,BBWI,32.42,TRAIN,-0.0060695547465228206,-0.30347773732614103
BBWI,2025-04-09,True,0.13445707565660525,25.51,28.94,28.94,28.9286,29.05,True,1.0,True,,28.973733660206303,False,,BBWI,30.01,TRAIN,0.03576571635353121,1.7882858176765604
BBWI,2025-04-10,True,-0.06381206264578487,30.01,28.095,28.095,28.085,28.14,True,-1.0,True,,28.06225130672094,False,,BBWI,27.62,TRAIN,0.01575965170745286,0.787982585372643
BBWI,2025-04-14,True,0.08033033033033044,26.64,28.78,28.79,28.695,28.79,True,1.0,True,,28.823558814006198,False,,BBWI,28.65,TRAIN,-0.006021422098712592,-0.3010711049356296
BBWI,2025-05-12,True,0.07165861513687588,31.05,33.275,33.275,33.275,33.31,True,1.0,True,,33.31378671538924,False,,BBWI,33.43,TRAIN,0.003488444156877435,0.17442220784387175
BBWI,2025-05-21,True,-0.058876270173341405,33.46,31.49,31.5,31.49,31.52,True,-1.0,True,,31.46328229797863,False,,BBWI,31.17,TRAIN,0.009321414568290942,0.4660707284145471
BBWI,2025-05-29,True,-0.06594488188976388,30.48,28.47,28.47,28.4202,28.47,True,-1.0,True,,28.436814191220684,False,,BBWI,28.58,TRAIN,-0.005035226794973369,-0.25176133974866843
BBWI,2025-06-17,True,0.05381339527680984,25.83,27.22,27.225,27.2,27.24,True,1.0,True,,27.256734585318473,False,,BBWI,27.13,TRAIN,-0.004649661349629852,-0.2324830674814926
BBWI,2025-07-01,True,0.0637516688918558,29.96,31.87,31.87,31.76,31.87,True,1.0,True,,31.907148989314955,False,,BBWI,32.15,TRAIN,0.007611178634805871,0.38055893174029354
BBWI,2025-08-22,True,0.05489462950373891,29.42,31.035,31.04,31.035,31.045,True,1.0,True,,31.076181507007725,False,,BBWI,31.09,TRAIN,0.0004446650882496961,0.022233254412484804
BBWI,2025-08-28,True,-0.07593532022828153,31.54,29.145,29.14,29.135,29.15,True,-1.0,True,,29.1060332115269,False,,BBWI,29.36,TRAIN,-0.008725572001770487,-0.43627860008852437
BBWI,2025-09-05,True,-0.05961719485409478,31.87,29.97,29.965,29.95,30.005,True,-1.0,True,,29.930071557426338,False,,BBWI,29.41,TRAIN,0.017376221651474677,0.8688110825737339
BBWI,2025-11-20,True,-0.2590304182509505,21.04,15.59,15.59,15.58,15.63,True,-1.0,True,,15.571827651602757,True,15.883264204634813,BBWI,15.82,TRAIN,-0.015937265294077463,-0.7968632647038731
BBWI,2025-11-21,True,-0.05214917825537302,15.82,14.995,14.995,14.99,15.045,True,-1.0,True,,14.977521208196492,False,,BBWI,14.85,TRAIN,0.008514173101401235,0.4257086550700617
BBWI,2025-11-25,True,0.09093830334190245,15.56,16.975,16.98,16.97,16.99,True,1.0,True,,16.99979258985152,False,,BBWI,16.9,TRAIN,-0.00587022396444381,-0.2935111982221905
BBWI,2025-12-01,True,0.10080413555427903,17.41,19.165,19.17,19.16,19.17,True,1.0,True,,19.192345344373006,False,,BBWI,18.98,TRAIN,-0.011064064373730309,-0.5532032186865155
BBWI,2026-01-06,True,0.08378645575877419,20.23,21.925,21.925,21.925,21.935,True,1.0,True,,21.95055668624821,False,,BBWI,22.04,VAL,0.004074762887805283,0.20373814439026416
BBWI,2026-01-20,True,-0.07198109153416421,23.27,21.595,21.595,21.595,21.64,True,-1.0,True,,21.569827975392016,False,,BBWI,21.65,VAL,-0.0037168597125321057,-0.18584298562660528
