symbol,date,has_bars,underlying,daily_close,r,prior_close,close_1500,entry_open,entry_low,entry_high,qualifies,side,sho_gate,F,eff_entry,stopped_2pct,stop_exit
SCHL,2025-05-27,False,SCHL,17.8,,,,,,,,,,,,,
SCHL,2025-05-28,False,SCHL,17.23,,,,,,,,,,,,,
SCHL,2025-06-03,False,SCHL,17.67,,,,,,,,,,,,,
SCHL,2025-06-05,False,SCHL,18.25,,,,,,,,,,,,,
SCHL,2025-06-09,False,SCHL,19.28,,,,,,,,,,,,,
SCHL,2025-06-23,True,SCHL,21.34,0.10721757322175729,19.12,21.17,21.19,21.19,21.21,True,1.0,True,,21.21469993986771,False,
SCHL,2025-07-01,False,SCHL,21.71,,,,,,,,,,,,,
SCHL,2025-07-11,False,SCHL,21.45,,,,,,,,,,,,,
SCHL,2025-07-23,False,SCHL,22.58,,,,,,,,,,,,,
SCHL,2025-07-24,True,SCHL,21.55,-0.031222320637732448,22.58,21.875,21.84,21.84,21.84,False,,,,,,
SCHL,2025-07-25,True,SCHL,26.7,0.21948955916473323,21.55,26.28,26.28,26.28,26.28,True,1.0,True,,26.31063305425783,False,
SCHL,2025-07-29,False,SCHL,25.43,,,,,,,,,,,,,
SCHL,2025-07-30,False,SCHL,24.38,,,,,,,,,,,,,
SCHL,2025-08-12,False,SCHL,25.2,,,,,,,,,,,,,
SCHL,2025-08-13,False,SCHL,26.35,,,,,,,,,,,,,
SCHL,2025-08-22,False,SCHL,25.41,,,,,,,,,,,,,
SCHL,2025-09-05,False,SCHL,26.06,,,,,,,,,,,,,
SCHL,2025-09-11,False,SCHL,27.38,,,,,,,,,,,,,
SCHL,2025-09-19,False,SCHL,24.23,,,,,,,,,,,,,
SCHL,2025-09-22,False,SCHL,25.315,,,,,,,,,,,,,
SCHL,2025-09-26,False,SCHL,27.56,,,,,,,,,,,,,
SCHL,2025-10-01,False,SCHL,28.34,,,,,,,,,,,,,
SCHL,2025-10-22,False,SCHL,28.0,,,,,,,,,,,,,
SCHL,2025-10-23,False,SCHL,28.86,,,,,,,,,,,,,
SCHL,2025-11-21,False,SCHL,28.8,,,,,,,,,,,,,
SCHL,2025-11-25,False,SCHL,29.805,,,,,,,,,,,,,
SCHL,2025-12-04,False,SCHL,28.23,,,,,,,,,,,,,
SCHL,2025-12-11,False,SCHL,29.03,,,,,,,,,,,,,
SCHL,2025-12-19,True,SCHL,27.0,-0.05596107055961064,28.77,27.16,27.15,27.15,27.15,True,-1.0,True,,27.11835283778158,False,
SCHL,2025-12-23,False,SCHL,28.86,,,,,,,,,,,,,
SCHL,2025-12-29,False,SCHL,30.82,,,,,,,,,,,,,
SCHL,2025-12-30,False,SCHL,29.53,,,,,,,,,,,,,
SCHL,2026-01-06,False,SCHL,31.84,,,,,,,,,,,,,
SCHL,2026-01-20,False,SCHL,33.31,,,,,,,,,,,,,
SCHL,2026-01-21,False,SCHL,34.44,,,,,,,,,,,,,
SCHL,2026-02-12,False,SCHL,33.68,,,,,,,,,,,,,
SCHL,2026-02-18,False,SCHL,32.62,,,,,,,,,,,,,
SCHL,2026-02-19,False,SCHL,31.32,,,,,,,,,,,,,
SCHL,2026-02-20,False,SCHL,32.44,,,,,,,,,,,,,
SCHL,2026-02-25,False,SCHL,33.95,,,,,,,,,,,,,
SCHL,2026-03-09,False,SCHL,34.94,,,,,,,,,,,,,
SCHL,2026-03-20,False,SCHL,37.25,,,,,,,,,,,,,
SCHL,2026-03-23,False,SCHL,38.43,,,,,,,,,,,,,
SCHL,2026-04-21,False,SCHL,38.07,,,,,,,,,,,,,
SCHL,2026-04-23,False,SCHL,42.06,,,,,,,,,,,,,
SCHL,2026-04-24,False,SCHL,40.34,,,,,,,,,,,,,
SCHL,2026-05-04,False,SCHL,38.92,,,,,,,,,,,,,
