date,pnl_R,symbol
2025-01-27,0.2969760827251533,AA
2025-02-04,0.47100716777565,AA
2025-02-21,-0.5877568395916022,AA
2025-03-10,-0.5313680527653242,AA
2025-04-03,0.5030858270555549,AA
2025-04-04,-0.7331562717984186,AA
2025-04-08,0.4085608976180321,AA
2025-04-09,1.0472166219081758,AA
2025-04-10,-0.1428011154255282,AA
2025-04-17,-0.1874773822653885,AA
2025-04-22,-0.5261005939964758,AA
2025-05-12,-0.1733895185345613,AA
2025-06-26,0.0337288267897806,AA
2025-06-27,-0.61840620968312,AA
2025-08-01,-0.0407301065783238,AA
2025-08-12,0.1495436190757759,AA
2025-08-18,-0.0499042661957438,AA
2025-08-22,-0.4957517574100512,AA
2025-10-20,1.0556802515284125,AA
2025-10-23,-1.284002876836693,AA
2025-11-12,-0.1018423766067699,AA
2025-11-13,-0.4813411573899362,AA
2025-11-17,-0.3822156380538399,AA
2025-11-24,0.2010889355166689,AA
2025-11-26,-0.333013509613872,AA
2025-12-03,-0.5959454161660549,AA
2025-12-11,-0.168973265846245,AA
2025-12-19,-0.2039587208722659,AA
2025-01-23,-0.0289731159574424,AAL
2025-03-05,-0.1113249355719714,AAL
2025-03-06,-0.0583500819679727,AAL
2025-03-10,-1.4580078967598389,AAL
2025-03-11,1.135545831400936,AAL
2025-03-17,-0.5604709099313598,AAL
2025-04-03,0.3853370668294442,AAL
2025-04-08,0.6758027981043413,AAL
2025-04-09,2.9916658384443795,AAL
2025-04-10,1.2638299263395436,AAL
2025-04-16,-0.4601024903304718,AAL
2025-05-08,-0.490023793767852,AAL
2025-05-13,-0.1392885373928787,AAL
2025-06-11,-0.118619307717771,AAL
2025-07-10,-0.345244788622151,AAL
2025-07-24,0.3532071017435745,AAL
2025-08-12,0.8028510624332297,AAL
2025-08-22,0.0711207885353615,AAL
2025-10-16,-0.4401510571694245,AAL
2025-10-23,-0.2723895094964235,AAL
2025-10-24,0.2150899809411743,AAL
2025-11-04,-0.2569943283249887,AAL
2025-11-05,-0.2989421353851718,AAL
2025-11-21,-0.3858909209010275,AAL
2025-01-15,0.6896120097031333,AAOI
2025-01-22,0.2891281165188997,AAOI
2025-01-28,0.0168016156338657,AAOI
2025-02-04,-0.0674217661886578,AAOI
2025-02-05,-0.6540109525715487,AAOI
2025-02-06,0.9736755352235726,AAOI
2025-02-11,0.6679034047130883,AAOI
2025-02-12,1.4732570661635025,AAOI
2025-02-13,-0.1687864292730823,AAOI
2025-02-19,-1.1135742963519324,AAOI
2025-02-25,0.5455284269573535,AAOI
2025-02-26,-0.4711187379979997,AAOI
2025-02-28,-0.6140394445800057,AAOI
2025-03-03,0.5279440349987452,AAOI
2025-03-04,-1.8882637156653612,AAOI
2025-03-06,0.4514739799744094,AAOI
2025-03-10,-0.8124572209359249,AAOI
2025-03-11,-0.190422775768223,AAOI
2025-03-12,-2.4232987791705574,AAOI
2025-03-13,0.8703762646362689,AAOI
2025-03-14,1.0264733743562735,AAOI
2025-03-19,-0.8032664919960353,AAOI
2025-03-24,-1.0146164470437202,AAOI
2025-03-27,0.3748235616335083,AAOI
2025-03-28,-0.1808919426337429,AAOI
2025-03-31,-0.2547857265015385,AAOI
2025-04-02,0.2091906274903965,AAOI
2025-04-03,2.178061686399918,AAOI
2025-04-04,-1.439598561870048,AAOI
2025-04-09,2.7966897034996774,AAOI
2025-04-10,1.2315990888890516,AAOI
2025-04-21,-0.4600218980720272,AAOI
2025-04-22,-0.4204393107375193,AAOI
2025-04-23,-1.1065304522586916,AAOI
2025-04-24,-0.7133147950222185,AAOI
2025-05-01,-0.3786782185968063,AAOI
2025-05-08,0.009549407271614,AAOI
2025-05-12,-0.0855795718882279,AAOI
2025-05-13,-0.6900810859889805,AAOI
2025-05-14,-0.1107946603670972,AAOI
2025-05-21,0.1169856451142203,AAOI
2025-05-29,-0.8238600832214504,AAOI
2025-05-30,0.8344103016594773,AAOI
2025-06-03,-0.0283982182948727,AAOI
2025-06-05,-0.1508793797165286,AAOI
2025-06-13,0.2950785771473341,AAOI
2025-06-16,-0.4208469849362128,AAOI
2025-06-18,1.47805553034559,AAOI
2025-06-20,1.4332400869531248,AAOI
2025-06-25,0.7938364201879433,AAOI
2025-06-27,-1.5931579854245317,AAOI
2025-07-03,-0.0233386610752395,AAOI
2025-07-07,-0.249923162709309,AAOI
2025-07-22,0.6163412706905236,AAOI
2025-07-28,-0.3373812436596179,AAOI
2025-07-30,-1.0772368535478472,AAOI
2025-08-01,-0.5751420584125033,AAOI
2025-08-05,-0.950549762611408,AAOI
2025-08-06,0.7501174062152782,AAOI
2025-08-12,-1.4431186792492334,AAOI
2025-08-14,1.0369676339782474,AAOI
2025-08-15,0.3469929771272473,AAOI
2025-08-18,-0.4281533638127999,AAOI
2025-08-19,0.073209313779643,AAOI
2025-08-21,0.1321610854498001,AAOI
2025-08-28,-0.5624807847803004,AAOI
2025-08-29,-0.1827701733067455,AAOI
2025-09-10,0.3413200765100987,AAOI
2025-09-15,0.4021573218837448,AAOI
2025-09-16,-1.6840852202474443,AAOI
2025-09-22,-0.3280432088829943,AAOI
2025-09-23,0.4711811248229447,AAOI
2025-10-01,0.7121029915057364,AAOI
2025-10-06,-0.102515025119082,AAOI
2025-10-07,1.0583962615142994,AAOI
2025-10-10,1.199849022426197,AAOI
2025-10-13,0.797132698164571,AAOI
2025-10-15,-0.025453961118238,AAOI
2025-10-20,-0.7506479815991174,AAOI
2025-10-22,-0.6925352603712853,AAOI
2025-10-23,-0.6243049807329426,AAOI
2025-10-24,0.1186230370113339,AAOI
2025-10-27,0.0736293063633208,AAOI
2025-11-03,0.7759557527314997,AAOI
2025-11-04,-1.6155654462794544,AAOI
2025-11-05,0.2367332880716,AAOI
2025-11-10,0.293622692045864,AAOI
2025-11-11,0.5249348960990718,AAOI
2025-11-13,-1.8434918382342904,AAOI
2025-11-21,0.1000220113127503,AAOI
2025-11-24,-0.4551025737069392,AAOI
2025-11-26,-1.453660419877495,AAOI
2025-12-09,0.3750644053670759,AAOI
2025-12-10,-0.4899059957263085,AAOI
2025-12-12,0.4669535917316836,AAOI
2025-12-15,-0.0081746558918238,AAOI
2025-12-17,-0.1692622313371861,AAOI
2025-12-18,0.8988583401747907,AAOI
2025-12-19,-0.3593547778893424,AAOI
2025-12-22,0.8059879122410352,AAOI
2025-12-26,0.1361684966702414,AAOI
2025-03-10,-0.5057258405786857,AAPL
2025-04-03,-0.2066052280718322,AAPL
2025-04-04,0.0424243036600602,AAPL
2025-04-09,3.900643731873332,AAPL
2025-05-12,0.0462516126163659,AAPL
2025-08-06,-0.3087095777080662,AAPL
