symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,_composite,_quintile,_q_rank,_sized_pnl,month
FUTU,2023-01-10,47.09085,-1418.1856500000063,-2.838449507706924,stop,0,1,2.481121898597639,307565.0,1.114925726437971,85.77481757348878,2.0,0.5826086956521725,0.2588996763753989,0.0,0.566808242306221,3.8073908174692113,12.60918253079508,0.0568383658969804,4865728.75,7.432811922729023,-35.80332409972299,8.564228269603793,1.3817085467413284,0.5125887669464205,0.4467398321497787,-0.1572732429227075,1.6337998467558783,1.0,10.0,3333.33375,-94.54572181821415,0.5198760978400874,Q5,1,-94.54572181821415,2023-01
VERA,2024-01-30,35.17521,-1077.4828584975032,-2.1556566735087483,stop,0,1,2.5780578630764786,261537.0,1.3050285757349678,87.48282302900904,3.0,1.0,0.4583213978802742,1.0,1.2704161608117783,3.775267538644459,18.05885850178358,0.7086419753086425,1714959.5,10.168878437120815,-1.4120304998587971,12.67445120217591,2.2713731723693766,0.1141552511415529,0.0917522831050269,-0.1445233781830723,0.6635715986857448,1.0,30.0,3333.33375,-71.83219954552403,0.35774399263417006,Q4,0,-71.83219954552403,2024-01
DJT,2024-02-01,41.3236,-1950.5401499999964,-3.904185501747178,stop,0,1,3.647798742138372,211738.0,1.6868429054752905,42.455703513713296,3.0,0.3172413793103448,1.1572327044025177,0.0,-0.5707075868992537,4.743083003952561,13.807378129117254,0.1793736521689348,6569996.75,13.979851635331231,-32.305858310626704,21.72609718565716,0.7520891087198788,0.2042795534737859,0.1861832738377783,0.3624088800530152,0.8200218121372076,3.0,1.0,3333.33375,-130.036026254501,0.25511040896527815,Q3,2,-130.036026254501,2024-02
CONL,2024-02-26,36.42896,9706.076204319997,19.419713233182893,scale_eod,1,1,6.750438340151965,117687.0,1.7089147671243994,7.805711359840085,4.0,0.8831168831168819,5.347749853886611,0.0,1.0832670203558858,3.3524614919963738,11.37330111748716,0.5762540829062323,794073.85,12.104875265985209,-23.4965347641404,11.447979520268884,0.7512412101217034,0.1023017902813263,0.0590202636238464,0.0886088411932634,0.8135803984734467,0.0,26.0,3333.33375,647.0718278386348,0.20729748111416488,Q3,2,647.0718278386348,2024-02
DJT,2024-03-22,44.5332,-1241.1353104071457,-2.483947265346822,stop,0,1,2.601809954751128,172610.0,1.2702854514896142,62.25069315096871,2.0,0.5956521739130461,-0.5995475113122184,0.0,0.088311080837933,3.246904928754965,16.795141322120994,0.3908205841446457,1833863.95,9.212184937089592,-11.582316463292656,7.627109371651477,1.8174723375744424,0.1187489226408236,-0.0287295780582592,-0.0172347759479187,0.8103317759810205,4.0,22.0,3333.33375,-82.74236436993729,0.34350132122863913,Q4,0,-82.74236436993729,2024-03
DXYZ,2024-04-18,32.096,-1770.2934299999959,-3.542466350947151,stop,0,1,3.2591158438205925,55956.0,1.1642876821885657,76.42815770249834,3.0,0.0303960396039633,0.0990642142626752,0.0,-1.413627396661199,4.944124619031484,25.160514730782253,0.0646038304687816,3372020.5,52.062239363535376,-70.4857142857143,40.6969442736153,0.5690238241434179,0.1972190127096715,-0.1763018446950059,0.2856857456797536,1.5312490442268725,3.0,18.0,3333.33375,-118.01957675244498,0.28210203704760234,Q3,2,-118.01957675244498,2024-04
DJT,2024-04-25,38.7556191,-473.6183399999885,-0.9473361760849567,tag_bb,0,1,5.772052872943075,435325.0,1.7060425436835207,35.04601480582897,4.0,0.9463943543487408,3.925006743997837,1.0,2.0605580885168275,3.924866834875241,18.65236893748247,0.7655298874242864,9957766.4,14.797273281596995,-48.4637842346726,11.452445159539897,0.7772842512152123,0.1782888279011972,-0.1442336585268075,-1.232662590767895,1.1754960018349228,3.0,25.0,3333.33375,-31.574559946818734,0.17743083131441276,Q2,3,-31.574559946818734,2024-04
DJT,2024-04-30,49.77889,-1328.1459581600016,-2.657460903607938,stop,0,1,4.371134020618566,501002.0,1.7891154641308515,31.403618866085235,2.0,0.93872641509434,2.06206185567011,1.0,1.7484025027921697,3.876633112015426,12.914971085885632,0.9170812603648424,7861077.35,13.437010520436498,-8.594044477949495,11.13613690624299,1.298502043107361,0.1219128519742025,0.0412930627654513,-0.2940830490530525,0.9517360777695224,1.0,30.0,3333.33375,-88.54307494521642,0.11290301224486239,Q2,3,-88.54307494521642,2024-04
NVDL,2024-05-02,35.6065,-325.46138039999585,-0.651033097889422,tag_bb,0,1,3.042099192618223,688714.0,1.0014663327032884,38.259442942672464,3.0,0.5883412322274877,1.1121683967704727,0.0,0.2167105208506098,3.306523681858801,11.885612153708651,0.370927318295739,15198021.85,9.55968034169032,-16.95402298850574,7.575935851024374,1.4280354518637568,0.3153823266884919,-0.2102548844589908,0.7594683721394933,1.2866831386459106,3.0,2.0,3333.33375,-21.697428072177892,0.32625548782135855,Q4,0,-21.697428072177892,2024-05
TRUP,2024-05-14,33.891369999999995,-902.9739238303532,-1.8063173931045748,stop,0,1,5.579665220086797,88166.0,1.4233511987414038,83.99317610877934,5.0,0.9027777777777792,4.200247985120905,1.0,2.107595533237752,4.842378940526482,17.19207019824504,0.9017013232514178,888605.1,8.253805485788094,3.1000319590923584,8.057187230707838,3.1532353347960758,0.0825177509115236,-0.0076760698522504,0.0383943483519313,0.6068093527650018,1.0,14.0,3333.33375,-60.198269113472904,0.1152383813122857,Q2,3,-60.198269113472904,2024-05
