date,symbol,pnl_R
2026-01-30,AGQ,-1.0481987688464638
2026-01-30,TSLT,-1.0546591624537476
2026-01-30,BOIL,-1.0412882649253663
2026-02-02,CIEN,0.3164772439949447
2026-02-02,INTC,1.969553417385536
2026-02-02,TTMI,-1.212167217062261
2026-02-02,SOXL,0.4250966835602325
2026-02-02,SATS,-0.5517718999227466
2026-02-03,LGIH,0.4480967933596084
2026-02-03,LYB,0.4784886767610204
2026-02-03,QURE,1.807180921379809
2026-02-03,RGTZ,-1.1042966885222618
2026-02-03,USAR,-1.040535714285714
2026-02-03,NAIL,1.9178801470036797
2026-02-03,VSCO,1.784426645456353
2026-02-03,UVXY,-0.5007351744280507
2026-02-04,AXTI,-1.0782648018507954
2026-02-04,BMNZ,-1.0773642490244966
2026-02-04,IONZ,1.8239514530236047
2026-02-04,MSTZ,-1.0419186761216113
2026-02-04,OLN,1.87379761858286
2026-02-04,REYN,-1.117054379084966
2026-02-04,RGTZ,1.936472462245568
2026-02-04,TSLQ,1.955745504968804
2026-02-04,VITL,-1.1442390387734038
2026-02-05,APLX,-1.1239623126221538
2026-02-05,ARM,-1.0783477634497236
2026-02-05,ASTX,-1.2535068458516476
2026-02-05,BMNZ,-1.1064440102983464
2026-02-05,CLS,-1.0928283336574
2026-02-05,GFF,0.3886095744680814
2026-02-05,IDCC,-0.6636537941847845
2026-02-05,MSTZ,1.9650988243391547
2026-02-05,VIAV,-1.160583487917971
2026-02-05,SOXL,-1.0178287335194955
2026-02-05,SBIT,1.944667087029841
2026-02-05,UVXY,-1.0479113474970028
2026-02-06,AEHR,1.6058238878143138
2026-02-06,AOSL,-1.1940461538461538
2026-02-06,APLX,-1.1614529681539605
2026-02-06,ASTS,-1.1062909913043455
2026-02-06,AVL,1.7987511205395992
2026-02-06,CRDO,-1.1064685823754818
2026-02-06,CRWV,1.951014598971839
2026-02-06,ICHR,1.6842729344729344
2026-02-06,LGN,-1.5605760368663584
2026-02-06,SNCY,1.70234166666667
2026-02-06,STOK,-2.3978231292516883
2026-02-06,STRL,-1.4959939883106037
2026-02-09,ALAB,1.906993679466215
2026-02-09,APLD,1.9664504721761569
2026-02-09,AVL,1.906821806372164
2026-02-09,CRWV,0.695513866090242
2026-02-09,FLNC,-1.0922416509983015
2026-02-09,VSAT,1.7184858266789156
2026-02-10,FIG,1.9217856022195283
2026-02-10,FLNC,-1.0782459984459996
2026-02-10,ROBN,-1.1178594831094828
2026-02-10,HOOG,-1.0952347754000402
2026-02-10,KLAR,-1.2502593366950134
2026-02-10,PLTZ,1.909920965717796
2026-02-10,NAIL,1.88603824886642
2026-02-11,ACMR,-1.5394299999999994
2026-02-11,CRCD,1.6957647997208305
2026-02-11,GFS,1.9390896799712336
2026-02-11,LITX,-1.1203742452721632
2026-02-11,LITE,-1.3217769118758538
2026-02-11,MRNA,1.9312439799860648
2026-02-11,QXO,-1.0516586534489878
2026-02-11,RGTZ,-0.4060372781065072
2026-02-11,TEX,-1.3534694363234487
2026-02-11,TMUS,1.9396539415416023
2026-02-11,UHS,1.6354219630022415
2026-02-12,ATEX,-1.1122615480649207
2026-02-12,HWM,-1.2094088550769326
2026-02-12,IFF,-1.261921442372408
2026-02-12,IPGP,1.8402518591512256
2026-02-12,PEGA,-1.2001806315433958
2026-02-12,TSLQ,1.0037529118964506
2026-02-12,WULX,-1.482503020177356
2026-02-12,UVXY,1.9442110599078328
2026-02-13,AKAM,1.84649294426432
2026-02-13,AMUU,-1.087391042709548
2026-02-13,CRSP,1.8236353377483483
2026-02-13,CWVX,-1.2371376443504465
2026-02-13,CRWV,-1.0367333960784315
2026-02-13,ROBN,1.8781831485301732
2026-02-13,IPGP,-1.2797801213643027
2026-02-13,MRNA,-1.2108630892058254
2026-02-13,NBIS,-1.041084016445472
2026-02-13,RKLX,-1.1549654821335662
2026-02-13,WYNN,-1.2904098826062929
2026-02-13,UTSL,1.846571907756814
2026-02-17,BMNZ,-1.0666534862970043
2026-02-17,CWVX,-1.261723162918909
2026-02-17,ROBN,-1.1421278767453045
2026-02-17,HTFL,1.623969444444449
2026-02-17,IONZ,-1.127111436353709
2026-02-17,IREZ,-1.0970466203059803
2026-02-17,PLTU,-1.0952882678983826
2026-02-17,SNXX,-1.09634412940612
2026-02-17,WING,1.7496587950250355
2026-02-17,SOXL,-1.0348209628444982
2026-02-18,APLD,-1.037796248865818
2026-02-18,BEX,1.8861398892868764
