date,symbol,pnl_R
2025-07-22,SBET,-1.1191656485507246
2025-07-23,BKKT,0.28119802259886806
2025-07-23,CHYM,1.8148467465753413
2025-07-23,HIMZ,1.8690288663658836
2025-07-23,HIMS,1.9198141890787879
2025-07-23,PEGA,-1.3001995311576784
2025-07-23,PLAY,-0.1059291218929809
2025-07-24,NNE,1.788952049959272
2025-07-24,SBET,-1.1304464136460555
2025-07-24,SMR,1.9298167183230697
2025-07-24,VKTX,-1.1555088613387425
2025-07-24,XXRP,-1.1923800317124051
2025-07-24,XRPT,-1.5048496075353168
2025-07-25,AAOI,-1.191329867804994
2025-07-25,BELFB,-1.639087288235992
2025-07-25,ROBN,1.8159849505770327
2025-07-25,SEZL,-1.609328883684625
2025-07-25,SMCL,-1.2312481462041218
2025-07-25,TNXP,1.7742831314885783
2025-07-25,TSSI,-0.2164341215357248
2025-07-28,QNTM,-1.8621201101928355
2025-07-28,SMCL,1.9039822300676679
2025-07-28,SMCX,1.9134648518481057
2025-07-29,CELC,-1.242507286099865
2025-07-29,MVLL,-1.3235258337756965
2025-07-29,SANM,-1.320665765300783
2025-07-29,SEI,-1.2905744270109263
2025-07-29,SMCL,-1.15020066692997
2025-07-29,SMCX,-1.1546383739633077
2025-07-30,CHEF,-1.5408129646961508
2025-07-30,HIMS,1.0325815773630345
2025-07-30,OKLO,0.0931231458597013
2025-07-30,RKLX,1.5529214394603963
2025-07-30,SMCX,-1.2139410805899709
2025-07-30,SATS,1.8363184035476823
2025-07-31,APLS,-1.1605096563224362
2025-07-31,CVI,1.816361904761904
2025-07-31,ROBN,-1.129343913099404
2025-07-31,HUT,-0.2115315472723745
2025-07-31,TSSI,-1.183499262337663
2025-07-31,WAY,-1.3405636682703315
2025-08-01,BE,-1.1978205471806962
2025-08-01,GLXY,-1.180679331762561
2025-08-01,HOOG,1.8818480068861771
2025-08-01,ROBN,1.8936425203834923
2025-08-01,TNXP,-1.3251432471303388
2025-08-01,TSSI,-1.1889933588903427
2025-08-01,UVIX,-1.217946873707254
2025-08-04,ROBN,1.8727571097234639
2025-08-04,JOBY,1.9160515842838999
2025-08-04,MSTX,1.909364206970676
2025-08-04,NEGG,-1.2427661307540527
2025-08-04,TSSI,-1.2736490742299718
2025-08-04,VSAT,1.886743895619758
2025-08-05,AMRC,-1.1713307051639235
2025-08-05,JANX,-1.3435336516666692
2025-08-05,NEGG,1.5535124579124568
2025-08-05,RGTX,1.8615126179739483
2025-08-05,VSAT,-1.1944066923832917
2025-08-05,GDXU,-1.2133452230571282
2025-08-06,AEIS,1.6045333333333285
2025-08-06,AZTA,-1.3501213005632362
2025-08-06,BMNR,-1.1805442869565212
2025-08-06,FIG,1.0528520882569687
2025-08-06,RRX,1.6704684806355512
2025-08-06,WWW,-1.2423053415220289
2025-08-07,HIMZ,-1.1738300297786712
2025-08-07,SBET,-1.1450811082096355
2025-08-07,SYM,-1.346775779975988
2025-08-07,VST,-1.2874773293823762
2025-08-08,BMNR,1.9350234079173831
2025-08-08,IONX,-1.111843623241128
2025-08-08,MSTX,-1.2425041738683404
2025-08-08,MUU,1.818454318363009
2025-08-08,SBET,-1.129008006446188
2025-08-11,AMUU,-1.1461011983315361
2025-08-11,GLXY,-1.1222944757618694
2025-08-11,LMND,1.8560632711621239
2025-08-11,SBET,1.946005681781032
2025-08-11,SOFX,-1.1416266666666655
2025-08-11,TSSI,-1.179606346923487
2025-08-12,AAOI,1.8470633335865143
2025-08-12,AAON,1.7814950226244304
2025-08-12,CWVX,1.8320436906377204
2025-08-12,TEMT,-1.3066615717713472
2025-08-12,TNXP,1.5656961128040132
2025-08-13,BMNR,-1.1363584574324324
2025-08-13,IDR,-0.21342449789238238
2025-08-13,NKTR,1.703958900037164
2025-08-13,TEMT,-1.1153260361760842
2025-08-13,ZEPP,-1.1774724720550906
2025-08-14,AAP,-1.244028651079135
2025-08-14,BMNR,-1.1114445322605002
2025-08-14,GLXY,-1.1791764788942045
2025-08-14,SMST,-1.2244388182890056
2025-08-14,NEGG,-1.5368060520216322
2025-08-14,OUST,1.821958498769956
2025-08-14,SBET,-1.1595703114276288
2025-08-14,TEM,-1.145900684957298
2025-08-14,TEMT,-1.127969842015334
2025-08-14,ETHU,1.86442772546418
2025-08-14,ETHT,-1.177212868260456
2025-08-14,SOLT,-1.1495051884311052
2025-08-15,DQ,1.770011764705885
2025-08-15,FSLR,1.8516370928262105
2025-08-15,JKS,1.5090898480243191
2025-08-15,SMST,-1.1509369370098665
2025-08-15,TAN,1.8894231632535008
2025-08-18,AIRO,-1.5082967583807672
2025-08-18,CONL,-1.263572270025556
2025-08-18,HSAI,-1.1461833865396067
2025-08-18,HUT,-1.191897479352226
2025-08-18,PSIX,-1.56829032258064
2025-08-18,SBET,-1.1813318978319847
2025-08-18,UPSX,-1.5754519072039064
2025-08-18,ZEPP,-1.2568603019189772
2025-08-19,SMST,1.9013198027783516
2025-08-19,PTCT,-1.3816707688427814
2025-08-20,FIG,-1.331690431168833
2025-08-20,IONZ,-1.2084600654993134
2025-08-20,SMST,-1.117327647369329
2025-08-20,NEGG,1.8340340527577956
2025-08-20,ETHT,-1.45859034692659
2025-08-20,ETHU,-1.3054686557548147
2025-08-21,AIRO,-1.2183698240613505
2025-08-21,BZ,-0.7363764665286365
2025-08-21,TEMT,1.9023796425857
2025-08-22,BE,0.9543771225464004
2025-08-22,NNE,1.7905958847736643
2025-08-22,TNXP,-0.2272046798029544
2025-08-22,U,1.932842425750786
2025-08-22,SOXL,0.2386105561587952
2025-08-25,EPSM,-1.2621731789316404
2025-08-25,RKLB,1.942477933091592
2025-08-26,HUT,1.9190190315502809
2025-08-26,IONX,1.6125516735100234
2025-08-26,NSSC,-1.2886131512195087
2025-08-26,RKLX,-1.113721364777545
2025-08-26,SOUX,-1.1696904505759238
2025-08-26,VSAT,-1.2446407111111095
2025-08-26,ZEPP,-1.3184047281323916
2025-08-28,AEHR,1.8121370135623245
2025-08-28,IONX,1.8009309758860657
2025-08-28,IREN,-1.3071427464700098
2025-08-28,KRRO,-1.9825564625850336
2025-08-28,OKLL,1.8790244640605305
2025-08-28,RGTX,1.859843652968036
2025-08-28,SMU,-1.1782979012604216
2025-08-28,SOFX,1.8590174806263204
2025-08-28,SOUX,1.6491046692607036
2025-09-02,CONL,-1.2181772255174028
2025-09-02,IONX,-1.1887827064146617
2025-09-02,MSTX,-1.1291400277056274
2025-09-02,PLTU,1.1157284176739546
2025-09-02,PTIR,1.0531895283439847
2025-09-02,TEMT,-1.297992685112902
2025-09-04,SMST,-1.1475867277422716
2025-09-04,NEGG,-1.3987350518000619
2025-09-04,SNDK,1.8785214364770983
2025-09-04,SOGP,-1.1569834795978724
2025-09-04,VSCO,1.8538926910298972
2025-09-05,CGON,1.6444561094819152
2025-09-05,GPCR,1.4585935483870989
2025-09-05,KRMN,1.6959947712418322
2025-09-05,SMST,-1.1736570748289339
2025-09-05,SMMT,1.790003131115458
2025-09-08,CELC,1.6511104122396887
2025-09-08,ROBN,-1.2273443127302868
2025-09-08,INOD,1.878399746755308
2025-09-08,NKTR,-1.2949530236610927
2025-09-08,STOK,1.6792965517241403
2025-09-08,SUPX,-1.5138819642478067
2025-09-09,CONL,-1.1429769898505848
2025-09-09,HUT,-1.2376976464360334
2025-09-09,IONX,1.8227199274031345
2025-09-09,LEU,-1.540036092645717
2025-09-09,NKTR,1.7592309197651677
2025-09-09,PBF,-1.31189033188406
2025-09-09,SMCX,1.860881649616362
2025-09-09,UNHG,1.917238715212608
2025-09-10,AAOI,1.8805232736572863
2025-09-10,AMRC,0.12082689912826872
2025-09-10,IREN,-1.1627442662216454
2025-09-10,LOVE,-1.3621321803921547
2025-09-10,RDTL,-1.2480578036175702
2025-09-10,SOC,1.2272629985286185
2025-09-10,WYFI,1.6540480519480514
2025-09-11,ARQQ,0.8521852173913099
2025-09-11,BABX,1.907154200928261
2025-09-11,BLSH,-1.1618269411942557
2025-09-11,GLXY,-1.209003397970958
2025-09-11,INOD,-1.2969964790279822
2025-09-11,OKLO,1.895214282894476
2025-09-11,OUST,1.8028245110821408
2025-09-12,BMNR,1.5525885355851017
2025-09-12,HIMS,1.912853333333331
2025-09-12,OKLL,-1.1787351785658626
2025-09-12,RKLB,1.9180005413864571
2025-09-12,TSLT,1.9235677315487387
2025-09-15,INTW,1.899722068095839
2025-09-15,OKLO,1.947332598223694
2025-09-15,OKLL,1.8654672963488372
2025-09-15,QBTX,-1.3437135180537736
2025-09-16,MRAL,1.9041680152762877
2025-09-16,RIOX,1.79752351453856
2025-09-17,HSDT,-1.7792066671713724
2025-09-17,NEGG,-1.1847468102564114
2025-09-17,QBTX,1.806721567135793
2025-09-17,RGTI,-1.0507536852630028
2025-09-17,SCLX,1.5561626963724646
2025-09-18,COIW,1.714932452856525
2025-09-18,METC,1.81332882205514
2025-09-18,MSTX,1.9532818846270024
2025-09-18,PLTU,-1.2581599435435422
2025-09-18,PTIR,-1.174258851857254
2025-09-18,RGTI,1.9515245968191643
2025-09-19,MGNI,1.8410316313823143
2025-09-19,OKLL,1.79830133806264
2025-09-19,QBTS,1.947676299675784
2025-09-19,RGTI,1.9504098000308423
2025-09-19,SOFX,-1.195702372928474
2025-09-19,SOUX,-1.1402576260911204
2025-09-19,SYM,1.8712219531880543
2025-09-22,AAOI,1.8686675084992719
2025-09-22,APLD,1.9110342722747888
2025-09-22,CRWU,1.7765027260126292
2025-09-22,CRWV,0.48275989111444206
2025-09-22,GRAL,-1.4844992312568572
2025-09-22,IONX,1.8697531493116464
2025-09-22,OKLO,-1.3328779747542427
2025-09-22,RIOX,-1.304695133002829
2025-09-22,RKLX,1.807833063287788
2025-09-22,SRRK,1.5224058273537742
2025-09-22,VOYG,1.8312285714285716
2025-09-23,APPX,1.6806129302591217
2025-09-23,ASTX,-1.2218334071261334
2025-09-23,RGTI,-1.1490590193277606
2025-09-23,RKLB,1.9230896695755957
2025-09-23,SEI,-1.5063537340619315
2025-09-23,TEMT,-1.1262045243634202
2025-09-23,WYFI,-1.4384027356804203
2025-09-24,ACHC,-1.2526799065789478
2025-09-24,GDS,1.9031009876687504
2025-09-24,IREN,-1.2025174315497382
2025-09-24,MVLL,-0.42142548262547913
2025-09-24,STEM,-1.4861525971370169
2025-09-24,XXRP,1.4814630897936696
2025-09-25,AMRC,0.24859220779220928
2025-09-25,CRWV,-1.1095384525445942
2025-09-25,LEU,1.712555942649708
2025-09-25,LQDA,1.829718088816556
2025-09-25,SMST,1.920727528187341
2025-09-25,PTIR,1.9258264373992509
2025-09-25,PLTU,1.8714677550740149
2025-09-26,HIMZ,1.9392967054263568
2025-09-26,INTW,-0.6763138646970174
2025-09-26,JOBX,-1.3592758152503333
2025-09-26,RGTI,-1.0921058321475745
2025-09-26,RGTIW,-1.1536580727382206
2025-09-26,SRRK,1.8991514705882364
2025-09-29,ASTX,-1.1661641570687016
2025-09-29,BETR,1.7776451797645527
2025-09-29,CRWU,-1.1520402376629797
2025-09-29,ETSY,1.9024367259847208
2025-09-29,HOOW,1.7857442219915263
2025-09-29,QURE,-1.2686596408597262
2025-09-29,ZBIO,-2.506318714452212
2025-09-30,ARQQ,-1.6234309973045753
2025-09-30,BE,1.9276706265964347
2025-09-30,CWVX,-1.129481366621751
2025-09-30,WOLF,-1.1127985634615385
2025-10-01,AEHR,-1.260186335403727
2025-10-01,ANAB,-1.4140235089751032
2025-10-01,ASTX,1.8109417003077652
2025-10-01,ASTS,-1.2252315396795188
2025-10-01,BE,-1.1044166563281046
2025-10-01,MSTX,-1.1037162553290825
2025-10-01,MUU,1.8972220262193955
2025-10-01,STX,1.856297463958748
2025-10-01,TEMT,1.8835743564837293
2025-10-01,TSLL,-1.245134769731761
2025-10-01,WDC,1.9203512361020263
2025-10-02,ARQQ,-1.1986870690172677
2025-10-02,ASTX,1.8130492636701627
2025-10-02,ASTS,1.9436239188909539
2025-10-02,BKKT,1.8853217462260323
2025-10-02,BKSY,-1.3990380287652686
2025-10-02,CLPT,1.620261111111112
2025-10-02,HIMZ,-1.118033116515351
2025-10-02,OKLO,1.902742837892467
2025-10-02,QUBT,-1.2849811493521344
2025-10-02,RGTI,1.9340330038424676
2025-10-02,RKLX,1.8849711020621107
2025-10-02,SRPT,1.9239209625668456
2025-10-03,BTU,1.8490226790964819
2025-10-03,CLPT,-1.2051273596176828
2025-10-03,HUM,1.7291808552603902
2025-10-03,IONX,-1.1748743306526668
2025-10-03,IREN,0.1778258583731794
2025-10-03,LTBR,-1.2805244591368212
2025-10-03,OSCR,-1.1677657363408533
2025-10-03,RIOX,1.860278375373499
2025-10-03,SMU,-1.1459199436665373
2025-10-06,AAOI,1.8247649799196777
2025-10-06,ARCX,1.815901618266909
2025-10-06,ARQQ,1.769669472616633
2025-10-06,BMNU,1.2784989578433523
2025-10-06,GEOS,1.501751515151518
2025-10-06,IONQ,1.9486350185469319
2025-10-06,NAMS,-1.832489469862016
2025-10-06,OKLO,-1.1127846564515886
2025-10-06,QBTS,1.9236471563099147
2025-10-06,QUBT,1.9262915254237267
2025-10-06,RGTI,1.9046359655177187
2025-10-06,SMCX,-1.155689876939662
2025-10-07,ASTX,-1.2387602166548952
2025-10-07,BKKT,-1.269297021028036
2025-10-07,BKSY,-1.1813799210489997
2025-10-07,CENX,-1.3747266666666609
2025-10-07,CONI,1.8322047563755224
2025-10-07,CCUP,-1.173782389693066
2025-10-07,FIGR,-1.1708006167456557
2025-10-07,GLXY,-1.2114191046006946
2025-10-07,NNE,-1.2668361438508957
2025-10-07,RGTX,-1.1433896190177573
2025-10-07,SMU,-1.1482010443351673
2025-10-07,USAR,-1.108602707966388
2025-10-08,AMDG,1.9395543930475692
2025-10-08,CRSP,1.8905738515143424
2025-10-08,CWVX,-1.1443997131547576
2025-10-08,FIG,-1.286074189405911
2025-10-08,FLY,0.8043664640764072
2025-10-08,HIMZ,-1.2151004338292677
2025-10-08,MRAL,-1.263333917391434
2025-10-08,SNDK,-1.136226022189803
2025-10-08,TEMT,1.7997157182570271
2025-10-08,TEM,1.9433997470850464
2025-10-09,ASTS,0.7096260656643845
2025-10-09,GGAL,1.711947899159665
2025-10-09,NTLA,-1.1941091254253773
2025-10-09,RKLX,-0.5443578871847092
2025-10-09,SEDG,1.9423039824771016
2025-10-09,USAR,1.9246485918744247
2025-10-10,BTDR,-1.1449057174603168
2025-10-10,LEU,1.8491666647048435
2025-10-10,LTBR,-1.1445032436804856
2025-10-10,MP,-1.0716485816108354
2025-10-10,NEBX,-1.1743778536838416
2025-10-10,PTGX,-0.5849755325934404
2025-10-10,SEI,-1.2754883502275647
2025-10-10,SMR,-1.151050271668813
2025-10-10,WYFI,1.548482613585248
2025-10-10,YANG,1.956293094207379
2025-10-10,VIXY,1.931578898626708
2025-10-10,SBIT,1.9335112211983643
2025-10-13,ARCX,1.2822065003779313
2025-10-13,ARQQ,1.851190735361565
2025-10-13,HIMZ,-1.2161095467844845
2025-10-13,LTBR,-1.190653625062878
2025-10-13,ORCX,0.33613587932734995
2025-10-13,QBTS,1.9120563812127769
2025-10-13,RGTIW,1.7626036529680387
2025-10-13,SMMT,-1.2896876604961829
2025-10-13,SMU,-1.399520407692304
2025-10-13,SRRK,-1.335646527973216
2025-10-14,APLX,1.707136674089282
2025-10-14,APLD,1.9516189044038639
2025-10-14,BMNU,-1.1940158436923076
2025-10-14,CLSK,1.9564383360369468
2025-10-14,CONL,-1.1609257934895831
2025-10-14,DQ,1.659501009443178
2025-10-14,HRTG,1.57806922024624
2025-10-14,IDR,-1.3243916417910448
2025-10-14,OSCR,1.9281510111510092
2025-10-14,PII,1.8029307905439769
2025-10-14,SOUX,1.7809834364048667
2025-10-14,ETHU,1.858335718914248
2025-10-15,AMDG,1.908692155007888
2025-10-15,BEAM,-1.201893828169949
2025-10-15,HIMS,-1.3495972474696227
2025-10-15,LEU,-1.308483373664176
2025-10-15,NNE,-1.1786464480120027
2025-10-15,SEDG,-1.1487044020093338
2025-10-15,SNDK,-1.2123698656330761
2025-10-16,APLD,-1.1920102105630461
2025-10-16,ASTS,-1.1639555960404833
2025-10-16,BETR,-1.241723456917878
2025-10-16,CRWU,-1.115494156661347
2025-10-16,GRAL,-1.2348987885853058
2025-10-16,LTBR,1.8379547574314388
2025-10-16,SMST,1.8438068043135343
2025-10-16,MUU,-1.2974988670057803
2025-10-16,MUX,-1.2454621957829017
2025-10-16,SMCX,-1.1160976586800637
2025-10-16,TNXP,-1.386940287081341
2025-10-16,GDXU,0.3981401153917058
2025-10-17,BABX,-1.2239158666377277
2025-10-17,CLSX,-1.1682997578178702
2025-10-17,CONL,-1.1634200856289978
2025-10-17,OKLO,-1.197999675887135
2025-10-17,RGTI,-1.1077698291552043
2025-10-17,RIOX,1.7156114119531003
2025-10-17,SNDK,-1.1602552882202304
2025-10-20,APLS,1.9116747118325084
2025-10-20,BABX,1.9064576710784051
2025-10-20,BMNU,-1.170602646411165
2025-10-20,NTLA,-1.177845274074074
2025-10-20,RIOX,-1.3003358488970078
2025-10-20,TEMT,-1.1347457654699857
2025-10-20,USAR,0.3235233528495198
2025-10-21,CRCD,-1.2737966923300015
2025-10-21,OSCR,1.9463197835695776
2025-10-21,VICR,-1.1421708405689295
2025-10-21,NAIL,1.8048142486651373
2025-10-21,BITX,1.9456235763728147
2025-10-21,ETHT,1.8757278931750727
2025-10-21,ETHU,1.9158671448087419
2025-10-22,CONI,1.791301476463439
2025-10-22,FRMI,-1.173621810250811
2025-10-22,IREN,-1.1186175202571216
2025-10-22,METC,-1.2211690642060744
2025-10-22,SMST,-1.3560133842497917
2025-10-22,UUUU,-1.1618994628647723
2025-10-23,AA,-1.275436249327006
2025-10-23,APLD,-1.2249744358051795
2025-10-23,CRDO,1.863353307834936
2025-10-23,HOOG,1.6873967858577736
2025-10-23,HRMY,-1.3645181666666668
2025-10-23,LEU,-1.4939516819571816
2025-10-23,MUU,1.4691523375493751
2025-10-23,OKLL,-1.2283101341991336
2025-10-23,RGTX,-1.1506696335433153
2025-10-23,SNDK,1.8563187345393848
2025-10-23,VOR,-1.5433929824561377
2025-10-23,SOXL,1.9269998811334648
2025-10-24,AMDL,0.5227013934734739
2025-10-24,GRAL,-1.3785196910477742
2025-10-24,HUT,1.8635946178902567
2025-10-24,IREN,-1.22284173820353
2025-10-24,QBTS,-1.1165875450745428
2025-10-24,STEM,1.542660071230708
2025-10-24,STUB,-1.2051702605435815
2025-10-27,INTW,-1.3097125015634101
2025-10-27,IONX,-1.151976883862674
2025-10-27,PPTA,-1.1937274512068763
2025-10-27,QBTS,-1.1201372529387796
2025-10-27,TSLL,-1.179078313279312
2025-10-27,TSLR,1.942611389961391
2025-10-27,TSLT,1.9397553984216145
2025-10-28,APLD,1.908287162825328
2025-10-28,INTW,1.8681083669568888
2025-10-28,OKLL,-1.1392298993326984
2025-10-28,QBTX,-1.2473632045772265
2025-10-28,SMU,1.8800562242219723
2025-10-28,JNUG,1.853391106254964
2025-10-28,NAIL,-1.4288144123686386
2025-10-29,FLEX,-1.2412265819340171
2025-10-29,FLNC,-0.2547099632340701
2025-10-29,LEU,-1.428871951573853
2025-10-29,OKLL,-1.1558508645479528
2025-10-29,OKLO,-1.1244832114772114
2025-10-29,PTIR,-1.238061305269444
2025-10-29,PLTG,-1.377614290805422
2025-10-29,SYM,1.878936051457621
2025-10-29,WDC,1.8405665799524804
2025-10-29,WGS,-1.4750928395061724
2025-10-30,CORZ,-1.0891952806695562
2025-10-30,IDR,1.1486212397855764
2025-10-30,INBX,-1.257152610441765
2025-10-30,MCTA,-1.4326318360914112
2025-10-30,MELI,1.6564410653610784
2025-10-30,NTGR,1.630326530612248
2025-10-30,RGTX,1.8281804205277932
2025-10-30,TT,-0.1479220660986249
2025-10-31,ALAB,1.7082847510965955
2025-10-31,BFAM,-1.634217905855809
2025-10-31,CONL,1.9383525966850823
2025-10-31,GSAT,1.8049248817696435
2025-10-31,MEOH,1.7595917785234885
2025-10-31,QPUX,-1.4480950341350152
2025-11-03,BE,0.7200647183987815
2025-11-03,CVNA,1.8003833418243795
2025-11-03,INCY,1.8082448916241407
2025-11-03,MD,-1.3090750920099254
2025-11-03,SOFX,-1.3737230976625279
2025-11-03,LABD,-1.1903148227218505
2025-11-04,BLSH,-1.246187482744284
2025-11-04,BTDR,-1.18023227368421
2025-11-04,CPRI,-1.1765299492991832
2025-11-04,HIMS,-1.137295647770522
2025-11-04,HUT,-1.2256381786780999
2025-11-04,IONX,-1.1924356217259424
2025-11-04,IREN,1.9420464864864864
2025-11-04,LQDA,1.7922452896806287
2025-11-04,PZZA,-1.2499175920697652
2025-11-04,RGTX,-1.2605333373949066
2025-11-04,TVTX,-1.443284694572557
2025-11-04,ETHU,-1.1661158170451744
2025-11-05,CPRI,1.830769692423112
2025-11-05,CRC,1.204759197287973
2025-11-05,FLNC,-0.2509753968158749
2025-11-05,LGIH,1.7802980392156875
2025-11-05,PSN,-1.400870722306015
2025-11-05,RPRX,1.786701998606481
2025-11-05,RUN,1.89718718788522
2025-11-05,SKY,-1.4573985906129487
2025-11-05,STX,1.89118381164884
2025-11-05,TCMD,1.7734457204767073
2025-11-05,TSLR,-1.2126073834048643
2025-11-05,VOR,-1.2602786585365857
2025-11-06,CONI,-1.165740405613111
2025-11-06,DNTH,0.39193378582201577
2025-11-06,SMST,1.7926087954680947
2025-11-06,MTSI,1.2823372906724875
2025-11-06,PZZA,-1.2745097682119195
2025-11-06,RAL,-1.514987096774193
2025-11-07,CCOI,-1.6076200135226526
2025-11-07,GLXY,1.816166200873362
2025-11-07,ROBN,1.7988027825213648
2025-11-07,KKR,1.6751401827783612
2025-11-07,ONTO,-1.390768131710346
2025-11-07,PGNY,1.0631886750961865
2025-11-07,RDDT,-1.2880906201149835
2025-11-07,TSLQ,-1.1146619340722794
2025-11-07,W,1.6780537173082573
2025-11-07,ETHT,-1.1542887063904885
2025-11-07,ETHU,-1.2678998541235156
2025-11-10,AMDL,-1.2536726796668693
2025-11-10,AMPH,1.566890430143379
2025-11-10,GSAT,-0.7409382054673687
2025-11-10,LLYX,1.8003611622962457
2025-11-10,PLTU,1.9075493532779528
2025-11-10,PTIR,1.9390814823810727
2025-11-10,RDTL,1.755470495495493
2025-11-10,SEDG,1.8405835804701616
2025-11-10,SKYT,1.823144773175544
2025-11-10,W,-1.1379847087692114
2025-11-11,SDRL,1.8577029310627131
2025-11-11,SKYT,-1.2779842512703945
2025-11-11,TDW,1.5949093240093235
2025-11-12,COGT,0.7684314674812908
2025-11-12,TSLQ,-0.0600792040748578
2025-11-12,GDXU,1.777870871101832
2025-11-13,AMDL,-1.1220329632045192
2025-11-13,CRCD,1.964789658266039
2025-11-13,HUT,-1.1501258082269696
2025-11-13,QBTZ,-1.2324326351911026
2025-11-13,RGTZ,-1.1173843090366733
2025-11-13,TSLQ,-1.211299056537306
2025-11-14,BRCB,-1.3730537337662365
2025-11-14,CRDO,-0.3216604473676421
2025-11-14,LGN,1.733695979944489
2025-11-14,MUU,-1.1848484155109078
2025-11-14,RMBS,1.6702424052832818
2025-11-14,SANM,0.9032718750000064
2025-11-14,NUGT,-1.3028911995212293
2025-11-17,IONL,-1.379492123053097
2025-11-17,IONX,-1.181471376506023
2025-11-17,JKS,1.8333400601346448
2025-11-17,SNDK,-1.157035289001249
2025-11-17,SOXL,-1.140673922227828
2025-11-18,ASTX,1.7891708544255207
2025-11-18,CONL,-1.1053963937641582
2025-11-18,HTFL,-1.3699967126890211
2025-11-18,IIIV,-0.0397741616389731
2025-11-18,LQDA,0.7455971728140797
2025-11-18,NBIS,1.8941807716735495
2025-11-18,OKLL,-1.137820977522425
2025-11-18,SEDG,-1.2670130143503566
2025-11-18,TERN,-1.1835291753126258
2025-11-19,CONI,1.8215207518350391
2025-11-19,MOD,1.3761222222222227
2025-11-19,SMST,1.867442958700961
2025-11-19,MUU,-1.1244940273158035
2025-11-19,PPTA,-1.116557941788186
2025-11-19,SUPX,-1.8922457478005925
2025-11-19,TMDX,1.5163274624176017
2025-11-19,ETHU,-1.1895166373145603
