day,symbol,trig_m,day_open,level,entry,stop,r_pct,rr,reason,pos,pnl,bar_dollar,c50_off,c50_entry,c50_rr,c50_pnl,c100_off,c100_entry,c100_rr,c100_pnl,c200_off,c200_entry,c200_rr,c200_pnl,c500_off,c500_entry,c500_rr,c500_pnl,ym,era,monster2,monster3,anchor,coh,complex_conf
2026-03-19,SPIR,606,10.76,11.836,11.8354,10.97,7.312,0.3751,eod,11793.38,309.3,78623.0,1,11.8354,0.3751,309.3,1,11.8354,0.3751,309.3,1,11.8354,0.3751,309.3,1,11.8354,0.3751,309.3,2026-03,2026,False,False,SPIR,1.0,False
2026-03-19,SWMR,607,52.57,57.827000000000005,57.38564199999999,44.1001,23.151,-0.2718,eod,12958.22,-815.41,13903795.0,1,57.38564199999999,-0.2718,-815.41,1,57.38564199999999,-0.2718,-815.41,1,57.38564199999999,-0.2718,-815.41,1,57.38564199999999,-0.2718,-815.41,2026-03,2026,False,False,SWMR,1.0,False
2026-03-19,TSEM,608,139.0,152.9,151.89432,140.33,7.613,1.1333,eod,25000.0,2156.62,11820720.0,1,151.89432,1.1333,2156.62,1,151.89432,1.1333,2156.62,1,151.89432,1.1333,2156.62,1,151.89432,1.1333,2156.62,2026-03,2026,False,False,TSEM,1.0,False
2026-03-19,WDCX,613,33.12,36.432,36.363765,33.12,8.92,0.5599,eod,10341.85,504.13,68946.0,1,36.363765,0.5599,504.13,1,36.363765,0.5599,504.13,1,36.363765,0.5599,504.13,1,36.363765,0.5599,504.13,2026-03,2026,False,False,WDC,1.0,False
2026-03-19,YDDL,577,8.02,8.822000000000001,8.806339999999999,8.02,8.929,1.3452,eod,7554.52,898.33,50363.0,1,8.806339999999999,1.3452,898.33,1,8.806339999999999,1.3452,898.33,1,8.806339999999999,1.3452,898.33,1,8.806339999999999,1.3452,898.33,2026-03,2026,False,False,YDDL,1.0,False
2026-03-20,BKSY,589,25.99,28.589,28.715889999999995,25.99,9.493,-1.0095,stop,25000.0,-2405.98,490123.0,1,28.715889999999995,-1.0095,-2405.98,1,28.715889999999995,-1.0095,-2405.98,1,28.715889999999995,-1.0095,-2405.98,1,28.715889999999995,-1.0095,-2405.98,2026-03,2026,False,False,BKSY,1.0,False
2026-03-20,CCCC,595,2.58,2.8380000000000005,2.84852,2.58,9.427,-0.5345,eod,6521.97,-336.43,43480.0,1,2.84852,-0.5345,-336.43,1,2.84852,-0.5345,-336.43,1,2.84852,-0.5345,-336.43,1,2.84852,-0.5345,-336.43,2026-03,2026,False,False,CCCC,1.0,False
2026-03-20,CV,585,5.84,6.424,6.468346999999999,5.84,9.714,0.5915,eod,7845.46,441.36,52303.0,1,6.4561,0.6231,457.08,1,6.468346999999999,0.5915,441.36,1,6.468346999999999,0.5915,441.36,1,6.468346999999999,0.5915,441.36,2026-03,2026,False,False,CV,1.0,False
2026-03-20,EDSA,575,7.12,7.832000000000001,7.923699999999999,7.12,10.143,0.4896,lock,10006.44,484.95,66710.0,3,7.8712,0.489,454.98,1,7.9103,0.4895,477.36,1,7.923699999999999,0.4896,484.95,1,7.923699999999999,0.4896,484.95,2026-03,2026,False,False,EDSA,1.0,False
2026-03-20,GDXD,614,60.0,66.0,66.29829999999998,60.41,8.882,0.0529,eod,25000.0,100.23,288928.0,1,66.29829999999998,0.0529,100.23,1,66.29829999999998,0.0529,100.23,1,66.29829999999998,0.0529,100.23,1,66.29829999999998,0.0529,100.23,2026-03,2026,False,False,,,False
2026-03-20,LUNL,575,13.36,14.696,14.93467,13.36,10.544,-1.0148,stop,6911.02,-747.78,46073.0,26,14.7695,-1.0166,-678.75,23,14.843,-1.0157,-709.64,1,14.93467,-1.0148,-747.78,1,14.93467,-1.0148,-747.78,2026-03,2026,False,False,LUNR,1.0,False
2026-03-20,OKLL,606,7.54,8.294,8.24466,7.67,6.97,-1.0133,stop,25000.0,-1774.43,578083.0,1,8.24466,-1.0133,-1774.43,1,8.24466,-1.0133,-1774.43,1,8.24466,-1.0133,-1774.43,1,8.24466,-1.0133,-1774.43,2026-03,2026,False,False,OKLO,1.0,False
2026-03-20,SWMR,586,49.92,54.912000000000006,54.73371,49.81,8.996,-1.0101,stop,25000.0,-2273.1,3538042.0,1,54.73371,-1.0101,-2273.1,1,54.73371,-1.0101,-2273.1,1,54.73371,-1.0101,-2273.1,1,54.73371,-1.0101,-2273.1,2026-03,2026,False,False,SWMR,1.0,False
2026-03-23,AIRS,597,2.74,3.0140000000000007,3.0490197,2.5501,16.363,-0.4891,eod,18333.73,-1478.89,231713.0,3,3.0291,-0.4678,-1367.81,1,3.0441,-0.484,-1451.86,1,3.0490197,-0.4891,-1478.89,1,3.0490197,-0.4891,-1478.89,2026-03,2026,False,False,AIRS,1.0,False
2026-03-23,APPX,602,35.05,38.555,38.841175,36.33,6.465,-1.0145,stop,13674.04,-913.26,91160.0,1,38.7478,-1.015,-882.46,1,38.841175,-1.0145,-913.26,1,38.841175,-1.0145,-913.26,1,38.841175,-1.0145,-913.26,2026-03,2026,False,False,APP,1.0,False
2026-03-23,AVXL,613,4.1,4.51,4.498455,4.165,7.413,-0.0404,eod,25000.0,-83.17,595856.0,1,4.498455,-0.0404,-83.17,1,4.498455,-0.0404,-83.17,1,4.498455,-0.0404,-83.17,1,4.498455,-0.0404,-83.17,2026-03,2026,False,False,AVXL,1.0,False
2026-03-23,AXTI,619,55.3,60.83,61.00245999999999,55.5,9.02,0.7229,eod,25000.0,1628.82,3974676.0,1,61.00245999999999,0.7229,1628.82,1,61.00245999999999,0.7229,1628.82,1,61.00245999999999,0.7229,1628.82,1,61.00245999999999,0.7229,1628.82,2026-03,2026,False,False,AXTI,1.0,False
2026-03-23,BIAF,586,2.78,3.058,3.14942,2.78,11.73,4.2244,eod,25000.0,12366.38,233067.0,11,3.0733,5.5805,13292.54,11,3.0886,5.2545,13102.86,1,3.1192,4.6905,12729.1,1,3.14942,4.2244,12366.38,2026-03,2026,True,True,BIAF,1.0,False
2026-03-23,CIFU,590,15.0,16.5,16.761032699999998,15.0,10.507,-0.0063,eod,25000.0,-44.11,180818.0,-1,,,,-1,,,,1,16.761032699999998,-0.0063,-44.11,1,16.761032699999998,-0.0063,-44.11,2026-03,2026,False,False,CIFR,1.0,False
2026-03-23,CLSX,592,10.63,11.693,11.76519,10.63,9.649,0.2773,eod,3478.38,88.9,23189.0,1,11.7515,0.293,93.07,1,11.76519,0.2773,88.9,1,11.76519,0.2773,88.9,1,11.76519,0.2773,88.9,2026-03,2026,False,False,CLSK,1.0,False
2026-03-23,DMRA,598,17.81,19.591,19.74907,17.655,10.603,1.4092,eod,25000.0,3712.55,217595.0,3,19.689,1.4804,3800.29,1,19.74907,1.4092,3712.55,1,19.74907,1.4092,3712.55,1,19.74907,1.4092,3712.55,2026-03,2026,False,False,DMRA,1.0,False
2026-03-23,GEVX,599,51.71,56.88100000000001,56.78985999999999,51.44,9.42,-0.5645,eod,20384.72,-1108.44,135898.0,1,56.78985999999999,-0.5645,-1108.44,1,56.78985999999999,-0.5645,-1108.44,1,56.78985999999999,-0.5645,-1108.44,1,56.78985999999999,-0.5645,-1108.44,2026-03,2026,False,False,GEV,1.0,False
2026-03-23,GLWG,598,14.27,15.697,15.782204999999998,14.27,9.582,-0.3387,eod,4604.46,-154.96,30696.0,1,15.7755,-0.3358,-153.06,1,15.782204999999998,-0.3387,-154.96,1,15.782204999999998,-0.3387,-154.96,1,15.782204999999998,-0.3387,-154.96,2026-03,2026,False,False,GLW,1.0,False
2026-03-23,IRE,584,19.82,21.802000000000003,21.61465,19.82,8.303,-1.011,stop,25000.0,-2104.94,796478.0,1,21.61465,-1.011,-2104.94,1,21.61465,-1.011,-2104.94,1,21.61465,-1.011,-2104.94,1,21.61465,-1.011,-2104.94,2026-03,2026,False,False,IREN,2.0,True
2026-03-23,IREX,584,26.3,28.930000000000003,28.5956303,26.3,8.028,-1.0115,stop,25000.0,-2041.78,423330.0,1,28.5956303,-1.0115,-2041.78,1,28.5956303,-1.0115,-2041.78,1,28.5956303,-1.0115,-2041.78,1,28.5956303,-1.0115,-2041.78,2026-03,2026,False,False,IREN,2.0,True
2026-03-23,LABX,620,18.09,19.899,19.96973,18.955,5.081,-1.0187,stop,4046.87,-214.33,26979.0,1,19.96973,-1.0187,-214.33,1,19.96973,-1.0187,-214.33,1,19.96973,-1.0187,-214.33,1,19.96973,-1.0187,-214.33,2026-03,2026,False,False,ALAB,1.0,False
2026-03-23,LUNR,602,18.44,20.284,20.20042,18.32,9.309,0.0795,eod,25000.0,184.25,5768614.0,1,20.20042,0.0795,184.25,1,20.20042,0.0795,184.25,1,20.20042,0.0795,184.25,1,20.20042,0.0795,184.25,2026-03,2026,False,False,LUNR,1.0,False
2026-03-23,LWLG,622,6.57,7.227000000000001,7.321899999999999,6.62,9.586,0.0258,eod,25000.0,54.6,694160.0,7,7.2631,0.1195,257.37,1,7.2993,0.06,132.3,1,7.321899999999999,0.0258,54.6,1,7.321899999999999,0.0258,54.6,2026-03,2026,False,False,LWLG,1.0,False
2026-03-23,MRAL,591,3.26,3.586,3.59074,3.24,9.768,-0.1447,eod,3030.23,-46.46,20202.0,1,3.59074,-0.1447,-46.46,1,3.59074,-0.1447,-46.46,1,3.59074,-0.1447,-46.46,1,3.59074,-0.1447,-46.46,2026-03,2026,False,False,MARA,1.0,False
2026-03-23,NAUT,583,3.03,3.333,3.29987,2.95,10.603,0.8864,eod,8829.46,819.22,58863.0,1,3.29987,0.8864,819.22,1,3.29987,0.8864,819.22,1,3.29987,0.8864,819.22,1,3.29987,0.8864,819.22,2026-03,2026,False,False,NAUT,1.0,False
2026-03-23,OKLL,615,7.46,8.206000000000001,8.184479999999999,7.61,7.019,-0.1819,eod,25000.0,-348.31,171408.0,1,8.184479999999999,-0.1819,-348.31,1,8.184479999999999,-0.1819,-348.31,1,8.184479999999999,-0.1819,-348.31,1,8.184479999999999,-0.1819,-348.31,2026-03,2026,False,False,OKLO,1.0,False
2026-03-23,OPTX,627,6.8,7.48,7.522399699999999,6.9841,7.156,-1.013,stop,7215.86,-531.72,48106.0,1,7.5174,-1.0131,-527.27,1,7.522399699999999,-1.013,-531.72,1,7.522399699999999,-1.013,-531.72,1,7.522399699999999,-1.013,-531.72,2026-03,2026,False,False,OPTX,1.0,False
2026-03-23,RDGT,579,3.13,3.443,3.50047,2.93,16.297,0.1331,lock,3350.47,68.67,22336.0,1,3.4602,0.2192,108.5,1,3.4774,0.1808,91.36,1,3.50047,0.1331,68.67,1,3.50047,0.1331,68.67,2026-03,2026,False,False,RDGT,1.0,False
2026-03-23,RIOX,598,18.68,20.548,20.57153,18.43,10.41,0.2795,eod,25000.0,706.39,239082.0,1,20.57153,0.2795,706.39,1,20.57153,0.2795,706.39,1,20.57153,0.2795,706.39,1,20.57153,0.2795,706.39,2026-03,2026,False,False,RIOT,1.0,False
2026-03-23,SATL,602,3.72,4.0920000000000005,4.112299999999999,3.77,8.324,2.7102,eod,25000.0,5632.2,659284.0,1,4.112299999999999,2.7102,5632.2,1,4.112299999999999,2.7102,5632.2,1,4.112299999999999,2.7102,5632.2,1,4.112299999999999,2.7102,5632.2,2026-03,2026,True,False,SATL,1.0,False
2026-03-23,SMCX,623,7.0,7.700000000000001,7.672949999999999,6.9,10.074,0.5137,eod,25000.0,1282.3,439990.0,1,7.672949999999999,0.5137,1282.3,1,7.672949999999999,0.5137,1282.3,1,7.672949999999999,0.5137,1282.3,1,7.672949999999999,0.5137,1282.3,2026-03,2026,False,False,SMCI,1.0,False
2026-03-23,SUNE,581,2.3,2.53,2.55765,2.23,12.811,0.8007,eod,21955.0,2225.68,146367.0,1,2.5426,0.8871,2368.49,1,2.5553,0.8137,2247.94,1,2.55765,0.8007,2225.68,1,2.55765,0.8007,2225.68,2026-03,2026,False,False,SUNE,1.0,False
2026-03-23,VCX,624,120.2585,132.28435000000002,136.90949999999998,122.4324,10.574,4.358,eod,25000.0,11515.77,1061870.0,1,132.9458,6.378,12604.61,1,133.6072,5.9413,12418.43,1,134.93,5.2066,12051.53,1,136.90949999999998,4.358,11515.77,2026-03,2026,True,True,VCX,1.0,False
2026-03-24,ACXP,575,4.71,5.181,5.370062,4.71,12.292,-1.0071,stop,15578.55,-1947.2,103857.0,12,5.2069,-1.0095,-1519.48,12,5.2328,-1.009,-1589.17,1,5.2846,-1.0082,-1726.5,1,5.370062,-1.0071,-1947.2,2026-03,2026,False,False,ACXP,1.0,False
2026-03-24,AXTI,576,63.765,70.14150000000001,70.32033,63.51,9.685,-0.2159,eod,25000.0,-523.0,18167398.0,1,70.32033,-0.2159,-523.0,1,70.32033,-0.2159,-523.0,1,70.32033,-0.2159,-523.0,1,70.32033,-0.2159,-523.0,2026-03,2026,False,False,AXTI,1.0,False
2026-03-24,COHX,575,29.39,32.329,33.6005,29.39,12.531,0.0521,eod,16541.53,88.21,110277.0,5,32.4906,0.4287,656.95,3,32.6523,0.3579,571.71,2,32.9756,0.2355,403.74,1,33.6005,0.0521,88.21,2026-03,2026,False,False,COHR,1.0,False
2026-03-24,CONI,622,50.66,55.726,56.43881,52.18,7.546,0.7658,eod,11835.22,669.67,78901.0,-1,,,,1,56.2833,0.8327,704.27,1,56.43881,0.7658,669.67,1,56.43881,0.7658,669.67,2026-03,2026,False,False,COIN,1.0,False
2026-03-24,CRCD,587,4.5,4.95,4.964549099999999,4.44,10.566,2.1646,eod,25000.0,5708.81,556645.0,1,4.964549099999999,2.1646,5708.81,1,4.964549099999999,2.1646,5708.81,1,4.964549099999999,2.1646,5708.81,1,4.964549099999999,2.1646,5708.81,2026-03,2026,True,False,CRCL,1.0,False
2026-03-24,FOUR,629,43.79,48.169,48.32453999999999,45.565,5.71,0.482,lock,25000.0,686.05,2455080.0,1,48.32453999999999,0.482,686.05,1,48.32453999999999,0.482,686.05,1,48.32453999999999,0.482,686.05,1,48.32453999999999,0.482,686.05,2026-03,2026,False,False,FOUR,1.0,False
2026-03-24,INDI,597,2.57,2.827,2.83849,2.57,9.459,0.3408,eod,25000.0,783.72,224641.0,1,2.83849,0.3408,783.72,1,2.83849,0.3408,783.72,1,2.83849,0.3408,783.72,1,2.83849,0.3408,783.72,2026-03,2026,False,False,INDI,1.0,False
2026-03-24,LITX,575,33.07,36.377,36.87028,32.935,10.673,0.465,eod,25000.0,1239.18,3403791.0,1,36.5589,0.5908,1462.69,1,36.7408,0.5148,1331.68,1,36.87028,0.465,1239.18,1,36.87028,0.465,1239.18,2026-03,2026,False,False,LITE,1.0,False
2026-03-24,NAMM,607,2.32,2.552,2.5675797,2.28,11.2,-1.0079,stop,4395.57,-501.5,29304.0,1,2.5648,-1.008,-497.21,1,2.5675797,-1.0079,-501.5,1,2.5675797,-1.0079,-501.5,1,2.5675797,-1.0079,-501.5,2026-03,2026,False,False,NAMM,1.0,False
2026-03-24,NUCL,596,5.15,5.665000000000001,5.702054999999999,5.14,9.857,2.078,eod,11854.57,2413.93,79030.0,1,5.6933,2.1266,2435.83,1,5.702054999999999,2.078,2413.93,1,5.702054999999999,2.078,2413.93,1,5.702054999999999,2.078,2413.93,2026-03,2026,True,False,NUCL,1.0,False
2026-03-24,PLU,575,38.09,41.89900000000001,42.6006196,37.95,10.917,-1.0082,stop,25000.0,-2771.84,245380.0,2,42.1085,-1.0091,-2511.82,1,42.318,-1.0087,-2623.25,1,42.6006196,-1.0082,-2771.84,1,42.6006196,-1.0082,-2771.84,2026-03,2026,False,False,PL,1.0,False
2026-03-24,QNTM,575,3.04,3.3440000000000003,3.3592476,3.01,10.397,3.7817,eod,2443.35,957.72,16289.0,1,3.3592476,3.7817,957.72,1,3.3592476,3.7817,957.72,1,3.3592476,3.7817,957.72,1,3.3592476,3.7817,957.72,2026-03,2026,True,True,QNTM,1.0,False
2026-03-24,RCAT,602,14.97,16.467000000000002,16.50938,15.337,7.101,-1.0131,stop,25000.0,-1799.84,3876799.0,1,16.50938,-1.0131,-1799.84,1,16.50938,-1.0131,-1799.84,1,16.50938,-1.0131,-1799.84,1,16.50938,-1.0131,-1799.84,2026-03,2026,False,False,RCAT,2.0,True
2026-03-24,RCAX,575,19.46,21.406,21.7952903,19.03,12.688,0.1283,eod,23645.21,361.91,195220.0,6,21.513,0.2565,677.19,6,21.6201,0.2046,556.67,1,21.7952903,0.1283,361.91,1,21.7952903,0.1283,361.91,2026-03,2026,False,False,RCAT,2.0,True
2026-03-24,SATL,590,4.82,5.3020000000000005,5.29584,4.78,9.74,0.3376,eod,25000.0,818.92,1544050.0,1,5.29584,0.3376,818.92,1,5.29584,0.3376,818.92,1,5.29584,0.3376,818.92,1,5.29584,0.3376,818.92,2026-03,2026,False,False,SATL,1.0,False
2026-03-24,SMX,575,9.17,10.087000000000002,10.09018,9.17,9.12,-1.0317,stop,13891.15,-1323.61,92608.0,1,10.09018,-1.0317,-1323.61,1,10.09018,-1.0317,-1323.61,1,10.09018,-1.0317,-1323.61,1,10.09018,-1.0317,-1323.61,2026-03,2026,False,False,SMX,1.0,False
2026-03-24,SUPX,613,9.44,10.384,10.631799999999998,9.62,9.517,-1.0095,stop,14555.47,-1415.84,97036.0,4,10.4359,-1.0118,-1168.89,4,10.4878,-1.0111,-1235.24,1,10.5917,-1.0099,-1366.0,1,10.631799999999998,-1.0095,-1415.84,2026-03,2026,False,False,SUPX,1.0,False
2026-03-24,SWMR,577,27.49,30.239,30.211362999999995,27.4808,9.038,2.076,eod,25000.0,4689.32,3335878.0,1,30.211362999999995,2.076,4689.32,1,30.211362999999995,2.076,4689.32,1,30.211362999999995,2.076,4689.32,1,30.211362999999995,2.076,4689.32,2026-03,2026,True,False,SWMR,1.0,False
2026-03-24,TLYS,582,3.97,4.367000000000001,4.371073999999999,3.91,10.548,-0.306,eod,14832.37,-496.51,98882.0,1,4.371073999999999,-0.306,-496.51,1,4.371073999999999,-0.306,-496.51,1,4.371073999999999,-0.306,-496.51,1,4.371073999999999,-0.306,-496.51,2026-03,2026,False,False,TLYS,1.0,False
2026-03-24,TRON,576,2.27,2.4970000000000003,2.4990748,2.25,9.967,-0.0565,eod,10880.72,-74.34,72538.0,1,2.4990748,-0.0565,-74.34,1,2.4990748,-0.0565,-74.34,1,2.4990748,-0.0565,-74.34,1,2.4990748,-0.0565,-74.34,2026-03,2026,False,False,TRON,1.0,False
2026-03-24,TROX,589,7.2,7.920000000000001,7.97385,7.185,9.893,0.6099,eod,24549.49,1451.88,163663.0,1,7.9596,0.6396,1498.48,1,7.97385,0.6099,1451.88,1,7.97385,0.6099,1451.88,1,7.97385,0.6099,1451.88,2026-03,2026,False,False,TROX,1.0,False
2026-03-24,VELO,603,12.98,14.278000000000002,14.302779999999998,13.58,5.053,-1.0188,stop,22170.74,-1168.04,147805.0,1,14.302779999999998,-1.0188,-1168.04,1,14.302779999999998,-1.0188,-1168.04,1,14.302779999999998,-1.0188,-1168.04,1,14.302779999999998,-1.0188,-1168.04,2026-03,2026,False,False,VELO,1.0,False
2026-03-24,WRD,577,6.9,7.590000000000001,7.622799999999999,6.86,10.007,0.1665,eod,25000.0,413.68,1765036.0,1,7.622799999999999,0.1665,413.68,1,7.622799999999999,0.1665,413.68,1,7.622799999999999,0.1665,413.68,1,7.622799999999999,0.1665,413.68,2026-03,2026,False,False,WRD,1.0,False
2026-03-25,APGE,605,74.59,82.049,82.246,76.84,6.573,-0.6638,eod,25000.0,-1092.57,2801792.0,1,82.246,-0.6638,-1092.57,1,82.246,-0.6638,-1092.57,1,82.246,-0.6638,-1092.57,1,82.246,-0.6638,-1092.57,2026-03,2026,False,False,APGE,1.0,False
2026-03-25,BKSY,617,25.73,28.303000000000004,28.4666445,25.96,8.806,-0.6529,eod,25000.0,-1456.95,254862.0,1,28.4445,-0.6498,-1438.62,1,28.4666445,-0.6529,-1456.95,1,28.4666445,-0.6529,-1456.95,1,28.4666445,-0.6529,-1456.95,2026-03,2026,False,False,BKSY,1.0,False
2026-03-25,CBIO,614,10.41,11.451,11.559575,10.905,5.663,0.1076,eod,2602.64,12.73,17351.0,-1,,,,1,11.559575,0.1076,12.73,1,11.559575,0.1076,12.73,1,11.559575,0.1076,12.73,2026-03,2026,False,False,CBIO,1.0,False
2026-03-25,FBRX,586,26.09,28.699,28.896429999999995,26.09,9.712,-1.0093,stop,21438.26,-2127.17,142922.0,1,28.8425,-1.0095,-2091.01,1,28.896429999999995,-1.0093,-2127.17,1,28.896429999999995,-1.0093,-2127.17,1,28.896429999999995,-1.0093,-2127.17,2026-03,2026,False,False,FBRX,1.0,False
2026-03-25,FLY,614,24.63,27.093,27.50226,25.18,8.444,-0.0354,eod,25000.0,-76.61,2728994.0,1,27.2285,0.0935,174.03,1,27.3639,0.0257,49.39,1,27.50226,-0.0354,-76.61,1,27.50226,-0.0354,-76.61,2026-03,2026,False,False,FLY,1.0,False
2026-03-25,GMTL,588,15.8,17.380000000000003,17.24157,15.8,8.361,-0.8266,eod,13624.29,-957.93,90829.0,1,17.24157,-0.8266,-957.93,1,17.24157,-0.8266,-957.93,1,17.24157,-0.8266,-957.93,1,17.24157,-0.8266,-957.93,2026-03,2026,False,False,GMTL,1.0,False
2026-03-25,GSAT,589,63.01,69.311,70.77167999999999,63.0,10.981,-0.4351,eod,25000.0,-1195.95,3622661.0,7,69.6576,-0.3406,-815.2,6,70.0041,-0.3732,-934.94,1,70.6972,-0.4297,-1170.88,1,70.77167999999999,-0.4351,-1195.95,2026-03,2026,False,False,GSAT,1.0,False
2026-03-25,IXHL,581,2.8,3.08,3.07921,2.8,9.068,0.6296,eod,6655.25,371.96,44368.0,1,3.07921,0.6296,371.96,1,3.07921,0.6296,371.96,1,3.07921,0.6296,371.96,1,3.07921,0.6296,371.96,2026-03,2026,False,False,IXHL,1.0,False
2026-03-25,KOPN,602,2.14,2.3540000000000005,2.35705,2.19,7.087,-0.3714,eod,22671.17,-624.03,151141.0,1,2.35705,-0.3714,-624.03,1,2.35705,-0.3714,-624.03,1,2.35705,-0.3714,-624.03,1,2.35705,-0.3714,-624.03,2026-03,2026,False,False,KOPN,1.0,False
2026-03-25,KPDD,605,8.63,9.493000000000002,9.55859,8.4,12.121,-0.4994,eod,12175.73,-751.62,81172.0,1,9.5405,-0.4914,-729.89,1,9.55859,-0.4994,-751.62,1,9.55859,-0.4994,-751.62,1,9.55859,-0.4994,-751.62,2026-03,2026,False,False,PDD,1.0,False
2026-03-25,LWLG,578,7.46,8.206000000000001,8.224599999999999,7.45,9.418,0.3039,eod,25000.0,710.92,1082020.0,1,8.224599999999999,0.3039,710.92,1,8.224599999999999,0.3039,710.92,1,8.224599999999999,0.3039,710.92,1,8.224599999999999,0.3039,710.92,2026-03,2026,False,False,LWLG,1.0,False
2026-03-25,MNTS,581,4.58,5.038,4.9749803,4.51,9.346,-1.0097,stop,18006.19,-1720.86,120041.0,1,4.9749803,-1.0097,-1720.86,1,4.9749803,-1.0097,-1720.86,1,4.9749803,-1.0097,-1720.86,1,4.9749803,-1.0097,-1720.86,2026-03,2026,False,False,MNTS,1.0,False
2026-03-25,OCC,607,9.0,9.9,9.8294,9.11,7.319,0.1954,eod,2608.23,34.18,17388.0,1,9.8294,0.1954,34.18,1,9.8294,0.1954,34.18,1,9.8294,0.1954,34.18,1,9.8294,0.1954,34.18,2026-03,2026,False,False,OCC,1.0,False
2026-03-25,QMCO,586,5.35,5.885,5.87758,5.16,12.209,-0.3032,eod,24572.51,-931.14,224718.0,1,5.87758,-0.3032,-931.14,1,5.87758,-0.3032,-931.14,1,5.87758,-0.3032,-931.14,1,5.87758,-0.3032,-931.14,2026-03,2026,False,False,QMCO,1.0,False
2026-03-25,QNTM,576,4.76,5.236,5.361034999999999,4.62,13.823,-1.0062,stop,21703.57,-3041.49,165404.0,1,5.2622,-1.0072,-2690.47,1,5.2884,-1.0069,-2784.71,1,5.3407,-1.0064,-2970.41,1,5.361034999999999,-1.0062,-3041.49,2026-03,2026,False,False,QNTM,1.0,False
2026-03-25,RVI,604,25.99,28.589,28.735949999999995,26.305,8.46,-0.0765,eod,25000.0,-174.97,378797.0,1,28.7319,0.4877,1016.6,1,28.735949999999995,-0.0765,-174.97,1,28.735949999999995,-0.0765,-174.97,1,28.735949999999995,-0.0765,-174.97,2026-03,2026,False,False,RVI,1.0,False
2026-03-25,SATL,578,5.45,5.995000000000001,6.009775399999999,5.41,9.98,0.2255,eod,25000.0,560.85,3003427.0,1,6.009775399999999,0.2255,560.85,1,6.009775399999999,0.2255,560.85,1,6.009775399999999,0.2255,560.85,1,6.009775399999999,0.2255,560.85,2026-03,2026,False,False,SATL,1.0,False
2026-03-25,SER,576,2.45,2.6950000000000003,2.65795,2.45,7.824,0.4867,lock,13028.47,480.48,86856.0,1,2.65795,0.4867,480.48,1,2.65795,0.4867,480.48,1,2.65795,0.4867,480.48,1,2.65795,0.4867,480.48,2026-03,2026,False,False,SER,1.0,False
2026-03-25,SHMD,591,6.68,7.348,7.326914999999999,6.68,8.829,-0.1498,eod,9231.91,-133.19,61546.0,1,7.326914999999999,-0.1498,-133.19,1,7.326914999999999,-0.1498,-133.19,1,7.326914999999999,-0.1498,-133.19,1,7.326914999999999,-0.1498,-133.19,2026-03,2026,False,False,SHMD,1.0,False
2026-03-25,SIDU,578,2.46,2.706,2.723145,2.445,10.214,0.3302,eod,25000.0,836.98,793516.0,1,2.7195,0.3478,871.33,1,2.723145,0.3302,836.98,1,2.723145,0.3302,836.98,1,2.723145,0.3302,836.98,2026-03,2026,False,False,SIDU,1.0,False
2026-03-25,SMCX,580,8.69,9.559,9.61877,8.66,9.968,0.116,eod,25000.0,279.96,547068.0,1,9.6068,0.1301,311.48,1,9.61877,0.116,279.96,1,9.61877,0.116,279.96,1,9.61877,0.116,279.96,2026-03,2026,False,False,SMCI,1.0,False
2026-03-25,SNXX,622,39.72,43.692,43.78095,38.52,12.017,-0.2416,eod,24965.61,-726.34,3136818.0,1,43.78095,-0.2416,-726.34,1,43.78095,-0.2416,-726.34,1,43.78095,-0.2416,-726.34,1,43.78095,-0.2416,-726.34,2026-03,2026,False,False,SNDK,1.0,False
2026-03-25,SPIR,628,13.06,14.366,14.42314,13.68,5.152,-1.0184,stop,9486.82,-509.18,63245.0,1,14.42314,-1.0184,-509.18,1,14.42314,-1.0184,-509.18,1,14.42314,-1.0184,-509.18,1,14.42314,-1.0184,-509.18,2026-03,2026,False,False,SPIR,1.0,False
2026-03-25,TRON,600,2.51,2.761,2.82846,2.5001,11.609,-1.0076,stop,25000.0,-2929.87,911949.0,3,2.7748,-1.0091,-2503.0,3,2.7886,-1.0087,-2614.4,1,2.8162,-1.0079,-2833.92,1,2.82846,-1.0076,-2929.87,2026-03,2026,False,False,TRON,1.0,False
2026-03-25,WATT,607,16.89,18.579,18.44517,17.0,7.835,-1.0118,stop,17344.92,-1395.77,115633.0,1,18.44517,-1.0118,-1395.77,1,18.44517,-1.0118,-1395.77,1,18.44517,-1.0118,-1395.77,1,18.44517,-1.0118,-1395.77,2026-03,2026,False,False,WATT,1.0,False
2026-03-25,YSS,615,21.27,23.397,23.304705,21.92,5.942,-0.4475,eod,25000.0,-672.45,652182.0,1,23.304705,-0.4475,-672.45,1,23.304705,-0.4475,-672.45,1,23.304705,-0.4475,-672.45,1,23.304705,-0.4475,-672.45,2026-03,2026,False,False,YSS,1.0,False
2026-03-26,AIRS,600,2.97,3.2670000000000003,3.2853265,2.97,9.598,-0.1913,eod,16923.7,-331.07,112825.0,1,3.2833,-0.1862,-320.99,1,3.2853265,-0.1913,-331.07,1,3.2853265,-0.1913,-331.07,1,3.2853265,-0.1913,-331.07,2026-03,2026,False,False,AIRS,1.0,False
