day,symbol,split,wk,entry_m,break_m,exit_m,level,price,next_open,stop,r_pct,rr,net,pnl,why,sp_pct,imputed,asset_class,anchor,spy_r5_pct,dollar_frac,adv20
2025-01-17,MARA,TRAIN,2025-01-11/2025-01-17,641,640,678,20.19,20.19,20.19,19.905,1.4115898959881137,2.0,1.9823704037123966,198.23704037123966,target,0.049771519979860825,False,stock,MARA,-0.1072116592679583,,35582007.7
2025-01-17,SMR,TRAIN,2025-01-11/2025-01-17,648,647,658,22.07,22.0247,22.0247,21.75,1.247236057698853,2.0,1.9326881469321586,193.26881469321586,target,0.16790754051347806,False,stock,SMR,-0.1072116592679583,,8585621.1
2025-01-17,NNE,TRAIN,2025-01-11/2025-01-17,650,649,888,25.22,25.3,25.3,24.78,2.055335968379445,-1.0476538461538458,-1.126021169354839,-112.60211693548389,stop,0.17180925666199245,False,stock,NNE,-0.1072116592679583,,4643710.9
2025-01-17,OKLO,TRAIN,2025-01-11/2025-01-17,697,696,773,26.32,26.3492,26.3492,25.79,2.1222655716302605,-1.0461194563662386,-1.10800010467916,-110.80001046791601,stop,0.14008231409565186,False,stock,OKLO,-0.1072116592679583,,14408764.1
2025-01-17,MSTX,TRAIN,2025-01-11/2025-01-17,699,698,761,61.18,61.22,61.22,60.1573,1.7358706305129037,-1.0566079796744143,-1.135390747902347,-113.53907479023471,stop,0.1458738064611986,False,wrapper,MSTR,-0.1072116592679583,,13024538.3
2025-01-21,GH,TRAIN,2025-01-18/2025-01-24,577,576,955,41.98,41.615,41.615,39.25,5.683046978253039,1.4397463002114157,1.3678869842986139,136.7886984298614,eod,0.5784417395999699,True,stock,GH,0.0266535701799686,,2112821.727272727
2025-01-21,RKLB,TRAIN,2025-01-18/2025-01-24,577,576,955,28.3,27.78,27.78,25.87,6.875449964002881,1.7015706806282722,1.6505510678605173,165.05510678605174,eod,0.49685948267351443,True,stock,RKLB,0.0266535701799686,,16684113.454545457
2025-01-21,TSLQ,TRAIN,2025-01-18/2025-01-24,577,576,955,23.52,23.62,23.62,22.435,5.016934801016097,-0.4725738396624482,-0.5424935832270756,-54.249358322707565,eod,0.49685948267351443,True,wrapper,TSLA,0.0266535701799686,,10014779.818181818
2025-01-21,IONQ,TRAIN,2025-01-18/2025-01-24,578,577,955,41.27,41.355,41.355,39.235,5.126345061056698,1.9386792452830244,1.8590162761903042,185.90162761903042,eod,0.5784417395999699,True,stock,IONQ,0.0266535701799686,,49822249.72727273
2025-01-22,ARM,TRAIN,2025-01-18/2025-01-24,577,576,955,172.0,171.9899,171.9899,162.5601,5.482763813456488,0.7688498165390574,0.7035331344232648,70.35331344232648,eod,0.5072463755233821,True,stock,ARM,-0.0198871138104017,,4750083.333333333
2025-01-22,MRNA,TRAIN,2025-01-18/2025-01-24,588,587,955,38.22,38.39,38.39,36.89,3.907267517582704,0.099999999999999,0.07651307042253418,7.651307042253418,eod,0.1299854348807093,False,stock,MRNA,-0.0198871138104017,,12123294.333333334
2025-01-22,SMCX,TRAIN,2025-01-18/2025-01-24,604,603,605,49.08,49.15,49.15,47.66,3.031536113936932,-1.0319865771812082,-1.1092416919792565,-110.92416919792565,stop,0.24981511519640182,False,wrapper,SMCI,-0.0198871138104017,,1358307.4166666667
2025-01-22,LUNR,TRAIN,2025-01-18/2025-01-24,614,613,656,23.15,23.12,23.12,22.71,1.7733564013840837,-1.055390243902439,-1.0926217190478515,-109.26217190478515,stop,0.07042631976756271,False,stock,LUNR,-0.0198871138104017,,15471250.5
2025-01-22,CONL,TRAIN,2025-01-18/2025-01-24,617,616,621,48.98,48.99,48.99,47.33,3.3884466217595497,-1.0285120481927723,-1.0743628241780685,-107.43628241780685,stop,0.16572043412526005,False,wrapper,COIN,-0.0198871138104017,,5580755.666666667
2025-01-22,OKLO,TRAIN,2025-01-18/2025-01-24,634,633,660,34.18,34.2778,34.2778,33.55,2.1232401145931243,-1.046097829073919,-1.0926572057334196,-109.26572057334197,stop,0.10544718531616264,False,stock,OKLO,-0.0198871138104017,,14951083.25
2025-01-22,FTAI,TRAIN,2025-01-18/2025-01-24,798,797,955,88.7,88.76,88.76,86.8601,2.140491212257776,1.868519395757668,1.7738999747268103,177.38999747268102,eod,0.2868725768066142,False,stock,FTAI,-0.0198871138104017,,5728896.583333333
2025-01-23,CONL,TRAIN,2025-01-18/2025-01-24,577,576,612,49.06,49.16,49.16,46.5,5.410903173311629,-1.0174812030075195,-1.1177027581722325,-111.77027581722325,stop,0.5784417395999699,True,wrapper,COIN,0.0165070980521653,,5525855.153846154
2025-01-23,MSTX,TRAIN,2025-01-18/2025-01-24,577,576,613,57.99,57.92,57.92,55.3,4.523480662983434,-1.0211068702290085,-1.142216848121015,-114.22168481210151,stop,0.5843612192947653,True,wrapper,MSTR,0.0165070980521653,,13063772.461538462
2025-01-23,NNE,TRAIN,2025-01-18/2025-01-24,577,576,694,38.64,38.7075,38.7075,35.66,7.873151198088242,2.0,1.9632649161024351,196.32649161024352,target,0.5784417395999699,True,stock,NNE,0.0165070980521653,,5535978.461538462
2025-01-23,PLTU,TRAIN,2025-01-18/2025-01-24,578,577,685,28.6651,28.67,28.67,27.78,3.104290198814093,-1.031213483146067,-1.1061198501872658,-110.61198501872657,stop,0.24803317443708164,False,wrapper,PLTR,0.0165070980521653,,593947.5384615385
2025-01-23,FTAI,TRAIN,2025-01-18/2025-01-24,634,633,955,96.625,97.1,97.1,94.63,2.5437693099897003,1.7651821862348185,1.666742348178139,166.6742348178139,eod,0.3546858908341895,False,stock,FTAI,0.0165070980521653,,5861964.384615385
2025-01-23,TEM,TRAIN,2025-01-18/2025-01-24,661,660,697,51.98,51.84,51.84,50.7714,2.061342592592599,2.0,1.9446869688648758,194.46869688648758,target,0.2280382140084641,False,stock,TEM,0.0165070980521653,,7937322.923076923
2025-01-23,ARLP,TRAIN,2025-01-18/2025-01-24,697,696,745,30.41,30.29,30.29,29.25,3.433476394849783,-1.028125000000001,-1.1069179376745175,-110.69179376745176,stop,0.28856927102541097,True,stock,ARLP,0.0165070980521653,,300226.6923076923
2025-01-24,LUNR,TRAIN,2025-01-18/2025-01-24,586,585,603,24.8,24.91,24.91,23.83,4.335608189482143,-1.022064814814815,-1.1064205003957688,-110.64205003957687,stop,0.3901154146497742,True,stock,LUNR,0.0065594201472674,,15092208.857142856
2025-01-24,LFVN,TRAIN,2025-01-18/2025-01-24,595,594,703,25.3,25.13,25.13,24.2287,3.586549940310382,-1.0365250194163993,-1.1384985614891223,-113.84985614891224,stop,0.3901154146497742,True,stock,LFVN,0.0065594201472674,,266142.0
2025-01-24,NBIS,TRAIN,2025-01-18/2025-01-24,602,601,635,41.43,41.45,41.45,40.39,2.5572979493365557,2.0,1.972313371616079,197.2313371616079,target,0.14160591598048902,False,stock,NBIS,0.0065594201472674,,7357652.357142857
2025-01-24,NEE,TRAIN,2025-01-18/2025-01-24,608,607,880,71.64,71.82,71.82,71.01,1.1278195488721638,2.0,1.9732259359630633,197.32259359630632,target,0.060392625647224585,False,stock,NEE,0.0065594201472674,,10877377.57142857
2025-01-24,OKLO,TRAIN,2025-01-18/2025-01-24,614,613,639,41.655,41.72,41.72,40.689,2.471236816874398,-1.0394655674102815,-1.1596138317292162,-115.96138317292161,stop,0.316709135219742,True,stock,OKLO,0.0065594201472674,,16940623.714285713
2025-01-24,BE,TRAIN,2025-01-18/2025-01-24,659,658,708,29.13,28.98,28.98,28.66,1.1042097998619749,2.0,1.9400836614173231,194.00836614173232,target,0.1323204164696801,False,stock,BE,0.0065594201472674,,5766654.785714285
2025-01-24,CONL,TRAIN,2025-01-18/2025-01-24,662,661,838,52.25,52.14,52.14,51.05,2.0905255082470338,-1.0468348623853243,-1.1002134313253844,-110.02134313253845,stop,0.11902854396044629,False,wrapper,COIN,0.0065594201472674,,5667314.785714285
2025-01-24,NVD,TRAIN,2025-01-18/2025-01-24,717,716,844,25.0,25.08,25.08,24.74,1.355661881977671,2.0,1.9707424199489934,197.07424199489932,target,0.07932677206812001,False,wrapper,NVDA,0.0065594201472674,,1647365.2857142857
2025-01-24,BTDR,TRAIN,2025-01-18/2025-01-24,745,744,885,21.31,21.32,21.32,20.9,1.9699812382739288,-1.0497619047619071,-1.115386904761906,-111.53869047619061,stop,0.1378986866791726,False,stock,BTDR,0.0065594201472674,,8206533.071428572
2025-01-27,AVGX,TRAIN,2025-01-25/2025-01-31,580,579,617,27.7875,27.85,27.85,26.18,5.996409335727115,-1.015676646706587,-1.0933574284756216,-109.33574284756216,stop,0.49685948267351443,True,wrapper,AVGO,0.4286939125464295,,709417.9333333333
2025-01-27,AVL,TRAIN,2025-01-25/2025-01-31,580,579,618,29.95,30.0,30.0,28.23,5.899999999999999,-1.0159491525423732,-1.094899282204478,-109.48992822044781,stop,0.49685948267351443,True,wrapper,AVGO,0.4286939125464295,,365800.8
2025-01-27,TREE,TRAIN,2025-01-25/2025-01-31,586,585,955,45.28,45.5,45.5,43.22,5.010989010989014,1.6622807017543848,1.6082840354662264,160.82840354662264,eod,0.38325311813031515,True,stock,TREE,0.4286939125464295,,233223.13333333333
2025-01-27,ASAN,TRAIN,2025-01-25/2025-01-31,588,587,610,20.0899,20.13,20.13,19.61,2.583209140586188,2.0,1.9523265196342119,195.23265196342118,target,0.24630114048892052,False,stock,ASAN,0.4286939125464295,,2831407.8
2025-01-27,FBL,TRAIN,2025-01-25/2025-01-31,612,611,654,39.25,39.45,39.45,38.54,2.3067173637515936,2.0,1.9313506847009958,193.13506847009958,target,0.316709135219742,True,wrapper,META,0.4286939125464295,,768399.9333333333
2025-01-27,DDOG,TRAIN,2025-01-25/2025-01-31,624,623,816,144.86,145.42,145.42,143.19,1.5334892036858685,-1.0642107623318406,-1.1396275102359157,-113.96275102359157,stop,0.12336081993386432,False,stock,DDOG,0.4286939125464295,,3450652.4
2025-01-27,SNOW,TRAIN,2025-01-25/2025-01-31,626,625,674,180.24,180.242,180.242,178.045,1.2189167896494728,-1.081040054619935,-1.1765794264906682,-117.65794264906681,stop,0.12421818074218767,False,stock,SNOW,0.4286939125464295,,4812357.733333333
2025-01-27,SOXS,TRAIN,2025-01-25/2025-01-31,689,688,770,21.94,21.9573,21.9573,21.71,1.126276910184764,2.0,1.9794250025713251,197.9425002571325,target,0.046346289062054985,False,wrapper,,0.4286939125464295,,46025267.73333333
2025-01-28,AESI,TRAIN,2025-01-25/2025-01-31,577,576,634,26.31,26.44,26.44,25.29,4.349470499243578,-1.0219913043478246,-1.1290861254501698,-112.90861254501698,stop,0.49685948267351443,True,stock,AESI,-0.171489460890406,,985161.0
2025-01-28,SOXS,TRAIN,2025-01-25/2025-01-31,578,577,623,23.1799,23.19,23.19,22.252,4.044846916774482,-1.0237228144989357,-1.1388831097068126,-113.88831097068126,stop,0.49685948267351443,True,wrapper,,-0.171489460890406,,50463480.3125
2025-01-28,CRWD,TRAIN,2025-01-25/2025-01-31,603,602,876,392.69,392.93,392.93,384.465,2.1543277428549694,2.0,1.9715681624275834,197.15681624275834,target,0.12250299292520683,False,stock,CRWD,-0.171489460890406,,2944832.5625
2025-01-28,ETSY,TRAIN,2025-01-25/2025-01-31,603,602,607,56.67,56.705,56.705,55.995,1.2520941715898084,-1.0788661971831026,-1.1723847829243554,-117.23847829243554,stop,0.12490034788474086,False,stock,ETSY,-0.171489460890406,,2927407.375
2025-01-28,NCLH,TRAIN,2025-01-25/2025-01-31,610,609,620,27.805,27.84,27.84,27.46,1.3649425287356287,-1.0722631578947406,-1.1009004015488355,-110.09004015488355,stop,0.04169407122052119,False,stock,NCLH,-0.171489460890406,,8051114.5
2025-01-28,MDB,TRAIN,2025-01-25/2025-01-31,625,624,955,281.8175,282.5,282.5,277.22,1.8690265486725568,0.1003787878787832,0.014699482195690238,1.4699482195690239,eod,0.22682280027412494,False,stock,MDB,-0.171489460890406,,1501219.6875
2025-01-28,U,TRAIN,2025-01-25/2025-01-31,628,627,844,23.18,23.16,23.16,22.87,1.2521588946459377,-1.078862068965521,-1.1616410534890085,-116.16410534890085,stop,0.1105626045448994,False,stock,U,-0.171489460890406,,10108065.625
2025-01-28,SNOW,TRAIN,2025-01-25/2025-01-31,661,660,683,187.9999,188.28,188.28,185.78,1.327809645209263,-1.0743119999999975,-1.124768656346747,-112.4768656346747,stop,0.0714632906263713,False,stock,SNOW,-0.171489460890406,,4974009.1875
2025-01-29,NNE,TRAIN,2025-01-25/2025-01-31,577,576,955,37.49,37.45,37.45,35.42,5.420560747663554,-0.3546798029556677,-0.4300188475985313,-43.001884759853134,eod,0.5784417395999699,True,stock,NNE,-0.0761955243411605,8.74306625291537,7154560.529411765
2025-01-29,TEM,TRAIN,2025-01-25/2025-01-31,577,576,616,55.32,55.0402,55.0402,52.66,4.324475565132398,-1.0221241912444343,-1.1488074467832061,-114.88074467832061,stop,0.5843612192947653,True,stock,TEM,-0.0761955243411605,18.63058871933157,9420824.23529412
2025-01-29,MANH,TRAIN,2025-01-25/2025-01-31,578,577,642,235.8,234.925,234.925,221.45,5.7358731510056495,-1.0164341372912804,-1.0993410399604573,-109.93410399604574,stop,0.5072463755233821,True,stock,MANH,-0.0761955243411605,,361384.8823529412
2025-01-29,OKLO,TRAIN,2025-01-25/2025-01-31,586,585,602,35.6294,35.4,35.4,34.32,3.050847457627114,2.0,1.9656183368869935,196.56183368869935,target,0.2097864189946161,False,stock,OKLO,-0.0761955243411605,18.2556600647789,20337173.70588235
2025-01-29,CAVA,TRAIN,2025-01-25/2025-01-31,603,602,955,133.2752,133.66,133.66,131.25,1.803082448002392,0.3112033195020751,0.2427149723374821,24.27149723374821,eod,0.1749152077410368,False,stock,CAVA,-0.0761955243411605,,2021050.5882352944
2025-01-29,NVD,TRAIN,2025-01-25/2025-01-31,643,642,955,30.91,31.06,31.06,30.4615,1.9269156471345712,-0.3174603174603148,-0.3454796367658124,-34.54796367658124,eod,0.07647431273629332,False,wrapper,NVDA,-0.0761955243411605,,2816222.882352941
2025-01-29,NVDS,TRAIN,2025-01-25/2025-01-31,782,781,927,26.75,26.85,26.85,26.37,1.7877094972067056,-1.0549375,-1.0994788800600885,-109.94788800600885,stop,0.08493551802892103,False,wrapper,NVDA,-0.0761955243411605,,1917718.4705882352
2025-01-30,CHRW,TRAIN,2025-01-25/2025-01-31,577,576,801,104.64,104.28,104.28,100.61,3.519370924434217,-1.0274141689373306,-1.1625358958776704,-116.25358958776704,stop,0.5072463755233821,True,stock,CHRW,-0.043047783039174,,946289.0
2025-01-30,DPZ,TRAIN,2025-01-25/2025-01-31,577,576,955,463.82,465.985,465.985,444.85,4.535553719540326,-0.7222616512893302,-0.8012191420972667,-80.12191420972667,eod,0.5072463755233821,True,stock,DPZ,-0.043047783039174,,567671.5555555555
2025-01-30,SIRI,TRAIN,2025-01-25/2025-01-31,577,576,955,23.13,22.8801,22.8801,22.05,3.628043583725588,-0.0181905794482596,-0.11487706809492772,-11.487706809492773,eod,0.49685948267351443,True,stock,SIRI,-0.043047783039174,,4809586.722222222
2025-01-30,TER,TRAIN,2025-01-25/2025-01-31,577,576,955,107.74,107.665,107.665,102.095,5.173454697441144,1.294434470377017,1.225212652063495,122.5212652063495,eod,0.5072463755233821,True,stock,TER,-0.043047783039174,,2530743.222222222
2025-01-31,RDW,TRAIN,2025-01-25/2025-01-31,578,577,647,24.8999,24.8408,24.8408,24.01,3.3444977617468035,2.0,1.9257198661699793,192.57198661699792,target,0.49685948267351443,True,stock,RDW,-0.0181069958847812,25.2647109451427,2078461.210526316
2025-01-31,SKYW,TRAIN,2025-01-25/2025-01-31,578,577,639,128.765,127.58,127.58,122.73,3.8015362909546906,-1.0253051546391765,-1.150397601654524,-115.0397601654524,stop,0.5072463755233821,True,stock,SKYW,-0.0181069958847812,,332161.3157894737
2025-01-31,CLS,TRAIN,2025-01-25/2025-01-31,582,581,955,124.37,125.0,125.0,120.5232,3.581439999999997,-0.3216583273766973,-0.4216504928518995,-42.16504928518995,eod,0.5072463755233821,True,stock,CLS,-0.0181069958847812,,4422013.631578947
2025-01-31,ASTS,TRAIN,2025-01-25/2025-01-31,584,583,955,20.44,20.55,20.55,19.61,4.574209245742098,-0.3351063829787243,-0.41179347268587474,-41.17934726858748,eod,0.49685948267351443,True,stock,ASTS,-0.0181069958847812,,8897601.52631579
2025-01-31,LUNR,TRAIN,2025-01-25/2025-01-31,650,649,666,23.79,23.73,23.73,23.42,1.3063632532659026,-1.0755483870967797,-1.1160539195597503,-111.60539195597504,stop,0.05644260177450021,False,stock,LUNR,-0.0181069958847812,36.945661952092735,14878938.842105264
2025-01-31,SMCI,TRAIN,2025-01-25/2025-01-31,655,654,725,30.42,30.4799,30.4799,29.8311,2.128615907532509,-1.04597888409371,-1.0644912041627501,-106.44912041627501,stop,0.04203266024991125,False,stock,SMCI,-0.0181069958847812,,32742084.21052632
