,0
2016-01-31,0.0
2016-02-29,0.05153908382110406
2016-03-31,0.09945157088389656
2016-04-30,0.026258848836077542
2016-05-31,0.010994438096491255
2016-06-30,-0.02987109228140461
2016-07-31,0.07374879967281567
2016-08-31,-9.785107455739794e-05
2016-09-30,0.01437895142579837
2016-10-31,-0.06430640110776409
2016-11-30,0.13058232938699388
2016-12-31,0.010931118736382972
2017-01-31,-0.0013094355579020833
2017-02-28,0.005480488074074419
2017-03-31,0.0033505779129059388
2017-04-30,0.015714409155414666
2017-05-31,-0.03537548277761182
2017-06-30,0.04640993589695519
2017-07-31,-0.024560003995489854
2017-08-31,-0.009806117395137481
2017-09-30,0.07848537212744255
2017-10-31,-0.02541694497297764
2017-11-30,0.03806024038120315
2017-12-31,0.00889580443389204
2018-01-31,0.02968664872700888
2018-02-28,-0.010249817526148286
2018-03-31,-0.00966094909731563
2018-04-30,0.015218139629409988
2018-05-31,0.05152382831901203
2018-06-30,-0.005002225496540169
2018-07-31,0.036102626770939894
2018-08-31,0.04770453660015628
2018-09-30,-0.026250712250824426
2018-10-31,-0.08496689427046977
2018-11-30,0.027599426648160508
2018-12-31,-0.12576417281515884
2019-01-31,0.1392544331772274
2019-02-28,0.05256463340522033
2019-03-31,-0.021808589912636345
2019-04-30,0.03759260186855906
2019-05-31,-0.12038227812435986
2019-06-30,0.0513711154126919
2019-07-31,-0.024914689004344015
2019-08-31,-0.08457732040097377
2019-09-30,0.03345966270602596
2019-10-31,0.00606670918879737
2019-11-30,0.060590749908265185
2019-12-31,0.06841538080210174
2020-01-31,-0.07677073569737758
2020-02-29,-0.09192464366215447
2020-03-31,-0.23715112699693985
2020-04-30,0.2628118830954931
2020-05-31,0.06399207395117612
2020-06-30,0.042591994401411704
2020-07-31,-0.05020810150026189
2020-08-31,0.04164059914602003
2020-09-30,-0.019133247209474513
2020-10-31,-0.006301906924358169
2020-11-30,0.24564072363021405
2020-12-31,0.06707026917408743
2021-01-31,0.26167502554336863
2021-02-28,0.029801685794095478
2021-03-31,0.005241315395145163
2021-04-30,0.022865257315545673
2021-05-31,0.026765450824848047
2021-06-30,0.05786414753574287
2021-07-31,-0.07919670950307611
2021-08-31,0.007201067921522641
2021-09-30,-0.05173560318409043
2021-10-31,0.04027192155503445
2021-11-30,-0.06677155208083474
2021-12-31,-0.008033480256657732
2022-01-31,-0.15361470687497047
2022-02-28,0.012812524164782513
2022-03-31,0.007252478265719731
2022-04-30,-0.1342163096359028
2022-05-31,-0.0075047000213143145
2022-06-30,-0.12188596950174746
2022-07-31,0.13619405765104564
2022-08-31,-0.04140632921611831
2022-09-30,-0.1131265373143131
2022-10-31,0.1198417927836617
2022-11-30,0.049274562732305016
2022-12-31,-0.057580709448874834
2023-01-31,0.1527909801730818
2023-02-28,0.025299191234732454
2023-03-31,-0.0625321620839474
2023-04-30,-0.05311631161884145
2023-05-31,0.007284598734458525
2023-06-30,0.08126829724709839
2023-07-31,0.08723594913815536
2023-08-31,-0.041283880589113364
2023-09-30,-0.08383851857170377
2023-10-31,-0.09748305636410648
2023-11-30,0.11895649772123473
2023-12-31,0.1361566111322905
2024-01-31,-0.0714676303306061
2024-02-29,0.027126510387764036
2024-03-31,0.018580079531824722
2024-04-30,-0.10373458830801219
2024-05-31,0.03336601111817061
2024-06-30,-0.02283200060558066
2024-07-31,0.06938705571924908
2024-08-31,-0.026161438827150718
2024-09-30,-0.003324534537402335
2024-10-31,-0.038073698587333116
2024-11-30,0.07622825914659304
2024-12-31,-0.06504016792768763
2025-01-31,0.002935396658764411
2025-02-28,-0.07377578462600531
2025-03-31,-0.07252640374905017
2025-04-30,0.007762729533819845
2025-05-31,0.059638286183804734
2025-06-30,0.04620701403303973
2025-07-31,0.009630006196604368
2025-08-31,0.04467964633301946
2025-09-30,0.00995663584266615
2025-10-31,-0.003982907212787823
2025-11-30,-0.033307434945697656
2025-12-31,0.01529245002782953
2026-01-31,0.03719295655990784
2026-02-28,-0.008936950398325316
2026-03-31,-0.04883772529824404
2026-04-30,0.09776722037361596
2026-05-31,0.06278306468618888
2026-06-30,0.041281995579383945
2026-07-31,0.009422974072188284
2026-08-31,0.10155287256601864
2026-09-30,-0.03321056937891875
