n,per_wk,net,netb,gross,t,green,flat,redstreak,worst,best,total,mdd,wk_mean,green_mo,ex5,imp,cell,split,tc,note,cost,mde,h1,h2,vgross,half_ok
1624,30.641509433962263,-0.10565168856552887,-0.13932259024108834,-0.037721029153103366,-3.379093010318403,30.18867924528302,1.8867924528301887,5,-2278.4023765444035,1814.9333255447802,-17157.834223041886,-18928.42327281814,-323.73272118946954,25.0,-0.21666819421967323,49.69211822660098,F13-r1 rank rv_profile desc,TRAIN,-2.970040516464484,,0.06793065941242551,0.0875456008698636,-0.064052602048103,-0.013084217803193096,0.07558473179782237,False
709,30.82608695652174,0.0060532960834418625,-0.03173079274991073,0.07558473179782237,0.1280544666137651,43.47826086956522,4.3478260869565215,4,-1146.1463945188584,1539.0652945829747,429.1786923160291,-4251.07949543765,18.65994314417518,60.0,-0.09948520288299131,56.69957686882934,F13-r1 rank rv_profile desc,VAL,0.1186391428606173,,0.06953143571438049,0.13235953014242824,-0.064052602048103,-0.013084217803193096,0.07558473179782237,False
1629,30.735849056603772,-0.11473144882905216,-0.14807416215667704,-0.0468701263609855,-3.6800568145936388,30.18867924528302,1.8867924528301887,4,-2231.432721493132,1814.8908985813755,-18689.753014252597,-20406.215776155772,-352.6368493255207,16.666666666666664,-0.2258659124003428,49.171270718232044,F13-r2 rank dollar_frac desc,TRAIN,-3.2754191334318956,,0.06786132246806664,0.08729431987229226,-0.0772822846595993,-0.018374548787492454,0.0980298594612946,False
701,30.47826086956522,0.02902445992831488,-0.009120940605812356,0.0980298594612946,0.6093969428245314,43.47826086956522,4.3478260869565215,4,-950.297337849222,1490.003071988321,2034.6146409748721,-2755.0131546448465,88.46150612934227,60.0,-0.07345436257993858,57.06134094151213,F13-r2 rank dollar_frac desc,VAL,0.5673157590468578,,0.06900539953297972,0.13335887020142462,-0.0772822846595993,-0.018374548787492454,0.0980298594612946,False
1624,30.641509433962263,-0.10635806990803492,-0.13971963638968307,-0.03851248402206442,-3.4012177888428323,35.84905660377358,1.8867924528301887,4,-2391.5574245373205,1814.8908985813755,-17272.55055306487,-19092.050185865206,-325.897180246507,25.0,-0.2174219265338159,49.137931034482754,F13-r3 rank dist_open/med_rng desc,TRAIN,-2.9956708936754746,,0.0678455858859705,0.08755763794938184,-0.06460342248645355,-0.013858890670683549,0.08886744088354197,False
705,30.652173913043477,0.020055186380177673,-0.017911119462244326,0.08886744088354197,0.4262958828565097,47.82608695652174,4.3478260869565215,4,-1543.134607718353,1483.4113950308038,1413.8906398025256,-2733.4918894865864,61.473506078370676,60.0,-0.08539472231419405,56.312056737588655,F13-r3 rank dist_open/med_rng desc,VAL,0.40979777783657223,,0.06881225450336431,0.13172663429967718,-0.06460342248645355,-0.013858890670683549,0.08886744088354197,False
1617,30.50943396226415,-0.09716240287409088,-0.13010253680946623,-0.03045118731759978,-3.102661899529343,35.84905660377358,1.8867924528301887,4,-2231.432721493132,1814.9333255447802,-15711.160544740495,-16782.677496958306,-296.436991410198,33.33333333333333,-0.20682916572278742,48.97959183673469,F13-r4 rank spread/R asc [cheapest],TRAIN,-2.6862441029431436,,0.0667112155564911,0.08768429718001941,-0.05875118944518526,-0.003947472750208353,0.07970500739207717,False
708,30.782608695652176,0.01227954116871355,-0.024306187015293232,0.07970500739207717,0.2612834210007499,47.82608695652174,4.3478260869565215,4,-1543.134607718353,1309.3856456065723,869.39151474492,-3885.118838373678,37.79963107586609,40.0,-0.09319692044556517,56.49717514124294,F13-r4 rank spread/R asc [cheapest],VAL,0.25299535229780473,,0.06742546622336361,0.13159164535088988,-0.05875118944518526,-0.003947472750208353,0.07970500739207717,False
1618,30.528301886792452,-0.10082090661208375,-0.1339647196717931,-0.03371559744920723,-3.219136321561029,35.84905660377358,1.8867924528301887,4,-2231.432721493132,1814.8908985813755,-16312.82268983515,-17565.407596017787,-307.78910735538017,25.0,-0.21060912166632925,49.258343634116194,F13-r5 rank composite z desc,TRAIN,-2.8847470861894338,,0.0671053091628765,0.08769387510030696,-0.05642172126947986,-0.012370752035425743,0.09402479535601303,False
705,30.652173913043477,0.02611225926950797,-0.010586661486869455,0.09402479535601303,0.5528443639906777,47.82608695652174,4.3478260869565215,4,-1054.9673830329898,1336.751740199376,1840.914278500312,-2716.5201855218074,80.03975123914401,60.0,-0.07907557617262355,56.02836879432624,F13-r5 rank composite z desc,VAL,0.5314065355344484,,0.06791253608650505,0.13225119168593927,-0.05642172126947986,-0.012370752035425743,0.09402479535601303,False
2373,44.77358490566038,-0.10888162300260043,-0.14122067579765368,-0.04095153378909552,-4.173240206270421,30.18867924528302,1.8867924528301887,6,-2744.7805749445115,2681.221667318558,-25837.609138517084,-25837.609138517077,-487.5020592173035,8.333333333333332,-0.21924578054746227,46.64981036662453,F13-n8  F13-r5 rank composite z desc @ 8 conc,TRAIN,-3.21200910872604,,0.0679300892135049,0.07305319831559344,-0.0872780002847447,3.947786789667806e-05,0.035493854785464886,False
1140,49.56521739130435,-0.03497319921254609,-0.07500513006737047,0.035493854785464886,-0.9411152269213087,30.434782608695656,4.3478260869565215,11,-2164.6629642772523,2131.0446123950237,-3986.944710230257,-9106.981558888294,-173.34542218392423,40.0,-0.14105148586471233,58.245614035087726,F13-n8  F13-r5 rank composite z desc @ 8 conc,VAL,-0.7712582573971878,,0.07046705399801101,0.10405203846873581,-0.0872780002847447,3.947786789667806e-05,0.035493854785464886,False
2454,46.301886792452834,-0.11585039002841362,-0.14962078394985048,-0.04737548952174571,-4.529092323993368,28.30188679245283,1.8867924528301887,7,-2629.420025810993,3150.710672698169,-28429.685712972703,-28429.6857129727,-536.4091643957114,8.333333333333332,-0.22649518239891375,48.37000814995925,F13-n12 F13-r5 rank composite z desc @ 12 conc,TRAIN,-3.3033484929954757,,0.06847490050666791,0.0716216559245466,-0.10449960408438337,0.002184244573693366,0.06524703577008893,False
1187,51.608695652173914,-0.006494999541412508,-0.051399273965304595,0.06524703577008893,-0.1793169568865737,39.130434782608695,4.3478260869565215,5,-1748.5938715781704,3538.033237371744,-770.9564455656651,-9525.829389057277,-33.51984545937675,40.0,-0.11221243393059348,63.2687447346251,F13-n12 F13-r5 rank composite z desc @ 12 conc,VAL,-0.12361077494652012,,0.07174203531150143,0.10141817612630194,-0.10449960408438337,0.002184244573693366,0.06524703577008893,False
1520,28.67924528301887,-0.10295315108622134,-0.13285115642195458,-0.03635305678138981,-3.16744821151343,35.84905660377358,1.8867924528301887,6,-2279.7692385885107,1972.6266702988978,-15648.878965105645,-16748.215918614747,-295.26186726614424,25.0,-0.21272885948705553,44.53947368421053,F13-rs1 reserve 1 of 4 until 10:30,TRAIN,-2.815702607394462,,0.06660009430483153,0.09100979835868658,-0.08271120789530031,0.007976552327536215,0.031802557272971974,False
701,30.47826086956522,-0.036996923042006226,-0.06918315582009466,0.031802557272971974,-0.7726046208399584,39.130434782608695,4.3478260869565215,5,-1044.3179922160807,1285.0679625110147,-2593.4843052446367,-3980.5795773281793,-112.76018718454942,40.0,-0.14305834867481546,47.93152639087018,F13-rs1 reserve 1 of 4 until 10:30,VAL,-0.8020267738916487,,0.06879948031497819,0.13408072088022874,-0.08271120789530031,0.007976552327536215,0.031802557272971974,False
1376,25.962264150943398,-0.08217503983163911,-0.10767722510588441,-0.017550906193171366,-2.3571052977274656,41.509433962264154,1.8867924528301887,4,-2370.094425343047,2072.509402205231,-11307.285480833538,-13798.40552672605,-213.3450090723309,33.33333333333333,-0.19126238561983744,37.7906976744186,F13-rs2 reserve 2 of 4 until 10:30,TRAIN,-2.186994962079281,,0.06462413363846774,0.09761554214418175,-0.06867062555855417,0.030400830563652493,0.008105586280362276,False
651,28.304347826086957,-0.05944734937743613,-0.08657729455283497,0.008105586280362276,-1.1872674298205204,43.47826086956522,4.3478260869565215,3,-1165.6478603951655,1235.1442386775166,-3870.0224444710925,-4816.8968350916975,-168.26184541178662,20.0,-0.16848432988481496,39.324116743471585,F13-rs2 reserve 2 of 4 until 10:30,VAL,-1.1289851507407982,,0.06755293565779841,0.14019804980414888,-0.06867062555855417,0.030400830563652493,0.008105586280362276,False
