cell,split,conv,n_trades,raw_bps,mean_bps,t,nw_t,pct_pos,ex_jan_bps,jan_bps,mde_bps,mdd_pct,worst_bps,n_months,ex_top_1_bps,ex_top_1_t,ex_top_5_bps,ex_top_5_t,sym_top_1_bps,sym_top_5_bps,ex_taint_bps,ex_taint_t,taint_share,lls,honest_cost_bps,gross_excess_bps,rt_per_month,breakeven_bps_per_rt,breakeven_x_honest,ends_mid_hold,haircut_bps,mean_hold_sessions,book_n,book_usd_mo,book_raw_usd_mo,book_t,book_mde_usd,book_pct_pos,book_worst,book_mdd_usd,tr_wk,book_empty_months,book_usd_mo_held,boot_p
A4-LO,VAL,complete,7178,47.891089515774325,-7.6286980817568315,-0.6404666545671954,-0.5901043087623372,54.166666666666664,-2.989572531258119,-58.659079137242664,23.822311520377387,-3.456953430666909,-122.89844969675889,24,-30.77599996913279,-2.193552360200385,-88.17536366193701,-4.085896991903085,-5.517039997100884,-2.6226247280746366,-7.6286980817568315,-0.6404666545671954,0.0,,0.40534144814716977,-7.231959104466862,0.9955945972722169,-7.263959772663862,-17.920594614411335,0,-7.6286980817568315,21.092922819726944,480,-164.0209840676754,201.91519045954445,-0.501083040163602,654.6658773927894,45.83333333333333,-3334.5536453036925,-8380.236358765904,4.609053497942387,0,-164.0209840676754,
A4-LS,TRAIN,sealed,47315,-0.36123687262431803,-0.36123687262431803,-0.04002435565996047,-0.044409094354319265,46.55172413793103,-2.532046948791302,28.944699155629973,18.050852620505363,-3.8031046802551427,-158.6861534303896,58,-65.27269950664052,-2.3285794125289265,-203.7367245669859,-4.717914486515409,-65.27269950664052,-203.7367245669859,-0.36123687262431803,-0.04002435565996047,0.0,,2.106793011193754,2.8938202890867135,0.998778875810411,2.8973583234213502,1.375245839542464,0,-0.36123687262431803,21.025674960296453,1140,317.4432914708892,1043.002569328468,1.337954456774908,474.52032446018393,56.896551724137936,-2970.5129936600893,-5572.018933932473,3.642172523961661,0,317.4432914708892,0.9672065586882623
A4-LS,VAL,sealed,21306,-13.11442114267559,-13.11442114267559,-1.0924185022456987,-1.0053810367893168,50.0,-8.86845953054635,-59.81999887609724,24.00988470209193,-3.747542579163199,-126.7257019037915,24,-65.36926739932929,-4.979756723388731,-185.85793920781396,-9.510255622584781,-65.36926739932929,-185.85793920781396,-13.11442114267559,-1.0924185022456987,0.0,,2.08448455908324,-9.9574569786826,0.9930204406322415,-10.027444120226603,-4.8105149431457965,0,-13.11442114267559,21.147600936220012,460,-152.48446657442676,53.75248766420452,-0.4684632928521989,650.998568728995,45.83333333333333,-3334.5536453036925,-8380.236358765904,4.4170096021947876,0,-152.48446657442676,
A4-LS,VAL,complete,22245,-11.835438832275742,-11.835438832275742,-0.9847917650709509,-0.9104118321558152,54.166666666666664,-7.473206101019244,-59.81999887609724,24.036429328636878,-3.747542579163199,-126.7257019037915,24,-66.02065143577566,-5.025353366838098,-191.5577329570717,-10.180667586837686,-66.02065143577566,-191.5577329570717,-11.835438832275742,-0.9847917650709509,0.0,,2.077420466351394,-8.611830239097182,0.9955945972722169,-8.649936693803214,-4.163787174483379,0,-11.835438832275742,21.092922819726944,480,-164.0209840676754,201.91519045954445,-0.501083040163602,654.6658773927894,45.83333333333333,-3334.5536453036925,-8380.236358765904,4.609053497942387,0,-164.0209840676754,
F1-LO-60,TRAIN,sealed,2698,141.4273646715604,-30.64738099638155,-1.6678206892778704,-1.6159038253062474,43.66197183098591,-38.37382764203146,71.34171472619721,36.75141002076331,-18.49178218228742,-916.2282795076137,71,-47.83204190531971,-2.522237600536873,-84.84871566396717,-4.072815318137043,-27.647148322211745,-24.04779929398605,-30.880688396686416,-1.6541678909170863,0.0029651593773165306,,0.433606205592976,-30.46530244458117,0.35,-87.04372127023191,-200.7437166430672,0,-30.64738099638155,60.0,461,-232.06907454742216,910.1268582090634,-0.943676539258201,491.8402967394855,47.88732394366197,-10896.52139571075,-15797.488107277772,1.4728434504792332,0,-232.06907454742216,0.09978004399120176
F1-LO-60,VAL,sealed,752,38.67220774257635,48.1920085433427,0.7960527900995522,0.6859434632200879,45.83333333333333,16.048224225990122,401.7736360342211,121.07741884132066,-8.570565721892343,-420.2477616793987,24,25.80631749699589,0.4190118792804125,-3.2918232965340373,-0.051611236935117495,45.728594655395916,60.70393627596811,48.1920085433427,0.7960527900995522,0.0,,0.43321233108404256,48.398393528834575,0.35,138.2811243680988,319.19941895945817,0,48.1920085433427,60.0,140,56.43711259549067,36.66104387844189,0.09532487979779872,1184.1003674004935,50.0,-6862.608475494693,-14247.556356126852,1.3443072702331962,2,593.3199694458336,
F1-LO-60,VAL,complete,893,37.66915811568067,39.17243723646824,0.6486661769838924,0.5512787185669341,41.66666666666667,6.208691891217977,401.7736360342211,120.77841770202538,-9.88975953674558,-420.2477616793987,24,21.517730688567262,0.34968293373012943,-10.363231804814365,-0.16240816035584227,37.499450924104266,47.250914512327,39.17243723646824,0.6486661769838924,0.0,,0.4322808483589321,39.356647104303214,0.35,112.44756315515205,260.12617394926644,0,39.17243723646824,60.0,160,329.7058012439009,373.9867458797855,0.6637786242617086,993.4209665477491,50.0,-4810.399904576623,-8451.868310398928,1.5363511659807956,0,329.7058012439009,
F1-LS-60,TRAIN,sealed,5023,-39.828838877168685,-39.828838877168685,-1.4747516803573757,-1.5975933516982816,53.52112676056338,-53.26363582575667,137.5104808441927,54.01429868859954,-24.216047963784092,-1019.3187590880104,71,-71.926522803638,-2.5607993202464128,-150.16736254347938,-4.793014256815592,-71.926522803638,-150.16736254347938,-37.61837326164122,-1.3703578570972994,0.0029651593773165306,,3.742422038221139,-36.51756842810375,0.35,-104.33590979458215,-27.879247377501937,0,-39.828838877168685,60.0,461,-232.06907454742216,910.1268582090634,-0.943676539258201,491.8402967394855,47.88732394366197,-10896.52139571075,-15797.488107277772,1.4728434504792332,0,-232.06907454742216,0.10617876424715057
F1-LS-60,VAL,sealed,1827,-9.335677862047735,-9.335677862047735,-0.1841413788369937,-0.17492212040257388,41.66666666666667,-11.041212191155726,9.425199758140156,101.39684975761908,-14.151714380272152,-563.7872178130732,24,-49.41004442808534,-0.964314021576971,-135.43364845384536,-3.0010788857187425,-49.41004442808534,-135.43364845384536,-9.335677862047735,-0.1841413788369937,0.0,,4.629926415434613,-5.571386562644998,0.35,-15.918247321842852,-3.4381210182470254,0,-9.335677862047735,60.0,140,56.43711259549067,36.66104387844189,0.09532487979779872,1184.1003674004935,50.0,-6862.608475494693,-14247.556356126852,1.3443072702331962,2,593.3199694458336,
F1-LS-60,VAL,complete,2088,-10.392423379348749,-10.392423379348749,-0.21441264426064077,-0.19635166385921876,41.66666666666667,-12.194025482756832,9.425199758140156,96.9385309824889,-14.317026015640755,-563.7872178130732,24,-46.2792557464467,-0.9275888216673259,-134.97602099735306,-3.03396843217466,-46.2792557464467,-134.97602099735306,-10.392423379348749,-0.21441264426064077,0.0,,4.515211954498199,-6.938702408848529,0.35,-19.824864025281514,-4.390682923651314,0,-10.392423379348749,60.0,160,329.7058012439009,373.9867458797855,0.6637786242617086,993.4209665477491,50.0,-4810.399904576623,-8451.868310398928,1.5363511659807956,0,329.7058012439009,
F6-LS,TRAIN,sealed,15421,-1.455013113664269,-1.455013113664269,-0.04114631169239281,-0.041975810035558635,44.827586206896555,-10.23386711975985,117.05951596862607,70.72386582505153,-26.239332159220062,-508.59107260542214,58,-108.85641050897902,-3.507365705924698,-335.85134836649587,-7.493651514191114,-108.85641050897902,-335.85134836649587,10.097028730865391,0.2854202527391149,0.017559485939686984,,1.6418955517347633,1.8161199069508451,0.999031471134813,1.8178805767629027,1.1071840561613073,0,-1.455013113664269,21.0203588242779,1140,722.0411343124098,1541.0897731365399,0.8267812044067349,1746.6317097290996,48.275862068965516,-17380.129609961343,-27410.292399806694,3.642172523961661,0,722.0411343124098,0.9656068786242752
F6-LS,VAL,sealed,7439,-131.4386267992052,-131.4386267992052,-2.4934297124512352,-3.12897326198811,25.0,-98.57915979529932,-492.89276384216987,105.42797829259105,-22.34723225275954,-868.6193135230624,24,-219.40161325465237,-3.9746170537761993,-413.7769116384714,-6.185522661637956,-219.40161325465237,-413.7769116384714,-115.17463020803994,-2.216905067991795,0.009582113388341761,,1.6440685574044192,-128.2951510596529,1.0048013245033114,-127.68210782671008,-77.66227706969154,0,-131.4386267992052,20.899653979238753,460,-1915.1110810100824,-2002.3235349221522,-1.6697841601874195,2293.8426734089117,33.33333333333333,-14900.49540964632,-36212.81146060007,4.4170096021947876,0,-1915.1110810100824,
F6-LS,VAL,complete,7753,-135.3041375800948,-135.3041375800948,-2.5739642888994503,-3.227579898758964,25.0,-102.79608064717888,-492.89276384216987,105.1328786212079,-23.070583684328106,-868.6193135230624,24,-226.53996729847856,-4.138811535516549,-429.3359236174147,-6.512359308973287,-226.53996729847856,-429.3359236174147,-118.05528702198956,-2.276651048290011,0.009708737864077669,,1.6423943813435156,-132.09527987546252,1.0065393093313741,-131.2370800135079,-79.90594798927224,0,-135.3041375800948,20.86356668369954,480,-1810.753911880207,-1702.4425788270376,-1.5525803363433772,2332.573548039231,33.33333333333333,-14900.49540964632,-36212.81146060007,4.609053497942387,0,-1810.753911880207,
