month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,4,1,2,25.0,5,600.1464727959996,-225.77034417390504,228.29265262209472,228.29265262209472,-225.77034417390504
2025-02,4,2,1,50.0,4,438.2268440639998,-69.98950085214314,633.5354474651897,861.8281000872844,-69.98950085214312
2025-03,3,1,1,33.33333333333333,3,81.50797653592022,-63.384773266439865,18.123203269480356,879.9513033567647,0.0
2025-04,1,1,0,100.0,1,374.3874696479999,374.3874696479999,374.3874696479999,1254.3387730047646,0.0
2025-05,2,2,0,100.0,2,566.8328269042202,328.2965019935993,895.1293288978195,2149.468101902584,0.0
2025-06,5,2,3,40.0,6,374.41398958333383,-59.63108750764302,292.03983951569137,2441.507941418275,-75.65513759999949
2025-07,1,0,0,0.0,1,0.0,0.0,0.0,2441.507941418275,0.0
2025-08,1,1,0,100.0,1,157.91378444799994,157.91378444799994,157.91378444799994,2599.421725866275,0.0
2025-09,5,1,4,20.0,7,64.01571864733417,-104.53622666666642,-177.8524550993298,2421.5692707669455,-230.33493594666413
2025-10,5,3,1,60.0,6,549.8352255943205,-14.534010186666677,1115.2798092016544,3536.8490799685997,-14.534010186666706
2025-11,3,1,2,33.33333333333333,3,324.34562360000064,-138.0925538,63.43638284000099,3600.2854628086006,-122.81668695999966
2025-12,6,1,3,16.666666666666664,7,550.5376784000011,-205.5692613333328,81.89155768000194,3682.1770204886025,-205.5692613333328
2026-01,4,1,3,25.0,4,38.545917423999576,-131.22809794630305,-184.89262552230232,3497.2843949663,-223.4385429463019
2026-02,5,2,2,40.0,6,743.3404914580007,-100.1521313333335,806.4444425913343,4303.7288375576345,-100.1521313333335
2026-03,2,2,0,100.0,2,1883.0483406733333,278.70000349333384,2161.7483441666673,6465.477181724302,0.0
2026-04,5,1,2,20.0,5,497.9156127733337,-71.02934471285718,410.6090968604775,6876.086278584779,-71.02934471285715
2026-05,1,0,1,0.0,1,-132.8992012198807,-132.8992012198807,-132.8992012198807,6743.187077364899,0.0
2026-06,3,0,1,0.0,4,0.0,-39.772572146666484,-39.772572146666484,6703.414505218232,0.0
2026-07,5,2,3,40.0,5,115.53391527866626,-142.64380000000008,-186.71745726654655,6516.697047951686,-166.166387999999
2026-08,7,1,3,14.285714285714285,8,140.00499000000022,-139.08673533333334,-125.9522854266657,6390.74476252502,-187.41532333333313
