month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,8,1,3,12.5,12,336.24667023999984,-256.8658508271426,-294.08443315088107,-294.08443315088107,-373.4652525637383
2025-02,8,1,4,12.5,10,332.00377206400066,-187.43182959752392,-194.18612219539222,-488.2705553462733,-418.7972865896671
2025-03,7,4,2,57.14285714285714,8,610.3839824124594,-125.32687999999963,937.3818276543434,449.1112723080701,-240.33093237403682
2025-04,6,2,1,33.33333333333333,6,375.52802851400077,-30.686452533333014,524.0183900606676,973.1296623687376,-30.68645253333301
2025-05,5,2,3,40.0,8,1231.5921853208874,-126.62018529761879,1229.4194138481564,2202.549076216894,-203.84908816871143
2025-06,11,4,5,36.36363636363637,17,237.27505,-118.83854066666676,442.6642993396967,2645.2133755565906,-178.46962817430975
2025-07,7,2,3,28.57142857142857,9,94.27044295661335,-118.1769963124998,-64.59027191347108,2580.6231036431195,-232.1427329100848
2025-08,6,1,3,16.666666666666664,7,157.91378444799992,-95.15629583035704,-21.21177001865027,2559.411333624469,-168.5872062133169
2025-09,9,2,6,22.22222222222222,20,307.9607065942988,-165.581070749333,-124.4131821543632,2434.9981514701058,-448.2771344959976
2025-10,7,2,3,28.57142857142857,12,1670.1664882056539,-87.06962159999998,2102.059771899027,4537.057923369133,-141.81265759999997
2025-11,9,2,6,22.22222222222222,20,508.37828783640083,-422.60733895999897,-162.31517927959686,4374.742744089536,-670.6934671159976
2025-12,12,3,4,25.0,19,550.5376784000009,-295.51462905333284,-103.38165177378195,4271.361092315754,-318.51369199999914
2026-01,11,3,6,27.27272727272727,16,1254.686943168,-262.94753527301725,514.8962191978919,4786.257311513646,-410.48272076047414
2026-02,9,2,3,22.22222222222222,13,671.8755953760002,-337.6383531424998,396.9170201239674,5183.174331637613,-438.2146577187
2026-03,11,5,3,45.45454545454545,12,1883.048340673333,-123.51949999999957,2769.620594844161,7952.794926481774,-123.51949999999943
2026-04,16,3,7,18.75,19,4128.2489141999995,-217.0615800242859,4161.6057518289535,12114.400678310729,-350.26441561714256
2026-05,6,2,3,33.33333333333333,10,224.24675108590543,-132.89920121988067,39.73707073269244,12154.13774904342,-136.40444855321354
2026-06,12,2,4,16.666666666666664,18,300.054419066667,-239.36570079999998,36.44446380091344,12190.582212844334,-239.36570079999998
2026-07,15,4,10,26.666666666666668,27,901.4300261843337,-357.4097050315755,-153.85689969203278,12036.725313152301,-853.8283301304857
2026-08,13,2,5,15.384615384615385,24,701.0759580729072,-236.86282694399972,167.54251103557618,12204.267824187877,-343.834981703999
2026-09,6,0,4,0.0,9,0.0,-135.65068266666657,-317.681271333332,11886.586552854544,-210.43292133333227
