symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,ofi_range,tai_range,ofi_break60,tai_break60,spread_at_break_bps,n_trades_range,n_trades_break60,_composite,_quintile,_q_rank,_sized_pnl,month,_anchor
UMAC,2025-06-13,9.11727,-495.238104,-0.990493864939834,tag_bb,0,1,6.704545454545452,468270.0,2.341643126094407,42.1195912342598,4.0,0.966101694915255,3.068181818181813,1.0,3.2740396756739973,6.796116504854374,11.650485436893192,0.1041666666666664,4022651.7,11.331646666960712,-12.870424459648108,9.207104307575092,1.5103537301029566,0.3692564745196385,0.2172096908938938,-0.8695652173913043,0.7965701787192377,4.0,13.0,3333.333333333333,-33.0158736,16.025851364063968,0.0505509585256805,5.311875864188047,0.7044845400450708,22.00220022002153,77,50,0.4422581884713737,Q5,1,-33.0158736,2025-06,UMAC
USAR,2025-06-16,14.9,0.0,0.0,no_fill,0,0,6.2455642299503245,241729.0,2.111133802300031,54.786778719877496,4.0,0.8295454545454543,4.6841731724627405,1.0,1.741002314859477,6.419939577039273,13.639728096676745,0.0406999280137332,2177397.15,10.438809641764788,-6.251039622076587,7.435672643430487,1.6340629452922726,0.22151898734176,0.1882078614257154,0.5695142378559426,0.9101468021546336,0.0,16.0,3333.333333333333,0.0,1.039422543031649,0.2423660504063558,,,,60,0,0.342151137663269,Q4,0,0.0,2025-06,USAR
SBET,2025-06-16,10.95276,793.6811256000003,1.587382906226377,lock,1,1,3.40073529411764,1574131.0,2.174779232653495,27.929142356207016,3.0,0.8108108108108096,-0.2757352941176574,1.0,0.8231083456266282,18.132464712269268,28.013029315960907,0.062015503875969,9191941.8,34.52681328899192,-91.2342893973574,106.9324343354306,4.560091535827609,0.22151898734176,0.1882078614257154,0.5695142378559426,0.9101468021546336,0.0,16.0,3333.333333333333,52.91207504000002,-13.76129012094884,0.3285432333295406,17.52741043520077,0.7832256009844899,82.53094910591459,512,62,0.5127832569653807,Q5,1,52.91207504000002,2025-06,SBET
RBNE,2025-06-17,7.271749999999999,5616.209843750007,11.233929246742546,scale_lock,1,1,7.8909612625538,443510.0,3.607128741332312,42.65721956363424,3.0,0.8636363636363633,2.9411764705882364,1.0,1.5932434297873137,26.26811594202899,38.68478260869567,0.1196028847054415,5407783.4,11.782299864298333,-66.11553775176351,72.82244202034121,1.0751641790978537,0.154943187497909,0.0349871713704846,-0.4098360655737562,0.8231625986803217,1.0,17.0,3333.333333333333,374.41398958333383,8.196321575574428,0.6248051340551277,16.25889490545176,0.4291713158799465,277.77777777777806,80,50,0.22857013389630582,Q3,2,374.41398958333383,2025-06,RBNE
INDO,2025-06-17,4.4584353,-1467.8895065291954,-2.935961427031193,stop,1,1,7.00950118764845,208861.0,2.6622143512329064,29.265767527365693,3.0,0.5421890884445931,2.3752969121140057,0.0,0.5649216071515352,5.513784461152875,32.581453634085214,0.2307692307692309,3298678.3,10.338154554529218,-27.162629757785474,12.958562380160032,3.5006205364130234,0.154943187497909,0.0349871713704846,-0.4098360655737562,0.8231625986803217,1.0,17.0,3333.333333333333,-97.85930043527968,-5.014116318464144,0.4484852702310495,3.978543711481397,0.3380499908657638,578.0346820809249,15,15,0.1388878686743232,Q2,3,-97.85930043527968,2025-06,INDO
GRRR,2025-06-24,23.3699,-1521.7092557946416,-3.044135947461109,stop,0,1,7.720758206195108,535759.0,2.926838539215866,33.79220987063283,4.0,0.6516167664670655,5.030975496994917,1.0,0.2001830886141773,6.029411764705885,21.39705882352942,0.197021764032073,2174815.3,9.635140471369937,-22.472840404445897,10.938023670771416,2.707127359275061,0.1389969056641103,0.0099283504045712,0.6964925435307946,1.1156509533119527,1.0,24.0,3333.333333333333,-101.44728371964275,5.603109325152219,0.6639835388551142,3.2732592523422666,0.9546360205143192,85.54319931565409,192,22,0.2587536957933287,Q3,2,-101.44728371964275,2025-06,GRRR
GCTK,2025-06-27,6.8452,0.0,0.0,no_fill,0,0,5.040601503759404,142484.0,3.407853138879709,48.654767343199474,3.0,0.4474940334128883,0.1503759398496208,1.0,0.1670553987715662,27.394636015325684,35.82375478927203,0.0,4533313.55,18.50155343707576,-58.17610062893082,1461.692999643234,0.1834744036180775,0.1027933690118776,0.0326328155593338,0.1650677431480528,0.627102893900149,4.0,27.0,3333.333333333333,0.0,-2.927628103539355,-0.7682077965210413,,,,17,0,0.17857250808471267,Q3,2,0.0,2025-06,GCTK
LZMH,2025-07-08,12.3939,0.0,0.0,no_fill,0,0,5.247758761206197,15720.0,1.4685636914285076,112.88414305323582,0.0,0.5808355334679304,-1.1898940505297395,0.0,0.6422421897522996,5.775862068965517,36.37931034482757,0.3246445497630331,714889.6,25.773243236475142,-54.83374622234165,16.617614129466073,1.036280287193995,0.138408304498272,-0.1190955178240941,0.1079461236063789,0.7444925091974052,1.0,8.0,3333.333333333333,0.0,2.706766917293233,1.0,,,,5,0,0.2589939051428386,Q3,2,0.0,2025-07,LZMH
SBET,2025-07-08,14.9447,-1772.6549446874972,-3.5460175681010604,stop,1,1,5.420430854760258,2576136.0,3.0510086155132927,24.716287455668727,3.0,0.4871794871794874,0.7644197359277236,0.0,-0.1838894157940066,13.57537490134176,21.389108129439613,0.0774907749077487,16672190.1,20.81101611208013,-70.9410339256866,22.881462037848944,1.862879010718573,0.138408304498272,-0.1190955178240941,0.1079461236063789,0.7444925091974052,1.0,8.0,3333.333333333333,-118.1769963124998,43.1943117406528,0.2363799467309718,41.9362112829283,0.4964380873251593,13.42281879194602,1124,547,0.11238116586069496,Q2,3,-118.1769963124998,2025-07,SBET
DFDV,2025-07-09,21.63,0.0,0.0,no_fill,0,0,3.839703497799386,77601.0,1.7440082983884282,46.90646394020203,1.0,0.619932432432434,-1.2508686587908249,1.0,1.0199864159297656,6.750741839762621,23.54104846686448,0.0210084033613441,1932912.2,20.878071983968663,-36.04425494594057,13.624071005745892,1.1505199253230436,0.1525442779838536,0.1204296931451418,0.3917206693103701,0.6752126458871446,2.0,9.0,3333.333333333333,0.0,-8.956583198707593,-0.2495422328454301,,,,34,0,0.40367288493516273,Q5,1,0.0,2025-07,DFDV
ZEPP,2025-07-10,6.028029999999999,-199.38775999999496,-0.3988035892322931,tag_bb,1,1,4.682274247491628,47863.0,1.3652534445611555,81.19921639248908,0.0,0.0,-4.180602006688964,0.0,-2.9952618382225937,7.747747747747759,16.936936936936945,0.1276595744680851,865360.85,10.954537219270614,-17.174515235457054,11.145086643314633,1.731020070991194,0.1198494072412723,-0.0592758731175912,0.0224337403454956,0.6734703194549093,3.0,10.0,3333.333333333333,-13.292517333332997,-3.201492537313433,-1.0,,,,3,0,0.11580116748941957,Q2,3,-13.292517333332997,2025-07,ZEPP
KWM,2025-07-11,4.945792999999999,-1510.09828896378,-3.020376505561671,stop,0,1,4.753086419753084,80744.0,1.1932491041538535,72.85634930105611,1.0,0.0,-3.29218106995885,0.0,-3.0583804726675927,5.652173913043494,24.565217391304348,0.1415929203539816,1653890.35,20.09969725696672,-35.90504451038575,17.454288435299983,6.6027242978955645,0.1766387256318885,-0.0176638725631906,-0.4921542935668468,0.5482526084000139,4.0,11.0,3333.333333333333,-100.673219264252,-5.616930464165036,-0.0520620441237286,4.697286012526096,0.8014313073278904,286.88524590164053,16,5,0.26877175252245067,Q4,0,-100.673219264252,2025-07,KWM
