date,pnl_R,symbol
2025-07-02,0.4930468892079323,CIFR
2025-07-08,-0.4680789513627669,BTCS
2025-07-08,2.3385512480999715,SBET
2025-07-09,-1.0584684039637704,AES
2025-07-09,-1.0327870326495676,BE
2025-07-10,-1.0533898493664535,AAL
2025-07-15,3.676167478935438,JOBY
2025-07-15,-0.0082588881556806,SBET
2025-07-16,-0.182937262649136,RGTI
2025-07-21,0.3172762267133499,CLF
2025-07-23,-1.0683861984810243,STLA
2025-07-30,-1.3260198202142657,REPL
2025-07-31,-1.0465015696049964,APLD
2025-08-01,2.18516373920402,RKT
2025-08-04,-1.1256341488452433,JOBY
2025-08-05,0.6238368181258831,STAA
2025-08-06,-1.039818741513435,ZETA
2025-08-07,-0.5047900298524206,RUN
2025-08-08,3.658281701467824,SOUN
2025-08-14,0.0279060595465448,WULF
2025-08-18,-1.0627027167655942,RUN
2025-08-19,-1.3421987282587364,INTC
2025-08-21,1.1498179091475855,XPEV
2025-08-22,-0.0193566356736609,NIO
2025-09-03,0.79787353988157,M
2025-09-04,-0.5205143759597082,AEO
2025-09-05,-1.02886500043869,OPEN
2025-09-08,-0.0028115068256126,PL
2025-09-09,1.1840507209501507,IREN
2025-09-11,-0.5219829623027973,OPEN
2025-09-11,-1.0158721726549729,WLDS
2025-09-12,-0.5530611973687852,WBD
2025-09-19,-0.6126122672677983,AGMH
2025-09-24,-0.2722016029595375,LAC
2025-09-26,-0.4673238985379531,MIR
2025-10-01,-1.0824440317028512,AES
2025-10-02,1.202653312894967,ONDS
2025-10-03,-1.021170839777193,QUBT
2025-10-06,1.2704944494994386,CRML
2025-10-06,6.499916070646871,PATH
2025-10-08,-1.0245634296846489,POET
2025-10-09,0.9168607337592516,LAES
2025-10-09,-1.0186070003509518,SERV
2025-10-09,1.975998290682066,USAR
2025-10-13,-0.8930140132386621,BBAI
2025-10-13,-0.6161388086166959,CRML
2025-10-13,-1.004733399982452,ELBM
2025-10-13,-0.7725989825209382,EOSE
2025-10-13,-1.0774588427322769,GWH
2025-10-13,-1.0154838079666832,UAMY
2025-10-14,-1.00550194437921,AQMS
2025-10-14,-0.743161984962309,ERIC
2025-10-14,1.2535256856341934,NVTS
2025-10-14,-1.0191741916894217,UUUU
2025-10-15,-1.1035266789845062,BTDR
2025-10-17,-1.022110493032171,ARTV
2025-10-20,-1.0707855623669866,ACHR
2025-10-20,-1.0476741109730756,CLF
2025-10-20,-1.052513943914398,RIOT
2025-10-20,-1.021027709748581,USAR
2025-10-21,1.130769351901049,HAL
2025-10-21,1.0063201973981837,WBD
2025-10-23,-0.1953063226325034,AAL
2025-10-23,0.7135511123872464,DOW
2025-10-23,4.744347682144657,NOK
2025-10-23,1.1749511533893249,QS
2025-10-24,-0.4458219349363261,CIFR
2025-10-28,-1.0402544053219407,WULF
2025-10-29,-1.0542306555550085,JOBY
2025-11-03,-1.070097701168856,CORZ
2025-11-04,-0.1430171053392254,HTZ
2025-11-05,0.4460186754831511,RIVN
2025-11-05,-0.2012817000151581,TEVA
2025-11-06,-1.0963946225266863,XPEV
2025-11-10,0.1185056404627271,XPEV
2025-11-13,-1.6678024230480195,ONDS
2025-11-24,1.9107772762114208,CIFR
2025-11-24,1.5120356614078834,OSCR
2025-11-25,0.5479754106272494,KSS
2025-12-03,-1.090160036313813,AEO
2025-12-04,0.1714732891149757,PATH
2025-12-08,-0.4568587270831587,PSKY
2025-12-08,-0.3106805860854647,WVE
2025-12-11,0.1544163577109641,PL
2025-12-12,0.379166732599395,TLRY
2025-12-18,-0.3421551944542273,DJT
2025-12-22,0.1024491268534996,HYMC
2025-12-23,-0.6698664258993952,SOC
2025-12-24,-1.6977158227989366,PATH
