date,symbol,pnl_R,pnl_R_gross,close_d,low_d,R_raw,entry_paid,exit_price,exit_day,exit_kind,hold_days,asset_class,close_d1,R_d1,close_d2,R_d2,close_d3,R_d3
2024-08-05,SPY,1.7408595494911585,1.8663839540563394,517.3800048828125,510.2699890136719,7.110015869140625,518.2724853912354,530.6500244140625,2024-08-08,time,3,wrapper,522.1500244140625,0.6708873255759054,518.6599731445312,0.180023263699615,530.6500244140625,1.8663839540563394
2024-08-13,SPY,1.9678995594515276,2.130230685274078,542.0399780273438,536.280029296875,5.75994873046875,542.9749969894409,554.3099975585938,2024-08-16,time,3,wrapper,543.75,0.2968814572273262,553.0700073242188,1.9149526867363915,554.3099975585938,2.130230685274078
2024-08-19,SPY,-0.7574507605511273,-0.5895677649456522,559.6099853515625,553.8599853515625,5.75,560.575312576294,556.219970703125,2024-08-22,time,3,wrapper,558.7000122070312,-0.15825619904891305,560.6199951171875,0.1756538722826087,556.219970703125,-0.5895677649456522
2024-08-30,SPY,-1.2956301236106047,-1.0,563.6799926757812,557.1400146484375,6.53997802734375,564.652340663147,556.178948123169,2024-09-03,stop,3,wrapper,552.0800170898438,-1.7737025319409059,550.9500122070312,-1.9464867336749074,549.6099853515625,-2.1513844947783967
2024-09-11,SPY,0.5161611090826975,0.5823006010670628,554.4199829101562,539.9600219726562,14.4599609375,555.3763573806763,562.8400268554688,2024-09-16,time,3,wrapper,559.0900268554688,0.3229638009049774,562.010009765625,0.5248995407577497,562.8400268554688,0.5823006010670628
2024-11-05,SPY,3.316376537732209,3.477348819294243,576.7000122070312,570.52001953125,6.17999267578125,577.6948197280884,598.1900024414062,2024-11-08,time,3,wrapper,591.0399780273438,2.320385568822652,595.6099853515625,3.0598698310173527,598.1900024414062,3.477348819294243
2024-11-18,INTC,-1.1243014148032617,-1.0,24.84000015258789,24.15999984741211,0.6800003051757812,24.882849152851104,24.118323847675324,2024-11-19,stop,3,stock,24.200000762939453,-0.941175150624376,24.010000228881836,-1.220587575312188,24.440000534057617,-0.5882344691402349
2024-11-18,MSTU,0.4018173467233689,0.41000555252767945,169.83999633789062,134.05999755859375,35.779998779296875,170.1329703315735,184.50999450683594,2024-11-21,time,3,wrapper,210.5,1.1363891852795753,256.7300109863281,2.42845214122014,184.50999450683594,0.41000555252767945
2024-11-18,OKLO,1.6274613663027842,1.6402871725347354,20.670000076293945,17.889999389648438,2.780000686645508,20.705655826425552,25.229999542236328,2024-11-21,time,3,stock,21.799999237060547,0.4064744178643052,20.950000762939453,0.10071964657799098,25.229999542236328,1.6402871725347354
2024-11-18,SOXL,-1.0679548845149838,-1.0,27.670000076293945,26.299999237060547,1.3700008392333984,27.71773082642555,26.254631738376617,2024-11-20,stop,3,wrapper,27.850000381469727,0.1313870035849779,27.1299991607666,-0.3941610107549337,28.489999771118164,0.5985395565765201
2024-11-19,CLSK,-1.0361847318208115,-1.0,14.119999885559082,12.835000038146973,1.2849998474121094,14.14435688536167,12.81285966308117,2024-11-21,stop,3,stock,14.0,-0.09338513603776105,12.96500015258789,-0.8988325837526532,15.100000381469727,0.7626463908803491
