symbol,bar_date,ratio
IDAI,2022-04-28,2.0857142857142854
IGMS,2022-03-29,2.0146764509673116
IOVA,2022-05-26,0.5198653198653198
ISPO,2022-02-17,6.932312651087832
ISPO,2022-02-18,0.5380681157735674
IXHL,2022-03-14,4.441453566621804
IXHL,2022-03-15,0.23227272727272727
KOD,2022-02-23,0.19702085402184707
KSCP,2022-01-28,3.4201550387596895
LGVN,2022-03-31,1.8014388489208633
LOGC,2022-02-02,0.47626666666666667
LRMR,2022-02-14,0.4550898203592814
MEIP,2022-03-24,0.5444444444444444
MULN,2022-02-28,2.2531293463143256
NKTR,2022-03-14,0.39241706161137435
NKTX,2022-04-25,2.307692307692308
NRXP,2022-05-26,0.40145985401459855
NSSC,2022-01-05,0.47599915415521254
NUTX,2022-04-26,1.8777777777777775
NVCT,2022-02-07,2.2672672672672673
OP,2022-01-21,0.493421052631579
OP,2022-03-07,2.1641791044776117
PETZ,2022-01-10,0.19607843137254902
PHIO,2022-04-08,2.4263813830373886
PIK,2022-03-17,2.5
PIXY,2022-05-13,2.420856610800745
PSHG,2022-05-27,0.3785714285714285
PTSI,2022-03-30,0.5063568610258657
PULM,2022-03-01,18.83437602897596
PXS,2022-05-13,4.7095761381475665
RETO,2022-01-24,0.54421768707483
REVB,2022-03-09,1.8020833333333335
RMTI,2022-05-13,9.495683780099954
SBFM,2022-03-09,2.3684210526315788
SBFM,2022-04-05,2.1742738589211617
SBFM,2022-04-08,0.49122807017543857
SONN,2022-03-16,1.957215373459028
SOUN,2022-05-03,1.8467153284671534
SPRO,2022-05-03,0.37037037037037035
TANH,2022-02-28,8.813720819437828
TANH,2022-03-15,0.4153005464480874
TBLT,2022-04-25,107.18518518518518
TNON,2022-05-12,0.23942857142857146
TNXP,2022-05-17,25.0
TXMD,2022-05-09,31.643924626380766
TXMD,2022-05-31,4.598130841121495
UPST,2022-05-09,0.5013126491646778
VERU,2022-04-11,3.125560538116592
VIVK,2022-04-27,2.08187134502924
VRCA,2022-05-25,0.5451977401129944
ABEO,2022-07-05,22.5
ADIL,2022-07-20,0.5102040816326531
ADN,2022-06-16,3.153846153846154
ADTX,2022-09-13,3.258181818181818
ADTX,2022-09-14,22.116815476190478
ADTX,2022-09-16,0.44788441692466463
AEZS,2022-07-21,23.23068611561318
AGFY,2022-10-18,4.60932510112838
AIHS,2022-08-08,1.889908256880734
AKRO,2022-09-13,2.3202933985330074
AMRK,2022-06-07,0.4831835314583937
AMST,2022-08-30,0.4908819818786558
AMZN,2022-06-06,0.05113439114541853
APDN,2022-08-02,7.201587751630281
APLD,2022-06-13,0.48905109489051096
ARTL,2022-08-10,14.14437522902162
ATHA,2022-06-22,0.3301775147928994
ATXG,2022-09-01,0.05803571428571429
ATXG,2022-09-02,0.26676923076923076
ATXI,2022-09-22,2.5507721104351897
ATXI,2022-09-23,7.576591451109888
ATXI,2022-09-27,1.8235294117647058
ATXI,2022-10-07,0.4725085910652921
AVTX,2022-07-08,13.282051282051281
AXDX,2022-08-19,0.4959677419354839
BCAB,2022-08-10,2.132307692307692
BIMI,2022-08-08,1.809875241609559
BLUE,2022-06-10,1.8031088082901554
CBIO,2022-09-21,0.2554922279792746
CLRB,2022-07-22,9.9
COCP,2022-10-11,11.266968325791856
CORZ,2022-10-27,0.22871287128712872
CRKN,2022-10-05,1.9714285714285715
CRMD,2022-08-08,0.4168975069252077
CYTO,2022-10-25,20.42079207920792
DAWN,2022-06-13,2.2356495468277946
DRUG,2022-08-18,2.0652173913043477
DXCM,2022-06-13,0.23373322488816592
ELOX,2022-09-14,0.547348984436824
ENSC,2022-10-28,19.202363367799112
ENVB,2022-07-15,49.09993792675357
EPIX,2022-10-26,2.8361581920903953
FNGR,2022-09-30,1.864864864864865
FNGR,2022-10-04,2.008695652173913
FTNT,2022-06-23,0.20286438801385762
GNLN,2022-08-10,21.255722694571613
GNLN,2022-10-28,0.4083333333333333
GOOG,2022-07-18,0.048716814159292035
GOOGL,2022-07-18,0.04865792759051185
GOVX,2022-07-25,2.7244094488188977
GRNQ,2022-07-28,9.706703910614525
GRNQ,2022-08-03,2.0
HOTH,2022-10-26,23.68
HSDT,2022-08-02,2.0512820512820515
HSDT,2022-08-05,0.5204301075268817
HTCR,2022-06-08,2.058823529411765
IBIO,2022-10-10,21.074668527564548
IMUX,2022-10-20,0.2510683760683761
INKT,2022-08-15,1.8596491228070178
INM,2022-09-07,18.845315904139433
IONM,2022-08-04,2.2427184466019416
KALA,2022-10-21,40.72538860103627
KALV,2022-10-04,0.4135079255685734
KAVL,2022-06-13,2.0373134328358207
KITT,2022-10-05,1.8540372670807452
KPRX,2022-08-25,1.9757759273277822
KPRX,2022-09-27,40.315974253949676
KZR,2022-06-27,1.9486754966887416
LOGC,2022-10-04,7.376146788990824
LTRY,2022-07-29,0.37499999999999994
MNMD,2022-08-29,15.637016149705202
MRKR,2022-08-04,2.5757575757575757
MTC,2022-07-13,9.342230695900858
MTC,2022-08-02,3.883870967741935
NDAQ,2022-08-29,0.33252212389380525
NERV,2022-06-21,7.744565217391305
NERV,2022-10-17,0.3063197026022305
NRBO,2022-09-12,1.9195943498732344
NRBO,2022-09-13,48.679245283018865
NUWE,2022-08-31,2.060918320957721
NVOS,2022-10-14,0.39994667377682974
OTRK,2022-08-01,2.1354001898133506
PANW,2022-09-14,0.33193888686795203
PEGY,2022-10-04,2.235965746907707
PEPG,2022-09-28,1.9096153846153845
PETZ,2022-06-14,15.400993612491128
PIXY,2022-09-01,108.0675422138837
PIXY,2022-09-08,2.2392307692307694
PLRX,2022-07-11,2.573198198198198
PRAX,2022-06-06,0.2281722933643772
PRST,2022-09-23,0.5446428571428571
PSHG,2022-07-18,0.4133217993079585
PSTV,2022-08-17,2.1575984990619133
PTN,2022-08-31,27.127951674903898
QRTEB,2022-08-01,4.180555555555555
REVB,2022-06-29,2.030456852791878
RGLS,2022-06-29,9.015188633023028
RIGL,2022-06-08,0.42196531791907516
RLMD,2022-10-13,0.2015625
ROOT,2022-08-15,20.415778251599146
SHOP,2022-06-29,0.09376871524311993
SHPH,2022-09-02,0.3090909090909091
SHPH,2022-09-15,0.48397790055248613
SHPH,2022-09-16,0.521689497716895
SIDU,2022-06-15,3.611111111111111
SLDB,2022-10-28,14.413776834159
SLNO,2022-08-26,12.594458438287154
SLRX,2022-10-17,29.706877113866966
SLRX,2022-10-18,0.5464895635673624
SNTI,2022-10-04,2.1363636363636362
SOBR,2022-09-20,2.978494623655914
SONN,2022-09-19,9.04048807542984
SPRO,2022-09-22,2.658536585365854
STAF,2022-06-24,11.105822624147232
SYRS,2022-09-19,8.265601322496211
SYTA,2022-10-10,0.4226736566186107
TSLA,2022-08-25,0.3310227438157202
TTOO,2022-10-13,46.828358208955216
UBX,2022-10-20,9.085563069685385
USEA,2022-07-07,2.0823529411764707
USEA,2022-07-15,1.8371335504885993
USEA,2022-07-18,0.45567375886524825
VIRI,2022-09-19,0.1745664739884393
VIRI,2022-09-20,0.3264900662251656
VTGN,2022-07-22,0.1579
VTNR,2022-08-09,0.5461592670894997
WSC,2022-06-29,0.4220759796589889
WSC,2022-06-30,2.297661233167966
XCUR,2022-06-30,22.779519331243474
XCUR,2022-08-03,2.2207792207792205
XELA,2022-07-26,17.745098039215687
AEI,2022-12-28,15.656229180546301
AGFY,2022-12-16,0.5002542803865062
ALRN,2022-11-11,20.97378277153558
AMST,2022-12-12,1.9140791152700978
APYX,2022-11-10,0.4068181818181818
ASTC,2022-12-05,32.409259788511
ATNF,2022-12-19,9.17241379310345
BIMI,2022-12-12,9.954545454545455
BPTH,2022-11-07,0.5351170568561873
BVS,2022-11-08,0.4291784702549575
CKPT,2022-12-06,8.1
CNSP,2022-11-29,25.3125
CORZ,2022-12-14,2.579769178547183
CORZ,2022-12-21,0.3258845437616388
COSM,2022-11-22,2.074110671936759
COSM,2022-12-16,42.23844282238443
DFLI,2022-12-22,0.48
DLO,2022-11-16,0.5073844687946641
DRMA,2022-12-05,0.44117647058823534
DRMA,2022-12-29,2.1359173126614985
DRRX,2022-12-06,9.179487179487179
ELOX,2022-12-02,45.66666666666667
ENSC,2022-12-07,0.48815165876777256
GAME,2022-12-12,1.8583256669733212
GOCO,2022-11-18,12.086206896551724
GOSS,2022-12-06,0.2604951560818084
GROM,2022-12-09,10.583333333333334
HCTI,2022-12-12,2.2941903584672434
HOFV,2022-12-27,19.186046511627907
HOTH,2022-12-29,2.267699115044248
KALA,2022-12-28,2.6718213058419242
KTRA,2022-11-14,49.821640903686095
MDGL,2022-12-19,3.5550375939849626
MSGM,2022-11-10,12.492288710672424
MYSZ,2022-12-09,21.524141942990113
NAOV,2022-11-28,2.9681978798586575
NDRA,2022-12-09,17.702034084661904
NOTV,2022-11-17,0.44164037854889593
NUWE,2022-12-12,98.1981981981982
NUWE,2022-12-28,1.8305343511450383
NUZE,2022-12-29,36.629119732999584
OP,2022-12-22,6.749379652605459
ORIC,2022-12-21,1.816326530612245
PALI,2022-11-16,44.904458598726116
PALI,2022-11-22,1.8027522935779816
PALI,2022-12-29,1.911111111111111
PSHG,2022-11-15,14.145383104125736
PTPI,2022-12-01,10.094715852442672
QLGN,2022-11-23,10.465116279069768
RCM,2022-11-08,0.4819672131147541
RSLS,2022-12-23,46.99759807846277
SGLY,2022-11-17,0.5263157894736843
SHFS,2022-11-10,1.838235294117647
SINT,2022-12-20,87.37623762376238
SLS,2022-11-14,0.5318681318681319
SMMT,2022-12-06,3.2101910828025475
SNES,2022-11-16,15.945945945945947
SNPX,2022-12-16,0.23890063424947142
SWVL,2022-12-30,2.0110192837465566
TANH,2022-11-09,22.5
TECH,2022-11-30,0.2537090659422669
THRD,2022-12-15,0.21111111111111108
TLS,2022-11-09,0.3115942028985507
TRVN,2022-11-09,0.5337175792507205
TRVN,2022-11-10,26.673866090712746
VERU,2022-11-10,0.4714573539288112
VINO,2022-11-04,12.03585147247119
VS,2022-11-09,12.124779281930548
VS,2022-11-10,1.9902912621359221
VS,2022-12-07,0.5302013422818792
XCUR,2022-12-19,1.9436619718309858
XCUR,2022-12-20,0.5289855072463768
XPON,2022-12-22,2.577319587628866
ACON,2023-04-24,1.8553888130968623
ADIL,2023-03-06,1.8452380952380953
ADIL,2023-03-07,0.5419354838709677
ALBT,2023-01-05,9.935205183585312
ALLR,2023-03-27,32.467532467532465
ALPP,2023-05-15,6.978367062107466
ALT,2023-03-21,0.456959706959707
AMST,2023-02-22,7.9143112168997325
ANNX,2023-05-25,0.5132530120481927
APEI,2023-03-15,0.5239179954441914
APLD,2023-05-16,1.8130563798219586
APRE,2023-02-14,17.320675105485236
APTO,2023-06-06,14.744186046511627
ASNS,2023-04-19,9.947207557654904
ATCX,2023-01-31,2.210237659963437
ATXI,2023-01-17,2.040322580645161
AUGX,2023-04-20,1.8166666666666667
AUUD,2023-04-13,1.8864365214110546
AWH,2023-05-12,14.843749999999998
AYTU,2023-01-06,21.734169994295492
BBLG,2023-06-07,25.31818181818182
BCAB,2023-01-10,0.5498687664041996
BGXX,2023-02-01,2.5263157894736845
BIAF,2023-01-24,1.85625
BIOR,2023-01-10,3.85308056872038
BLBX,2023-04-11,2.927358149620528
BLBX,2023-04-17,2.0851063829787235
BMEA,2023-03-28,1.9567979669631512
BZFD,2023-01-26,2.503945291951604
CBIO,2023-01-13,0.43750000000000006
CDIO,2023-02-28,2.715384615384615
CDIO,2023-03-01,2.2691218130311617
CDLX,2023-04-04,1.823529411764706
CELZ,2023-02-08,1.9925766751318617
CELZ,2023-06-12,9.86738592942234
CETX,2023-01-25,33.5
CETX,2023-02-01,1.823943661971831
CHDN,2023-05-22,0.4943546986277575
CHNR,2023-04-04,4.016510557231306
CISO,2023-03-20,1.8808823529411762
CISO,2023-03-21,0.5365129007036749
CLRO,2023-06-01,0.49785407725321884
CMND,2023-04-04,0.3346774193548387
CNET,2023-01-20,4.333333333333333
CNSP,2023-04-14,4.861829466528743
CNTG,2023-04-25,2.175675675675676
CNVS,2023-06-09,16.368584758942458
CPTN,2023-03-10,0.5193749999999999
CRBP,2023-02-14,23.428571428571423
CRBP,2023-03-16,2.4361702127659575
CREX,2023-03-27,2.9692470837751856
CSTL,2023-06-05,0.5266219239373602
CVRX,2023-02-21,0.40930232558139534
CXAI,2023-04-13,3.798076923076923
CXAI,2023-04-25,1.8672
CYCN,2023-05-16,26.852338413032058
DAVE,2023-01-06,28.44950213371266
DGLY,2023-02-08,17.857142857142858
DRMA,2023-03-14,14.0
DRMA,2023-04-17,1.891472868217054
DYNT,2023-02-02,4.7199496538703585
EAST,2023-05-15,27.707641196013288
ECOR,2023-02-15,14.624361779722829
EDBL,2023-01-26,29.648697758933977
EEIQ,2023-05-01,1.936363636363636
ELOX,2023-05-15,2.280898876404494
ENSC,2023-03-31,8.69158878504673
ENVB,2023-05-18,2.264026402640264
ESPR,2023-03-15,0.42053789731051344
EZFL,2023-04-27,6.5794536360138505
FATE,2023-01-05,0.5134899912967799
FLGC,2023-06-09,20.69148936170213
FRZA,2023-06-02,1.9024390243902438
FTFT,2023-02-01,4.352678571428571
FULC,2023-02-24,0.4492406075139888
GAME,2023-04-11,3.11
GCBC,2023-03-24,0.5247767857142858
GCTK,2023-04-06,4.649905379832387
GDC,2023-05-01,7.5120000000000005
GDC,2023-05-02,0.25026624068157616
GHSI,2023-01-09,58.47457627118645
GLYC,2023-02-15,0.39152119700748134
GNLN,2023-06-07,10.81345965370794
GREE,2023-05-16,11.447624340094471
GSIT,2023-05-12,4.451219512195122
GTHX,2023-02-13,0.47124824684431976
HCTI,2023-05-26,12.528301886792452
HEPA,2023-05-11,15.759259259259258
HPCO,2023-02-09,2.7631578947368425
HPCO,2023-02-10,0.4444444444444444
HSCS,2023-01-30,2.5017135023989034
HSCS,2023-02-03,1.8461538461538463
HTCR,2023-04-11,2.1058823529411765
IBIO,2023-02-16,1.9434222631094755
IBRX,2023-05-11,0.4403225806451613
IDAI,2023-03-23,4.52980612429788
IDAI,2023-04-12,2.277486910994764
IDEX,2023-05-01,2.008695652173913
IFRX,2023-04-04,2.448453608247423
INAB,2023-04-24,2.830188679245283
INBS,2023-01-23,4.4074074074074066
INBS,2023-02-10,18.884615384615383
IONM,2023-03-06,21.542438604049977
IPDN,2023-01-05,2.112112112112112
IPDN,2023-02-28,0.5194274028629857
IPDN,2023-04-11,0.47112462006079026
JAGX,2023-01-23,63.06818181818182
JXJT,2023-04-26,10.994178235557547
JXJT,2023-05-01,1.937984496124031
KPRX,2023-06-02,0.5151515151515151
LFCR,2023-03-17,0.3016453382084095
LGMK,2023-04-24,17.74824081313526
LION,2023-02-28,2.9185185185185185
LIQT,2023-05-26,7.238095238095238
LIXT,2023-02-07,1.9240256536753826
LIXT,2023-06-05,9.669172932330826
LPCN,2023-05-12,13.35113484646195
LUCY,2023-04-11,2.602739726027397
LUNR,2023-02-16,3.080831408775982
LUNR,2023-02-22,2.8322147651006713
LUNR,2023-02-23,0.19791469194312794
MBIO,2023-04-04,12.247681396617567
MBOT,2023-05-22,2.3983739837398375
MDRR,2023-05-04,8.08955223880597
MEIP,2023-04-17,20.408163265306122
MGOL,2023-06-07,2.0396825396825395
MIGI,2023-02-09,5.667870036101083
MINM,2023-04-17,26.033519553072626
MNPR,2023-03-27,0.4620689655172414
MNST,2023-03-28,0.4918970448045758
MRBK,2023-03-21,0.503177570093458
MRKR,2023-01-27,8.287000264760392
MSGM,2023-01-31,5.480225988700565
MTC,2023-03-01,2.1440677966101696
MTC,2023-03-28,0.5483870967741935
MULN,2023-05-04,23.688394276629573
NAOV,2023-02-09,15.108658157985513
NCMI,2023-04-10,2.2471910112359548
NCMI,2023-04-12,2.0454545454545454
NISN,2023-05-18,9.567297238530116
NUZE,2023-01-18,1.9108606557377048
NVFY,2023-05-24,4.935483870967742
NYMT,2023-03-09,3.842323651452282
OBLG,2023-01-04,18.63517060367454
OBLG,2023-04-14,2.3636363636363638
OCEA,2023-02-23,2.274122807017544
OCEA,2023-03-09,2.199124726477024
OCSL,2023-01-23,3.0
OLB,2023-06-12,1.8766318537859006
ONCT,2023-04-04,0.43312101910828027
OP,2023-02-08,0.5347222222222222
OP,2023-06-08,19.89556135770235
OPGN,2023-01-05,17.543859649122805
ORMP,2023-01-12,0.23168498168498167
OUST,2023-04-21,9.515260323159785
PALI,2023-03-30,2.0
PHIO,2023-01-26,13.624576102134451
POAI,2023-04-24,15.348837209302324
PRAX,2023-03-03,0.3458904109589041
PRST,2023-04-17,2.3469387755102042
PSHG,2023-03-01,0.452755905511811
PSTV,2023-05-01,15.39351851851852
PTIX,2023-03-23,3.7634408602150535
PTPI,2023-04-13,2.153846153846154
PTPI,2023-04-14,1.952380952380952
QBTS,2023-05-22,1.8645833333333335
RAIN,2023-05-22,0.12804878048780488
RELI,2023-02-23,11.659090909090908
RETO,2023-05-15,12.0
REVB,2023-02-01,33.096774193548384
REVB,2023-02-09,0.4604810996563574
RKDA,2023-03-01,42.48888888888889
RNAZ,2023-05-23,22.607142857142854
RSLS,2023-02-02,2.5703703703703704
SBET,2023-04-26,7.6579451180599865
SBFM,2023-05-11,1.836734693877551
SCYX,2023-03-30,1.8083832335329342
SDIG,2023-05-16,8.82089552238806
SHC,2023-01-10,1.8700322234156819
SHIP,2023-02-16,10.094339622641508
SIDU,2023-01-31,0.4579025110782866
SMFL,2023-04-24,46.9409282700422
SNGX,2023-02-10,13.75
SPRB,2023-01-05,2.154471544715447
SWVL,2023-01-06,2.037390029325513
SWVL,2023-01-26,24.51388888888889
TENX,2023-01-05,19.662447257383967
TIVC,2023-02-09,0.452138093369949
TNXP,2023-05-10,5.160767360172926
TRVN,2023-05-08,5.349666614979067
TRVN,2023-05-09,0.5478260869565217
UBX,2023-03-27,0.4841075794621027
UNCY,2023-03-06,2.612244897959184
VBIV,2023-04-05,0.4019933554817276
VBIV,2023-04-12,24.13793103448276
VERB,2023-04-18,0.5390070921985816
VERB,2023-04-19,39.73684210526316
VERO,2023-05-12,19.850537132181223
VHC,2023-04-18,0.3870967741935484
VINO,2023-02-02,3.745901639344263
VISL,2023-05-01,17.445887445887447
VS,2023-02-01,2.524176364530405
VSTM,2023-05-26,2.100665557404326
VSTM,2023-06-01,12.02061855670103
VTGN,2023-06-07,28.661087866108787
VVOS,2023-01-04,2.322003077353476
VYNE,2023-02-13,16.40909090909091
WGS,2023-05-04,29.745596868884537
WINT,2023-02-24,43.73854612095296
WINT,2023-04-20,0.4927234927234928
WISA,2023-01-27,80.08695652173914
WPRT,2023-06-06,10.289752650176679
XBIO,2023-05-15,9.939393939393938
XELA,2023-05-15,120.8
XELA,2023-05-16,2.1788079470198674
ZVSA,2023-04-26,0.3223684210526316
ABVC,2023-07-25,9.499999999999998
ACET,2023-06-27,0.53
ACRS,2023-11-13,0.13560462670872767
ACST,2023-07-10,5.403846153846154
ACXP,2023-10-09,1.8128342245989304
ADIL,2023-07-11,1.9031141868512111
ADIL,2023-08-07,25.217391304347824
ADTX,2023-08-18,39.76315789473684
ADTX,2023-08-31,2.8963414634146343
AEHL,2023-09-18,9.314478942514603
AEMD,2023-10-05,9.825436408977556
AGFY,2023-07-06,14.649681528662418
AGRI,2023-10-11,38.68421052631579
AIMD,2023-07-13,2.291970802919708
AIRE,2023-11-13,2.3216494845360827
AKRO,2023-10-10,0.3103448275862069
ALDX,2023-10-16,0.3425414364640884
ALLR,2023-06-29,38.578947368421055
ALZN,2023-10-31,13.795853269537478
ANY,2023-06-29,6.451612903225807
AQB,2023-10-16,20.087762067284253
AREB,2023-06-27,29.411764705882355
ASRT,2023-08-03,0.4835164835164835
ASTI,2023-09-12,175.3846153846154
ASTI,2023-09-28,0.37999999999999995
ASTR,2023-09-14,9.79572887650882
ASTR,2023-11-09,1.8513513513513515
ATRA,2023-11-08,0.5187969924812029
ATRA,2023-11-09,0.35159420289855076
ATTO,2023-07-06,0.47217821782178215
ATXG,2023-06-30,9.70059880239521
AUID,2023-07-10,6.650351138540115
AVGR,2023-09-13,11.98295312108298
AVGR,2023-09-18,1.852657004830918
AVTX,2023-06-26,0.12671945701357468
AVTX,2023-09-13,2.0625
AXDX,2023-07-12,9.086155052948097
AYRO,2023-09-18,6.090133982947625
BACK,2023-09-08,25.0
BBLG,2023-06-15,0.4592391304347826
BCDA,2023-11-14,2.5313283208020048
BCLI,2023-09-25,0.5294117647058824
BCLI,2023-09-28,0.4948162111215834
BDTX,2023-06-27,3.402173913043478
BFRI,2023-07-06,17.067538964787374
BJDX,2023-07-24,26.843657817109143
BNGO,2023-08-07,9.181836367273455
BNTC,2023-06-26,1.9632241813602014
BNTC,2023-07-26,15.666666666666668
BNTC,2023-08-09,1.9378238341968914
BOXL,2023-06-15,7.295432139336182
BPTH,2023-10-12,2.6315789473684212
BSFC,2023-06-21,18.142857142857142
BTAI,2023-06-29,0.3561111111111111
BTCY,2023-07-05,4.731698954225955
BYFC,2023-11-01,8.609184875049065
CAUD,2023-11-10,2.440758293838863
CAUD,2023-11-13,0.44854368932038835
CDIO,2023-11-06,1.9036402569593147
CDIO,2023-11-20,2.3794871794871795
CDT,2023-10-06,0.4824120603015075
CELH,2023-11-15,0.32689261957554644
CISO,2023-11-15,1.9361924686192467
CPRT,2023-08-22,0.5087313519139586
CPTN,2023-09-22,10.35264483627204
CRIS,2023-09-29,16.39344262295082
CRKN,2023-08-15,47.22222222222222
CTNT,2023-08-02,0.46153846153846156
CVKD,2023-07-11,2.2666666666666666
CYTO,2023-11-17,3.3033033033033035
DATS,2023-09-20,8.350515463917526
DBGI,2023-08-16,2.0843550760176557
DBGI,2023-08-22,17.225679162240095
DOGZ,2023-11-07,16.36798088410992
DRRX,2023-11-07,0.30956175298804783
DRUG,2023-07-14,5.3700787401574805
DSGN,2023-08-15,0.4444444444444445
DSGR,2023-09-01,0.4820492916747526
EFOI,2023-06-20,6.4136125654450264
ELOX,2023-07-11,2.5524296675191818
EXLS,2023-08-02,0.2004528408688884
FBIO,2023-10-10,15.588954910870324
FEMY,2023-07-27,2.2885714285714287
FEMY,2023-09-25,3.935483870967742
FEMY,2023-09-29,2.0794701986754967
FFIE,2023-08-28,58.15115552779513
FGEN,2023-06-26,0.1688473520249221
FTCI,2023-11-08,0.3612605042016807
GLTO,2023-08-15,0.2925764192139738
GROM,2023-09-07,12.64406779661017
GVP,2023-10-30,10.206804536357572
HSDT,2023-08-17,43.27485380116959
HYMC,2023-11-15,11.793478260869565
ICCT,2023-08-29,2.862244897959184
ICCT,2023-08-30,3.119429590017825
ICU,2023-10-03,2.071428571428571
ICU,2023-10-18,2.1795379537953794
IDAI,2023-08-01,1.8629807692307694
IDEX,2023-08-25,116.15598885793871
IKNA,2023-11-09,0.3099273607748184
IKT,2023-06-30,6.010362694300518
IMVT,2023-09-26,1.9458675688738518
INBS,2023-10-03,0.4693684210526316
INVO,2023-07-28,21.62162162162162
INVO,2023-10-23,3.981481481481481
IONM,2023-08-15,0.4678454076044437
ISPO,2023-10-17,19.67479674796748
IZEA,2023-06-16,4.285714285714286
KOD,2023-07-24,0.53360768175583
KPLT,2023-07-28,22.540675844806007
KRRO,2023-11-08,2.187272727272727
KTRA,2023-10-31,0.19060052219321147
LFLY,2023-09-12,13.092307692307692
LGMK,2023-11-21,0.5333333333333333
LIFW,2023-09-15,2.413793103448276
LIFW,2023-10-13,16.62817551963049
LIFW,2023-11-06,2.8689655172413797
LPTX,2023-06-21,8.486590038314175
LQR,2023-11-21,0.4890219560878244
LTRY,2023-08-10,18.39942836727403
LUMO,2023-11-07,2.2756410256410255
LUMO,2023-11-08,0.5281690140845071
MEDS,2023-06-22,21.080368906455863
MIND,2023-10-16,11.252747252747252
MNTS,2023-08-24,37.5
MOGO,2023-08-14,2.942857142857143
MRSN,2023-06-15,0.4061855670103093
MRSN,2023-07-27,0.27864583333333337
MTEM,2023-08-14,14.195268243918694
MULN,2023-08-11,8.88689407540395
MULN,2023-08-23,1.8385405287306096
NAOV,2023-08-30,1.8613138686131385
NCMI,2023-08-04,9.025787965616047
NEXI,2023-10-19,20.0
NKTR,2023-08-07,1.840030041306797
NKTX,2023-10-17,2.1917808219178085
NURO,2023-11-22,8.817204301075268
NVOS,2023-08-15,2.3929577464788734
NVOS,2023-11-06,0.4525925925925926
NVOS,2023-11-07,13.09328968903437
OCX,2023-07-25,22.39130434782609
OGI,2023-07-07,3.989769820971867
OPGN,2023-10-11,3.6127167630057806
ORGN,2023-08-09,0.4460093896713615
OTLK,2023-08-30,0.2137404580152672
OTLK,2023-11-02,0.5223076923076924
OTRK,2023-07-28,5.514536225196124
PALI,2023-08-09,0.3373575129533679
PALI,2023-09-06,1.8118567908392522
PIK,2023-06-23,2.137931034482759
PIRS,2023-06-21,0.29720670391061454
PIXY,2023-09-26,1.8493917274939173
PIXY,2023-10-02,1.8509316770186335
PIXY,2023-10-16,18.598458304134546
PMVP,2023-10-12,0.4979919678714859
PRPO,2023-09-22,21.169811320754718
PRSO,2023-11-08,2.18668407310705
PSTV,2023-09-08,0.4848484848484848
RCRT,2023-08-25,12.928571428571427
RENB,2023-08-09,1.8563357546408394
RETO,2023-08-24,0.18045112781954886
RNAZ,2023-09-25,2.96875
RNAZ,2023-09-26,0.3578947368421053
ROOT,2023-06-21,2.2804674457429046
RSLS,2023-10-11,2.445586671393123
RSLS,2023-10-12,0.4921003043919409
RVYL,2023-09-07,6.987012987012987
SAGE,2023-08-07,0.470391061452514
SEEL,2023-09-20,0.2979
SEZL,2023-09-14,0.16905177428737636
SGD,2023-11-16,10.563991323210413
SGHT,2023-10-26,0.36827195467422097
SGMA,2023-09-11,0.528476821192053
SHPW,2023-06-23,7.133536320139191
SLNH,2023-10-16,20.32051282051282
SLNO,2023-09-26,5.914221218961625
SLRN,2023-09-11,0.43119266055045874
SMFL,2023-08-02,3.1547712009995315
SMFL,2023-10-27,2.414630661523075
SNAX,2023-07-14,14.190140845070424
SNES,2023-11-17,12.628865979381445
SNOA,2023-10-26,0.517799352750809
SNTI,2023-11-06,2.7759845061329886
SOND,2023-09-21,18.232958305757773
SONN,2023-09-01,22.78048780487805
SPGC,2023-08-16,0.2278048780487805
SPRY,2023-09-20,0.45271317829457364
STCN,2023-06-22,11.454063178201109
STRM,2023-10-16,0.3314864864864865
SYBX,2023-09-28,12.732919254658384
SYTA,2023-08-09,87.80487804878048
SYTA,2023-10-27,0.5365853658536586
TANH,2023-10-11,1.9469585350452536
TBLT,2023-06-21,0.49901803249419746
TCRT,2023-08-14,0.5273818454613654
TENX,2023-11-13,3.799358974358974
TGTX,2023-08-01,0.4950681070925317
THAR,2023-11-21,20.823529411764703
TIVC,2023-08-16,1.8
TIVC,2023-08-23,84.98583569405099
TLIS,2023-07-06,14.67583497053045
TNGX,2023-08-08,2.002906976744186
TNON,2023-06-14,0.46750524109014674
TNON,2023-11-01,0.5171158048069919
TNON,2023-11-02,12.640845070422536
TPST,2023-10-10,3.8795426704777456
TPST,2023-10-11,6.683506999263235
TSHA,2023-08-14,3.7212449255751014
TTOO,2023-08-02,2.0811332904056665
TTOO,2023-10-12,0.3289389067524116
TTOO,2023-10-13,68.71945259042033
TWOU,2023-11-10,0.5247524752475248
VCNX,2023-09-26,11.29032258064516
VCSA,2023-10-03,23.142785192646688
VERB,2023-09-05,3.4266666666666663
VHC,2023-10-26,19.383259911894275
VINO,2023-09-25,8.307372793354102
VLCN,2023-10-16,5.257731958762887
VLCN,2023-11-16,0.36138461538461536
VS,2023-10-13,0.47750000000000004
VTGN,2023-08-07,7.6190476190476195
VTVT,2023-11-21,30.600000000000005
VTYX,2023-11-06,0.19194461925739456
VVOS,2023-10-04,2.087431693989071
VVOS,2023-10-27,19.565217391304348
WATT,2023-08-16,11.894736842105262
WAVD,2023-08-02,1.912162162162162
