month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,6,2,2,33.33333333333333,7,600.1465478143086,-225.77037239519802,564.5393934295099,564.5393934295099,-225.77037239519802
2025-02,8,2,3,25.0,9,574.2664107752919,-161.37597631199458,500.8064411842608,1065.3458346137706,-161.37597631199458
2025-03,4,3,0,75.0,5,313.92793100098675,0.0,567.3288485320179,1632.6746831457885,0.0
2025-04,3,2,0,66.66666666666666,3,375.52807545500434,0.0,554.7049119321059,2187.3795950778945,0.0
2025-05,4,2,2,50.0,6,1231.5923392699108,-126.62020112514196,1347.4678371634009,3534.8474322412953,-85.80084401202987
2025-06,6,2,3,33.33333333333333,11,237.27507965938125,-170.17569428767297,208.8370932093304,3743.6845254506256,-203.19157201465714
2025-07,6,2,2,33.33333333333333,6,94.27045474041874,-100.67323184840438,53.586731097369295,3797.271256547995,-113.96575084330205
2025-08,3,1,1,33.33333333333333,3,157.91380418722298,-95.15630772489402,62.75749646232896,3860.028753010324,-95.15630772489402
2025-09,9,2,6,22.22222222222222,16,868.0534159240099,-165.58109144696687,435.67947312861173,4295.708226138936,-448.2771905306394
2025-10,6,3,1,50.0,10,1670.166696976465,-14.53401200341795,2341.1893353416176,6636.897561480553,-14.534012003417956
2025-11,7,2,4,28.57142857142857,14,503.52989777762957,-422.6073917859164,50.139134717317575,6687.036696197871,-491.91750854434684
2025-12,9,3,4,33.33333333333333,15,550.5377472172108,-295.5146659926615,-25.331770471895894,6661.704925725975,-318.5137318142107
2026-01,8,3,4,37.5,12,1254.687100003868,-262.9475681414591,749.7371389423073,7411.442064668282,-295.58225837491943
2026-02,9,3,3,33.33333333333333,13,743.3405843755621,-337.6383953472939,1228.8427485634925,8640.284813231774,-349.6296180461965
2026-03,8,5,2,62.5,9,1883.0485760543759,-123.51951543993708,4040.2629571183006,12680.547770350075,-158.47333730916398
2026-04,12,2,6,16.666666666666664,13,497.9156750127852,-117.71176172396873,186.71936523439575,12867.26713558447,-352.76100059797625
2026-05,4,0,3,0.0,5,0.0,-132.89921783228084,-187.1659946156264,12680.101140968844,-187.1659946156264
2026-06,11,4,3,36.36363636363637,16,217.70063938924326,-239.36573072071258,283.2230013408709,12963.324142309715,-239.36573072071258
2026-07,12,5,6,41.66666666666667,21,1364.4611246732866,-282.03894858819694,1051.6834085955327,14015.007550905248,-515.4667831866703
2026-08,13,3,4,23.076923076923077,18,701.0760457074019,-121.16226581194748,647.9696918924448,14662.977242797693,-169.49085985302077
2026-09,5,0,4,0.0,7,0.0,-367.0733586283292,-515.0608431267615,14147.916399670932,-407.812479720718
