symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,_composite,_quintile,_q_rank,_sized_pnl,month
ICG,2025-01-02,3.8916399999999993,4868.944591030007,9.737929941139578,scale_lock,1,1,6.723684210526318,15510.0,2.873971421723352,86.87921372143586,1.0,0.29549902152642,-2.631578947368412,0.0,-1.1656084183196438,15.151515151515152,37.27272727272727,0.0243902439024388,290654.1,28.56218521762836,-68.43853820598007,28.461057763336928,3.982868296026101,0.3121871765723938,-0.2646804323113635,0.5647693147693055,1.1619235494508564,3.0,2.0,3333.33375,324.5963466432054,0.13568719430696136,Q2,3,324.5963466432054,2025-01
TSLQ,2025-01-02,29.8088591,-1300.9591241071291,-2.6024670194678574,stop,1,1,5.067250437828371,888112.0,1.4452510408970558,19.97292272232375,5.0,0.9880417501900888,4.036427320490367,1.0,1.9156748483066304,6.64923421740755,11.393350765782596,0.9540983606557376,11144268.45,10.754382308875885,-32.2334019306953,8.4262228196185,0.9642370917581404,0.3121871765723938,-0.2646804323113635,0.5647693147693055,1.1619235494508564,3.0,2.0,3333.33375,-86.73061911513464,0.11332961597951166,Q2,3,-86.73061911513464,2025-01
PONY,2025-01-02,15.34,0.0,0.0,no_fill,0,0,5.801825293350721,84977.0,1.3182289257789266,127.25586167873011,0.0,0.0449438202247201,-5.541069100391132,0.0,-3.363587943572492,6.8989547038327546,14.28571428571428,0.1073170731707312,0.0,0.0,0.0,0.0,0.0,0.3121871765723938,-0.2646804323113635,0.5647693147693055,1.1619235494508564,3.0,2.0,3333.33375,0.0,0.11117187877672656,Q2,3,0.0,2025-01
PDYN,2025-01-06,11.25,0.0,0.0,no_fill,0,0,5.027422303473498,418357.0,2.259526236022852,70.92346546269323,3.0,0.8547272727272723,2.1032906764168207,0.0,2.1735605994377054,6.110572259941794,25.41222114451988,0.1908396946564886,12774632.2,24.19231515645696,-26.82274247491639,21.18136493502314,0.6386938482659407,0.2196991295889545,0.0955942777600835,0.7297913675141374,1.307267393148991,0.0,6.0,3333.33375,0.0,0.3662084750499136,Q4,0,0.0,2025-01
ONDS,2025-01-06,3.0881367,-2123.739311405144,-4.247739164433456,stop,0,1,6.193442622950815,608321.0,2.797847232409417,76.77866864786543,2.0,0.8734780307040771,0.1639344262295193,1.0,1.6452672033877531,8.928571428571429,22.85714285714286,0.0625,10065817.85,22.437587898389623,-10.294117647058826,13.625823238477478,3.70784953157085,0.2196991295889545,0.0955942777600835,0.7297913675141374,1.307267393148991,0.0,6.0,3333.33375,-141.5826384581705,0.3174726794087061,Q4,0,-141.5826384581705,2025-01
DFNS,2025-01-06,24.6224464,6344.3927415232065,12.69295735552907,scale_eod,1,1,3.828711256117457,46301.0,1.6502575036050702,79.2401451346281,2.0,0.6178099701746927,-1.3458401305057026,0.0,0.7807450704630635,8.977777777777776,30.8,0.0288600288600287,12806206.2,30.43403126557888,-68.69254341164454,181.44814606128668,0.0560568827948436,0.2196991295889545,0.0955942777600835,0.7297913675141374,1.307267393148991,0.0,6.0,3333.33375,422.9595689714866,0.49150321558357596,Q5,1,422.9595689714866,2025-01
SMST,2025-01-07,4.76425,-2191.252139999997,-4.382851445663005,stop,0,1,4.077253218884128,879413.0,1.958415098978716,50.45808244133554,2.0,0.6315789473684204,0.429184549356214,1.0,0.6042332236919158,7.126436781609208,36.09195402298852,0.0636942675159233,24044255.95,17.6686483218455,-45.65597667638484,14.897888249364168,1.1739609684199857,0.1389284100229384,-0.0753226319401322,0.3460091373286659,1.2950402815366315,1.0,7.0,3333.33375,-146.0834942604343,0.3696503488631854,Q4,0,-146.0834942604343,2025-01
NVNI,2025-01-07,3.25,0.0,0.0,no_fill,0,0,4.273846153846154,27442.0,1.96209136923478,135.95813647952133,2.0,0.6328293736501069,-1.569230769230774,1.0,-0.291867745817124,9.797297297297298,13.513513513513512,0.475,651821.1428571428,24.16761145016254,-37.4458666153402,16.816910656167252,1.2478990731024375,0.1389284100229384,-0.0753226319401322,0.3460091373286659,1.2950402815366315,1.0,7.0,3333.33375,0.0,0.22423696057852763,Q3,2,0.0,2025-01
MUU,2025-01-07,23.003805,639.2503042349987,1.2788262420064829,lock,0,1,2.776563183209436,45492.0,1.3589770195200797,63.3704923965234,1.0,0.4251968503937015,-1.3117621337997407,0.0,-0.3419224106851111,8.749405611031857,11.150737042320506,0.6268656716417914,519366.15,8.351699394136167,-19.698033707865168,10.686184577243129,1.061921343930481,0.1389284100229384,-0.0753226319401322,0.3460091373286659,1.2950402815366315,1.0,7.0,3333.33375,42.61669227608577,0.15726415139675412,Q2,3,42.61669227608577,2025-01
KITT,2025-01-10,3.2898399999999994,-1218.1637741999912,-2.4363768450745154,tag_bb,1,1,5.414012738853501,641675.0,2.577873337132284,52.910664147325015,2.0,1.0,4.458598726114639,1.0,2.177481036016809,7.534246575342472,45.54794520547944,0.1503759398496239,11000529.8,22.838430553779933,-48.01324503311258,35.66214615388342,0.7483751373502029,0.3174711545026308,-0.1194783914794916,-0.6123937641011745,1.2672413975357937,4.0,10.0,3333.33375,-81.2109284313642,0.4050995689005914,Q4,0,-81.2109284313642,2025-01
AMPX,2025-01-10,3.35002,5043.700053599998,10.087592074077165,scale_eod,1,1,4.338509316770184,307181.0,1.9660449738727968,81.31286791055618,4.0,0.6256263421617766,2.1024844720496856,1.0,0.6662893177460977,6.270627062706284,23.43234323432344,0.2253521126760559,4680764.5,14.559644873187915,-23.424494649227107,10.653273095800936,0.980000809696792,0.3174711545026308,-0.1194783914794916,-0.6123937641011745,1.2672413975357937,4.0,10.0,3333.33375,336.24671227083365,0.3060446382916605,Q4,0,336.24671227083365,2025-01
GRRR,2025-01-13,13.78122,-3929.008287531431,-7.858289075381471,stop,0,1,7.875185735512632,469049.0,4.844838944046499,51.07476452060163,3.0,0.9905660377358492,2.0059435364041573,1.0,3.952930390426185,15.536480686695285,34.64206008583691,0.0212597254571586,4430643.6,20.377568828090904,-47.990525465708906,15.386765863542609,1.3775709695990894,0.1702068534310607,0.1181027146256428,-0.8131061689262565,1.3506397080078154,0.0,13.0,3333.33375,-261.93391857716443,0.17454588252041664,Q2,3,-261.93391857716443,2025-01
SERV,2025-01-14,16.368859699999998,-2029.6264037999917,-4.060024413307161,stop,0,1,3.684889434889434,737960.0,1.763282996922146,74.299153379325,2.0,0.4754125687614568,-1.687960687960704,1.0,-0.0229452345962809,10.148849797023017,19.21515561569688,0.0140845070422532,13171763.2,17.163129219677838,-33.14168377823409,14.564956742793944,1.037862797290495,0.2156352683461101,-0.0616100766703199,0.5108446997712426,1.0963599200950664,1.0,14.0,3333.33375,-135.30844383355281,0.3563952699726357,Q4,0,-135.30844383355281,2025-01
