symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,meta_score,_composite,_quintile,_q_rank,_meta_key,_sized_pnl,month,_anchor
ZEPP,2025-07-10,6.028029999999999,-199.38775999999496,-0.398803589232293,tag_bb,1,1,4.682274247491628,47863.0,1.3652534445611555,81.19921639248908,0.0,0.0,-4.180602006688964,0.0,-2.9952618382225937,7.747747747747759,16.936936936936945,0.1276595744680851,865360.85,10.954537219270614,-17.174515235457054,11.145086643314633,1.731020070991194,0.1198494072412723,-0.0592758731175912,0.0224337403454956,0.6734703194549093,3.0,10.0,3333.333333333333,-13.292517333332997,-0.2837734520435333,0.13234419141647952,Q2,3,-0.2837734520435333,-13.292517333332997,2025-07,ZEPP
KWM,2025-07-11,4.945792999999999,-1510.09828896378,-3.020376505561672,stop,0,1,4.753086419753084,80744.0,1.1932491041538535,72.85634930105611,1.0,0.0,-3.29218106995885,0.0,-3.0583804726675927,5.652173913043494,24.565217391304348,0.1415929203539816,1653890.35,20.09969725696672,-35.90504451038575,17.454288435299983,6.6027242978955645,0.1766387256318885,-0.0176638725631906,-0.4921542935668468,0.5482526084000139,4.0,11.0,3333.333333333333,-100.673219264252,-0.3385302722454071,0.1506100569568836,Q2,3,-0.3385302722454071,-100.673219264252,2025-07,KWM
BTCS,2025-07-14,4.79434,-1731.7449516557117,-3.4638101311725262,stop,0,1,4.831932773109253,748427.0,2.2738660096652064,75.35460531431359,1.0,0.3286956521739148,-2.8235294117646936,1.0,-0.4110467223039949,5.077262693156722,13.907284768211916,0.1746031746031751,10390966.2,12.453481922410155,-23.10177705977384,26.179021666963664,1.270847363549311,0.1059101047868107,-0.0625832437376616,-0.0737628684134627,0.5870746247113603,0.0,14.0,3333.333333333333,-115.4496634437141,-0.2621939480304718,0.12092649694372966,Q2,3,-0.2621939480304718,-115.4496634437141,2025-07,BTCS
BTCT,2025-07-16,3.49,0.0,0.0,no_fill,0,0,4.477611940298518,55337.0,1.320191593984626,60.82239827359943,4.0,0.8666666666666669,3.5820895522388088,1.0,1.7846856902456232,6.6878980891719735,14.012738853503182,0.0681818181818187,1250282.45,10.674163957697711,-30.06263048016701,7.612843512551877,1.897708793720971,0.1939848659740984,-0.0368731563421858,0.2571768412254513,0.6679068225501045,2.0,16.0,3333.333333333333,0.0,-0.2738375067710876,0.5619028186723415,Q5,1,-0.2738375067710876,0.0,2025-07,BTCT
UPXI,2025-07-21,8.58568,-630.4323356999956,-1.2610055347974678,tag_bb,1,1,3.162954279015241,668740.0,1.756548789362541,46.82718036519598,2.0,0.4625648628613739,-1.3481828839390413,1.0,-0.0220427295632139,14.037433155080198,29.812834224598934,0.2600896860986547,8685773.1,19.51784343979961,-23.839285714285715,20.02788769040137,3.183346108822484,0.0842928939500105,0.0540746866849086,0.1896172599509131,0.7408172212917755,0.0,21.0,3333.333333333333,-42.0288223799997,-0.1580274701118469,0.25313959342512093,Q3,2,-0.1580274701118469,-42.0288223799997,2025-07,UPXI
LIMN,2025-07-24,7.823399999999999,1099.2302706000053,2.198489147940804,lock,1,1,4.645161290322573,232496.0,2.5196888599635767,64.34329390927176,2.0,0.2777777777777772,-2.709677419354838,0.0,-0.931987953237848,19.78361669242659,14.83616692426583,0.2500260443796223,402522.4,25.45090367069136,-76.97563874034462,17.223691507283842,1.915227574912601,0.1230243149119942,0.0045383633527053,0.0614938269658293,0.5927480487727801,3.0,24.0,3333.333333333333,73.28201804000035,-0.5994066596031189,0.11880498595818788,Q2,3,-0.5994066596031189,73.28201804000035,2025-07,LIMN
VVPR,2025-08-12,6.439259999999999,-864.3991946400035,-1.7289915300826564,tag_b1,0,1,3.2710280373831773,173339.0,1.9410443756000195,98.38999971348956,2.0,0.6466666666666654,-1.1557632398753936,0.0,0.1518583575577397,8.080808080808072,18.350168350168342,0.5871559633027529,2441030.65,14.315922039995328,-25.60834298957127,11.365299645444574,2.6064879603211866,0.234223224916965,0.1723381588017833,0.3726883884765387,0.844076861170053,1.0,12.0,3333.333333333333,-57.62661297600023,-0.2216765284538269,0.19876872144288757,Q2,3,-0.2216765284538269,-57.62661297600023,2025-08,VVPR
NCNA,2025-08-21,3.37008,2368.706766719999,4.7375550082026745,scale_lock,1,1,3.267267267267268,35499.0,0.800599842688564,50.59674915749724,2.0,0.0808823529411757,-2.1021021021021107,0.0,-1.769094508372741,7.073954983922837,13.4823151125402,0.1430956355831147,129275877.8,16.211881398273174,-41.578947368421055,3078.472860456794,0.0043774910650809,0.1980260262777379,-0.0601621927453282,-0.286784410211412,0.737875434498428,3.0,21.0,3333.333333333333,157.91378444799992,-0.5610235333442688,0.28264722349199156,Q3,2,-0.5610235333442688,157.91378444799992,2025-08,NCNA
ASST,2025-08-26,5.26575,-1427.3444374553558,-2.8547861517488324,stop,1,1,6.285714285714287,318305.0,2.5300694548691904,67.00953955796642,2.0,0.622727272727272,-2.3714285714285768,1.0,0.763266990283029,9.375000000000004,26.66666666666667,0.3359374999999997,2907294.4,12.477165007037936,-7.079646017699121,8.572434705560028,6.54864020650953,0.1370289629398934,0.0638274680784791,-0.0420253085747166,0.8485265628403266,1.0,26.0,3333.333333333333,-95.15629583035704,-0.2381054311990738,0.11741794359266398,Q2,3,-0.2381054311990738,-95.15629583035704,2025-08,ASST
UPXI,2025-08-28,8.99,0.0,0.0,no_fill,0,0,4.104903078677303,385002.0,1.6886358097663816,71.2576796356282,2.0,0.5694444444444455,0.7411630558723065,0.0,0.119220460568019,6.690997566909962,13.0778588807786,0.1674418604651175,8210456.95,12.72454753681165,-3.784969829950638,8.531255466317216,1.1357317938315237,0.1900288905711709,0.0834273178117267,0.094335245812909,0.5081738572209324,3.0,28.0,3333.333333333333,0.0,-0.3483816683292389,0.32258203122301776,Q4,0,-0.3483816683292389,0.0,2025-08,UPXI
CRWG,2025-09-09,7.897421399999999,-349.29076649998973,-0.6986014447702941,tag_bb,0,1,6.16927083333333,476246.0,2.662681818911816,87.47761115629228,2.0,0.9919797382861968,2.4739583333333384,1.0,3.239588830121338,14.285714285714285,15.029761904761916,0.6534653465346532,2187656.95,16.0873758484596,-60.8762098828324,13.661774914790598,1.702517389666602,0.0955374753451683,0.0331299309664568,0.0215773006796828,0.8810368794476895,1.0,9.0,3333.333333333333,-23.286051099999312,-0.8823156356811523,0.150692132301886,Q2,3,-0.8823156356811523,-23.286051099999312,2025-09,CRWV
CWVX,2025-09-09,11.955759999999998,-199.39775999999145,-0.398803589232286,tag_bb,0,1,6.201550387596905,408152.0,2.8042354114251133,33.94643302367301,3.0,1.0,2.6701119724375584,1.0,2.9938895354186625,14.27165354330708,15.378937007874017,0.6544000000000005,7116256.6,16.400635101688938,-60.63072227873856,13.816655113509832,1.003379642043824,0.0955374753451683,0.0331299309664568,0.0215773006796828,0.8810368794476895,1.0,9.0,3333.333333333333,-13.293183999999428,-0.8834788203239441,0.14406113129069992,Q2,3,-0.8834788203239441,-13.293183999999428,2025-09,CRWV
CRWU,2025-09-09,14.575896899999998,-172.9985669999977,-0.3460294782957702,tag_bb,0,1,5.591390261115025,27505.0,1.9305420916448883,45.30114180228587,4.0,0.962514199166982,2.347212420606912,1.0,2.7361881067848404,14.18211120064464,14.82675261885576,0.6358695652173914,381181.55,16.16770224350225,-60.59510567296997,13.684158385819778,1.5651387114617694,0.0955374753451683,0.0331299309664568,0.0215773006796828,0.8810368794476895,1.0,9.0,3333.333333333333,-11.533237799999847,-1.0845566987991333,0.2661718780608212,Q3,2,-1.0845566987991333,-11.533237799999847,2025-09,CRWV
OPAD,2025-09-11,4.20257,960.2357797100126,1.9205493305287256,lock,1,1,4.116222760290577,792180.0,2.152338527463662,17.72358799097231,1.0,0.7582352941176475,0.4576271186440765,1.0,1.0633342071780607,7.272727272727267,12.987012987012983,0.2000000000000001,22620370.05,24.48606142666315,-34.96062992125984,36.55250211878658,0.2726832932602709,0.1146473447674951,0.0474028554832055,0.3020499532359076,0.5210039267199291,3.0,11.0,3333.333333333333,64.01571864733417,-0.4223610162734985,0.3403589854262587,Q4,0,-0.4223610162734985,64.01571864733417,2025-09,OPAD
ZONE,2025-09-12,4.55362,-418.7772000000031,-0.8375753795881142,tag_bb,0,1,2.941176470588233,167219.0,1.3376272767976043,44.69587959705439,4.0,1.0,2.714932126696835,1.0,1.466264435494346,11.055276381909549,12.814070351758788,0.7647058823529418,2077944.65,17.652942726842703,-43.47826086956522,15.880493352925008,1.6924445027926995,0.0517039492693063,0.0106449307319053,-0.0045618356826745,0.6271730946410605,4.0,12.0,3333.333333333333,-27.918480000000205,-0.2324064224958419,0.3526470921894189,Q4,0,-0.2324064224958419,-27.918480000000205,2025-09,ZONE
CRCA,2025-09-15,14.794249999999998,-604.4355199999923,-1.2091184074893808,tag_bb,0,1,4.391424619640386,183788.0,1.7883795930736732,19.758774593238275,2.0,0.7461417322834659,0.8907330567081605,0.0,0.985412131739264,7.190511489992592,17.93921423276501,0.0785123966942146,2175192.8,14.578198609460893,-31.56649313771888,11.214931513590434,1.646745980402289,0.0977806076041449,0.0272876114244229,0.3392099298763356,0.5526570452335635,0.0,15.0,3333.333333333333,-40.295701333332815,-0.0338141210377216,0.4555411098231574,Q5,1,-0.0338141210377216,-40.295701333332815,2025-09,CRCL
LPTH,2025-09-17,6.7999,0.0,0.0,no_fill,0,0,4.326865671641795,166662.0,1.828258206705871,46.84118159304094,1.0,0.2759572266298724,-1.641791044776124,0.0,-0.6450683436788798,10.016420361247953,20.03284072249589,0.2786885245901638,1613373.0,10.27889359526263,-3.873744619799133,8.996452951983844,1.3665085507195174,0.0878774564021647,0.037878213966455,0.0015151515151501,0.3275942439939243,2.0,17.0,3333.333333333333,0.0,0.0323881097137928,0.13554927336352618,Q2,3,0.0323881097137928,0.0,2025-09,LPTH
CRCG,2025-09-18,10.03,-249.20014999999657,-0.498404785643064,tag_bb,1,1,3.63027806385169,142105.0,1.7315225408942103,34.31242644827546,4.0,0.929078014184396,2.7291452111225416,0.0,1.068191112466816,5.543478260869582,28.3695652173913,0.1379310344827584,1343427.75,15.137161424409538,-18.471872376154487,11.498012294583772,2.588969149997088,0.1405067307256417,0.0151082506156646,0.4111168421372063,0.5907519971577638,3.0,18.0,3333.333333333333,-16.613343333333102,-0.2039814442396164,0.5353841327287139,Q5,1,-0.2039814442396164,-16.613343333333102,2025-09,CRCL
ANGX,2025-09-22,6.7201,-1871.7180000000053,-3.743619886608841,stop,0,1,3.46153846153847,92531.0,2.11653680567644,88.15057959176144,2.0,0.3333333333333333,0.7692307692307665,1.0,-0.7721081012198211,8.333333333333332,19.5,0.0683760683760684,1409257.857142857,46.34340958398278,-68.11380917341182,17.29628420239257,0.9929829327594414,0.0951374207188153,0.0679553005134297,-0.2260057254783787,0.817684926536488,0.0,22.0,3333.333333333333,-124.78120000000034,-0.2194998115301132,0.31341471433279333,Q4,0,-0.2194998115301132,-124.78120000000034,2025-09,ANGX
CRCA,2025-09-24,15.325839999999998,-1568.0433999999962,-3.136532809947115,stop,0,1,2.7595269382391585,53071.0,1.4199575506610385,60.057349001326166,3.0,1.0,0.3942181340341571,1.0,1.0914941081438172,5.255878284923926,17.28838174273858,0.0320012800512021,2978471.05,14.670880712807566,-17.372421281216074,11.555720763725883,1.0746936754681569,0.1203912716328168,-0.0564334085778781,0.196016344747509,0.7352644870480297,2.0,24.0,3333.333333333333,-104.5362266666664,-0.0973411798477172,0.6816581185867315,Q5,1,-0.0973411798477172,-104.5362266666664,2025-09,CRCL
CRCG,2025-09-24,9.71907,-1688.621908800002,-3.377588596439787,stop,0,1,2.990712074303402,31470.0,1.073464215768986,57.64187047019773,2.0,0.8298826777087687,-0.5087719298245489,1.0,1.1876911596576958,6.1336254107338295,17.196056955093102,0.0318471337579622,1662999.95,14.608235709241848,-16.607141320343903,11.663327158669787,1.1051467560176416,0.1203912716328168,-0.0564334085778781,0.196016344747509,0.7352644870480297,2.0,24.0,3333.333333333333,-112.57479392000012,-0.4154905676841736,0.6315119139783798,Q5,1,-0.4154905676841736,-112.57479392000012,2025-09,CRCL
ZURA,2025-09-30,3.3699797,13020.799611260198,26.04315200420629,scale_eod,1,1,7.173166926677074,183688.0,2.560349375276143,73.0289398594042,2.0,0.5654632448890812,1.7160686427457008,0.0,1.807225312153988,7.190635451505012,32.77591973244148,0.2346938775510207,1625416.3,9.171054504296528,-14.3048128342246,7.666680785701679,15.657046136426713,0.123695166837635,-0.0708984492849685,-0.1130062680810029,0.6512175484531886,1.0,30.0,3333.333333333333,868.0533074173463,-0.404896080493927,0.11916005223971633,Q2,3,-0.404896080493927,868.0533074173463,2025-09,ZURA
RZLV,2025-10-02,5.58671,-88.52708760000021,-0.1770702255889427,tag_bb,1,1,3.703703703703707,2448019.0,1.8615481264120253,35.286039534876906,3.0,0.958999999999998,2.9962962962962867,1.0,1.47586418695874,6.719367588932822,25.494071146245066,0.0930232558139528,28861319.35,13.30258180985865,-36.09467455621301,8.757258876801087,3.266352305546974,0.1081331006607339,-0.0365415305681096,0.2991996409604308,0.7386119109487471,3.0,2.0,3333.333333333333,-5.901805840000014,-0.7628549337387085,0.40501481988527555,Q4,0,-0.7628549337387085,-5.901805840000014,2025-10,RZLV
CRCA,2025-10-02,15.1453,8388.850672100001,16.77950168405369,scale_eod,1,1,2.9993183367416463,303317.0,1.2317866174668295,112.79934691163145,4.0,0.84090909090909,2.4539877300613457,0.0,1.4143887276923086,5.997109826589596,15.137283236994213,0.1599045346062049,3351325.9,14.684447587603122,-20.35830618892509,11.253804052615584,1.047968507031799,0.1081331006607339,-0.0365415305681096,0.2991996409604308,0.7386119109487471,3.0,2.0,3333.333333333333,559.2567114733334,-0.8238194584846497,0.5456025112460903,Q5,1,-0.8238194584846497,559.2567114733334,2025-10,CRCL
BTQ,2025-10-03,6.97085,-218.01015280000013,-0.4360644684651085,tag_bb,0,1,2.919708029197083,154459.0,1.3264483129077622,58.39070787785209,3.0,0.9239999999999996,1.2379562043795684,1.0,1.234990436355076,7.198748043818466,11.267605633802813,0.3611111111111109,5680126.4,17.05230871027789,-6.035665294924559,9.848138431434023,0.6558255464174177,0.1268675651875435,0.0986134121404826,0.1150593227936974,0.7553703214630986,4.0,3.0,3333.333333333333,-14.534010186666674,-0.8323150873184204,0.48319830647828876,Q5,1,-0.8323150873184204,-14.534010186666674,2025-10,BTQ
AMDL,2025-10-07,18.05,0.0,0.0,no_fill,0,0,3.676048248133261,3943816.0,2.240627104367144,46.79092085641536,2.0,0.7187500000000007,2.642159678345783,0.0,0.4641082539939276,10.891719745222936,19.36305732484077,0.0230263157894731,36729976.35,7.016672968992761,-6.748794858061068,10.885340341999662,2.8994899693149407,0.1174633856218814,0.0579882536614526,0.1384732210657896,0.5650456703448801,1.0,7.0,3333.333333333333,0.0,-0.7975857853889465,0.1709709272766721,Q2,3,-0.7975857853889465,0.0,2025-10,AMD
ORBS,2025-10-10,11.01,0.0,0.0,no_fill,0,0,3.725579282144481,635283.0,1.831183342466759,37.41279380582881,2.0,0.7317073170731722,-0.954111767378468,0.0,0.4775470093150384,30.390995260663523,33.649289099526065,0.1584507042253518,4939723.65,18.1563261723854,-42.949714878175214,12.58394563554918,2.2314908243905505,0.1353884607373416,0.0520724848989827,0.1445258954645729,0.6874094913850299,4.0,10.0,3333.333333333333,0.0,-0.8503947854042053,0.40420846208845546,Q4,0,-0.8503947854042053,0.0,2025-10,ORBS
AREC,2025-10-16,5.4,0.0,0.0,no_fill,0,0,4.725897920604915,687032.0,2.030452844816549,74.39640034504535,3.0,0.3539999999999992,-0.97353497164461,1.0,0.2206095894520899,5.588822355289427,31.63672654690619,0.2776025236593057,10337445.5,14.189529609377486,-25.59774964838256,13.486301360617713,3.291287581637069,0.1469661977745145,0.026993791427964,0.2480568877129291,1.4730835855870217,3.0,16.0,3333.333333333333,0.0,0.2309648841619491,0.11680909113981124,Q2,3,0.2309648841619491,0.0,2025-10,AREC
AREC,2025-10-20,4.34,0.0,0.0,no_fill,0,0,4.393063583815017,701817.0,2.1760977468886464,91.71862457562676,2.0,0.4736842105263162,-1.9653179190751435,0.0,0.1221849560565693,8.125000000000004,11.83749999999999,0.2745512143611404,11491749.1,15.294709684566538,-39.17018284106892,14.069164976678016,1.0160763951938352,0.2307807582796289,0.1873220440581447,0.4410060356116232,1.533617026798991,0.0,20.0,3333.333333333333,0.0,0.0269414223730564,0.17744407997792494,Q2,3,0.0269414223730564,0.0,2025-10,AREC
KOD,2025-10-24,19.77916,-1111.2839104825068,-2.2233710217507565,stop,0,1,5.90386624869383,90377.0,2.382141081513812,94.90826585641908,2.0,0.7964601769911499,1.8286311389759555,1.0,1.88357079871263,11.864406779661024,15.721800116890716,0.3197026022304829,986371.0,11.083460248125988,-0.5714285714285685,9.760928853408684,0.8672142631930582,0.1744375129349944,0.0533217041657971,0.6996546385613978,0.827319133385449,4.0,24.0,3333.333333333333,-74.08559403216711,0.0727464705705642,0.23994969349880485,Q3,2,0.0727464705705642,-74.08559403216711,2025-10,KOD
NEUP,2025-10-28,4.87458,503.3255549400066,1.0066799601196543,lock,1,1,2.2689075630252216,20780.0,1.2640024272121613,75.98697046830522,3.0,0.6907407407407393,1.3991596638655508,1.0,0.544209351911642,5.077262693156722,32.67108167770418,0.0,4603374.6,15.849817443103351,-77.75742509485804,23.26747982970913,0.5465959689658973,0.0822332513426658,-0.0392973059513725,0.2641410308796838,0.5490484600483962,1.0,28.0,3333.333333333333,33.55503699600044,-0.4615426361560821,0.6373323057880845,Q5,1,-0.4615426361560821,33.55503699600044,2025-10,NEUP
MSTU,2025-10-31,3.02906,-1604.2502559599975,-3.2086503969642584,stop,0,1,4.635761589403978,3118974.0,2.0832753952876577,47.6749833337906,3.0,0.7221428571428579,-1.2880794701986733,1.0,1.3337197883816925,11.029411764705875,14.705882352941172,0.05,67734737.8,9.91364920542597,-48.90016920473773,7.179303963375154,1.4314046846432171,0.159114796216284,-0.1284596519911239,0.7663680626038749,0.8284914950088297,4.0,31.0,3333.333333333333,-106.95001706399982,0.2065052688121795,0.2274625706479231,Q3,2,0.2065052688121795,-106.95001706399982,2025-10,MSTR
AXTI,2025-11-03,9.27775,-1018.1921651446452,-2.036474148981632,stop,0,1,9.14454277286136,555016.0,2.667525897723939,105.44044885935632,3.0,0.6833548387096775,6.248967551622423,0.0,1.1909596045152686,6.603773584905653,24.40251572327044,0.0257731958762885,2778232.15,10.879936792919912,-13.871951219512196,8.49544760153563,3.840391451808662,0.1779307528512548,-0.1400110842108221,0.5292789490660665,0.9161990937076744,0.0,3.0,3333.333333333333,-67.87947767630968,-0.17254638671875,0.16041491202417277,Q2,3,-0.17254638671875,-67.87947767630968,2025-11,AXTI
VVPR,2025-11-03,3.37,0.0,0.0,no_fill,0,0,3.9039039039039007,87569.0,1.3744447752466928,79.00336103340531,1.0,0.1538461538461507,-2.1021021021021107,0.0,-1.3917652935516631,12.881355932203387,62.81016949152543,0.1079389065788764,553090.35,10.787339755313331,-40.9752379601893,8.691270659664049,3.927703674453912,0.1779307528512548,-0.1400110842108221,0.5292789490660665,0.9161990937076744,0.0,3.0,3333.333333333333,0.0,-0.3220064043998718,0.24950186507964472,Q3,2,-0.3220064043998718,0.0,2025-11,VVPR
DGNX,2025-11-03,24.072,-1464.3354599732152,-2.928814783328588,stop,0,1,3.113160100586752,112188.0,2.0315362948475126,141.8828752989342,2.0,0.56246634356489,-0.7753562447611011,0.0,0.311253292535633,14.217328865485872,12.446146481570118,0.611538461538462,1135194.4,17.58733618200589,-40.13223099022695,13.17232479219282,1.1744904661263305,0.1779307528512548,-0.1400110842108221,0.5292789490660665,0.9161990937076744,0.0,3.0,3333.333333333333,-97.62236399821434,-0.5211448073387146,0.1610396087171857,Q2,3,-0.5211448073387146,-97.62236399821434,2025-11,DGNX
BW,2025-11-06,5.185509999999999,-1124.0754069771372,-2.248209833059528,stop,0,1,6.666666666666663,605802.0,3.092210105656897,88.37114383644924,3.0,0.8588235294117645,0.4313725490196126,1.0,2.23375264099954,6.2499999999999964,16.874999999999993,0.0740740740740736,3253465.15,10.574932799585232,-8.10810810810811,8.924405505036791,8.980266470658215,0.155217526276103,0.0828713764098958,-0.1638182945187304,0.8805478815482086,3.0,6.0,3333.333333333333,-74.93836046514247,-0.3743999302387237,0.2577607576988499,Q3,2,-0.3743999302387237,-74.93836046514247,2025-11,BW
CRWG,2025-11-12,5.466349999999999,-473.4884199999948,-0.947067055713583,tag_bb,0,1,3.8602941176470575,517218.0,1.879456345528716,31.64037397954187,2.0,0.7619047619047628,-0.7352941176470594,0.0,1.1154780334101329,7.722772277227734,27.52475247524752,0.0359712230215826,4153025.9,13.435430521456803,-65.6782334384858,10.562922679773711,3.6090244464885233,0.1365342211708443,-0.0846950248974061,0.2620790629575349,1.0765456215938356,2.0,12.0,3333.333333333333,-31.565894666666317,-0.2528823018074035,0.4934230610086781,Q5,1,-0.2528823018074035,-31.565894666666317,2025-11,CRWV
CWVX,2025-11-12,8.344959999999999,-618.3311099999935,-1.236794424419038,tag_bb,0,1,3.857745629897532,493688.0,2.0158314913841084,32.48625963769699,3.0,0.7187500000000007,-0.7836045810729294,1.0,1.052483515302211,7.727272727272724,27.792207792207783,0.042056074766355,7089971.6,13.541136245022956,-65.53787095085563,10.58246314163697,2.7776029455463545,0.1365342211708443,-0.0846950248974061,0.2620790629575349,1.0765456215938356,2.0,12.0,3333.333333333333,-41.22207399999956,-0.3118807673454284,0.4605532998736526,Q5,1,-0.3118807673454284,-41.22207399999956,2025-11,CRWV
DGNX,2025-11-17,12.035999999999998,4865.184354000009,9.730846687189294,scale_eod,1,1,3.092783505154634,101030.0,1.738583657332477,86.84434261826735,2.0,0.5555555555555545,1.718213058419238,0.0,-0.1900858572490493,10.541310541310551,26.59069325735993,0.0642857142857141,871494.85,15.132239891582364,-52.48979591836734,11.564023779551077,1.7651934489343224,0.3314917127071863,0.215021651485731,-0.3318798089086519,1.3236019825297742,0.0,17.0,3333.333333333333,324.3456236000006,-0.2515144944190979,0.4496532170279213,Q5,1,-0.2515144944190979,324.3456236000006,2025-11,DGNX
CRCA,2025-11-20,3.6,0.0,0.0,no_fill,0,0,4.027777777777778,398521.0,1.540523652703828,34.062950522026725,2.0,0.1034482758620698,-3.611111111111108,0.0,-1.3957788024415207,5.882352941176476,29.702941176470603,0.2177443311218931,7651917.4,14.563116458701336,-78.45601436265709,10.953064090951775,2.1080321645918447,0.0,0.0,1.5513936887855926,1.477851981162809,3.0,20.0,3333.333333333333,0.0,-0.0852158516645431,0.162401570968804,Q2,3,-0.0852158516645431,0.0,2025-11,CRCL
BMNU,2025-11-24,6.002955,-2862.0109799999964,-5.724180840935832,stop,0,1,5.614035087719303,648549.0,1.7181224741711143,20.19815998685503,3.0,0.8284375000000003,4.036842105263161,0.0,1.036959015869785,8.365019011406853,19.00760456273764,0.6501300260052008,15556268.5,17.52019647405316,-79.01317751538114,11.978522977758006,2.070388473945407,0.0,0.0,0.555361667905874,2.334445398042689,0.0,24.0,3333.333333333333,-190.80073199999973,-0.1160639822483062,0.18995374542893959,Q2,3,-0.1160639822483062,-190.80073199999973,2025-11,BMNR
CIFR,2025-11-24,15.69695,-644.8351000000009,-1.289804707283901,tag_bb,1,1,5.541903171953257,1971308.0,1.811975339295496,20.45615061949401,4.0,0.8433546210386784,3.639398998330551,1.0,2.103188928844837,5.8303886925795005,13.28621908127209,0.5638297872340425,52488933.9,12.244525664298466,-41.3205329153605,7.410736555074268,1.0740016382767492,0.0,0.0,0.555361667905874,2.334445398042689,0.0,24.0,3333.333333333333,-42.989006666666725,-0.1320907175540924,0.11150531328801296,Q2,3,-0.1320907175540924,-42.989006666666725,2025-11,CIFR
BMNG,2025-11-24,3.93176,-2867.0765200000005,-5.734581968380573,stop,0,1,5.660377358490566,52867.0,1.5322574423704634,13.569027748518488,3.0,0.7928571428571435,4.487870619946095,0.0,0.7724373207286201,6.627579467724318,18.210036213140192,0.7013888888888888,523365.55,16.660045214573465,-78.61671469740634,12.375854439189444,2.618909479234925,0.0,0.0,0.555361667905874,2.334445398042689,0.0,24.0,3333.333333333333,-191.13843466666668,-0.3037754595279693,0.2080016203801734,Q3,2,-0.3037754595279693,-191.13843466666668,2025-11,BMNR
BMNU,2025-11-26,6.950789999999999,-2067.699779999989,-4.135645013012888,stop,0,1,3.7790697674418574,611169.0,1.32401760750408,45.89671718233453,1.0,0.0961538461538476,-2.688953488372088,0.0,-1.5506095880246342,8.34645669291339,17.4015748031496,0.1402714932126691,17842042.6,18.99501650278123,-72.30273752012883,16.047798564465594,1.719531820868985,0.1697166469893876,0.1010920897284453,0.3866552102159956,1.694373008441164,2.0,26.0,3333.333333333333,-137.84665199999924,-0.4877785146236419,0.2044908773831384,Q3,2,-0.4877785146236419,-137.84665199999924,2025-11,BMNR
CRWU,2025-11-26,6.7201,-2429.1600000000017,-4.858558652401009,stop,0,1,4.629629629629626,53148.0,2.2240971687139184,26.643405206040672,4.0,0.8666666666666665,2.777777777777773,1.0,1.69664941694252,9.459459459459469,18.07432432432433,0.850467289719626,798649.35,16.70307402132639,-74.26017874875869,9.372530993331903,1.2536928753526189,0.1697166469893876,0.1010920897284453,0.3866552102159956,1.694373008441164,2.0,26.0,3333.333333333333,-161.9440000000001,-0.6794024109840393,0.14069649984485744,Q2,3,-0.6794024109840393,-161.9440000000001,2025-11,CRWV
BMNG,2025-11-26,4.563649999999999,-1842.2503043999948,-3.684548552145751,stop,0,1,3.30616740088106,38968.0,0.8700083204333613,60.62128668877016,0.0,0.0006662225183254,-3.0837004405286272,0.0,-1.8306423548729505,9.397590361445776,16.867469879518072,0.1000000000000003,712626.55,18.33773310449948,-71.41057934508815,16.13996243905685,2.623713640756157,0.1697166469893876,0.1010920897284453,0.3866552102159956,1.694373008441164,2.0,26.0,3333.333333333333,-122.81668695999963,-0.997795581817627,0.2797414384333761,Q3,2,-0.997795581817627,-122.81668695999963,2025-11,BMNR
BMNU,2025-11-28,8.57565,-2237.845500000004,-4.47604554756783,stop,0,1,4.181600955794521,1188498.0,1.8099872321801065,29.31367558074852,3.0,0.8,1.314217443249716,0.0,1.360301820624837,11.303191489361698,17.68617021276596,0.7669172932330823,19298014.45,19.264042916573683,-61.03351955307264,16.45745068789663,1.869149496879976,0.1116251744143503,0.0940001468752274,0.1736111111111205,1.245667988268423,4.0,28.0,3333.333333333333,-149.18970000000027,-0.3009188175201416,0.1154407732506844,Q2,3,-0.3009188175201416,-149.18970000000027,2025-11,BMNR
RIOX,2025-11-28,19.0769597,793.9925465859995,1.5885685930342446,lock,1,1,3.502987506789787,40860.0,1.5841893504272182,64.59349365587819,2.0,0.5217863234610033,1.6376969038566038,0.0,0.4992056067784632,7.786885245901651,12.73419203747072,0.7471264367816087,603770.15,17.184703785469253,-53.53356890459363,9.851886881215895,0.974238292502536,0.1116251744143503,0.0940001468752274,0.1736111111111205,1.245667988268423,4.0,28.0,3333.333333333333,52.932836439066634,-0.5169215202331543,0.12350846452171896,Q2,3,-0.5169215202331543,52.932836439066634,2025-11,RIOT
