month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,6,1,2,16.666666666666664,7,333.9618,-216.23351780190546,-22.191717801905583,-22.191717801905583,-216.23351780190546
2025-02,8,1,4,12.5,9,338.83292800000083,-161.37595614000006,-111.56689662952249,-133.75861443142807,-337.1878246295238
2025-03,4,3,0,75.0,5,313.9278917600003,0.0,574.9998682959204,441.24125386449225,0.0
2025-04,3,1,1,33.33333333333333,4,190.92000000000004,-199.72600000000023,-8.806000000000182,432.4352538644921,0.0
2025-05,8,3,3,37.5,9,711.9510886666674,-210.1269065571427,1036.0786841031245,1468.5139379676166,-210.12690655714277
2025-06,8,3,3,37.5,15,293.25799999999947,-160.178113333333,498.2858897809532,1966.79982774857,-160.178113333333
2025-07,9,2,4,22.22222222222222,9,102.40266666666696,-115.4496634437141,-90.41021604129912,1876.389611707271,-273.7655493746329
2025-08,4,1,2,25.0,4,176.60117333333318,-165.6319999999997,-77.6508266666663,1798.7387850406046,-88.61999999999979
2025-09,9,4,4,44.44444444444444,18,872.2466533333338,-128.9599999999999,1609.0353600606672,3407.7741451012716,-128.9599999999999
2025-10,8,2,4,25.0,14,1701.4856799999993,-87.06962159999998,2172.955721546666,5580.729866647938,-113.67067685333336
2025-11,8,3,5,37.5,17,945.7973333333335,-414.23468696,510.9594834266695,6091.689350074608,-755.822786959999
2025-12,11,3,5,27.27272727272727,17,917.5919999999999,-243.730413333333,867.9261800000015,6959.6155300746095,-448.2947399999989
2026-01,8,3,4,37.5,13,1246.9010399999997,-257.37609794630316,764.5171708372203,7724.1327009118295,-274.2523553071426
2026-02,10,2,4,20.0,14,503.98,-340.72971433333294,38.925385368395666,7763.058086280225,-441.3060189095331
2026-03,10,5,2,50.0,15,1883.048340673333,-63.59333333333359,2619.8378227606654,10382.89590904089,-63.59333333333359
2026-04,14,3,7,21.428571428571427,17,497.91561277333363,-199.12533333333306,141.05091872714388,10523.946827768033,-278.58202737952325
2026-05,5,1,2,20.0,6,351.400666666667,-128.17999999999992,172.45914400000066,10696.405971768034,-128.17999999999992
2026-06,11,1,3,9.090909090909092,16,292.38120000000015,-239.36570079999998,-26.829167466666714,10669.576804301367,-239.36570079999998
2026-07,12,5,6,41.66666666666667,20,906.3480869333333,-275.5759999999999,748.5516336000004,11418.128437901367,-476.6693333333332
2026-08,12,2,5,16.666666666666664,17,702.2537599999998,-121.16225066666613,410.42914000000013,11828.557577901367,-216.6023693333338
2026-09,4,0,3,0.0,4,0.0,-107.24834999999975,-146.4976833333331,11682.059894568034,-39.249333333333354
