month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,6,1,2,16.666666666666664,7,333.9618,-216.23351780190546,-22.191717801905583,-22.191717801905583,-216.23351780190546
2025-02,8,1,4,12.5,9,338.83292800000083,-161.37595614000006,-111.56689662952249,-133.75861443142807,-337.1878246295238
2025-03,4,3,0,75.0,5,313.9278917600003,0.0,574.9998682959204,441.24125386449225,0.0
2025-04,1,1,0,100.0,1,189.7759999999998,189.7759999999998,189.7759999999998,631.0172538644921,0.0
2025-05,2,2,0,100.0,2,573.8077800000003,328.2965019935992,902.1042819935994,1533.1215358580916,0.0
2025-06,4,0,3,0.0,6,0.0,-143.99200000000044,-233.49800000000013,1299.6235358580916,-176.89600000000038
2025-07,4,1,1,25.0,4,102.40266666666696,-100.673219264252,1.7294474024149622,1301.3529832605066,-100.673219264252
2025-08,3,1,1,33.33333333333333,3,176.60117333333318,-88.61999999999979,87.98117333333339,1389.33415659384,-88.61999999999979
2025-09,7,1,6,14.285714285714285,13,55.519333333332845,-147.03538349599972,-363.92862129599916,1025.4055352978407,-391.10938349599917
2025-10,5,2,1,40.0,9,1701.4856799999993,-87.06962159999998,2286.6263983999993,3312.03193369784,-87.06962160000012
2025-11,7,2,4,28.57142857142857,9,452.0639999999995,-161.9440000000001,372.8636236000009,3684.895557297841,-205.4613333333324
2025-12,7,2,4,28.57142857142857,11,575.5900000000001,-197.0546666666665,166.0352600000015,3850.9308172978426,-298.80273999999895
2026-01,5,2,2,40.0,7,1246.9010399999997,-257.37609794630316,868.2715261443627,4719.202343442205,-257.37609794630316
2026-02,8,2,2,25.0,10,674.4253333333339,-322.15666666666675,435.4240000000006,5154.626343442206,-322.15666666666675
2026-03,5,4,1,80.0,6,1883.048340673333,-42.000000000000036,2564.097674006666,7718.7240174488725,-42.0
2026-04,10,2,4,20.0,10,497.91561277333363,-102.95999999999984,307.6076127733333,8026.331630222206,-270.61266666666677
2026-05,3,1,2,33.33333333333333,3,351.400666666667,-128.17999999999992,172.45914400000066,8198.790774222207,-50.76152266666642
2026-06,11,1,3,9.090909090909092,16,292.38120000000015,-239.36570079999998,-26.829167466666714,8171.96160675554,-239.36570079999998
2026-07,12,5,6,41.66666666666667,20,906.3480869333333,-275.5759999999999,748.5516336000004,8920.51324035554,-476.6693333333332
2026-08,12,2,5,16.666666666666664,17,702.2537599999998,-121.16225066666613,410.42914000000013,9330.94238035554,-216.6023693333338
2026-09,4,0,3,0.0,4,0.0,-107.24834999999975,-146.4976833333331,9184.444697022207,-39.249333333333354
