day,symbol,entry_m,break_m,exit_m,exit_price,why,split,half,wk,entry,stop,R,price,spread_mean_raw,net_R,cost_R,band_net_R,date,pnl_R
2026-01-05,OKLL,573,572,579,23.66,target,VAL,,2026-01-05,21.8,20.87,0.9299999999999997,21.8,0.0818661971830984,1.9021954868998943,0.09780451310010584,1.869268817204301,2026-01-05,1.9021954868998943
2026-01-05,OKLO,573,572,592,86.4,target,VAL,,2026-01-05,82.4,80.4,2.0,82.4,0.1108957952468017,1.9276721023765993,0.07232789762340085,1.707904,2026-01-05,1.9276721023765993
2026-01-05,QBTX,583,582,867,46.58970000000001,target,VAL,,2026-01-05,40.1499,36.93,3.2199000000000026,40.1499,0.1472660699755905,1.9488760551645734,0.05112394483542668,1.9372534985558558,2026-01-05,1.9488760551645734
2026-01-05,QXO,604,603,696,23.420000000000005,target,VAL,,2026-01-05,21.76,20.93,0.8300000000000018,21.76,0.0226030053320407,1.961880716467421,0.038119283532579075,1.8703508433734943,2026-01-05,1.961880716467421
2026-01-05,RGTI,578,577,594,24.764999999999993,target,VAL,,2026-01-05,23.955,23.55,0.4049999999999976,23.955,0.0126153195090985,1.944791803681238,0.05520819631876206,1.7038592592592576,2026-01-05,1.944791803681238
2026-01-05,UPST,572,571,596,48.0907,target,VAL,,2026-01-05,46.69,45.98965,0.7003500000000003,46.69,0.0808542713567844,1.8574849555839448,0.14251504441605534,1.6289333333333333,2026-01-05,1.8574849555839448
2026-01-05,ZETA,574,573,582,21.1871,target,VAL,,2026-01-05,20.57,20.26145,0.3085500000000003,20.57,0.0207660455486545,1.905631289746704,0.09436871025329596,1.6289333333333338,2026-01-05,1.905631289746704
2026-01-05,GDXU,580,579,601,278.14,target,VAL,,2026-01-05,262.5,254.68,7.819999999999993,262.5,1.4308071367884398,1.8032052254746238,0.1967947745253761,1.7733531969309462,2026-01-05,1.8032052254746238
2026-01-05,SILJ,583,582,603,29.579999999999995,target,VAL,,2026-01-05,28.56,28.05,0.509999999999998,28.56,0.0100395901257568,1.9575145291651825,0.04248547083481742,1.719599999999999,2026-01-05,1.9575145291651825
2026-01-06,ASTX,573,572,955,70.695,eod,VAL,,2026-01-05,65.4032,61.39,4.013199999999998,65.4032,0.1889098532494758,1.2647439715814117,0.05385465295760887,1.202952004385527,2026-01-06,1.2647439715814117
2026-01-06,ASTS,573,572,955,97.1,eod,VAL,,2026-01-05,92.96,90.19,2.769999999999996,92.96,0.1231594202898557,1.4364002092816428,0.058184628263485895,1.2566841877256338,2026-01-06,1.4364002092816428
2026-01-06,FIGR,575,574,928,56.7104,target,VAL,,2026-01-05,53.6368,52.1,1.5367999999999995,53.6368,0.0764171122994652,1.9359145286963397,0.06408547130366035,1.764363123373243,2026-01-06,1.9359145286963397
2026-01-06,HL,575,574,622,21.265000000000004,target,VAL,,2026-01-05,20.355,19.9,0.45500000000000185,20.355,0.0205518763796906,1.9365365354292516,0.0634634645707483,1.7759186813186822,2026-01-06,1.9365365354292516
2026-01-06,LRCX,572,571,596,205.24295,target,VAL,,2026-01-05,199.265,196.27602499999998,2.9889750000000106,199.265,0.1608840864440076,1.9191074945611768,0.08089250543882326,1.5276000000000018,2026-01-06,1.9191074945611768
2026-01-06,MCHP,572,571,670,73.76674600000001,target,VAL,,2026-01-05,71.6182,70.543927,1.0742730000000051,71.6182,0.0318750000000001,1.9432621045116094,0.056737895488390575,1.5276000000000023,2026-01-06,1.9432621045116094
2026-01-06,MUU,572,571,922,141.7298,target,VAL,,2026-01-05,129.81,123.8501,5.959900000000005,129.81,0.3112482566248277,1.938664035197767,0.06133596480223282,1.845393587140724,2026-01-06,1.938664035197767
2026-01-06,RKLX,573,572,575,47.73,stop,VAL,,2026-01-05,49.76,47.73,2.030000000000001,49.76,0.1496543504171626,-1.0833262809936761,0.08332628099367612,-1.1360884729064038,2026-01-06,-1.0833262809936761
2026-01-06,SKYT,614,613,677,28.010000000000005,target,VAL,,2026-01-05,26.67,26.0,0.6700000000000017,26.67,0.0917924528301889,1.8466739509997185,0.15332604900028157,1.8033565671641796,2026-01-06,1.8466739509997185
2026-01-06,SOXL,572,571,596,53.323100000000004,target,VAL,,2026-01-05,51.77,50.99345,0.7765500000000003,51.77,0.0108512497815069,1.9589596680426156,0.04104033195738444,1.5276,2026-01-06,1.9589596680426156
2026-01-07,AXTI,579,578,955,24.43,eod,VAL,,2026-01-05,22.76,20.75,2.0100000000000016,22.76,0.0592622950819672,0.7966665198597163,0.03417925128456077,0.7740626865671627,2026-01-07,0.7966665198597163
2026-01-07,CRDO,672,671,697,136.866503,target,VAL,,2026-01-05,132.8801,130.8868985,1.9932014999999978,132.8801,0.1756869009584654,1.8847902625206405,0.11520973747935953,1.770933333333333,2026-01-07,1.8847902625206405
2026-01-07,CWVX,628,627,706,26.560000000000006,target,VAL,,2026-01-05,25.44,24.88,0.5600000000000023,25.44,0.0685847299813779,1.8589558393189687,0.1410441606810314,1.7756371428571438,2026-01-07,1.8589558393189687
2026-01-07,INTC,572,571,593,42.2122,target,VAL,,2026-01-05,40.8174,40.12,0.6974000000000018,40.8174,0.013579989577905,1.9567165047635433,0.04328349523645673,1.6741845368511623,2026-01-07,1.9567165047635433
