day,symbol,entry_m,break_m,exit_m,exit_price,why,split,half,wk,entry,stop,R,price,spread_mean_raw,net_R,cost_R,band_net_R,date,pnl_R
2025-01-10,SMCX,596,595,955,43.96,eod,TRAIN,H1,2025-01-06,45.2,42.4301,2.7699,45.2,0.1394015861571737,-0.5044346677342777,0.05676507677431449,-0.5291714502328612,2025-01-10,-0.5044346677342777
2025-01-10,SMCI,596,595,914,32.21,stop,TRAIN,H1,2025-01-06,33.22,32.21,1.009999999999998,33.22,0.0167262306136209,-1.0295170600134862,0.0295170600134861,-1.1642554455445548,2025-01-10,-1.0295170600134862
2025-01-10,UVXY,601,600,824,22.15,stop,TRAIN,H1,2025-01-06,23.0763,22.15,0.9263000000000012,23.0763,0.0129757343550447,-1.0237730695833365,0.023773069583336574,-1.1226178333153405,2025-01-10,-1.0237730695833365
2025-01-13,AVGX,572,571,955,30.33,eod,TRAIN,H1,2025-01-13,30.3,28.95,1.3500000000000014,30.3,0.0844099913867354,-0.049285919545731666,0.07150814176795207,-0.10257333333333503,2025-01-13,-0.049285919545731666
2025-01-13,DJT,584,583,602,37.669999999999995,target,TRAIN,H1,2025-01-13,35.73,34.76,0.9699999999999989,35.73,0.0505809128630702,1.9327207083885873,0.06727929161141266,1.815424742268041,2025-01-13,1.9327207083885873
2025-01-13,HIMS,583,582,955,25.66,eod,TRAIN,H1,2025-01-13,25.415,24.21,1.2049999999999983,25.415,0.0589138576779023,0.145951155454024,0.057368346620665894,0.09782240663900511,2025-01-13,0.145951155454024
2025-01-13,NBIS,573,572,610,31.71,stop,TRAIN,H1,2025-01-13,33.115,31.71,1.4050000000000011,33.115,0.0367808219178078,-1.0354062789450589,0.035406278945058905,-1.1308458362989322,2025-01-13,-1.0354062789450589
2025-01-13,U,572,571,955,21.75,eod,TRAIN,H1,2025-01-13,20.95,20.424,0.5259999999999998,20.95,0.0209625668449201,1.4648240174050968,0.05608853012342226,1.2991596958174922,2025-01-13,1.4648240174050968
2025-01-15,CONL,573,572,577,39.31,stop,TRAIN,H1,2025-01-13,40.21,39.31,0.8999999999999986,40.21,0.0520302375809942,-1.0754824862011048,0.07548248620110479,-1.2482084444444448,2025-01-15,-1.0754824862011048
2025-01-15,IONQ,572,571,594,36.16,target,TRAIN,H1,2025-01-13,33.66,32.41,1.25,33.66,0.037381116471399,1.9589239068228808,0.0410760931771192,1.84988032,2025-01-15,1.9589239068228808
2025-01-15,OKLO,572,571,955,24.26,eod,TRAIN,H1,2025-01-13,24.74,23.81,0.9299999999999997,24.74,0.0533159268929502,-0.583995620314997,0.06786658805693571,-0.6639337634408571,2025-01-15,-0.583995620314997
