day,symbol,entry_m,break_m,exit_m,exit_price,why,split,half,wk,entry,stop,R,price,spread_mean_raw,net_R,cost_R,band_net_R,date,pnl_R
2026-01-08,IONX,581,580,602,25.5,stop,VAL,,2026-01-05,26.4,25.5,0.8999999999999986,26.4,0.063872832369942,-1.0825031470777136,0.08250314707771346,-1.146466666666667,2026-01-08,-1.0825031470777136
2026-01-08,IREN,580,579,955,45.45,eod,VAL,,2026-01-05,44.22,42.55,1.6700000000000017,44.22,0.0220343615775093,0.7125937954625708,0.023933150645215125,0.6039844311377263,2026-01-08,0.7125937954625708
2026-01-08,PLTZ,583,582,955,24.52,eod,VAL,,2026-01-05,23.38,22.31,1.0700000000000003,23.38,0.0187790288529203,1.0389167954645608,0.026503765283103078,0.9559551401869163,2026-01-08,1.0389167954645608
2026-01-08,STZ,573,572,576,145.3,stop,VAL,,2026-01-05,145.3,143.12050000000002,2.1794999999999902,145.3,0.2040983606557403,-0.12031124599942256,0.12031124599942256,-0.4720000000000022,2026-01-08,-0.12031124599942256
2026-01-09,APLD,579,578,955,37.49,eod,VAL,,2026-01-05,33.3901,31.82,1.5700999999999965,33.3901,0.0167102699693849,2.591563409993395,0.01967154319430926,2.5043815807910415,2026-01-09,2.591563409993395
2026-01-09,ASTS,577,576,589,93.29,stop,VAL,,2026-01-05,93.29,90.15,3.1400000000000006,93.29,0.1206718597857832,-0.05031460502731948,0.05031460502731948,-0.20024668789808914,2026-01-09,-0.05031460502731948
2026-01-09,ASTX,577,576,955,69.31,eod,VAL,,2026-01-05,63.83,59.68,4.149999999999999,63.83,0.3304975812024867,1.2344275707945829,0.08605435691626188,1.216551759036146,2026-01-09,1.2344275707945829
2026-01-09,BE,578,577,955,136.345,eod,VAL,,2026-01-05,126.135,121.4621,4.6728999999999985,126.135,0.2761240310077487,2.1146140445959145,0.07032464444087158,2.00256973185816,2026-01-09,2.1146140445959145
2026-01-09,BEX,577,576,955,21.85,eod,VAL,,2026-01-05,18.9534,17.75,1.2033999999999985,18.9534,0.049054054054054,2.3594692254827594,0.047544236375315005,2.333767635034076,2026-01-09,2.3594692254827594
2026-01-09,CWVX,577,576,580,25.924,stop,VAL,,2026-01-05,26.015,25.624775,0.39022500000000093,26.015,0.0530727762803233,-0.3958243994626793,0.1626256038960168,-0.5664854891408817,2026-01-09,-0.3958243994626793
2026-01-09,FLY,619,618,955,30.06,eod,VAL,,2026-01-05,29.03,27.47,1.5600000000000023,29.03,0.1197872340425519,0.5758940807419516,0.08436232951445621,0.568382115384613,2026-01-09,0.5758940807419516
2026-01-09,INTW,574,573,955,64.4,eod,VAL,,2026-01-05,56.79,54.26,2.530000000000001,56.79,0.1128474576271187,2.953721162993235,0.05418397534668721,2.8483813438735193,2026-01-09,2.953721162993235
2026-01-09,IREN,620,619,799,47.55,stop,VAL,,2026-01-05,47.55,46.52,1.029999999999994,47.55,0.0202451518477864,-0.03812150664833653,0.03812150664833653,-0.22759368932038965,2026-01-09,-0.03812150664833653
2026-01-09,LITE,579,578,955,349.405,eod,VAL,,2026-01-05,353.554,333.01,20.543999999999983,353.554,1.6544748858447431,-0.2893334640695458,0.08737668836861101,-0.31790908099688503,2026-01-09,-0.2893334640695458
2026-01-09,MUU,577,576,955,143.3296,eod,VAL,,2026-01-05,135.47,128.751,6.718999999999994,135.47,0.2902202643171795,1.1182645952794803,0.05149280909617203,1.0336300461378192,2026-01-09,1.1182645952794803
2026-01-09,NBIS,582,581,755,100.2072,stop,VAL,,2026-01-05,100.2072,97.1,3.107200000000006,100.2072,0.1138117647058821,-0.04952840007269625,0.04952840007269625,-0.2173649999999996,2026-01-09,-0.04952840007269625
2026-01-09,ONDL,626,625,852,51.615,stop,VAL,,2026-01-05,57.7,51.7501,5.9498999999999995,57.7,0.423836065573769,-1.0976149289187669,0.0749086649479435,-1.06439553605943,2026-01-09,-1.0976149289187669
2026-01-09,RKLX,579,578,589,57.6,stop,VAL,,2026-01-05,57.6,54.55,3.0500000000000043,57.6,0.2620180722891566,-0.09346166304562498,0.09346166304562498,-0.127286557377049,2026-01-09,-0.09346166304562498
2026-01-09,SKYT,579,578,608,28.6,stop,VAL,,2026-01-05,28.6,27.3249,1.275100000000002,28.6,0.1516071428571432,-0.12787008301869887,0.12787008301869887,-0.1121480668182886,2026-01-09,-0.12787008301869887
2026-01-09,SNDK,575,574,955,376.51,eod,VAL,,2026-01-05,345.44,334.5401,10.899900000000002,345.44,0.3918938053097343,2.801284066339164,0.04920080049447556,2.636310461563866,2026-01-09,2.801284066339164
2026-01-12,ALMS,572,571,955,21.015,eod,VAL,,2026-01-12,20.09,19.54,0.5500000000000007,20.09,0.0349489795918366,1.6033273098330236,0.07849087198515735,1.4783901818181813,2026-01-12,1.6033273098330236
2026-01-12,APLD,580,579,955,38.32,eod,VAL,,2026-01-12,37.76,35.94,1.8200000000000003,37.76,0.0272399648403166,0.2843648544833437,0.023327453208965163,0.2038945054945067,2026-01-12,0.2843648544833437
2026-01-12,CRWV,575,574,955,91.19,eod,VAL,,2026-01-12,80.11,77.81,2.299999999999997,80.11,0.0819766206163661,4.766853643210281,0.050537661137550545,4.581670695652178,2026-01-12,4.766853643210281
2026-01-12,CWVX,575,574,955,34.4,eod,VAL,,2026-01-12,26.96,25.44,1.5199999999999996,26.96,0.1100719026548674,4.814247432463903,0.08048940964136014,4.805073684210526,2026-01-12,4.814247432463903
2026-01-12,HYMC,574,573,955,33.01,eod,VAL,,2026-01-12,29.66,28.3,1.3599999999999994,29.66,0.1555645161290322,2.3396334440227697,0.12360185009487666,2.3414855882352934,2026-01-12,2.3396334440227697
2026-01-12,IONX,582,581,955,27.5,eod,VAL,,2026-01-12,25.761,24.24,1.5210000000000008,25.761,0.0438395415472781,1.107500498653992,0.035826260057382035,1.0584136752136752,2026-01-12,1.107500498653992
2026-01-12,IREN,578,577,955,50.52,eod,VAL,,2026-01-12,48.41,45.85,2.559999999999995,48.41,0.0243172983479107,0.8069908990828515,0.017227850917152652,0.7295031250000039,2026-01-12,0.8069908990828515
2026-01-12,PL,580,579,955,25.29,eod,VAL,,2026-01-12,24.593,23.16,1.4329999999999998,24.593,0.0111750972762648,0.47163175347085445,0.014760430758035452,0.40048541521283965,2026-01-12,0.47163175347085445
2026-01-12,PLTU,577,576,955,74.215,eod,VAL,,2026-01-12,74.86,71.71,3.1500000000000057,74.86,0.101676154332701,-0.24650512835958588,0.041743223597682774,-0.3648975873015854,2026-01-12,-0.24650512835958588
2026-01-12,PTIR,577,576,955,26.98,eod,VAL,,2026-01-12,27.24,26.09,1.1499999999999986,27.24,0.0167232918082294,-0.2500585146158502,0.02397155809411255,-0.3444765217391291,2026-01-12,-0.2500585146158502
2026-01-12,VST,577,576,955,172.35,eod,VAL,,2026-01-12,168.07,164.0804,3.989599999999996,168.07,0.2686373165618425,0.988389483516684,0.08439976853866123,0.7886385101263296,2026-01-12,0.988389483516684
2026-01-12,WDC,572,571,955,213.1,eod,VAL,,2026-01-12,199.875,193.5,6.375,199.875,0.4146345256609617,1.9965130155825936,0.07799678833897439,1.852116078431372,2026-01-12,1.9965130155825936
2026-01-13,ALMS,668,667,901,21.855,stop,VAL,,2026-01-12,21.855,21.02,0.8350000000000009,21.855,0.0703065134099618,-0.0946688783352835,0.0946688783352835,-0.09474862275449093,2026-01-13,-0.0946688783352835
2026-01-13,BEX,575,574,625,21.96,stop,VAL,,2026-01-12,23.81,21.96,1.8499999999999979,23.81,0.1490120481927708,-1.0854951611852817,0.08549516118528161,-1.0641513513513514,2026-01-13,-1.0854951611852817
2026-01-13,BE,575,574,955,139.34,eod,VAL,,2026-01-12,141.62,135.51,6.110000000000014,141.62,0.1566551724137956,-0.4079946272362997,0.03483587109882081,-0.5293065139116193,2026-01-13,-0.4079946272362997
2026-01-13,CSIQ,577,576,955,21.9,eod,VAL,,2026-01-12,21.29,20.44,0.8499999999999979,21.29,0.0320606060606057,0.6697663458110531,0.04788071301247741,0.5922682352941184,2026-01-13,0.6697663458110531
2026-01-13,FLNC,637,636,955,23.82,eod,VAL,,2026-01-12,24.3,23.32,0.9800000000000004,24.3,0.0700787401574798,-0.571125245058653,0.08132932669130588,-0.611941836734694,2026-01-13,-0.571125245058653
2026-01-13,INTW,572,571,573,64.64,stop,VAL,,2026-01-12,66.1,64.64,1.4599999999999937,66.1,0.1495406360424004,-1.1203346822208227,0.12033468222082272,-1.3203397260273986,2026-01-13,-1.1203346822208227
2026-01-13,MRNA,572,571,955,39.46,eod,VAL,,2026-01-12,34.725,34.05,0.6750000000000043,34.725,0.0455016910935736,6.92542416134281,0.08939065347196032,6.727380740740697,2026-01-13,6.92542416134281
2026-01-13,RBLX,572,571,955,85.035,eod,VAL,,2026-01-12,77.4799,76.3177015,1.1621985000000024,77.4799,0.0588745603751467,6.422072012332518,0.07862472751009962,6.02739660049465,2026-01-13,6.422072012332518
2026-01-14,AEVA,587,586,600,20.2001,stop,VAL,,2026-01-12,20.2001,19.4,0.8001000000000005,20.2001,0.0968695652173914,-0.13117061019546475,0.13117061019546475,-0.12623484564429438,2026-01-14,-0.13117061019546475
2026-01-14,ASTX,687,686,955,65.21,eod,VAL,,2026-01-12,63.01,59.16,3.8500000000000014,63.01,0.3062555066079293,0.48522090737456247,0.08620766405400758,0.5151781038961025,2026-01-14,0.48522090737456247
2026-01-14,BMNR,579,578,600,32.77,stop,VAL,,2026-01-12,32.77,32.11,0.6600000000000037,32.77,0.0139954597048809,-0.041065848037698104,0.041065848037698104,-0.24825757575757437,2026-01-14,-0.041065848037698104
2026-01-14,CLSX,590,589,955,27.15,eod,VAL,,2026-01-12,27.46,25.04,2.4200000000000017,27.46,0.098650646950093,-0.17337712683888223,0.04527795328516236,-0.18480909090909173,2026-01-14,-0.17337712683888223
2026-01-14,MP,590,589,955,69.29,eod,VAL,,2026-01-12,64.71,62.2,2.509999999999991,64.71,0.057152777777778,1.7912538733953192,0.03344732182381606,1.6505731474103698,2026-01-14,1.7912538733953192
2026-01-14,MRNA,573,572,689,40.2667,stop,VAL,,2026-01-12,40.2667,39.37,0.8967000000000027,40.2667,0.0294080779944298,-0.050758066236678556,0.050758066236678556,-0.24967419649827072,2026-01-14,-0.050758066236678556
2026-01-14,RKLX,575,574,711,60.17,stop,VAL,,2026-01-12,60.17,56.8701,3.299900000000001,60.17,0.2612858926342071,-0.08647349696481924,0.08647349696481924,-0.12289639079972117,2026-01-14,-0.08647349696481924
2026-01-14,UUUU,597,596,955,20.84,eod,VAL,,2026-01-12,19.7269,18.99,0.7369000000000021,19.7269,0.0140507614213197,1.480439487825589,0.03007754297912829,1.3865369819514133,2026-01-14,1.480439487825589
2026-01-15,AXTI,572,571,955,25.9,eod,VAL,,2026-01-12,23.45,22.94,0.509999999999998,23.45,0.1103617571059433,4.568173025282481,0.23574854334498777,4.547309803921586,2026-01-15,4.568173025282481
2026-01-15,BEX,576,575,585,22.66,stop,VAL,,2026-01-12,22.66,21.65,1.0100000000000016,22.66,0.0806521739130439,-0.08882789496340966,0.08882789496340966,-0.112178217821782,2026-01-15,-0.08882789496340966
2026-01-15,CWVX,572,571,955,37.64,eod,VAL,,2026-01-12,38.8424,36.68,2.162399999999998,38.8424,0.1121961325966848,-0.6150076824808931,0.05895884785270298,-0.6558098705142428,2026-01-15,-0.6150076824808931
2026-01-15,CRWV,572,571,955,95.65,eod,VAL,,2026-01-12,97.19,94.25,2.9399999999999977,97.19,0.0439455782312908,-0.5518753667453348,0.02806584293581322,-0.7577541496598618,2026-01-15,-0.5518753667453348
2026-01-15,LITE,587,586,955,345.16,eod,VAL,,2026-01-12,349.49,329.0,20.49000000000001,349.49,1.3044347826086948,-0.28176499671101396,0.07044240032253266,-0.3262419033674954,2026-01-15,-0.28176499671101396
2026-01-15,SKYT,573,572,950,31.7306,stop,VAL,,2026-01-12,31.7306,31.01,0.7205999999999975,31.7306,0.1655958549222796,-0.2474161739137944,0.2474161739137944,-0.24482672217596535,2026-01-15,-0.2474161739137944
2026-01-15,TEM,573,572,576,69.05835,stop,VAL,,2026-01-12,70.11,69.05835,1.051649999999995,70.11,0.0561139896373046,-1.0798247132004992,0.07982471320049922,-1.4718000000000022,2026-01-15,-1.0798247132004992
2026-01-15,UUUU,642,641,701,21.8697,stop,VAL,,2026-01-12,21.8697,21.28,0.5897000000000006,21.8697,0.0138325281803536,-0.03829134844896317,0.03829134844896317,-0.1828346973037136,2026-01-15,-0.03829134844896317
2026-01-15,AGQ,678,677,955,258.31,eod,VAL,,2026-01-12,256.67,247.1901,9.479900000000015,256.67,0.2087223340040235,0.1401155778010275,0.03288202765894398,0.08009513813436694,2026-01-15,0.1401155778010275
2026-01-16,BEX,583,582,955,26.425,eod,VAL,,2026-01-12,25.45,23.6541,1.7958999999999996,25.45,0.0926243093922658,0.48555080494890346,0.057352474743730626,0.4719388607383493,2026-01-16,0.48555080494890346
2026-01-16,CWVX,573,572,574,38.89,stop,VAL,,2026-01-12,39.6,38.89,0.7100000000000009,39.6,0.1125884244372995,-1.1806851048412668,0.18068510484126668,-1.3099070422535208,2026-01-16,-1.1806851048412668
2026-01-16,CRWV,612,611,642,95.8001,stop,VAL,,2026-01-12,98.28,95.8001,2.4799000000000007,98.28,0.0504874651810584,-1.0360109218843738,0.036010921884373714,-1.1710043227549498,2026-01-16,-1.0360109218843738
2026-01-16,FIGR,572,571,642,69.37,stop,VAL,,2026-01-12,69.37,67.0,2.3700000000000045,69.37,0.1369230769230769,-0.06948146705615045,0.06948146705615045,-0.20723189873417683,2026-01-16,-0.06948146705615045
2026-01-16,FLNC,588,587,955,27.11,eod,VAL,,2026-01-12,26.33,25.05,1.2799999999999976,26.33,0.0620727272727272,0.5525306818181838,0.05684431818181824,0.5064015625000018,2026-01-16,0.5525306818181838
2026-01-16,FLY,572,571,600,32.25,stop,VAL,,2026-01-12,32.25,30.66,1.5899999999999999,32.25,0.1186413043478271,-0.08273038009297302,0.08273038009297302,-0.11277358490566039,2026-01-16,-0.08273038009297302
2026-01-16,IONX,604,603,636,25.15,stop,VAL,,2026-01-12,25.15,24.25,0.8999999999999986,25.15,0.0488109756097562,-0.06541219512195144,0.06541219512195144,-0.1377661111111113,2026-01-16,-0.06541219512195144
2026-01-16,IREN,573,572,955,57.78,eod,VAL,,2026-01-12,53.31,51.92,1.3900000000000006,53.31,0.0281051221961834,3.179623653096269,0.03620368503322545,2.943648345323739,2026-01-16,3.179623653096269
2026-01-16,IREX,573,572,955,22.25,eod,VAL,,2026-01-12,19.05,18.18,0.870000000000001,19.05,0.0419836956521737,3.620409545227382,0.057751374312843266,3.5727597701149376,2026-01-16,3.620409545227382
2026-01-16,LUNR,584,583,955,21.56,eod,VAL,,2026-01-12,20.035,19.3203,0.7147000000000006,20.035,0.0148045977011494,2.101408146493421,0.03235427130425267,1.993171960263044,2026-01-16,2.101408146493421
2026-01-16,RKLB,572,571,955,96.5,eod,VAL,,2026-01-12,95.5168,92.4,3.116799999999998,95.5168,0.0858065450333034,0.2756000048019423,0.039851740577933614,0.09841645790554307,2026-01-16,0.2756000048019423
2026-01-16,SMCI,574,573,955,32.8093,eod,VAL,,2026-01-12,30.429,29.6,0.8289999999999971,30.429,0.0128170620437953,2.8405733147843364,0.030717396916520374,2.6666329312424724,2026-01-16,2.8405733147843364
2026-01-20,AAOI,573,572,955,39.2,eod,VAL,,2026-01-19,36.44,35.37,1.0700000000000003,36.44,0.1344262295081962,2.439668944384868,0.1397703079515852,2.389571588785051,2026-01-20,2.439668944384868
2026-01-20,AEHR,574,573,955,29.05,eod,VAL,,2026-01-19,27.865,27.01,0.8549999999999969,27.865,0.2657627118644076,1.0618178808603485,0.32414703142036094,1.2044837426900654,2026-01-20,1.0618178808603485
2026-01-20,APP,598,597,955,564.165,eod,VAL,,2026-01-19,549.045,535.08,13.964999999999918,549.045,0.4174603174603177,1.036870582351577,0.045836184565722984,0.8175018045112833,2026-01-20,1.036870582351577
2026-01-20,APPX,572,571,576,22.0,stop,VAL,,2026-01-19,22.57,22.0,0.5700000000000003,22.57,0.0882389937106912,-1.1704438486152475,0.17044384861524764,-1.21995649122807,2026-01-20,-1.1704438486152475
2026-01-20,ASTS,574,573,601,112.8,stop,VAL,,2026-01-19,115.93,112.8,3.1300000000000097,115.93,0.0945436105476674,-1.0448209618363153,0.04482096183631533,-1.2620314376996797,2026-01-20,-1.0448209618363153
