,0
2016-01-31,0.0
2016-02-29,0.06527479788391233
2016-03-31,0.07966881037485773
2016-04-30,0.015603380648466114
2016-05-31,0.015094265163142717
2016-06-30,0.016640350035269202
2016-07-31,0.07199230258967582
2016-08-31,0.030254754175231158
2016-09-30,0.02574339603541609
2016-10-31,-0.08135620559016421
2016-11-30,0.12201075820729623
2016-12-31,-0.007599775956262822
2017-01-31,0.016182546238665996
2017-02-28,0.02747687972477353
2017-03-31,0.021420172167842866
2017-04-30,0.0064185168020665095
2017-05-31,-0.005112229402452595
2017-06-30,0.04309350083626495
2017-07-31,0.006470449874196538
2017-08-31,0.008583066060552147
2017-09-30,0.08316452985819267
2017-10-31,0.018474753002580835
2017-11-30,0.0416839952646928
2017-12-31,0.011760831829062068
2018-01-31,0.030740907680727902
2018-02-28,-0.025817344307863532
2018-03-31,0.008163959573849855
2018-04-30,0.007187928981351677
2018-05-31,0.08837201193642108
2018-06-30,0.023793743220752006
2018-07-31,0.01890626137434981
2018-08-31,0.05498744858984006
2018-09-30,0.000663030697228173
2018-10-31,-0.1293845251536756
2018-11-30,0.0009753314474718611
2018-12-31,-0.11438855059610653
2019-01-31,0.12001747488454262
2019-02-28,0.06265835909753203
2019-03-31,-0.01761927290714793
2019-04-30,0.02815756800482938
2019-05-31,-0.09851132790223094
2019-06-30,0.09293464925021189
2019-07-31,0.007955805737733135
2019-08-31,-0.04723524105375165
2019-09-30,0.010121590067470487
2019-10-31,0.013202093791357727
2019-11-30,0.025539806177875102
2019-12-31,0.030576244052870294
2020-01-31,-0.0479871740955744
2020-02-29,-0.10215359649945421
2020-03-31,-0.2239088716951816
2020-04-30,0.19548329883319693
2020-05-31,0.10824095675089462
2020-06-30,0.0805227915479696
2020-07-31,0.05875473004970244
2020-08-31,0.08597229525895389
2020-09-30,-0.028033792509628452
2020-10-31,0.010158100921493718
2020-11-30,0.2158639526741284
2020-12-31,0.09439757142963012
2021-01-31,0.0884387183166615
2021-02-28,0.07821664515866189
2021-03-31,0.006558926629401718
2021-04-30,0.007547309858004114
2021-05-31,0.02919532875299602
2021-06-30,0.03440654020454481
2021-07-31,-0.037832522840249516
2021-08-31,0.05354835420134241
2021-09-30,-0.04641744368500955
2021-10-31,0.04541500504850071
2021-11-30,-0.05014747098255379
2021-12-31,0.0024381538099442768
2022-01-31,-0.1444184087966105
2022-02-28,0.016081767918650236
2022-03-31,0.011994590772725244
2022-04-30,-0.13707915561781825
2022-05-31,-0.022700572744880132
2022-06-30,-0.10899003996380319
2022-07-31,0.12858462894741196
2022-08-31,-0.019597460694657176
2022-09-30,-0.12034569939466722
2022-10-31,0.0869155074460104
2022-11-30,0.03752628276191605
2022-12-31,-0.06070289958205266
2023-01-31,0.11146634864531824
2023-02-28,-0.041340991533042826
2023-03-31,-0.0111951267802467
2023-04-30,-0.0453406228150246
2023-05-31,0.010379063088283402
2023-06-30,0.09256787519812093
2023-07-31,0.05703342045922133
2023-08-31,-0.06249884154073615
2023-09-30,-0.07696383928841222
2023-10-31,-0.08267226582725073
2023-11-30,0.11953414770239124
2023-12-31,0.1301244674443156
2024-01-31,-0.039700452189933344
2024-02-29,0.0984239838420875
2024-03-31,0.02861852268907028
2024-04-30,-0.0820166797765206
2024-05-31,0.0560835655291938
2024-06-30,-0.027706479781315685
2024-07-31,0.07907086868379176
2024-08-31,-0.0147304211753575
2024-09-30,0.030437570345217768
2024-10-31,-0.0019111493371566368
2024-11-30,0.12049757104253822
2024-12-31,-0.07182646227259393
2025-01-31,0.05552894958897592
2025-02-28,-0.07927495815091867
2025-03-31,-0.1153176270222036
2025-04-30,-0.005426753786462402
2025-05-31,0.08588643791304196
2025-06-30,0.06590329601767975
2025-07-31,-0.012793417355600023
2025-08-31,0.0430663123838928
2025-09-30,0.03539184025814035
2025-10-31,0.008340309033188165
2025-11-30,0.022658708824584206
2025-12-31,0.02230962062050801
2026-01-31,0.020752169754033156
2026-02-28,-0.03549674894171362
2026-03-31,-0.05868059451749963
2026-04-30,0.13159461875218437
2026-05-31,0.0520995194927798
2026-06-30,0.05637632419793803
2026-07-31,-0.08108378034655161
2026-08-31,0.039786659225656384
2026-09-30,0.12029020913451305
