t
2.730045765553996
3.193303908424879
3.2064172826549697
3.4030740561129793
3.259306302046607
2.5134302164803493
2.824086111832207
3.294905311590482
2.203394966803249
3.226206008337786
2.3608903399439245
2.635915801271152
3.2522402408410436
2.937788585226122
2.8149229312352464
3.1748072696623577
3.2254171493707067
3.068812138338845
2.9532710180105335
2.5585644678936785
3.156299499921888
2.9678041347820074
2.845012640372013
2.671426067237748
3.0849203843199215
3.273588396575939
3.132913642946725
3.070432607213173
3.0634723957444474
3.0532100894725267
2.8527281869688297
2.47346327839084
3.2460054430265433
2.9226779704529458
3.0115121499408604
2.9275859254760035
3.29629994510821
2.676079776265998
3.0091894799060026
2.841929197799673
3.13091344481829
2.5771349104684873
2.840391247172551
2.7261922094590636
3.3722346214172543
3.284826650481796
3.0606244714499242
2.9231253792093095
2.734982541468861
3.3985567808350625
3.130156132372899
2.824668566097144
3.3820744127862996
2.9562568137945364
2.4770591498024888
2.826152215744315
2.9066932622858093
2.688519922362051
3.215724637837476
2.765614662079593
2.426732104125101
2.5924473676598914
3.0911541518483787
2.9800252807115517
2.8603434033281485
2.8744277833604546
2.9166782096700756
2.760763988752124
3.0188255024312918
2.9041234994948466
2.9131725678878437
2.999771832682326
3.0593290161589897
2.975588049646112
2.3346627465238052
3.0253593819119358
2.7460622179979355
3.2784821281614276
3.6120167156882026
3.4489682637284944
3.105312746725067
2.5846139755082946
3.0630086068740714
3.2258099873946886
2.8468298114758444
3.308856763394221
3.086302999652839
2.564721950974527
2.696356057150744
2.9373415622193213
3.1785413435878676
2.7049119773188557
2.602656283359502
2.898631782694703
3.1386831229063934
2.795109754331591
3.052205660227349
2.7168600262908797
2.8808184413505953
3.147994911836087
3.2261458021059304
2.8961909312163563
2.798753011232008
2.4766082888176255
2.9086954828277363
3.1430810580665485
3.070785596682016
3.433118278424156
2.7036046322768006
2.863933278863802
3.3553374128009885
2.822792288307457
3.033964632649324
2.984362105063424
2.896101298424645
3.3449327988162745
3.322816875162871
2.9747435996243405
3.200266538346791
3.0505063041080445
2.8401551959620988
3.4637192742236715
2.817440459440561
2.996362004702902
2.8794623638166392
3.2240713495997126
2.870215436880912
2.6835120776054913
3.181171666712012
2.8127761656879007
2.695097241585773
3.1061219738556787
2.96809608015376
3.2639921786941684
2.7575832403246547
2.826428904466368
2.520204704046368
3.068278027271723
2.2894925192220756
3.0705590740653843
3.061903146711495
2.8649187757055827
3.10795902698251
3.19783741349589
3.048575188727845
2.8038251994354164
2.862949744018328
2.943127813560126
3.269722456742761
2.9742740761115742
2.9742905338035186
2.9328515255326595
3.1768892749296667
3.4085775885175074
2.8983554354436576
2.824386665249836
3.2873202734979112
2.7478238995532953
3.275338261170181
3.6235173622131254
2.765005622545958
3.2143488066508876
3.0403586059338434
2.9139135974063977
2.8340913028468657
3.1178131525716832
2.956393738481274
2.875583917693483
2.5614562621725265
2.7099741954901675
2.391309455826189
3.069895538254876
3.250464444326595
3.016526363461644
2.9660363818314637
3.2802669881888287
3.040898809680077
2.5721657764955843
3.291853536973844
3.0065903605906743
3.0473473426825066
3.372009080798142
3.3441928119929583
2.9266526326503874
3.0750417640679624
2.8159410520806896
3.079000955812748
3.054680658067755
3.2010530750656723
2.9940296757274933
2.9407473901065684
2.964250309862759
2.8648267195156722
3.173514730038555
2.7361449500609463
3.03790384066268
3.129609797939974
3.043655452863694
3.2584963727580303
2.6102437098704723
