cell,split,conv,n_trades,raw_bps,mean_bps,t,nw_t,pct_pos,ex_jan_bps,mde_bps,mdd_pct,worst_bps,n_months,ex_top_1_bps,ex_top_1_t,ex_top_5_bps,ex_top_5_t,lls,honest_cost_bps,ends_mid_hold,book_n,book_usd_mo,book_raw_usd_mo,book_t,book_mde_usd,book_pct_pos,book_worst,book_mdd_usd,tr_wk,boot_p
F4-LO,TRAIN,sealed,61552,206.39870788603957,56.14223562523254,1.3417964516759575,1.2380654269787885,55.55555555555556,46.72835967565837,83.68219420331398,-12.50146155974672,-804.0103348013283,72,-81.73099269448413,-2.365707854580984,-348.18051739896276,-8.629784051242561,,0.500673559443383,0,6180,850.0161768383429,1854.7194011519973,1.3283706486025635,1279.7876522378056,52.77777777777778,-10201.919833636026,-23762.276235702244,19.7444089456869,0.23815236952609478
F4-LO,VAL,sealed,24099,-15.034356724593541,-14.408630957436404,-0.18074930315353188,-0.18689617303417436,54.166666666666664,33.12877259321995,159.43221584868232,-9.070297799769989,-1233.1854674091192,24,-174.8343612040435,-2.5315938470386605,-451.27669409599224,-8.160566315088186,,0.4823515189244024,0,2060,-1012.4211934635723,-1010.8370053589423,-1.0420752381144989,1943.0865573495794,58.333333333333336,-8838.474531203789,-28381.270502035863,19.780521262002743,
F4-LO,VAL,complete,24337,-19.977538713194242,-14.9333585320649,-0.18757402182084051,-0.19414537267296647,54.166666666666664,32.556342511807046,159.2262978327388,-9.070297799769989,-1233.1854674091192,24,-176.85614631376401,-2.571111214969318,-455.3451535871219,-8.287903196492437,,0.48220408728803443,0,2080,-936.5277632953554,-962.8285544635354,-0.9383614108920659,1996.0918094554477,58.333333333333336,-8838.474531203789,-28381.270502035863,19.972565157750342,
F3-LO-12-1,TRAIN,sealed,11283,189.4088515617668,70.20178140043532,1.4476873551864995,1.5453636324616145,60.3448275862069,34.00120977448211,96.98472691486833,-12.009541923235311,-840.0943185173082,58,4.290294702335287,0.09953942818759647,-127.68970597685673,-3.1123930567709492,,0.47981536596132673,0,1140,716.9488672431628,1501.690347259864,0.8986135637616065,1595.6778222710254,51.724137931034484,-15167.874736402333,-18192.069976012815,3.642172523961661,0.10957808438312337
F3-LO-12-1,VAL,sealed,5348,-5.97128888597781,17.178611222784706,0.24752696682537953,0.28000860368517777,62.5,68.33410799593179,138.8019369615072,-13.564465572911043,-685.8608174357684,24,-29.81021640501768,-0.45810220032299287,-132.26595358260985,-2.2337137482081673,,0.4721387156447567,0,460,654.4423139213527,472.0997071522168,0.67844612531815,1929.238857733793,58.333333333333336,-8733.865922512483,-12298.33872695882,4.4170096021947876,
F3-LO-12-1,VAL,complete,5577,27.589848721682554,18.77776440538048,0.27053358348157946,0.30509915220335804,62.5,70.07863874058172,138.82020977746043,-13.564465572911043,-685.8608174357684,24,-32.77941917506429,-0.50312767128345,-139.9766448860001,-2.3501086196619148,,0.4722602418247871,0,480,577.6421870381897,604.3360821990422,0.5972314100221435,1934.3998903767385,54.166666666666664,-8733.865922512483,-12298.33872695882,4.609053497942387,
F3-LS-12-1,TRAIN,sealed,21805,13.727324830349081,13.727324830349081,0.17834743638143358,0.19954103247317176,46.55172413793103,-21.343973133584193,153.93913261517596,-37.34033136125699,-1572.7449473457034,58,-103.2868689475893,-1.3642673231017417,-355.3851870319742,-4.527116250543724,3.709896872499751,1.6934804236834657,0,1140,716.9488672431628,1501.690347259864,0.8986135637616065,1595.6778222710254,51.724137931034484,-15167.874736402333,-18192.069976012815,3.642172523961661,0.8290341931613677
F3-LS-12-1,VAL,sealed,10246,100.32726641718828,100.32726641718828,0.7869074686523863,0.7829086897745199,70.83333333333334,157.4886138844185,254.99126749680784,-23.634822943507817,-1523.195565711133,24,-3.9165186582896157,-0.032409849539096265,-248.85678206041675,-2.339054840705794,0.22503788200652905,1.6653723684578514,0,460,654.4423139213527,472.0997071522168,0.67844612531815,1929.238857733793,58.333333333333336,-8733.865922512483,-12298.33872695882,4.4170096021947876,
F3-LS-12-1,VAL,complete,10689,74.9674981728271,74.9674981728271,0.5656336797835612,0.5642138925112797,70.83333333333334,129.82341216329723,265.07437888604267,-23.634822943507817,-1523.195565711133,24,-34.856234434232405,-0.27554947350861586,-287.81754970495615,-2.5836321209572697,0.30869541165424047,1.6640329972291867,0,480,577.6421870381897,604.3360821990422,0.5972314100221435,1934.3998903767385,54.166666666666664,-8733.865922512483,-12298.33872695882,4.609053497942387,
F3-LO-6-1,TRAIN,sealed,12639,192.46624390842663,41.615572502753196,0.9035849816169294,0.945080461113449,59.375,44.00468141086381,92.11213853573304,-17.166553626978022,-1096.3227892517036,64,-26.383850030872477,-0.6599243783886517,-159.25405354742117,-4.366805026364065,,0.4905932024577836,0,1260,263.40208586520686,1240.4980176223557,0.3365942479453388,1565.1015278667626,48.4375,-15080.973943987448,-26994.845393801817,4.02555910543131,0.33893221355728853
F3-LO-6-1,VAL,sealed,5457,-46.512642593093496,-21.689972512411032,-0.3108626870244342,-0.3336045226923982,62.5,25.674812748385335,139.54696666896,-11.275052671444197,-841.6184953113082,24,-75.56394281363025,-1.1413055119282063,-190.94748871741587,-3.0408764421348247,,0.47478732796524803,0,460,-211.88279063300843,-413.68419674181433,-0.22669545258221954,1869.3166379785341,37.5,-10715.560204645613,-11351.226861692125,4.4170096021947876,
F3-LO-6-1,VAL,complete,5688,-28.203458736680563,-35.58773275725629,-0.5040598212034747,-0.5454718343707563,58.333333333333336,10.513619754008692,141.20440178028204,-12.569871158018508,-841.6184953113082,24,-90.74290421392489,-1.3487198094274615,-210.55911645955615,-3.3323776017213613,,0.4749812989407863,0,480,-133.7606253127873,-115.4452771579375,-0.14146788403580382,1891.038750235836,37.5,-10715.560204645613,-11351.226861692125,4.609053497942387,
F3-LS-6-1,TRAIN,sealed,24330,48.578549317667196,48.578549317667196,0.8158033886342252,0.9755882534073963,46.875,42.39427915940234,119.09376694057333,-22.22765238360208,-1131.2356413377067,64,-66.76472662452402,-1.153453988139764,-315.0733830813161,-5.177177026004626,0.8663806171871595,1.691361380579194,0,1260,263.40208586520686,1240.4980176223557,0.3365942479453388,1565.1015278667626,48.4375,-15080.973943987448,-26994.845393801817,4.02555910543131,0.3059388122375525
F3-LS-6-1,VAL,sealed,10461,13.107766627700283,13.107766627700283,0.11737307653457468,0.11064285500403799,58.333333333333336,59.106107699148566,223.35218628846485,-23.98003088580679,-1012.4256869935688,24,-89.30323826712355,-0.8241279301868324,-347.393835362056,-3.5660814259198763,-1.340938789740203,1.6676692306216934,0,460,-211.88279063300843,-413.68419674181433,-0.22669545258221954,1869.3166379785341,37.5,-10715.560204645613,-11351.226861692125,4.4170096021947876,
F3-LS-6-1,VAL,complete,10912,-22.87179116824379,-22.87179116824379,-0.19239380497771297,-0.18124429788090504,58.333333333333336,19.855681012664125,237.7601625051625,-30.613414897453104,-1012.4256869935688,24,-129.7511442354822,-1.1315916016192389,-393.9405165955828,-3.851947345069109,,1.6667785347015367,0,480,-133.7606253127873,-115.4452771579375,-0.14146788403580382,1891.038750235836,37.5,-10715.560204645613,-11351.226861692125,4.609053497942387,
F3-LO-RES,TRAIN,sealed,8719,167.39543194564484,35.04671006704917,0.7926458915750773,0.8882519352787758,50.0,6.950503826923295,88.42967695803578,-10.998193673348855,-566.8997107489005,46,-23.944154394357195,-0.6635821876148335,-133.911814609369,-3.325416972941051,,0.46790327368262596,0,900,523.4049401678578,1393.4860621784617,1.0345231105574615,1011.8767475108732,52.17391304347826,-9430.813194240634,-12853.645204539695,2.8753993610223643,0.35752849430113975
F3-LO-RES,VAL,sealed,5030,45.4763154390538,60.05037562214345,1.2092991168751428,1.252105569000961,66.66666666666666,81.68997964856851,99.31434627574197,-5.314282514273794,-489.6513268394598,24,19.64976587115345,0.4171695572941517,-64.217377074773,-1.35881089429096,,0.4667796796597516,0,460,411.2468720650916,287.1785134350595,0.7059587645290204,1165.0733519526584,62.5,-6353.802927005134,-8441.036106189058,4.4170096021947876,
F3-LO-RES,VAL,complete,5256,74.05037350829008,56.322130003554534,1.125836966222896,1.1791808624502247,66.66666666666666,77.6228026101079,100.05379409864524,-5.314282514273794,-489.6513268394598,24,14.413450387121319,0.3038852922236522,-73.86024942336343,-1.520824115014429,,0.46692498937604243,0,480,230.56153970791453,322.26588072216424,0.37064373632127057,1244.1140486888785,62.5,-6353.802927005134,-11345.740780880906,4.609053497942387,
F3-LS-RES,TRAIN,sealed,17025,5.833862431368462,5.833862431368462,0.08792152073964807,0.09944954544086519,36.95652173913043,-32.17240648795805,132.70613115629814,-20.531164357018994,-692.17245610108,46,-93.80287270603114,-1.592246790070918,-298.687913578384,-4.705557364887954,43.278641061434556,1.6942149994364757,0,900,523.4049401678578,1393.4860621784617,1.0345231105574615,1011.8767475108732,52.17391304347826,-9430.813194240634,-12853.645204539695,2.8753993610223643,0.9122175564887023
