day,spy_gap,spy_prev_ret,spy_vs_sma5,spy_vs_sma20,spy_vol20,spy_co,iwm_gap,iwm_prev_ret,iwm_vs_sma5,iwm_vs_sma20,iwm_vol20,iwm_co,qqq_gap,qqq_prev_ret,qqq_vs_sma5,qqq_vs_sma20,qqq_vol20,qqq_co,regime,iwm_o945,iwm_o1000,spy_o945,spy_o1000
2024-11-12,-0.01336094595497661,0.09528745047560072,1.1316420633044055,2.838730952609958,13.751407678919941,-0.2973207723658722,,,,,,,,,,,,,C1,,,,
2024-11-13,0.07874015748032814,-0.31064199345314236,0.13420567018955776,2.36876766457208,13.441552455359576,-0.030132078946043528,,,,,,,,,,,,,C1,,,,
2024-11-14,0.02176861635325711,0.04858435248786819,-0.02343763079034611,2.2878993546950666,13.40254025937032,-0.6646353713252617,,,,,,,,,,,,,C1,,,,
2024-11-15,-0.6117805679615729,-0.6430114368961348,-0.5910755631803988,1.534525760097205,13.67739819790518,-0.6732008410771262,,,,,,,,,,,,,C1,,,,
2024-11-18,0.08023900981648513,-1.2808628971096359,-1.4535910765658855,0.22406044755627352,14.467890636782755,0.32922793490497426,,,,,,,,,,,,,C1,,,,
2024-11-19,-0.5848848082971925,0.40973111395645745,-0.695293346930792,0.5958097479503266,14.517559220891203,0.9560294847018147,,,,,,,,,,,,,C1,,,,
2024-11-20,0.013552430967300744,0.36555300518574807,-0.10965431814643489,0.9033093994945229,14.55698182693737,0.02032589179850053,,,,,,,,,,,,,C1,,,,
2024-11-21,0.49110922946655755,0.03388107741826296,0.15094723630875162,0.8296891781825355,14.09454664049652,0.04550050556118013,,,,,,,,,,,,,C1,,,,
2024-11-22,-0.00168443748209679,0.5368331922099845,0.6776625728792451,1.2462427252766028,14.172063648978705,0.31162618333726577,,,,,,,,,,,,,C1,,,,
2024-11-25,0.6733724034860833,0.3099364967069196,0.6564958267554211,1.4176087304534013,14.172774638301119,-0.3319322124366142,,,,,,,,,,,,,C1,,,,
2024-11-26,0.21254162970896218,0.33920505113262944,0.6786834753716109,1.6171191164941368,14.177819895447177,0.308951235804944,,,,,,,,,,,,,C1,,,,
2024-11-27,-0.031632398235237336,0.5221495155054878,0.852625711081112,1.983988861816921,14.240836683476488,-0.27145854844619066,,,,,,,,,,,,,C1,,,,
2024-11-29,0.1386036103735444,-0.3030050778323412,0.26656039970667234,1.512783392608319,14.241045187504783,0.481939765867323,,,,,,,,,,,,,C1,,,,
2024-12-02,0.06970375902415338,0.6212113621561821,0.5903033985849904,1.850654536879981,11.888434137887126,0.10945818199910029,,,,,,,,,,,,,C1,-0.3880449141347442,-0.7760898282694884,-0.01409688707564305,-0.016601157603202132
2024-12-03,-0.039759455295462764,0.17923823749066425,0.4981369810101999,1.7529427828282707,11.884630686264988,0.08617975107310105,,,,,,,,,,,,,C1,-0.1531837376832046,-0.2194253539786417,-0.08432496933937772,-0.004971991116708985
2024-12-04,0.2848106505936254,0.04638603117803619,0.3316088344846646,1.508397541920492,11.775571168510657,0.3351881511814092,,,,,,,,,,,,,C1,0.24970867321458812,0.5014982520392897,0.014861294583878859,0.047886393659180015
2024-12-05,0.0,0.6209534533291317,0.7200206856771363,1.8736462335955162,11.34628400461264,-0.16456571108843798,,,,,,,,,,,,,C1,-0.29519374688176114,-0.021245634458677554,-0.0008228556382050556,0.024685669146196076
2024-12-06,0.1285728414598175,-0.16456571108843798,0.2939416282845331,1.5730036081136545,7.810985754460037,0.06091136573158629,,,,,,,,,,,,,C1,-0.28775178280995295,-0.2752408357312608,0.1251152377189424,0.2535229816936546
2024-12-09,-0.019743011796435894,0.18956252266508766,0.30960467641689693,1.6617185866610873,7.441176378865228,-0.4953183366519287,,,,,,,,,,,,,C1,-0.01662855955103515,0.16212845562253442,-0.060886307163188214,-0.037848244993343716
2024-12-10,0.11410994244891448,-0.5149635576907285,-0.2415267659170217,1.0833342388283596,7.640742887653105,-0.4245337562152174,,,,,,,,,,,,,C1,-0.4630019361899218,-0.286219378735586,-0.07763846903546812,-0.04625270495729472
2024-12-11,0.4943596549435991,-0.31090824899120406,-0.5152478371803548,0.7350416066804533,7.747682471799846,0.277328403050614,,,,,,,,,,,,,A,-0.25135101168781704,-0.391688659880185,0.03961834329293534,0.13701343722143378
2024-12-12,-0.14486550554768662,0.7730590577305962,0.2604467536583277,1.4242911728342023,8.055736890589536,-0.3709321111807218,,,,,,,,,,,,,A,0.17709563164109987,-0.20661157024793875,-0.031323156055274026,-0.06266279798213814
2024-12-13,0.34252808895800513,-0.5152602640503101,-0.1793807894076016,0.8415841171126148,8.3369305950825,-0.36114775725593073,,,,,,,,,,,,,A,-0.10240218457994166,-0.3370738575756205,0.07087730870711795,-0.04122691292876013
2024-12-16,0.29625461346221016,-0.01985670080916213,-0.08037096326087845,0.7302908576520384,7.922372692432276,0.13036303630362678,,,,,,,,,,,,,A,0.17603366107079577,0.5109699025374503,-0.046204620462042545,0.04455445544553349
2024-12-17,-0.42848431912192453,0.42700385627512105,0.27630974454566637,0.9833053605411424,6.109362271786596,0.01655108492359947,,,,,,,,,,,,,A,-0.06876692310998633,-0.08166072119309975,0.05461858024793376,0.03475727833959219
2024-12-18,-0.051299872577725836,-0.4120041530018659,-0.185987816641775,0.4323665817113076,6.384838108546971,-2.9305606145898944,,,,,,,,,,,,,A,0.030141233207015006,-0.06463141577678355,-0.025663101427197965,0.10429153283222359
2024-12-19,0.8664801801187227,-2.98035711330652,-2.4784590305732213,-2.528315218520749,12.707095120160666,-0.8894751082251018,,,,,,,,,,,,,C1,-0.038073908174696136,-0.43896976483762673,-0.037202380952383596,-0.14035443722943963
2024-12-20,-0.7387817778536143,-0.030702053626241455,-1.9135312802283977,-2.5225877001500807,12.70478417760241,1.6123210203345062,,,,,,,,,,,,,C1,1.1939615736505038,1.052150045745659,0.18392148099766192,0.049847878027398096
2024-12-23,-0.043982068848857914,0.8616277085821356,-0.6340326967232746,-1.662087877812457,12.948414036916287,0.6430977000795535,,,,,,,,,,,,,C1,-0.3292143952376758,-0.48480202038424514,-0.05415559579615703,-0.07446394421972702
2024-12-24,0.23037212665419915,0.5988327835574792,0.3692814539022704,-1.066460600182495,13.08535911319771,0.8791061302553471,,,,,,,,,,,,,A,-0.2860102693451161,-0.36032789838753576,0.12498951430248706,0.19293683415821938
2024-12-26,-0.2993514052885393,1.1115034723973682,1.5874195815537506,0.0018294031655319287,13.629564000894886,0.30692243536281083,,,,,,,,,,,,,A,-0.08092797410303998,0.11689596259329971,0.0677109398458553,0.0733993927868326
2024-12-27,-0.6319220407756121,0.006652253450867285,1.0798163102017977,0.002743947309546968,13.507473510450943,-0.42340261739799434,,,,,,,,,,,,,A,0.18728261838938387,0.05796842950147596,-0.1590037993539517,-0.10879207324216988
2024-12-30,-1.1966185442261468,-1.052649083713053,-0.28289017224794044,-1.0184942587532664,13.990757989047294,0.05613295004167629,,,,,,0.004531653600414742,,,,,,0.019398265795045333,A,-0.76131780486699,-1.1465083609008886,-0.3078440710252539,-0.46601809646914516
2024-12-31,0.2864574478936399,-1.141157291474082,-1.3239122849397322,-2.0312583275595486,14.300834848477075,-0.6484094896635817,0.6525285481239873,,,,,-0.5222402305060325,0.2501890964100806,,,,,-1.096923969820074,C2,-0.13956419953178312,0.06753106428958322,-0.1322246802451188,0.018647070290978007
2025-01-02,0.5647693147692978,-0.3638094590459273,-1.3980719729470459,-2.2448099663324284,14.281849569185953,-0.8059179829993712,0.8915640839971095,0.1268805510241,,,,-0.802942627730685,0.600512489486138,-0.8494792575784005,,,,-0.7913669064748108,C2,0.0897142600816414,0.5293141344816732,-0.3817506235260226,0.1323402161556908
2025-01-03,0.4943212917350781,-0.24570024570025328,-1.0858494428634735,-2.3280290690389727,14.267960747268733,0.7523020101101396,0.42054806909650466,0.08146270818245593,,,,1.062727968658539,0.6114889363620257,-0.1956066740997242,,,,1.0187980909710737,C2,0.38951681902104074,-0.19813572297023851,0.29955917144657285,0.08169795584906936
2025-01-06,0.7297913675141432,1.2503420908593466,0.47014494721477895,-0.9768488740601877,14.885333000589346,-0.15261542589766197,0.5926123958472473,1.48774531970699,,,,-0.5492558469170739,1.0490184735238328,1.6365168649432604,,,,0.09923285370787571,C2,0.07085289168364817,0.3409795412275374,0.1542925184899513,0.27001190735740366
2025-01-07,0.34600913732867333,0.5760621674127719,1.0369113279592446,-0.3121941581432197,15.091058914971924,-1.4713267048307666,0.47211829681097495,0.0401015906964286,0.9777553902476255,,,-1.267842893873572,0.20017539177186183,1.1492922981989118,1.647553087175746,,,-1.9806312905496837,A,0.11749578788684545,0.1374479028110276,-0.08620256766482814,-0.18244815292166594
2025-01-08,0.011892020454284946,-1.1304084923407731,-0.11911791655637716,-1.280553713069088,15.489269929314261,0.1341939867504527,-0.8171695402298784,-0.801710315339399,-0.015263474505500252,,,0.36668175645089285,-0.01941069140880547,-1.7844206352232495,-0.14962632182839997,,,0.03688747379047008,C2,-0.4436396559529321,-0.6745133544590387,-0.15457788347207346,-0.22422286393749546
2025-01-10,-0.6123937641011712,0.14610196558109134,-0.08881145193164741,-1.0102333141899567,15.463593356060223,-0.9199836143920281,-1.5335347977087244,-0.45348419540229834,-0.5356566055342182,,,-0.6779350464935163,-0.7355367089098896,0.017469622267940466,-0.2883350104497251,,,-0.8387424728239612,C2,0.06870963309055789,-0.14658055059318942,-0.2389567829589656,-0.49498190755785654
2025-01-13,-0.8131061689262586,-1.526743456207913,-1.4756001520747297,-2.338614092923752,16.242616280873683,0.9760842002883185,-1.074574551491958,-2.201073474358395,-2.3473036632709054,,,1.2820512820512775,-1.1810169758867506,-1.5681099229530093,-1.7363102341945602,,,0.8699122106943458,C2,0.09557109557110088,0.49417249417249565,0.19104850895323988,0.36472897163799534
2025-01-14,0.5108446997712512,0.15504143051559005,-0.9678540281260251,-1.9722232994484834,15.904578225098327,-0.371346430282693,0.8883774453394722,0.19370013374533368,-1.5212641541934468,,,0.24637284423760786,0.6290054592926753,-0.3213785760760257,-1.5554534337588688,,,-0.7194244604316613,C2,0.3239494456358072,-0.19158643974995782,0.08301957831324813,-0.34570098576124364
2025-01-15,1.3973101564781265,0.13760126593165278,-0.3846430245808663,-1.6537720868948225,15.909544323888305,0.4158726125439216,2.6033133078463555,1.1369390103567412,0.03369057483404436,,,-0.6210078069552871,1.5740080779282462,-0.09494422027059857,-0.8978605176825138,,,0.7153577763483687,C2,-0.42139815471965436,-0.06653655074521092,0.13720674176334047,0.2676378419581571
2025-01-16,0.23533182630992577,1.818993799275126,1.2835145608507403,0.23190400543786627,17.42440501750165,-0.4266419825808887,0.049098375290124174,1.9661387220098359,1.878041016779597,,,0.1516841400847735,0.4412618540739155,2.3006256434624284,1.3216722880226017,,,-1.136845350495197,C2,-0.04014452027298887,-0.41928721174003813,-0.17334814366016804,-0.3357568413612011
2025-01-17,0.8991954566966553,-0.19231418064037387,1.0145160133720799,0.16744236444192762,17.319190037668378,0.10385955507907774,1.086908102810824,0.2008569898232615,1.8252247512088093,,,-0.6477768474860035,1.9041864816402798,-0.7005999612928249,0.6983015453699837,,,-0.21229798221287233,C2,-0.290838584585551,-0.33049839157449634,-0.13904012061312088,-0.1105620236200866
2025-01-21,0.5170855784999429,1.0039889121763235,1.4367289294468177,1.2306131212885596,17.727785758842685,0.39622421629179616,0.9136875720748616,0.4320905162813471,1.4708000288039091,,,0.9977144866385235,0.5251657913903474,1.6878459499493292,1.8164361320136102,,,0.06101281269066394,A,0.008790436005612356,0.13625175808720247,-0.08157557394242732,-0.024972114472165963
2025-01-22,0.47591410330818373,0.9153586130727032,1.6180019142367996,2.0123351952282986,14.236025136359226,0.085819910219187,-0.19147917663954184,1.9205180519826115,2.265242545616375,,,-0.4621757139742777,0.9089176829268464,0.5864990225016298,1.6502672968156773,,,0.36633495099795965,A,-0.021800741225197484,-0.1308044473512071,-0.026406126221278914,0.09417084763665429
2025-01-23,-0.10553393575623016,0.5621424425835464,1.3608603070710767,2.409608035516775,14.2944346487167,0.6520303730604304,-0.5957334968680117,-0.6527699203620729,0.8285706714249219,,,1.0575948530383794,-0.4647137400989654,1.2785823170731847,1.906565995482823,,,0.6804778466656725,A,0.21151897060767144,-0.004406645221000094,0.06190161769561442,0.07030373060417094
2025-01-24,0.009840098400970554,0.5458083239891831,1.3392233900400896,2.80711042470001,14.136187415814447,-0.30173332677390086,-0.2223869532987477,0.45556090936966775,0.8168038264049882,,,-0.05681321562800434,0.07134274556923614,0.2126018325149026,1.502799406960209,,,-0.635998649206404,A,-0.10925618390000835,-0.1267371733240097,0.06641412899102139,0.08527246191438742
2025-01-27,-2.164580489168888,-0.2919229192291928,0.4978858036425837,2.3923606140476394,14.122021595561465,0.7666313612750386,-0.8658008658008587,-0.2790738237474444,0.16556291390728006,,,-0.09262935027127828,-3.5175499877272753,-0.5651096425352997,0.2965549630347786,,,0.6281800391389591,A,0.61752900180847,1.190948789202051,0.46063581191264635,0.6371568347258716
2025-01-28,0.20855231326226686,-1.4145434807638524,-0.9822968499098028,0.9603844569822995,14.594792011698003,0.6493290266724294,0.1059602649006619,-0.9576282303555006,-0.883948888499908,,,0.004410337831872724,0.19641780595476277,-2.9114664954779657,-2.345040812218213,,,1.2790652536780245,A,-0.2469680264608587,-0.21168687982359158,-0.3712830075588536,-0.28052678898471406
2025-01-29,-0.1323363991265758,0.859235530640512,-0.17998381796866525,1.8006070786549921,14.91945091402404,-0.3163718279997507,-0.030871003307608724,0.1103752759381793,-0.5098459054371784,,,-0.19851773425093588,0.1245664130622437,1.4779953715407856,-0.7890333865693377,,,-0.31198560655361085,A,-0.09264160931710119,0.2293982706899511,-0.16895529310430035,-0.07288267545676463
2025-01-30,0.357255612236429,-0.44828955204129217,-0.47528957273551553,1.2862534554649807,14.485392501504801,0.17881978939000565,1.0122441762807854,-0.22932745314223624,-0.558241758241762,1.0061323397767108,,0.004375984596527438,0.5529635389666554,-0.18780782277072472,-0.5715660221753738,0.5908017250869646,,-0.1260239445494804,A,0.23630316821283692,0.32819884474006855,0.07450577833703065,0.1589456604523365
2025-01-31,0.4065846886156299,0.5367142453598372,0.21499249679499677,1.6859423016645891,13.849290250183287,-0.9349794238683096,0.09626744847504032,1.0166644565265504,0.5234450602621621,1.854534271668551,15.925915111100638,-0.9923497267759651,0.7398910238026968,0.42624272795344087,0.2191965603001389,0.9470358568966608,20.679046067849224,-0.8786912624307308,A,-0.056830601092894284,-0.06120218579234171,0.04526748971191985,0.10041152263373654
2025-02-03,-1.5203881559270327,-0.5321962184318241,-0.11485248426585937,1.011169100807252,13.943865144112097,0.8605125955422066,-2.1944542564464875,-0.8970375880628434,-0.18422374811589703,0.816844354425883,16.37923348533091,1.0473567784750282,-1.6887169963047177,-0.14530159640570028,0.35585410750178514,0.6928914045992052,20.40866971831689,0.9036555202835528,A,-0.08803214301836837,0.0112861721818458,0.12148413113537426,-0.10695665378708252
2025-02-04,0.01003730531810021,-0.6729586919677066,-0.7343172941520315,0.22097335577715427,14.179581273309406,0.6607229479952403,-0.10275655631506453,-1.170081243376886,-1.1194359527133102,-0.42241396568637457,17.016965619304372,1.4892665474060873,0.10036478740036436,-0.8003216603802432,-0.5962955999217145,-0.18879192432911251,20.642260231199472,1.1260436149085118,A,0.1386404293381105,0.47406082289802587,0.0702576112412201,0.19989963198394634
2025-02-05,-0.1894380005982188,0.6708265720929418,0.022604729707254023,0.8102106815804255,13.705386322099583,0.5960309003729458,0.49795090997224456,1.3849796720725616,0.23409893992933917,0.9006044787898793,16.906635136818004,0.5875646759624598,-0.5052719888649415,1.2275385535890138,0.5213224724484933,0.9791397317401751,20.28239044801,0.9639339235751665,A,-0.10961546893497598,-0.17100013153855675,0.041622269579111304,-0.08657432072455284
2025-02-06,0.2929396577405541,0.40546379075410144,0.3477677429641002,1.1438993013735521,13.63767873698038,0.054456344164099946,0.4838709677419395,1.0884413695853246,1.0421346582450086,1.8883092714364391,17.294701098693093,-0.8069064248839464,0.09680174622757054,0.45379144660324666,0.7449986040837464,1.4148219441771026,19.936209271971414,0.42475728155340065,A,-0.22124853585527848,-0.5119083770769084,-0.05775768177167517,-0.11718208521733775
2025-02-07,0.09400976382107906,0.3475555261328589,0.6537379934991483,1.3453769278470862,12.890212411151165,-1.0084199772611213,0.08746993221080412,-0.32693984306887414,0.701142439376734,1.4216327707422982,17.041844534294924,-1.2453572208870445,0.10196374622355453,0.5219702002467574,1.0178078220133502,1.802887618915805,18.80166028323003,-1.3619044026106364,A,0.013109023377766427,0.09613283810356865,0.10545568389659365,0.15164197795316525
2025-02-10,0.542636949248454,-0.9153582266789972,-0.23282384435010517,0.323127405712742,13.435033869288551,0.13575484661358939,0.6061946902654824,-1.158976601793138,-0.42385950070936707,0.15089105488577115,17.5426635194017,-0.15393411619826214,0.8223055151839853,-1.2613293051359609,-0.2803257117794056,0.44496435387006983,19.453201092190014,0.38503850385038785,A,-0.4969872894401206,-0.5981439943704148,-0.14659183099058337,-0.0827828275302589
2025-02-11,-0.38025956848806164,0.6791284518201657,0.20908301689233078,0.7994293837377819,12.113114645258374,0.45805327358725556,-0.8677649546295463,0.4513274336283235,-0.2548330404217869,0.37626730453774737,15.309203056037724,0.2888247056209714,-0.621634388285297,1.2105102118870947,0.4997930188485711,1.4459279307426742,18.8193485498675,0.3859609095748784,A,0.11775161075315843,0.32437236169740036,0.14770558459880068,0.12944983818772293
2025-02-12,-1.0094001420759446,0.07605191369759456,0.1681300823771048,0.6754273187980164,12.12098192410612,0.6942590120160075,-1.5241470979175942,-0.5814465685842762,-0.7274998460550464,-0.3934392949426657,15.581302749896867,0.6118959776838073,-1.0776719256046619,-0.23807274444969106,0.12667781734880812,0.9873227906691984,18.78987582718915,1.148765077541647,A,0.16647169981103271,0.4185188517952021,0.22362031273468475,0.3546217645979066
2025-02-13,0.18562715460090917,-0.3221489815135925,-0.12613346310843543,0.1747446279516618,12.263690916277108,0.8685150873477987,0.6350058134334979,-0.921577315019928,-1.1397094580853917,-1.3962471311122937,15.644931810053485,0.4888019907572039,0.31800113571835986,0.058713233205165416,0.13039885370309534,0.8227271946548376,18.763184014665573,1.1170232838974892,A,-0.115535015997148,-0.21996089584074285,-0.006617257808361199,0.05790100582319102
2025-02-14,0.034441474095103786,1.0557544417926223,0.8144787402199594,1.090101217763273,11.16185558577735,-0.039348132603211905,0.4996904572388994,1.1269117252481697,0.1967247979583142,-0.3312155810156092,14.55782371189378,-0.572006864082375,0.019593207688006764,1.4385765663448735,1.3288659637870515,2.0861074123391,17.723124772300263,0.40018283411535904,A,0.22440269283230396,0.1276015312183798,0.06721972653047636,0.08607404006950592
2025-02-18,0.19353780547810562,-0.0049202105850132405,0.5127021546679211,0.9340162699608356,11.106782712663147,0.09985594552122112,0.07965659158295502,-0.0751746705580536,0.12406398156763476,-0.4386129169411279,14.553019947751372,0.4687154543444594,0.2935984390969093,0.41985445045717995,1.1716091578025223,2.270513728079959,17.421272492495262,-0.06670001667500314,A,0.03095290736236933,0.11496794163166069,-0.11457242011523316,-0.126047668936613
2025-02-19,-0.23058431045478445,0.2935870100049254,0.5875792458851281,1.1139249297440923,10.662039475452083,0.467151848937819,-0.7922186523480534,0.5487454086825716,0.6565423872979759,0.0691468511757165,14.600853477736397,0.45250876181182065,-0.1483211895359271,0.22670259221406752,1.0165898168714937,2.330937763240759,16.566871669210073,0.17639304083032492,A,0.10203628942815346,0.25065436316045187,-0.006556517178091248,-0.02622606871230948
2025-02-20,-0.22677956699785895,0.23549035961338838,0.5723268169899542,1.2693154453343514,10.252312843659668,-0.18968505739607178,-0.18548778872058413,-0.34329474935081983,0.24615493593775906,-0.20054212486503298,12.844935124520674,-0.7743020220344232,-0.1464264531435333,0.027810223037993964,0.6101654458384731,2.2166647720814003,16.499817370799548,-0.2784326100272905,A,-0.43803371532231683,-0.9335870094243526,-0.16433652195241288,-0.5179462022729009
2025-02-21,-0.03604312067893023,-0.416034457442116,-0.07628764042002523,0.8151861979091235,10.234280372708046,-1.6749704995410952,0.7758851333273808,-0.9583535750563144,-0.7707896390297564,-1.0691117791987614,13.072441170086904,-3.6283185840707888,0.21406101669676492,-0.42445136417555984,-0.14943293546504366,1.7276834574877054,16.047236988734852,-2.2846316727961558,A,-0.7831858407079673,-1.0044247787610705,-0.15405542717602527,-0.2785944900601356
2025-02-24,0.3467013368003258,-1.7104099085815339,-1.4695641891447786,-0.828823348552099,11.758887467693173,-0.798976778180116,0.4545454545454408,-2.880585035226957,-2.9126213592232997,-3.673924292481001,16.223976216449927,-1.1700717583070563,0.3421532846715314,-2.075461161885961,-1.8635625944372736,-0.3217261803258098,17.72343052596455,-1.5173903159809043,A,-0.4936240230357769,-1.1655011655011593,-0.15946314075945267,-0.5415102488289358
2025-02-25,-0.010046717235157043,-0.45504550455045534,-1.5138772077375906,-1.1922252223633856,11.812299486910101,-0.4873147450389248,0.06474587245064445,-0.7208448117539179,-2.7681598661786433,-4.10406059853472,16.30909701425623,-0.44368442944955344,-0.12118414218939,-1.1804288321167977,-2.3560612605979525,-1.4071952815338906,18.08868846629765,-1.1401278792080638,C1,0.05083884087442314,-0.11554282016915662,-0.12726907361511053,-0.3231964632594231
2025-02-26,0.284396876682802,-0.49731250313960196,-1.4429296447407758,-1.6418677518105662,10.854547665649534,-0.23324887151174867,0.3017501508750797,-0.37922582435369057,-2.0979338805413805,-4.232214982916882,16.115946811817967,-0.17587707118392748,0.4305306631340988,-1.2599303672071738,-2.6335156789402014,-2.64117948849254,15.421395167344384,-0.18815587841639614,C1,0.4119226140886667,0.8122743682310363,0.0016781057542214484,0.302059035760438
2025-02-27,0.38853567463923433,0.05048465266557223,-0.7879692021185991,-1.5108657929415625,10.332239749843577,-1.9770461590014388,-0.018545994065288784,0.1253423703635015,-1.0079127577154123,-3.87563732306484,16.12042065446935,-1.5071415321832649,0.6937966417910557,0.24156471596663565,-1.465305278316098,-2.338849421977951,14.438484337526267,-3.447011367803454,C1,-0.15767019105915603,-0.7048785012057079,-0.23123062746083223,-0.7397168467789372
2025-02-28,0.08717203657806483,-1.5961920139940133,-1.5392227480494958,-2.9482144412327105,11.598977034180802,1.472095088462333,-0.35312397005509144,-1.5254080118694446,-1.4440701246392296,-5.049087105023176,16.74795958744487,1.4222264222264247,-0.027984888160392796,-2.7771299751243705,-2.8262305271745336,-4.865409666162734,17.358416688358762,1.6075820286725495,C1,0.12285012285013774,0.2976752976753039,0.06660291003486307,0.0802650454265974
2025-03-03,0.33659833720420806,1.5605503803093779,0.1915540836767482,-1.3448075187682873,12.887359520945429,-2.0815860981582723,0.34940600978337066,1.0640802297660068,-0.10331732380207681,-3.7400780304049253,16.798538433497445,-3.073351903435473,0.659228211031726,1.579147260479341,-0.6001118852667409,-3.2261750372778453,18.359614420799982,-2.8288238974038094,C1,-0.3203193909289248,-0.8054407873357761,-0.2214096413834632,-0.5250092254017291
2025-03-04,-0.6954793840039608,-1.7519943451479336,-1.1155980459248371,-2.9277807431943637,14.114685316225039,-0.4916251229062807,-1.3650732828815015,-2.7346843699044943,-2.1566955038381908,-5.999414691249639,18.801068013449854,0.23794493274411632,-0.5774066995272165,-2.188244091544167,-1.8994461922261618,-5.11578718294774,19.750160311858455,0.27722692136469274,C1,-0.274365075511096,-0.806099159908702,-0.2121750530437616,-0.6917251729312901
