day,next_day,symbol,close,pb,ab,sp_1555,sp_0930,sp_0931,rt_pct,open_cross_pct,err
2026-05-20,2026-05-21,DVAL,15.149900436401367,5-20,<1M,0.019999999999999574,0.15522727272727319,0.09999999999999969,0.3960422066922291,1.024609193828769,
2026-05-28,2026-05-29,EFTY,15.020000457763672,5-20,<1M,,,,,,
2025-08-15,2025-08-18,MATV,11.579999923706055,5-20,1-10M,0.010263157894736624,0.1276470588235296,0.11555555555555665,0.5432586972333344,1.1023062147195382,
2025-09-30,2025-10-01,PAXS,16.270000457763672,5-20,1-10M,0.05000000000000071,0.14250000000000007,0.05000000000000071,0.307314066338221,0.8758450890639178,
2025-02-05,2025-02-06,DOYU,15.890000343322754,5-20,1-10M,0.02629629629629738,0.12060000000000003,0.09828571428571478,0.3920138700134252,0.7589678879439306,
2025-04-17,2025-04-21,NDMO,9.569999694824219,5-20,1-10M,0.07000000000000028,0.09923076923076916,0.055714285714286306,0.6568144708629257,1.0368941734077228,
2025-07-17,2025-07-18,CANG,5.179999828338623,5-20,1-10M,0.020000000000000462,0.03031250000000016,0.04333333333333359,0.6113256315844985,0.5851834170759472,
2025-08-11,2025-08-12,MUX,10.430000305175781,5-20,1-10M,0.010034364261168171,0.09904761904761897,0.08999999999999986,0.47955110898475717,0.9496415738211205,
2025-11-12,2025-11-13,DEC,14.720000267028809,5-20,1-10M,0.02000000000000135,0.10352941176470605,0.04279661016949081,0.21330369915192768,0.7033247954254499,
2026-03-23,2026-03-24,APLZ,19.079999923706055,5-20,1-10M,0.12581081081081136,0.23740298507462654,0.20779792746113998,0.8742367390092525,1.2442504508590897,
2026-01-09,2026-01-12,SBGI,14.880000114440918,5-20,1-10M,0.02354166666666674,0.2572222222222221,0.16999999999999993,0.6503416168620727,1.728643953252326,
2026-05-28,2026-05-29,SB,6.579999923706055,5-20,1-10M,0.009999999999999787,0.03894736842105245,0.02999999999999936,0.30395137130541133,0.5919053020158109,
2025-12-11,2025-12-12,AHRT,6.869999885559082,5-20,1-10M,0.009999999999999787,0.09090909090909126,0.06533333333333301,0.5482775443103385,1.3232764544899707,
2025-08-05,2025-08-06,FC,18.920000076293945,5-20,1-10M,0.04615384615384544,0.4246443514644361,0.4242857142857136,1.2432335056620911,2.244420453235091,
2025-12-24,2025-12-26,SPH,18.709999084472656,5-20,1-10M,,0.21619047619047588,0.23000000000000043,,1.155480955474185,
2026-04-21,2026-04-22,LQTI,19.6299991607666,5-20,1-10M,0.05434782608695637,0.09166666666666679,0.07111111111111157,0.31955920163464857,0.466972341241236,
2025-02-25,2025-02-26,NFXS,17.809999465942383,5-20,1-10M,0.01626102292768896,0.03343582887700472,0.03320293398532959,0.1388656889283103,0.18773627108155294,
2025-12-17,2025-12-18,BGB,11.800000190734863,5-20,1-10M,0.030000000000001137,0.11750000000000105,0.10000000000000142,0.5508474487232471,0.995762695768936,
2026-04-29,2026-04-30,SND,5.340000152587891,5-20,1-10M,0.009999999999999787,0.2125000000000002,0.16999999999999968,1.6853932102676736,3.9794006353542453,
2025-09-26,2025-09-29,ERY,19.1200008392334,5-20,1-10M,0.010016835016834686,0.042008830022076206,0.03731481481481433,0.12377522948253893,0.21971144444657104,
2025-07-02,2025-07-03,CIM,14.239999771118164,5-20,1-10M,0.009999999999999787,0.09800000000000057,0.0579999999999989,0.23876404878150898,0.6882022582526021,
2025-09-17,2025-09-18,ALMU,17.049999237060547,5-20,1-10M,0.09384615384615308,0.49061538461538584,0.4203773584905659,1.5079869071752876,2.8775097159474647,
2025-04-25,2025-04-28,BWLP,10.550000190734863,5-20,1-10M,0.021531531531531072,0.044385964912279946,0.02999999999999936,0.24422526350656393,0.42072003895564125,
2026-01-14,2026-01-15,CMTL,5.809999942779541,5-20,1-10M,0.010909090909091363,0.11571428571428566,0.06999999999999985,0.6962916670045938,1.9916400491206754,
2025-07-28,2025-07-29,INSE,9.34000015258789,5-20,1-10M,0.03307692307692237,0.0954545454545452,0.09833333333333301,0.7034810185406943,1.0219972579775283,
2025-11-05,2025-11-06,FTF,6.130000114440918,5-20,1-10M,0.009999999999999787,0.06647058823529427,0.020000000000000462,0.24469820097822603,1.0843488906093874,
2025-08-21,2025-08-22,ELVN,19.84000015258789,5-20,1-10M,0.029593495934960162,0.8610526315789473,0.7921428571428574,2.0709081319503717,4.339982988692837,
2025-05-07,2025-05-08,FWRG,15.989999771118164,5-20,10-100M,0.018176795580110826,0.3506666666666663,0.3851162790697678,1.2610790507274559,2.1930373463798025,
2026-05-18,2026-05-19,BKD,13.279999732971191,5-20,10-100M,0.01000000000000076,0.20269230769230678,0.11761904761904689,0.48049341184171435,1.5262975283731994,
2025-09-15,2025-09-16,NVDS,11.979999542236328,5-20,10-100M,0.010050505050504876,0.013615447822514476,0.012737140160452888,0.09510703706881758,0.11365148867086564,
2025-12-08,2025-12-09,AMDD,9.319999694824219,5-20,10-100M,0.009999999999999787,0.010378521126760503,0.010181253236664724,0.10826852949293547,0.11135752646562987,
2025-07-17,2025-07-18,WT,12.930000305175781,5-20,10-100M,0.009999999999999787,0.037608695652174694,0.028593749999999557,0.14924110243272987,0.2908638419530448,
2025-08-08,2025-08-11,UNIT,6.349999904632568,5-20,10-100M,0.0104081632653059,0.06545454545454545,0.031604938271605,0.33081182809357784,1.0307802588594346,
2025-06-11,2025-06-12,SPNT,19.139999389648438,5-20,10-100M,0.014215686274509866,0.2909523809523811,0.23999999999999994,0.6640953353739351,1.5201274306713826,
2025-04-07,2025-04-08,DOC,18.200000762939453,5-20,10-100M,0.010203761755485631,0.10796407185628652,0.0425301204819279,0.14487329677698477,0.5932091611563725,
2025-01-21,2025-01-22,EBS,10.220000267028809,5-20,10-100M,0.010714285714285485,0.0995402298850572,0.06815789473684224,0.3858717142385051,0.9739748266562018,
2025-12-15,2025-12-16,SGML,10.329999923706055,5-20,10-100M,0.011065573770491648,0.11082191780821912,0.0629239766081871,0.3581294817286591,1.0728162500165825,
2026-01-28,2026-01-29,CIM,12.890000343322754,5-20,10-100M,0.009999999999999787,0.10147058823529342,0.05999999999999872,0.2715283092923257,0.7872039218979304,
2025-04-23,2025-04-24,GOGO,6.96999979019165,5-20,10-100M,0.010754716981131847,0.08896551724137926,0.03666666666666677,0.3401821024050181,1.2764063116124287,
2025-04-09,2025-04-10,GRND,17.899999618530273,5-20,10-100M,0.025170842824600706,0.43035714285714427,0.37702127659574486,1.1234416983003506,2.4042298996008573,
2026-04-28,2026-04-29,SHO,9.739999771118164,5-20,10-100M,0.009999999999999787,0.07266666666666702,0.02765957446808452,0.19332430879390536,0.7460643570253883,
2025-09-22,2025-09-23,XRPI,17.200000762939453,5-20,10-100M,0.02254143646408945,0.031158536585365156,0.01772727272727188,0.11706019594524561,0.18115427443760307,
2025-02-03,2025-02-04,ARVN,17.100000381469727,5-20,10-100M,0.027499999999998675,0.5157142857142861,0.25666666666666654,0.8308966676240549,3.0158729485944082,
2025-11-19,2025-11-20,GT,7.820000171661377,5-20,10-100M,0.009999999999999966,0.04363636363636359,0.03539473684210531,0.2902476716471802,0.5580097529216926,
2026-02-09,2026-02-10,NRIX,16.709999084472656,5-20,10-100M,0.014893617021277184,0.15333333333333224,0.23352941176470499,0.74333645241436,0.9176142533473467,
2025-04-03,2025-04-04,FLYW,9.289999961853027,5-20,10-100M,0.010803858520900092,0.16881818181818176,0.09581250000000005,0.5738232452028661,1.8172032563120537,
2025-11-19,2025-11-20,ICHR,14.9399995803833,5-20,10-100M,0.03733009708737843,0.5009523809523805,0.3749999999999991,1.3799535095997602,3.3530950135376645,
2025-07-22,2025-07-23,LUNR,11.279999732971191,5-20,10-100M,0.010210727969349255,0.019927228623408233,0.022282608695652167,0.14403075103815874,0.1766598324037312,
2025-12-15,2025-12-16,CXW,18.989999771118164,5-20,10-100M,0.009999999999999716,0.28271186440678,0.1752173913043468,0.4876708623926449,1.4887407467837657,
2025-06-13,2025-06-16,MDU,16.350000381469727,5-20,10-100M,0.010105820105819655,0.12325581395348943,0.10272727272727102,0.3450553217141513,0.75385817172935,
2026-04-24,2026-04-27,VERX,12.520000457763672,5-20,10-100M,0.011214574898785258,0.38999999999999985,0.19166666666666612,0.8102285708769459,3.1150158605478344,
2025-04-14,2025-04-15,LSPD,9.130000114440918,5-20,10-100M,0.009999999999999787,0.08252631578947375,0.059067796610169435,0.3782464170012699,0.9039026807780858,
2025-03-14,2025-03-17,OWL,19.209999084472656,5-20,>=100M,0.010031055900621097,0.20394736842105265,0.050919540229884416,0.15864289181505367,1.0616729731439825,
2026-02-11,2026-02-12,NU,17.40999984741211,5-20,>=100M,0.009999999999999863,0.01827930174563618,0.011193946188340633,0.060867163624619004,0.10499311835636396,
