day,symbol,entry_m,n_sig,spread_mean,spread_med,ask_dec,bid_dec,n_dec,err
2025-08-26,CBRL,653,116,0.1581034482758627,0.17999999999999972,57.4,57.16,116,
2025-08-27,SATS,608,391,0.08202046035805598,0.07000000000000028,57.35,57.24,391,
2025-08-28,AIRO,611,70,0.11871428571428615,0.125,25.19,25.02,70,
2025-08-28,PSTG,577,718,0.19224233983286979,0.1700000000000017,74.69,74.6,720,
2025-08-29,AFRM,577,2842,0.09393736805066873,0.09000000000000341,98.32,98.24,2857,
2025-09-02,CYTK,586,448,0.13812499999999858,0.12999999999999545,47.63,47.54,449,
2025-09-02,IONS,577,800,0.12538750000000004,0.10999999999999943,52.86,52.42,800,
2025-09-02,MLYS,577,420,0.12247619047619066,0.10999999999999943,25.21,25.07,420,
2025-09-03,MLYS,584,591,0.0874957698815566,0.0799999999999983,29.77,29.62,593,
2025-09-05,ABVX,699,79,0.2836708860759468,0.269999999999996,91.99,91.45,79,
2025-09-08,AVGX,605,2543,0.10972473456547384,0.10999999999999943,55.8,55.7,2543,
2025-09-08,AVL,605,3992,0.12161823647294646,0.11999999999999744,60.95,60.84,3992,
2025-09-10,TVTX,591,490,0.08916326530612245,0.07000000000000028,27.07,26.89,490,
2025-09-11,MULL,577,1441,0.09711311589174176,0.09999999999999787,31.26,31.2,1441,
2025-09-15,IONL,597,3917,0.22695685473576704,0.21999999999999886,77.16,76.94,3917,
2025-09-15,OKLL,658,1522,0.09948751642575564,0.10000000000000142,43.31,43.26,1522,
2025-09-16,WBTN,734,392,0.05647959183673437,0.05000000000000071,20.89,20.85,392,
2025-09-19,SCLX,619,25,0.2468000000000005,0.23000000000000043,28.71,28.41,25,
2025-09-19,SMU,590,851,0.09507638072855512,0.09000000000000341,26.42,26.31,851,
2025-09-22,MBX,600,1069,0.1615622076707203,0.129999999999999,22.8,22.6,1091,
2025-09-22,OKLL,594,2119,0.36028787163756437,0.3499999999999943,89.46,88.93,2119,
2025-09-22,QUBX,834,633,0.08546603475513401,0.08999999999999986,27.4,27.34,633,
2025-09-22,STEM,592,100,0.14839999999999964,0.14999999999999858,20.2,19.95,100,
2025-09-23,LTBR,595,268,0.08537313432835768,0.0799999999999983,21.53,21.42,270,
2025-09-23,SCLX,590,6,0.5966666666666676,0.6000000000000014,32.49,32.0,6,
2025-09-23,SRRK,590,239,0.19861924686192584,0.18999999999999773,32.76,32.58,239,
2025-09-24,GDS,629,169,0.07461538461538432,0.060000000000002274,42.29,42.27,170,
2025-09-24,PPIH,822,151,0.584172185430463,0.5700000000000003,24.06,23.51,151,
2025-09-24,QURE,585,1698,0.10010600706713772,0.0899999999999963,42.22,42.08,1706,
2025-09-25,CLPT,593,346,0.0912427745664742,0.08000000000000185,20.88,20.8,346,
2025-09-25,LABX,614,95,0.39484210526315877,0.4200000000000017,29.05,28.63,95,
2025-09-25,OKLL,596,2891,0.39489795918367343,0.37999999999999545,66.34,66.04,2891,
2025-09-25,QBTX,626,2121,0.9151343705799155,0.8700000000000045,185.8,185.03,2121,
2025-09-25,RGTX,599,2824,0.8371317280453258,0.8300000000000125,164.0,163.03,2824,
2025-09-26,CNXC,577,548,0.1805291970802921,0.14999999999999858,47.97,47.82,548,
2025-09-26,CRNX,582,429,0.19347319347319353,0.1700000000000017,43.81,43.52,429,
2025-09-29,MJ,605,29,0.46068965517241156,0.4899999999999949,37.51,37.2,29,
2025-09-29,OKLL,634,1769,0.26082532504239636,0.2600000000000051,70.7,70.45,1769,
2025-10-03,PLSE,616,6,0.2766666666666679,0.2350000000000012,20.19,19.96,6,
2025-10-03,USAR,583,5143,0.022881586622593767,0.019999999999999574,27.6,27.58,5260,
2025-10-06,FIG,800,3407,0.07677428823011435,0.06999999999999318,56.43,56.14,3422,
2025-10-06,NGNE,707,0,,,23.96,23.58,7,
2025-10-06,SOFX,623,3272,0.07948655256723725,0.0799999999999983,38.6,38.53,3272,
2025-10-06,ZEPP,610,74,0.39135135135135096,0.4799999999999969,54.5,54.02,74,
2025-10-07,APPX,579,877,0.49229190421892954,0.480000000000004,104.61,104.28,877,
2025-10-07,ARCX,655,746,0.10672922252010694,0.10999999999999943,27.84,27.79,746,
2025-10-07,DGNX,625,481,0.45419958419958456,0.4399999999999977,24.78,24.03,482,
2025-10-08,ASTS,587,2169,0.09520977408944115,0.0799999999999983,89.98,89.91,2175,
2025-10-09,BYRN,588,216,0.149074074074074,0.14000000000000057,26.5,26.26,216,
2025-10-09,NTGR,748,245,0.33277551020408186,0.3299999999999983,35.61,35.28,245,
2025-10-10,CONI,661,955,0.15426178010471223,0.15000000000000568,32.59,32.4,955,
2025-10-13,MP,589,2726,0.12451944240645657,0.11999999999999034,92.31,92.25,2739,
2025-10-13,USAR,579,1855,0.08456064690026964,0.0799999999999983,40.87,40.72,1861,
2025-10-14,SYRE,577,137,0.3902919708029201,0.4299999999999997,20.75,20.45,137,
2025-10-15,HLIO,661,83,0.31578313253011936,0.29999999999999716,53.69,53.35,83,
2025-10-16,CRWV,790,3527,0.19565920045364452,0.1799999999999784,148.35,148.01,3532,
2025-10-16,MUX,619,503,0.048369781312127304,0.05000000000000071,24.34,24.3,503,
2025-10-16,SNWV,807,32,0.27999999999999736,0.25,35.44,34.88,32,
2025-10-23,IONL,695,920,0.24839130434782805,0.23000000000000398,78.33,78.02,920,
2025-10-23,STAA,696,111,0.08585585585585644,0.08000000000000185,26.5,26.35,111,
2025-10-24,AMRN,713,42,0.663095238095238,0.8399999999999999,20.72,20.3,42,
2025-10-24,INBX,713,296,0.6204391891891889,0.5300000000000011,53.71,53.0,296,
2025-10-27,ASTX,766,810,0.24753086419753068,0.25,61.34,61.09,810,
2025-10-27,DYN,578,169,0.13526627218934928,0.129999999999999,24.43,24.26,169,
2025-10-27,GEOS,595,22,0.14181818181818154,0.14999999999999858,28.43,28.22,22,
2025-10-27,NGNE,643,27,0.35481481481481464,0.3500000000000014,31.96,31.34,27,
2025-10-27,PAM,583,182,0.6152197802197833,0.5700000000000003,87.56,86.55,182,
2025-10-27,ZBIO,655,25,0.8131999999999993,0.8399999999999999,29.5,28.79,25,
2025-10-28,ARQT,580,242,0.19020661157024824,0.16999999999999815,23.72,23.5,242,
2025-10-29,GNRC,612,109,0.7199082568807321,0.710000000000008,181.26,179.11,109,
2025-10-30,CMPR,650,37,0.4181081081081092,0.4200000000000017,70.21,69.7,37,
2025-10-30,GKOS,604,193,0.5542487046632132,0.5799999999999983,100.8,100.08,193,
2025-10-31,NET,596,159,0.6209433962264183,0.5900000000000034,249.42,248.82,159,
2025-11-03,CIFR,592,5835,0.017550985432733448,0.019999999999999574,24.27,24.26,6000,
2025-11-04,MDGL,604,163,5.101165644171773,4.509999999999991,440.0,430.6,163,
2025-11-04,TCMD,578,215,0.13776744186046444,0.13000000000000256,23.1,22.87,215,
2025-11-05,AMDG,590,3540,0.08782768361581911,0.0899999999999963,42.71,42.6,3540,
2025-11-05,AXON,580,603,1.9339966832504267,2.0399999999999636,598.78,597.0,603,
2025-11-05,DBD,598,3,1.0899999999999963,1.0899999999999963,63.94,62.85,3,
2025-11-05,ESTA,588,81,0.5577777777777788,0.5500000000000043,57.92,57.37,81,
2025-11-05,LMND,612,628,0.15536624203821733,0.14000000000000057,71.79,71.65,629,
2025-11-05,RIGL,577,252,0.28079365079365165,0.23000000000000043,36.7,36.37,253,
2025-11-05,TEVA,582,3165,0.023026856240126237,0.019999999999999574,24.38,24.35,3221,
2025-11-05,ZEPP,743,25,0.6459999999999999,0.730000000000004,34.8,34.01,25,
2025-11-06,WW,593,59,0.7708474576271171,0.7700000000000031,36.3,36.0,59,
2025-11-07,MULL,599,4359,0.1735742142693283,0.1700000000000017,71.09,70.9,4359,
2025-11-10,COGT,585,1792,0.0764787946428567,0.07000000000000028,34.9,34.84,1793,
2025-11-10,CRCD,592,409,0.14298288508557414,0.13999999999999702,26.94,26.8,409,
2025-11-11,AMDL,824,5961,0.023195772521389046,0.019999999999999574,21.53,21.51,6000,
2025-11-11,AMUU,827,2952,0.2633062330623302,0.23999999999999488,86.27,86.04,2952,
2025-11-11,ETOR,611,78,0.17858974358974303,0.14999999999999858,40.78,40.49,78,
2025-11-11,HNRG,620,114,0.18131578947368404,0.16000000000000014,24.69,24.62,114,
2025-11-11,HROW,595,56,0.1494642857142859,0.14499999999999957,37.8,37.62,56,
2025-11-12,CRCD,588,2429,0.13136681762042032,0.12000000000000455,35.75,35.67,2429,
2025-11-13,APA,674,5841,0.02201677794898138,0.019999999999999574,25.32,25.29,6000,
2025-11-13,ATEX,623,6,0.7916666666666655,0.7899999999999991,21.57,20.78,6,
2025-11-17,PARR,725,305,0.15019672131147527,0.12999999999999545,46.63,46.38,305,
2025-11-17,ZYME,593,425,0.07764705882353011,0.07000000000000028,25.43,25.35,426,
2025-11-19,AMTM,713,1067,0.08018744142455517,0.07000000000000028,23.67,23.61,1067,
2025-11-19,GH,821,439,0.42353075170842863,0.4000000000000057,105.0,104.05,439,
2025-11-19,OLMA,591,661,0.07031770045385688,0.06999999999999673,21.12,21.02,661,
2025-11-20,PACS,578,492,0.13908536585365802,0.11999999999999744,27.23,27.16,492,
2025-11-24,UPB,628,10,0.2710000000000008,0.2850000000000019,26.7,26.31,10,
2025-11-25,ANF,611,255,0.1888627450980384,0.1799999999999926,82.07,81.89,258,
2025-11-25,SYM,597,654,0.24599388379204962,0.21999999999999886,76.42,76.32,655,
2025-12-02,CRDO,577,985,0.6858172588832498,0.6400000000000148,206.53,206.01,985,
2025-12-02,CRDU,577,965,0.25625906735751297,0.240000000000002,31.48,31.31,965,
2025-12-03,CRWL,680,110,0.1640000000000003,0.1699999999999946,37.64,37.51,110,
2025-12-04,GCO,588,17,0.4041176470588232,0.39000000000000057,26.13,25.75,17,
2025-12-05,PRAX,583,120,3.291416666666671,2.829999999999984,266.0,264.34,120,
2025-12-10,CBRL,621,64,0.1489062499999998,0.16999999999999815,27.6,27.43,66,
2025-12-10,GEVX,577,1107,0.14280036133694704,0.13000000000000256,39.01,38.87,1107,
2025-12-10,PLAB,578,711,0.08949367088607586,0.0800000000000054,36.32,36.15,713,
2025-12-10,PLAY,631,256,0.04433593749999917,0.03999999999999915,20.95,20.92,256,
2025-12-11,CNTA,613,68,0.14779411764705905,0.20500000000000185,28.25,28.02,68,
2025-12-11,STEM,610,19,0.4136842105263152,0.46999999999999886,20.5,20.03,19,
2025-12-12,RCUS,597,118,0.11415254237288125,0.120000000000001,22.55,22.4,118,
2025-12-15,IMNM,582,714,0.08284313725490203,0.060000000000002274,24.68,24.47,757,
2025-12-23,HYMC,657,554,0.10247292418772544,0.0799999999999983,27.49,27.36,554,
2025-12-29,GLSI,582,18,0.16888888888888845,0.129999999999999,22.43,22.2,18,
2025-12-30,GLSI,598,128,0.5538281249999994,0.4200000000000017,27.2,26.52,128,
2026-01-05,RGC,611,53,0.1381132075471703,0.14000000000000057,25.53,25.51,53,
2026-01-05,SKYT,594,172,0.10709302325581403,0.08000000000000185,24.44,24.37,172,
2026-01-06,STAA,624,555,0.04563963963963927,0.03999999999999915,21.5,21.45,560,
2026-01-07,ASTX,637,1417,0.27739590684544735,0.28000000000000114,65.55,65.07,1419,
2026-01-07,GLUE,601,1555,0.06335048231511235,0.05999999999999872,23.96,23.87,1583,
2026-01-07,SMST,624,1540,0.3226688311688317,0.30999999999998806,83.42,83.17,1540,
2026-01-08,AVAV,589,322,0.8857142857142881,0.8499999999999659,370.86,369.9,322,
2026-01-08,BE,588,619,0.32366720516962827,0.3199999999999932,127.77,127.45,619,
2026-01-09,CWVX,694,940,0.08723404255319167,0.08999999999999986,27.15,27.12,940,
2026-01-09,OPEX,614,662,0.1509516616314196,0.129999999999999,22.0,21.69,662,
2026-01-09,SMU,632,1795,0.07048467966573832,0.07000000000000028,23.78,23.75,1797,
2026-01-12,ANPA,632,74,6.467837837837839,6.400000000000006,87.5,79.0,74,
2026-01-13,CIFU,586,856,0.24176401869158884,0.22999999999999687,34.35,34.09,856,
2026-01-13,INTW,607,2454,0.16186226568867051,0.1599999999999966,68.99,68.86,2454,
2026-01-13,THH,615,29,1.9755172413793092,2.1899999999999977,38.0,36.36,29,
2026-01-13,TVTX,597,296,0.09888513513513462,0.08000000000000185,25.57,25.28,296,
2026-01-16,GLXU,618,269,0.10661710037174692,0.08999999999999986,23.02,22.94,269,
2026-01-20,CIFU,649,646,0.30044891640866894,0.3000000000000007,31.62,31.31,646,
2026-01-20,QPUX,664,672,0.19662202380952382,0.1999999999999993,20.55,20.35,672,
2026-01-20,VPG,752,189,0.33232804232804053,0.3999999999999986,46.0,45.6,189,
2026-01-22,DBVT,825,3,0.586666666666666,0.5899999999999999,23.5,22.92,3,
2026-01-22,EGBN,601,36,0.38138888888888833,0.5099999999999998,29.0,28.46,36,
2026-01-22,GLSI,577,194,0.20396907216494833,0.1999999999999993,28.64,28.4,194,
2026-01-22,KOLD,744,2695,0.013517625231910956,0.010000000000001563,21.74,21.72,2779,
2026-01-22,PNTG,792,104,0.1339423076923073,0.11999999999999744,31.94,31.8,104,
2026-01-23,MOVE,582,2401,0.12603915035401905,0.10999999999999943,23.38,23.21,2410,
2026-01-27,ATEX,807,88,0.3220454545454532,0.33999999999999986,25.15,24.68,88,
2026-01-27,CBZ,827,56,0.25124999999999986,0.27500000000000213,39.86,39.63,56,
2026-01-27,CWVX,612,1316,0.14012158054711282,0.13000000000000256,46.24,46.11,1316,
2026-01-28,GEVX,592,505,0.26354455445544567,0.21999999999999886,36.13,36.02,505,
2026-01-28,SUPX,586,74,0.14337837837837775,0.11499999999999844,21.08,20.95,74,
2026-01-29,INOD,589,193,0.3285492227979269,0.3299999999999983,63.74,63.45,193,
2026-02-02,AUGO,577,47,0.5827659574468093,0.47000000000000597,63.88,63.41,47,
2026-02-03,WULX,589,1626,0.138659286592866,0.120000000000001,26.99,26.88,1626,
