n,per_wk,net,netb,gross,t,green,flat,redstreak,worst,best,total,mdd,wk_mean,green_mo,ex5,imp,cell,split,tc,note,cost,mde,h1,h2,vgross,half_ok
2335,44.056603773584904,-0.11355909958778448,-0.1459135395867638,-0.044651841211539665,-4.322396270179905,30.18867924528302,1.8867924528301887,6,-2494.2542219386046,2235.6882116872935,-26516.049753747684,-26516.049753747677,-500.30282554240915,16.666666666666664,-0.2240274181702142,46.638115631691655,"F16-a8  1/anchor, 8 slots",TRAIN,-3.423967454133839,,0.06890725837624483,0.07356231566259479,-0.0766699799203163,-0.016716207759134717,0.03619752875928499,False
1140,49.56521739130435,-0.0346525061887975,-0.07490318976364814,0.03619752875928499,-0.9337294886864954,30.434782608695656,4.3478260869565215,6,-2324.316328362665,2238.7489914410535,-3950.385705522916,-8390.523101068573,-171.75590024012678,40.0,-0.14066259452887636,58.07017543859649,"F16-a8  1/anchor, 8 slots",VAL,-0.8169871692473981,,0.0708500349480825,0.1039134122936652,-0.0766699799203163,-0.016716207759134717,0.03619752875928499,False
1487,28.056603773584907,-0.09953792216262869,-0.13218159668797352,-0.032404007900901415,-3.0369650982875975,37.735849056603776,1.8867924528301887,6,-2178.805543564196,1381.294508481081,-14801.289025582884,-16869.101649458833,-279.26960425628084,25.0,-0.21010888644960213,48.150638870208475,"F16-v2  2/venue, 4 slots",TRAIN,-2.6880066406962726,,0.06713391426172728,0.09177128252560744,-0.08054059366397441,0.013149331767556378,0.04721728138702919,False
690,30.0,-0.021765828758894285,-0.060267644931084434,0.04721728138702919,-0.4563204542869822,39.130434782608695,4.3478260869565215,3,-1188.9055441953783,1659.8383905016206,-1501.8421843637054,-4107.859804734133,-65.29748627668285,40.0,-0.12866727101689518,57.68115942028985,"F16-v2  2/venue, 4 slots",VAL,-0.452620238968548,,0.06898311014592347,0.13355596917112073,-0.08054059366397441,0.013149331767556378,0.04721728138702919,False
1610,30.37735849056604,-0.12110486874113831,-0.15445028096051286,-0.05328785055280747,-3.866538730521109,33.9622641509434,1.8867924528301887,6,-2115.1817395482476,2041.066974526852,-19497.883867323264,-19968.178646775796,-367.88460127025024,16.666666666666664,-0.23251670947203035,49.06832298136646,"F16-b2  2/ADV$ bucket, 4 slots",TRAIN,-3.412664803277711,,0.06781701818833083,0.08769953079701498,-0.07659091965586891,-0.031442975906255305,0.07084833151210365,False
708,30.782608695652176,0.0012090548553361146,-0.03643278006947409,0.07084833151210365,0.02541124471211003,47.82608695652174,4.3478260869565215,3,-974.4737662146957,1161.0995888567318,85.60108375779714,-3711.6665040434605,3.7217862503390062,40.0,-0.10480012124067659,56.07344632768362,"F16-b2  2/ADV$ bucket, 4 slots",VAL,0.024796972074136486,,0.06963927665676752,0.13322265923194979,-0.07659091965586891,-0.031442975906255305,0.07084833151210365,False
337,6.3584905660377355,-0.06777664245385312,-0.08571109403836404,-0.01284054888159392,-0.9074834676298287,39.62264150943396,7.547169811320755,4,-2115.786028999141,1591.6706316320008,-2284.0728506948494,-3637.4325469798514,-43.09571416405376,41.66666666666667,-0.17703125927090035,26.706231454005934,F16-m1  CONCENTRATED (causal sibling),TRAIN,-0.6609990864339821,,0.054936093572259176,0.2091218249589089,-0.12049735652521429,0.08447633938382561,0.154248213560429,False
223,9.695652173913043,0.09412281416190355,0.06904568076403717,0.154248213560429,1.0906581917346203,52.17391304347826,8.695652173913043,3,-847.5989764727616,1623.25186289516,2098.93875581045,-2043.656423850763,91.2582067743674,60.0,-0.013513711489006534,34.52914798206278,F16-m1  CONCENTRATED (causal sibling),VAL,0.8484578244277701,,0.06012539939852544,0.2416374641024615,-0.12049735652521429,0.08447633938382561,0.154248213560429,False
250,4.716981132075472,-0.1129227276644283,-0.1285179469798717,-0.05849066642166293,-1.3168926925638036,35.84905660377358,7.547169811320755,5,-1459.568879483943,1070.439509990023,-2823.068191610708,-3476.7432778019347,-53.265437577560526,25.0,-0.22815410542519834,22.400000000000002,F16-m2  CONCENTRATED x 1/anchor,TRAIN,-1.1224952667321864,,0.05443206124276539,0.24009825496474924,-0.13090220430387087,0.003193236218736454,0.09920299567344601,False
184,8.0,0.03983451559022752,0.018200442272661106,0.09920299567344601,0.41292803050621196,47.82608695652174,8.695652173913043,3,-682.651133568043,1318.5353857972837,732.9550868601859,-1507.069478502663,31.867612472181996,60.0,-0.0721663590923301,28.804347826086957,F16-m2  CONCENTRATED x 1/anchor,VAL,0.3715863492829147,,0.059368480083218524,0.27011158219485204,-0.13090220430387087,0.003193236218736454,0.09920299567344601,False
