n,per_wk,net,netb,gross,t,green,flat,redstreak,worst,best,total,mdd,wk_mean,green_mo,ex5,imp,cell,split,tc,note,cost,mde,h1,h2,vgross,half_ok
593,25.782608695652176,-0.018916588241533156,-0.019175782226011833,0.04625416526254799,-0.3592571541593183,47.82608695652174,4.3478260869565215,4,-1645.179320656035,1771.8995404051977,-1121.7536827229171,-4898.619692681676,-48.771899248822486,40.0,-0.12545142317727442,0.16863406408094433,F18-f50  mixed floor $50,VAL,-0.3191952007790974,,0.06517075350408116,0.14743324235320313,-0.08791705969257015,0.08742351214990983,0.04625416526254799,False
1315,24.81132075471698,-0.0838726215757178,-0.085837128316237,-0.025276490734552636,-2.2765451319440135,30.18867924528302,1.8867924528301887,5,-1409.7114676183105,2191.542988695812,-11029.249737206886,-12456.735971923858,-208.09905164541294,25.0,-0.19320565817129495,2.2053231939163496,F18-w5  WRAPPERS floor $5,TRAIN,-1.7248921829886998,,0.05859613084116514,0.10315777935466174,-0.10004672506886739,0.040615446819006536,0.11610753902531236,False
700,30.434782608695652,0.05042201629560882,0.04378869265464975,0.11610753902531236,0.999306044877886,52.17391304347826,4.3478260869565215,4,-1524.882101682592,3078.536386577011,3529.541140692617,-5440.010196343517,153.45831046489639,60.0,-0.0512833312672313,8.0,F18-w5  WRAPPERS floor $5,VAL,0.7771690434493403,,0.0656855227297035,0.14127968739041993,-0.10004672506886739,0.040615446819006536,0.11610753902531236,False
1267,23.90566037735849,-0.07093776426826891,-0.0727570681974155,-0.012580524692826982,-1.88325355433033,33.9622641509434,1.8867924528301887,5,-1535.816013306538,2001.9048308500044,-8987.814732789668,-10062.37781931829,-169.58141005263525,25.0,-0.18034795351776925,1.7363851617995265,F18-w10  WRAPPERS floor $10,TRAIN,-1.4390058193703692,,0.05835723957544191,0.10546946240692623,-0.07803645968647542,0.04446379088509413,0.1434616908435034,False
665,28.91304347826087,0.0770226143070818,0.07131604825036864,0.1434616908435034,1.4809487531404923,56.52173913043478,4.3478260869565215,4,-1323.9134048700753,3102.8731165211875,5122.003851420937,-5369.876553739342,222.69581962699726,60.0,-0.0256952572949236,6.7669172932330826,F18-w10  WRAPPERS floor $10,VAL,1.1102659893378417,,0.06643907653642166,0.14562510660986377,-0.07803645968647542,0.04446379088509413,0.1434616908435034,False
881,16.62264150943396,-0.049264440040126894,-0.049264440040126894,0.012913608126148836,-1.0770236111200318,45.28301886792453,1.8867924528301887,5,-1462.1958143317115,1528.4238357308664,-4340.19716753518,-7006.241384956588,-81.89051259500339,33.33333333333333,-0.15624844154515155,0.0,F18-w30  WRAPPERS floor $30,TRAIN,-0.8675953806301446,,0.06217804816627572,0.12807558784055495,-0.08388757372720498,0.0991206692187279,0.12689671656138296,False
499,21.695652173913043,0.05881429626483447,0.05881429626483447,0.12689671656138296,0.9634385296827742,39.130434782608695,4.3478260869565215,3,-753.7137015417196,2547.1087401453,2934.8333836152397,-2329.396476140155,127.60145146153216,60.0,-0.04272755410660274,0.0,F18-w30  WRAPPERS floor $30,VAL,0.8119864309550019,,0.0680824202965485,0.17092946199251524,-0.08388757372720498,0.0991206692187279,0.12689671656138296,False
490,9.245283018867925,-0.12143273822507523,-0.12143273822507523,-0.05481226340857416,-1.993800909368386,33.9622641509434,7.547169811320755,5,-1077.2007686329794,900.1850046482757,-5950.2041730286865,-6403.601203888851,-112.2680032646922,33.33333333333333,-0.23426320943276732,0.0,F18-w50  WRAPPERS floor $50,TRAIN,-1.590120426614599,,0.06662047481650107,0.17053441265503413,-0.2249515130886562,0.06351987910248641,0.06805823501132385,False
283,12.304347826086957,-0.0027252596284439404,-0.0027252596284439404,0.06805823501132385,-0.03432739172336948,34.78260869565217,4.3478260869565215,6,-914.5614178022058,1538.7024478278427,-77.12484748496382,-2759.4734732341585,-3.353254238476688,60.0,-0.11353866014452295,0.0,F18-w50  WRAPPERS floor $50,VAL,-0.028757710231217343,,0.07078349463976781,0.22229265250141825,-0.2249515130886562,0.06351987910248641,0.06805823501132385,False
1321,24.92452830188679,-0.09690319620402532,-0.09692830207279232,-0.06007374854295264,-2.805601802399815,32.075471698113205,1.8867924528301887,6,-1603.2251990503892,1437.7980425110259,-12800.912218551746,-13353.439758685405,-241.52664563305183,16.666666666666664,-0.2065250713395908,0.0757002271006813,F18-s08  spread <= 8% of R,TRAIN,-2.3659691213661165,,0.036829447661072684,0.09670971452156378,-0.09713929011807186,-0.024385084440906223,0.09235907257193242,False
610,26.52173913043478,0.05367844436069245,0.05356156467631542,0.09235907257193242,1.0735207312679085,47.82608695652174,4.3478260869565215,6,-946.611707111791,1950.1341396257726,3274.3851060022394,-3009.221819307679,142.36456982618432,60.0,-0.04984185223589271,0.32786885245901637,F18-s08  spread <= 8% of R,VAL,0.949191698895588,,0.03868062821123996,0.14000628011386765,-0.09713929011807186,-0.024385084440906223,0.09235907257193242,False
1854,34.9811320754717,-0.10879442458723998,-0.10974105034881951,-0.029502169292569987,-3.60810721538903,37.735849056603776,1.8867924528301887,4,-2595.0737317622475,1842.153166790724,-20170.486318474294,-20170.486318474286,-380.57521355611874,16.666666666666664,-0.2192197002577057,0.7551240560949299,F18-s25  spread <= 25% of R,TRAIN,-3.1030137838855523,,0.07929225529467,0.0844277541268759,-0.057509569959444715,-0.004033029448233826,0.030922557745005397,False
791,34.391304347826086,-0.05895699767186529,-0.059990136884867824,0.030922557745005397,-1.302568935588534,43.47826086956522,4.3478260869565215,3,-1904.7178564243386,2139.6953919179205,-4663.498515844545,-6758.352149759497,-202.76080503671935,20.0,-0.16759031420056483,0.7585335018963337,F18-s25  spread <= 25% of R,VAL,-1.2021853723796905,,0.0898795554168707,0.1267338633456936,-0.057509569959444715,-0.004033029448233826,0.030922557745005397,False
1989,37.528301886792455,-0.1617303079901848,-0.1630427846492613,-0.0597751803069173,-5.508457585783507,32.075471698113205,1.8867924528301887,5,-2459.6824299191917,1605.684754703911,-32168.158259247757,-32300.725111081876,-606.9463822499577,16.666666666666664,-0.2751230474390396,0.9552538964303671,F18-s40  spread <= 40% of R,TRAIN,-4.835675460211196,,0.1019551276832675,0.08220901319840263,-0.09227992530648393,-0.03140239441746508,0.025202038286653464,False
843,36.65217391304348,-0.08461268768395394,-0.0861600307906143,0.025202038286653464,-1.8938285512186237,34.78260869565217,4.3478260869565215,11,-2065.726177121414,2523.456097286007,-7132.849571757319,-10348.342669089401,-310.12389442423125,40.0,-0.19546260532029372,1.0676156583629894,F18-s40  spread <= 40% of R,VAL,-1.5626193489714173,,0.10981472597060739,0.12509871886904586,-0.09227992530648393,-0.03140239441746508,0.025202038286653464,False
2013,37.9811320754717,-0.20623032875217825,-0.20739334899317152,-0.05548076995602186,-6.949911757701922,30.18867924528302,1.8867924528301887,6,-3296.599351919969,1324.5557300459827,-41514.16517781348,-41514.16517781349,-783.286135430443,0.0,-0.32166214923053704,0.7948335817188277,F18-soff  both spread gates OFF,TRAIN,-6.18872701180469,,0.1507495587961564,0.083086655001939,-0.06635155961361724,-0.045746192776762694,0.010039726496036034,False
870,37.82608695652174,-0.16532193616314408,-0.16653489809457242,0.010039726496036034,-3.6423307562931306,26.08695652173913,4.3478260869565215,6,-3149.2197957643607,2803.421599692372,-14383.008446193533,-14908.994737461151,-625.3481933127623,20.0,-0.27923260643748743,0.8045977011494253,F18-soff  both spread gates OFF,VAL,-2.9851486396994926,,0.17536166265918005,0.12708934257467244,-0.06635155961361724,-0.045746192776762694,0.010039726496036034,False
