,0
2016-01-31,0.0
2016-02-29,0.0309587566061873
2016-03-31,0.08390645457188062
2016-04-30,0.015260060361364847
2016-05-31,0.014743671283734994
2016-06-30,-0.0024573543573017664
2016-07-31,0.05262906158414471
2016-08-31,0.012789750596694072
2016-09-30,0.011910269656336903
2016-10-31,-0.04310010723161062
2016-11-30,0.09343807581571584
2016-12-31,0.017058896106116217
2017-01-31,0.014331258282183734
2017-02-28,0.02089123339719312
2017-03-31,0.005697907859556484
2017-04-30,0.011557999348029702
2017-05-31,-0.010512390405161276
2017-06-30,0.03111443113328538
2017-07-31,0.011649626533321022
2017-08-31,-0.007595251504666667
2017-09-30,0.057194426614003424
2017-10-31,0.007318969118985441
2017-11-30,0.03357428334666346
2017-12-31,0.005145170764687013
2018-01-31,0.03336123891467979
2018-02-28,-0.037925722512408
2018-03-31,0.004355202037842121
2018-04-30,0.008316919017143265
2018-05-31,0.05280982400784895
2018-06-30,0.010896622650798493
2018-07-31,0.020803958610913886
2018-08-31,0.03445828079862179
2018-09-30,-0.014793886233158693
2018-10-31,-0.09704503383914365
2018-11-30,0.022087795367750962
2018-12-31,-0.11182630827452122
2019-01-31,0.11255657523107754
2019-02-28,0.04694302488348523
2019-03-31,-0.010395591477931898
2019-04-30,0.03594978694876261
2019-05-31,-0.07973362884011881
2019-06-30,0.0698682886353803
2019-07-31,0.0037952025394225597
2019-08-31,-0.05049626613750069
2019-09-30,0.026040188957729526
2019-10-31,0.011321303207903588
2019-11-30,0.03750152520619099
2019-12-31,0.032886076915787044
2020-01-31,-0.02789873464676096
2020-02-29,-0.08956512045720477
2020-03-31,-0.20719850111840932
2020-04-30,0.1812217859869858
2020-05-31,0.07263147471393094
2020-06-30,0.0358870680924428
2020-07-31,0.0326260126106237
2020-08-31,0.06102470124480619
2020-09-30,-0.03237518004579798
2020-10-31,0.010002933619855936
2020-11-30,0.18472004661209862
2020-12-31,0.07491132698954206
2021-01-31,0.04425694071001396
2021-02-28,0.08600586085676354
2021-03-31,0.03128436908901944
2021-04-30,0.029154121960861756
2021-05-31,0.017185218762536536
2021-06-30,0.019192462250922082
2021-07-31,-0.028766061556109612
2021-08-31,0.024889076573609392
2021-09-30,-0.03300419227746243
2021-10-31,0.04009369197843937
2021-11-30,-0.045942571411677346
2021-12-31,0.023528468664523627
2022-01-31,-0.09228140369668769
2022-02-28,-1.8887629490871305e-05
2022-03-31,0.012521738600530519
2022-04-30,-0.09586962487387207
2022-05-31,0.0029970126688210197
2022-06-30,-0.090437990200539
2022-07-31,0.1050379111334212
2022-08-31,-0.019805626573183632
2022-09-30,-0.10332959338183212
2022-10-31,0.10494173387401151
2022-11-30,0.04496894540437668
2022-12-31,-0.0581602130112977
2023-01-31,0.10919666144399942
2023-02-28,-0.026174042987630708
2023-03-31,-0.03552295854892473
2023-04-30,-0.018838275419025274
2023-05-31,-0.016819447981298086
2023-06-30,0.08259672138050655
2023-07-31,0.055853633424145954
2023-08-31,-0.04346247719010865
2023-09-30,-0.05865526915967456
2023-10-31,-0.06558767909758834
2023-11-30,0.09524658940402131
2023-12-31,0.10733356040739905
2024-01-31,-0.030336131848000547
2024-02-29,0.04491280002031317
2024-03-31,0.03758080148283782
2024-04-30,-0.06790587623245659
2024-05-31,0.043849823552401634
2024-06-30,-0.021122569908528455
2024-07-31,0.07794536180377398
2024-08-31,-0.009942839384072477
2024-09-30,0.012341268677577455
2024-10-31,-0.012212810301610144
2024-11-30,0.09813676579862451
2024-12-31,-0.07106848175111313
2025-01-31,0.0369107766432315
2025-02-28,-0.040180725091712555
2025-03-31,-0.06595687970429254
2025-04-30,-0.018129140607880068
2025-05-31,0.05915426075192709
2025-06-30,0.04791921130374743
2025-07-31,0.01270508428277295
2025-08-31,0.05055051634333041
2025-09-30,0.010831923541778199
2025-10-31,-0.0013534781657636996
2025-11-30,0.009378783003510138
2025-12-31,0.006194376216106967
2026-01-31,0.032770705593869964
2026-02-28,-0.0040872337078912135
2026-03-31,-0.04796613446244535
2026-04-30,0.08981978409476676
2026-05-31,0.02567164003808875
2026-06-30,0.04156300159200432
2026-07-31,-0.01646501866975536
2026-08-31,0.030132775794440292
2026-09-30,-0.01664617057919293
