date,pnl_R,symbol
2025-05-28,-1.685136198736775,GME
2025-05-29,-1.998289923922078,CRM
2025-05-29,-1.8563540672728178,HPQ
2025-05-30,-1.888830400438085,DELL
2025-05-30,-1.4712979762618894,U
2025-06-02,9.639965458228788,MP
2025-06-03,-2.3976301588196955,KVUE
2025-06-04,-2.7254642127222493,WFC
2025-06-04,-1.6836492041843125,ON
2025-06-05,-2.058967319705933,PAAS
2025-06-05,-1.4910255718304004,MP
2025-06-06,9.094599207624508,ARKK
2025-06-06,-1.9284864939206021,PAAS
2025-06-09,-1.417641833351619,CELH
2025-06-09,-1.9736126014124036,INTC
2025-06-10,-3.257968244811028,VWO
2025-06-11,-5.660899370246611,GOVT
2025-06-11,-1.472551089429673,ETHA
2025-06-12,-2.4488649807244736,ORCL
2025-06-12,-2.869835876208116,IAU
2025-06-13,-0.585496507308819,SBET
2025-06-13,-2.172771380681061,USO
2025-06-13,-2.1539868338273127,OXY
2025-06-16,-1.9640998364429585,USO
2025-06-16,9.299368027366626,TTD
2025-06-17,-1.51998319745474,RDDT
2025-06-17,0.3830056820251332,SRPT
2025-06-18,-3.6103138962083023,EMXC
2025-06-20,-2.764486841976585,VICI
2025-06-23,-2.3346759791721032,FISV
2025-06-23,-1.743964911817683,NVO
2025-06-24,-3.410659520789829,IJH
2025-06-25,0.1632020639263424,QXO
2025-06-26,-3.6391606262477327,EFA
2025-06-27,-2.2441543402277224,NKE
2025-06-27,-1.9177388088049907,FHN
2025-06-30,-2.3679263585458785,SCHH
2025-07-01,-1.5678297531338146,HOOD
2025-07-02,-1.7733512926914883,DKNG
2025-07-02,-1.3183410541438771,TSLQ
2025-07-03,-7.284266120216246,VCIT
2025-07-03,-16.641856521046325,BKLN
2025-07-07,-1.6211146457899595,U
2025-07-08,-1.674925690502147,DDOG
2025-07-08,-1.7604811361660686,TME
2025-07-09,-1.3770761874413773,BE
2025-07-10,-1.5431188757895313,MP
2025-07-10,-2.2955944015987915,CAG
2025-07-11,-1.4342944290029498,MP
2025-07-14,-2.587599237760849,KVUE
2025-07-15,-1.923709286298508,TTD
2025-07-15,-1.4564939224515814,MP
2025-07-15,8.973591762440364,ACI
2025-07-16,-3.081676329936348,JNJ
2025-07-16,-2.4005612047348444,FHN
2025-07-17,8.694771176094509,ABT
2025-07-17,-2.542458172792558,CSX
2025-07-17,-2.316166422586572,KMI
2025-07-18,-2.9312021354592246,SCHW
2025-07-18,-2.0558886677308177,IBKR
2025-07-18,-1.4629244007173614,SRPT
2025-07-21,-1.776368296838683,XYZ
2025-07-22,-2.675496049497516,RTX
2025-07-22,9.175052404660127,GM
2025-07-22,-1.4992144850954652,HAL
2025-07-23,-2.530392631582762,T
2025-07-24,-1.9617147157580366,LUV
2025-07-24,9.568791548082594,AI
2025-07-25,-1.5494972285958568,INTC
2025-07-28,-2.274050618873506,NKE
2025-07-28,-7.092369922164398,JEPQ
2025-07-29,-1.7176905536223432,NVO
2025-07-30,9.004559466731921,SBUX
2025-07-30,-1.6464913326562296,CZR
2025-07-31,-1.6389450039114415,BMY
2025-07-31,9.241355528221952,NCLH
2025-08-01,-2.3709039907016267,MNST
2025-08-01,-1.3349232891408083,MRNA
2025-08-04,-3.4302665427308003,SPTL
2025-08-05,-0.6286697679072484,BND
2025-08-06,-1.8234289848581753,SHOP
2025-08-06,-2.162326613094842,CPNG
2025-08-06,-12.544344385116611,BKLN
2025-08-07,-1.9380301442476147,CELH
2025-08-07,-2.1224933845551988,PRMB
2025-08-08,-2.369424915375663,MNST
2025-08-08,9.401630122637263,PINS
2025-08-11,-1.3110964497342483,BMNR
2025-08-12,-1.8106284354165143,ONON
2025-08-12,-8.376361054145436,USHY
2025-08-13,-2.4863214303215724,KR
2025-08-14,-2.4395490278633947,CSCO
2025-08-14,-2.3193359339876474,JD
2025-08-15,-1.7620765631988755,AMAT
2025-08-18,-65.66294081761659,BIL
2025-08-18,-2.9225622393341033,SCHB
2025-08-19,-2.8150459083622836,MDT
2025-08-20,-1.9699229649927932,TGT
2025-08-20,-1.145699906844213,VKTX
2025-08-21,-2.456311334413411,WMT
2025-08-21,-8.082267781516046,GOVT
2025-08-21,-2.043369048113917,HPE
2025-08-22,-2.0816805044444497,PDD
2025-08-22,7.689217977972911,ASHR
2025-08-25,-2.813131728660783,KDP
2025-08-26,-1.7795928886104155,KDP
2025-08-27,-3.966406960177093,IEMG
2025-08-27,-1.6405321646006468,KDP
2025-08-28,9.109826951437112,SNOW
2025-08-28,-2.5058254375100883,XRT
2025-08-29,-1.8111411582754013,AFRM
2025-08-29,-1.594719206738732,MRVL
2025-08-29,8.0416970688074,BCS
2025-09-02,-7.523227358258735,EMB
2025-09-02,-2.210894105644134,KGC
2025-09-03,-1.8637533614002164,TOST
2025-09-03,-2.188417369556516,CPB
2025-09-04,-1.3520343400580044,GTLB
2025-09-05,-1.8006727057417398,IOT
2025-09-08,-2.4725735391280708,CPNG
2025-09-09,-1.7067923293034695,NBIS
2025-09-09,6.108470076399145,NCLH
2025-09-10,-2.2889244145392635,ORCL
2025-09-10,-2.1612341871143292,GME
2025-09-11,8.698055938871219,KR
2025-09-12,-1.596139109841726,DKNG
2025-09-15,-8.126695781236341,SPIB
2025-09-16,-2.3361553095499072,ASHR
2025-09-17,-1.6688542519135243,LYFT
2025-09-18,-2.2693294787057767,INTC
2025-09-19,-1.8023937824077843,BKR
2025-09-19,9.044208503898856,CTRA
2025-09-22,-2.0261235768926547,B
2025-09-23,-8.167658333026846,AGG
2025-09-23,9.373527780634776,HAL
2025-09-24,9.456442937411436,FCX
2025-09-25,6.07928517796247,FCX
2025-09-25,-1.3369750359781454,MSTX
2025-09-26,-1.321897878548357,MIR
2025-09-29,-1.9330375172136627,CCL
2025-09-29,-1.7116562728556275,GOVT
2025-09-30,9.490882350036086,ETSY
2025-10-01,-2.341890526702503,NKE
2025-10-01,-2.2068012908247976,PRMB
2025-10-02,-1.5623858365950682,VRT
2025-10-02,9.35321762569358,OXY
2025-10-02,-3.709093797810179,SPTL
2025-10-03,-1.603959731257687,RBLX
2025-10-03,-1.3650683824546943,USAR
2025-10-06,-2.127246674649112,AMD
2025-10-06,-2.454361540261512,FHN
2025-10-07,-2.0258981937446534,JHX
2025-10-08,-4.1005817691759265,IYR
2025-10-08,-1.5554453296993964,TECK
2025-10-08,-3.227741037218947,SCHH
2025-10-09,-2.0994404876632213,DAL
2025-10-09,2.055904653728163,XPEV
2025-10-10,-1.415281724007424,APLD
2025-10-13,-1.8050953087180748,FAST
2025-10-14,-2.419894716731853,WFC
2025-10-15,9.747909014425526,BTDR
2025-10-16,-2.3275841220338993,SCHG
2025-10-17,-1.9476620421860318,TFC
2025-10-20,-2.2421905987596515,PM
2025-10-20,3.224897357889958,EEM
2025-10-21,-2.1353120747769596,GM
2025-10-22,-1.9466050302045974,TXN
2025-10-23,-2.0474323934930707,IBM
2025-10-23,-1.5716875489392654,DOW
2025-10-23,8.737823390298846,NLY
2025-10-24,-5.1980395681753855,BKLN
2025-10-27,-1.1829674889702118,NTLA
2025-10-27,-2.2878598116161397,KDP
2025-10-28,-2.3547825724619487,UPS
2025-10-28,-1.8221638546122456,PYPL
2025-10-29,-1.3011838757190213,ENPH
2025-10-30,-2.0412720125681503,BAX
2025-10-31,-1.5944220508325362,RDDT
2025-10-31,-2.4848367696493328,ASHR
2025-11-03,-1.5548440113135957,DXCM
2025-11-03,-1.7927259220697687,TEVA
2025-11-04,-1.4399911626511688,SRPT
2025-11-05,-2.204809052783043,TEVA
2025-11-06,-1.5532939086856974,LYFT
2025-11-07,-1.2728329560355371,FIG
2025-11-07,-1.2373977286273297,AAOI
2025-11-10,-1.7588408580837724,CART
2025-11-11,-1.3843993762840774,XPEV
2025-11-11,1.3119414602971764,NLY
2025-11-12,-1.7177244036873596,ONON
2025-11-13,-1.2447536197015452,CRCL
2025-11-13,-2.2976768143164015,DIS
2025-11-13,-2.2725132199029616,CSCO
2025-11-13,-1.8030282074359025,WY
2025-11-14,-1.7706958805862243,ROIV
2025-11-17,-1.5140554960470518,HPE
2025-11-18,-2.880899387025738,MDT
2025-11-18,-2.2377801411076854,RF
2025-11-19,-1.2917378734745462,OLMA
2025-11-20,-1.6617479900441907,BBWI
2025-11-21,-1.5091119707629859,GAP
2025-11-24,-1.6127187120741826,CNC
2025-11-25,-1.7370584926824388,BABA
2025-11-25,-1.6987553017326826,CHWY
2025-11-26,-1.8497030094898852,HPQ
2025-11-28,-2.546844160266379,GLDM
2025-11-28,8.14046963954051,SILJ
2025-12-01,-9.888158872855762,VCIT
2025-12-01,9.245009647207956,CPNG
2025-12-02,-1.3477911830568121,CRDO
2025-12-02,-1.6576180970279082,CPNG
2025-12-03,-1.8265006787004752,AEO
2025-12-04,-6.121137776778651,USHY
2025-12-05,-1.5529314106267305,WBD
2025-12-05,-1.7663356243603703,HPE
2025-12-08,-1.576673791726499,WBD
2025-12-09,-2.069562187771707,CVS
2025-12-09,9.187879034051766,CPB
2025-12-10,-1.5463794856965236,CHWY
2025-12-10,-1.8299866603955208,GME
2025-12-11,-1.5975035562531197,SATS
2025-12-12,7.079035862775313,IEMG
2025-12-12,-1.6871033234037074,ROIV
2025-12-15,-2.124741613889973,CRBG
2025-12-16,-3.0675190903035725,SCHF
2025-12-17,-1.9024284623158536,LEN
2025-12-18,-3.9361525079741724,VCIT
2025-12-18,-1.6820522280502999,HPQ
2025-12-19,-2.219973535852493,XEL
2025-12-19,-2.0600407982374054,WMB
2025-12-22,-1.4705033833195404,INFY
2025-12-23,-2.2147319162512145,NVO
2025-12-24,-1.210068596883819,NVOX
2025-12-26,-1.5814654163162847,CPNG
2025-12-29,-1.5670274332875733,PSLV
2025-12-30,1.3429815796631384,EWY
2025-12-30,-1.807512149784578,XPEV
2025-12-31,-1.6901893979703684,QXO
2026-01-02,-2.5742442063849884,STM
2026-01-02,-12.616946867374754,BKLN
2026-01-05,-4.711987250192825,SPTL
2026-01-06,-1.6484758001030533,ZETA
2026-01-07,-1.5186142901491597,WDC
2026-01-07,-2.5878339387728344,FENY
2026-01-08,-1.6244819082042885,CZR
2026-01-09,-1.5376902510067691,OKLO
2026-01-09,-1.542095861864745,RKT
2026-01-12,-1.5725666328948198,M
2026-01-13,-2.1055146104007716,DAL
2026-01-13,-11.454170962109973,USHY
2026-01-14,-1.706013411477672,PDD
2026-01-14,-1.9870081361663106,MOS
2026-01-15,-2.534835758387939,BSX
2026-01-16,-3.05748681112446,PPL
2026-01-16,-1.3633477695579341,QXO
2026-01-20,-1.7179179997356655,GFS
2026-01-21,-2.1932902578236844,KHC
2026-01-22,-2.4006561666866584,ABT
2026-01-22,4.702901827995692,KOLD
2026-01-23,-2.2347240715140764,FTNT
2026-01-23,0.06921665329868666,KOLD
2026-01-26,-1.24857445662618,USAR
2026-01-27,-1.9324679660089794,CVS
2026-01-27,-1.3682712411216404,RUN
2026-01-28,-2.2253196895757483,SBUX
2026-01-29,-1.9623802536045554,LVS
2026-01-30,8.724272006840572,VZ
2026-01-30,9.507418102668545,SOFI
2026-02-02,-2.1582737878797302,DIS
2026-02-02,-1.2455073014319396,U
2026-02-03,-1.6248876215718124,PYPL
2026-02-03,-1.3927167700572074,TTD
2026-02-04,-1.5851964137514096,ENPH
2026-02-04,-1.6046354004440087,CZR
2026-02-05,-1.8083446789808195,QCOM
2026-02-06,-1.9192554844595595,ROIV
2026-02-09,-1.641091084847064,DT
2026-02-10,-1.934854641754757,WMB
2026-02-11,-7.2945945002001205,BKLN
2026-02-12,-2.331216027482752,EXC
2026-02-13,-1.6537687315134526,CART
2026-02-17,-2.5788827575148376,ENB
2026-02-18,-1.5431012465175185,PANW
2026-02-18,-1.7007235895123094,OVV
2026-02-19,-1.5243135779366443,DASH
2026-02-19,-1.227109166227712,FIG
2026-02-20,-7.028255030454067,SRLN
2026-02-23,-1.2888197265625965,NVO
2026-02-24,0.21718034734641212,IBM
2026-02-24,-6.098425366317315,BKLN
2026-02-25,9.636248409142965,WDAY
2026-02-25,-1.7001769574661463,MOS
2026-02-26,-1.514245669416256,TTD
2026-02-27,9.642197960003546,AAOI
2026-02-27,-2.1261332001226023,PSQ
2026-03-02,4.53744436207071,AR
2026-03-03,-7.455450987646442,GOVT
2026-03-04,-1.2390829351753114,GTLB
2026-03-05,-1.597752367245269,TTD
2026-03-06,-1.794422048303017,MRVL
2026-03-06,9.61995890636909,IOT
2026-03-09,4.956701303736849,EMB
2026-03-09,-1.6365859198892334,DOW
2026-03-10,-1.1633114745635986,FIGR
2026-03-10,-1.2796534326230158,HIMS
2026-03-10,-2.371525391133182,BKLN
2026-03-11,-1.5650546995406527,ORCL
2026-03-11,-1.9210756046178035,CPB
2026-03-12,-6.668010299535626,GOVT
2026-03-13,-1.7231414534981062,ADBE
2026-03-13,-1.3350676454947592,IP
2026-03-13,6.089188372051154,MOS
2026-03-16,-1.379730328858991,NBIS
2026-03-16,-1.3022551611687792,UPST
2026-03-17,-3.9275218542411823,SRLN
2026-03-18,9.599047284899154,DOCU
2026-03-18,-1.4801702047132788,KGC
2026-03-19,-1.5926920026036908,HDB
2026-03-20,8.931982249273938,KIM
2026-03-23,-1.938808228942623,COF
2026-03-23,-1.8379000050154803,GLDM
2026-03-23,-1.4797369497253408,GLL
2026-03-24,-5.073844836744398,VCIT
2026-03-25,-1.4085195602832976,ONON
2026-03-26,-4.626406308170446,BNDX
2026-03-27,-1.462293711716181,BF.B
2026-03-27,-2.2011304860870573,SONY
2026-03-30,-5.104207308627575,USIG
2026-03-30,-1.4254059499099418,ELAN
2026-03-31,-1.5000252759517168,MRVL
2026-03-31,-15.712635958533573,SHY
2026-04-01,-0.3262442251131039,APLS
2026-04-02,-2.565035955678038,ITOT
2026-04-06,-1.6735100724036611,TEVA
2026-04-07,-3.5426799305484473,USHY
2026-04-08,-1.5800612329424415,UAL
2026-04-09,-1.370196015663896,CRWV
2026-04-10,-5.656583066764395,BKLN
2026-04-13,9.239835433379982,FAST
2026-04-14,-2.13993861577641,WFC
2026-04-15,9.700607704099136,IONQ
2026-04-16,-1.3077358763059026,HIMS
2026-04-17,-2.3037004969954995,XRT
2026-04-17,-7.81967125983802,BKLN
2026-04-20,-1.401521255291625,QXO
2026-04-21,-1.5786711870894377,TSCO
2026-04-22,9.105779759874538,BSX
2026-04-22,-1.3868235786738696,USAR
2026-04-23,8.880787807908458,TXN
2026-04-23,-2.0827482919181786,CSX
2026-04-24,-2.342936561704445,QCOM
2026-04-24,-2.180430158879785,HST
2026-04-27,-2.0792562587660175,QCOM
2026-04-27,-1.3013193511035825,ERAS
2026-04-28,-1.8563388950438737,CNC
2026-04-28,-1.5440467589083124,CORZ
2026-04-29,-2.5950210012249615,SBUX
2026-04-29,-1.3346888752378443,ENPH
2026-04-30,-2.874611940219695,EWJ
2026-04-30,-1.8923974347394494,TEVA
2026-05-01,-1.3669939967243219,RBLX
2026-05-04,-1.8275077048892165,EBAY
2026-05-04,-1.707578711034025,GME
2026-05-04,-7.069124614659083,SPHY
2026-05-05,-1.7936337740678865,PINS
2026-05-06,-1.6496872761255785,CRBG
2026-05-07,-1.8400930171767729,DDOG
2026-05-07,-2.1116717576397726,FTNT
2026-05-07,-1.6857522703309678,PR
2026-05-08,-1.8287167611648392,AKAM
2026-05-08,-1.7818878021138913,DKNG
2026-05-11,-1.8642949498026844,B
2026-05-12,-1.717357237862669,ONON
2026-05-13,-1.4238498867629397,DT
2026-05-13,-1.535163940664634,MOS
2026-05-14,-2.3350829022285526,CSCO
2026-05-14,-2.1274919702209654,BN
2026-05-15,-1.3614976099263516,FIG
2026-05-18,-2.136406599003692,NEE
2026-05-18,-1.4375991056566346,FIG
2026-05-19,-1.5961679824730237,SNOW
2026-05-19,-1.3995406694581192,ASX
2026-05-19,-1.302450760541846,FIG
2026-05-20,-1.925438730362479,ROIV
2026-05-20,-1.9033454576706927,CPB
2026-05-21,-2.1573327292901943,IBM
2026-05-21,-1.7149214952139444,CARR
2026-05-22,-1.3350330138408522,MDLN
2026-05-26,-1.2339760435181468,FUTU
2026-05-26,-1.4314947816666046,HPQ
2026-05-26,-1.723452805298286,GAP
2026-05-27,-1.3685470599231426,GFS
2026-05-27,-6.244135184249251,GOVT
2026-05-28,-1.6633150741327603,SNOW
2026-05-28,-1.2309214916631095,ZS
2026-05-28,1.1478034488586002,PDD
2026-05-29,-1.2425589451916057,FPS
2026-05-29,-1.4149458749392556,HPQ
