day,symbol,rvol,rk,side,prev_close,atr14,adv20,status,entry,R,stop,exit,exit_m,reason,gross_r,range_pct
2025-07-15,A,6.9358969224208815,7,short,120.08,3.063835714285715,1717912.75,ok,116.99,2.7700000000000102,119.76,113.02,955.0,time,1.433212996389886,
2025-11-26,A,5.678671862549033,15,long,157.2,4.431878571428571,1895370.45,ok,156.485,1.1350000000000193,155.35,155.35,642.0,stop,-1.0,
2026-05-28,A,9.371210198074825,10,long,115.84,3.2628500000000003,2272135.3,ok,133.77,0.8900000000000148,132.88,132.88,576.0,stop,-1.0,
2026-03-19,AAAU,6.304571414986165,15,long,47.76,1.0617428571428573,2435729.5,ok,45.17,0.24430000000000263,44.9257,44.9257,576.0,stop,-1.0,
2025-03-14,AAOI,3.76911906862757,15,short,15.87,3.151785714285714,5271981.3,ok,23.12,0.5700000000000003,23.69,22.835,663.0,lock,0.5,
2025-06-12,AAOI,10.293171005182895,5,long,16.32,1.2800857142857136,3093705.15,ok,18.6,1.4000000000000021,17.2,17.2,778.0,stop,-1.0,
2025-12-11,AAOI,7.552653200942567,10,long,34.98,2.395764285714286,4825656.9,ok,35.715,1.2050000000000054,34.51,34.51,593.0,stop,-1.0,
2026-02-27,AAOI,11.843733785811445,8,long,53.69,5.090857142857142,5417676.45,ok,70.315,4.747,65.568,83.3,955.0,time,2.735411839056246,
2025-07-11,AAON,3.4803787218138784,19,long,79.99,2.8236285714285745,1254569.55,ok,79.435,0.025000000000005684,79.41,79.4475,575.0,lock,0.5,
2025-08-11,AAON,35.51731279772552,1,long,80.52,3.140035714285715,1237477.65,ok,64.86,2.8599999999999994,62.0,71.685,955.0,time,2.386363636363638,
2025-02-26,AAP,7.537059972532351,12,short,45.88,2.086378571428571,1920209.65,ok,42.0,2.009999999999998,44.01,37.2993,955.0,time,2.3386567164179115,
2025-05-22,AAP,20.636829089178722,2,long,31.31,1.4230499999999995,2085013.55,ok,43.93,2.3100000000000023,41.62,49.2,955.0,time,2.2813852813852806,
2025-08-14,AAP,9.94110436065023,10,short,61.81,2.695764285714285,2368965.3,regsho,52.87,,,,,,,
2026-04-13,AAPD,8.035924915945607,8,long,13.6083,0.3306857142857143,11943361.1,ok,13.7,0.08000000000000007,13.62,13.672,955.0,time,-0.3499999999999833,
2025-04-14,AAPU,9.952503575781451,3,short,21.31,2.7178571428571416,1632636.6,ok,23.59,0.9280000000000008,24.518,22.342,955.0,time,1.3448275862068966,
2025-07-01,ABEO,7.751286263117169,9,short,5.68,0.2718857142857143,1162561.75,ok,5.5167,0.14329999999999998,5.66,5.66,733.0,stop,-1.0,
2026-03-10,ABEO,5.03531681258347,20,long,5.16,0.2276071428571427,1016591.9,ok,5.25,0.06500000000000039,5.185,5.185,578.0,stop,-1.0,
2025-02-14,ABNB,19.25163711608152,1,long,141.04,3.908314285714288,4680509.15,ok,158.78,1.8499999999999943,156.93,161.17,955.0,time,1.2918918918918885,
2026-02-13,ABNB,9.817369622225392,11,short,115.96,4.031771428571432,4711830.5,ok,123.4314,3.5786000000000087,127.01,121.12,955.0,time,0.6458950427541459,
2025-02-24,ABR,17.43699756747365,1,short,12.0,0.42766428571428594,3438027.65,ok,11.7173,0.36270000000000024,12.08,12.08,631.0,stop,-1.0,
2025-10-31,ABR,17.481897460221358,4,short,11.55,0.28571428571428586,2054584.4,ok,10.755,0.41499999999999915,11.17,10.085,955.0,time,1.6144578313253044,
2026-05-11,ABR,8.25675100167743,12,short,7.21,0.3276928571428573,3160479.8,ok,6.95,0.22999999999999954,7.18,6.625,955.0,time,1.4130434782608732,
2025-04-16,ABT,3.9606180653679095,18,long,126.22,4.141692857142859,7599130.75,ok,131.97,2.2750000000000057,129.695,129.695,925.0,stop,-1.0,
2025-07-17,ABT,8.667976481906862,6,short,131.74,2.342307142857144,6338984.45,ok,124.57,2.2900000000000063,126.86,123.42499999999998,629.0,lock,0.5000000000000031,
2025-07-18,ABT,10.09435413084953,12,long,120.51,2.852307142857146,7466468.6,ok,123.49,1.2199999999999989,122.27,124.1,762.0,lock,0.5,
2026-01-22,ABT,13.010393838899205,3,long,120.73,2.2418785714285727,6249813.4,ok,109.88,4.099999999999994,105.78,108.595,955.0,time,-0.3134146341463411,
2026-04-16,ABT,5.857354219801239,16,long,101.56,2.0521428571428575,13143180.35,ok,97.41,0.4695999999999998,96.9404,96.9404,580.0,stop,-1.0,
2025-05-16,ACAD,6.172793150387206,16,long,17.6,0.7577714285714287,1865480.5,ok,19.11,0.7399999999999984,18.37,22.375,955.0,time,4.412162162162172,
2025-09-24,ACAD,7.680831130725286,7,short,23.6,0.8369142857142856,1975065.9,regsho,20.69,,,,,,,
2025-12-05,ACAD,4.737302797801658,19,long,26.55,0.8800000000000006,1545272.9,ok,26.995,0.25500000000000256,26.74,27.45,955.0,time,1.7843137254901715,
2026-03-25,ACAD,5.544098815225611,20,long,20.96,0.8482142857142857,2114018.85,ok,21.47,0.07000000000000028,21.4,22.115,955.0,time,9.214285714285671,
2025-09-30,ACB,4.927550420990797,15,short,6.23,0.28410714285714284,1495022.15,ok,5.97,0.1800000000000006,6.15,6.0,955.0,time,-0.1666666666666675,
2025-10-09,ACB,5.034853401208542,11,short,6.1,0.39079285714285733,1953395.35,ok,6.26,0.2450000000000001,6.505,6.505,596.0,stop,-1.0,
2025-12-15,ACB,9.2379407630226,9,short,5.4,0.2249785714285714,1370310.0,ok,5.25,0.21999999999999975,5.47,5.11,955.0,time,0.6363636363636356,
2025-02-28,ACH,8.033842160198171,16,long,6.89,0.440242857142857,2079194.35,ok,8.13,0.5600000000000005,7.57,9.57,955.0,time,2.571428571428568,
2025-05-21,ACH,8.695586056052752,8,long,7.3,0.5759499999999999,1183111.95,ok,7.09,0.040000000000000036,7.05,7.03,583.0,stop,-1.499999999999989,
2025-05-30,ACH,4.756482278610305,17,short,6.5,0.42571428571428566,1244893.4,no_bars,,,,,,,,
2025-08-11,ACH,14.136297013460272,4,short,7.09,0.45905714285714305,1023400.2,regsho,5.8,,,,,,,
2025-08-15,ACH,5.606950548495216,20,short,5.4,0.6580428571428573,1682433.85,ok,5.672,0.14730000000000043,5.8193,5.66,955.0,time,0.08146639511201312,
2025-02-28,ACHC,18.86235104138427,5,long,40.26,1.3808214285714284,1154948.15,ok,33.01,0.6000000000000014,32.41,32.41,579.0,stop,-1.0,
2025-04-22,ACHC,4.11017753699398,13,short,21.49,1.8233928571428575,2845619.05,ok,20.62,0.8900000000000006,21.51,20.64,955.0,time,-0.022471910112359057,
2025-09-24,ACHC,6.9034597851451025,8,long,22.02,1.1314285714285721,3557323.4,ok,23.42,0.5400000000000027,22.88,24.445,955.0,time,1.898148148148136,
2025-12-03,ACHC,21.9171410731994,2,long,16.49,0.8214357142857142,2717982.9,ok,13.45,0.8199999999999985,12.63,14.69,955.0,time,1.5121951219512226,
2026-01-20,ACHC,17.692590007237406,2,long,11.68,0.6939285714285717,2653457.35,ok,12.835,0.5150000000000006,12.32,14.285,955.0,time,2.81553398058252,
2026-02-25,ACHC,13.493537360565067,7,long,17.17,0.905228571428571,3735884.65,ok,21.43,1.125,20.305,21.01,955.0,time,-0.3733333333333317,
2025-02-07,ACHR,1.7917131161816229,11,long,9.15,0.7124857142857143,25119103.5,ok,9.4,0.28990000000000116,9.1101,9.1101,653.0,stop,-1.0,
2025-02-11,ACHR,3.8823025145605556,5,short,10.2,0.738907142857143,24953724.4,ok,9.37,0.4900000000000002,9.86,9.86,650.0,stop,-1.0,
2025-05-13,ACHR,6.634035532833384,20,long,9.08,0.5779142857142853,20216712.6,ok,10.285,0.8550000000000004,9.43,11.1446,955.0,time,1.0053801169590642,
2025-08-12,ACHR,5.350596204492504,20,long,9.54,0.5414071428571425,39476165.35,ok,9.7742,0.6542000000000012,9.12,10.2666,955.0,time,0.7526750229287664,
2025-03-05,ACI,8.373086068719097,7,long,19.76,0.4692857142857138,4549857.0,ok,20.6275,0.2575000000000003,20.37,20.805,955.0,time,0.6893203883495077,
2025-03-06,ACI,5.588657171511298,17,long,20.8,0.5149999999999996,4853508.5,ok,20.83,0.06499999999999773,20.765,21.03,955.0,time,3.076923076923228,
2025-04-15,ACI,8.334742666835808,3,short,21.57,0.6928571428571428,5529426.65,ok,20.52,0.75,21.27,20.045,955.0,time,0.6333333333333305,
2025-10-14,ACI,10.466825929752066,4,short,16.95,0.3637142857142859,6963359.25,ok,18.12,0.39000000000000057,18.51,18.51,577.0,stop,-1.0,
2025-11-24,ACI,4.806706920837878,18,short,17.61,0.375807142857143,7702323.2,ok,17.315,0.48499999999999943,17.8,17.645,955.0,time,-0.6804123711340179,
2026-01-07,ACI,6.318858037251526,17,short,17.11,0.3028499999999994,8639735.6,ok,16.75,0.6600000000000001,17.41,16.09,955.0,time,1.0,
2026-02-24,ACLX,83.06925329337187,1,short,113.75,6.289278571428572,2350493.75,range_too_small,113.71,,,,,,,0.0013191451939142686
2026-05-12,ACM,8.330746599061612,13,short,79.5,2.4990000000000014,1148559.25,ok,78.445,2.930000000000007,81.375,70.02,955.0,time,2.875426621160402,
2025-01-03,ACMR,1.8835570003444129,5,long,15.57,0.5495285714285715,1476911.5,ok,16.12,0.4300000000000015,15.69,15.69,606.0,stop,-1.0,
2025-01-15,ACMR,2.088956523414174,14,short,17.86,0.7302499999999996,1095063.75,ok,17.92,0.5699999999999967,18.49,17.925,955.0,time,-0.008771929824559708,
2025-01-30,ACMR,6.573795411153465,2,long,17.48,0.965371428571429,1126189.85,ok,19.9428,0.9427999999999983,19.0,20.51,955.0,time,0.6016122189223635,
2025-01-31,ACMR,2.8988843084334723,2,long,20.54,1.1674714285714292,1306917.85,ok,21.47,0.8200000000000003,20.65,20.65,929.0,stop,-1.0,
2025-02-26,ACMR,7.768205007695028,11,short,22.94,1.4201357142857147,1758635.05,ok,27.381,0.6189999999999998,28.0,28.0,580.0,stop,-1.0,
2025-04-29,ACMR,4.522393816877867,20,short,20.8,1.6785714285714284,1902776.25,regsho,17.74,,,,,,,
2025-08-22,ACMR,12.091955378256397,4,long,25.61,1.504657142857143,1301660.7,ok,30.42,2.020000000000003,28.4,30.49,955.0,time,0.034653465346532984,
2025-09-23,ACMR,4.750869116919727,14,long,36.68,1.457042857142858,1707704.7,ok,39.13,0.47000000000000597,38.66,38.66,629.0,stop,-1.0,
2025-11-05,ACMR,11.657187015245096,10,short,38.9,2.0691142857142846,1025896.35,regsho,30.85,,,,,,,
2025-03-20,ACN,4.462116419199874,10,long,324.47,8.166892857142857,3324053.9,ok,298.71,6.930000000000007,291.78,291.78,581.0,stop,-1.0,
2025-02-20,ACVA,13.051644746052634,10,long,20.65,0.7106357142857137,1281598.8,ok,19.97,1.4699999999999989,18.5,18.605,955.0,time,-0.9285714285714283,
2025-03-20,ACVA,6.878365994642605,8,long,14.61,0.9585714285714285,3208907.6,ok,15.19,0.29999999999999893,14.89,15.795,955.0,time,2.016666666666675,
2025-05-15,ACVA,5.444241296580025,17,long,16.83,0.6331071428571428,2014006.0,no_bars,,,,,,,,
2025-06-12,ACVA,5.852369364418976,14,doji,16.89,0.43642857142857167,1506995.45,doji,,,,,,,,
2025-08-12,ACVA,8.013702111438192,10,short,13.35,0.5296357142857141,2087564.15,regsho,10.535,,,,,,,
2025-11-10,ACVA,7.472854011713556,13,long,5.4,0.6013071428571427,4588720.05,ok,5.67,0.20999999999999996,5.46,5.46,593.0,stop,-1.0,
2025-04-07,ACWI,15.072814713461623,5,short,106.0,2.176642857142859,2994281.05,ok,102.39,0.4000000000000057,102.79,102.19,587.0,lock,0.5,
2025-06-24,ACWI,5.5226148694690105,9,short,124.85,1.0782142857142887,3243729.45,range_too_small,125.84,,,,,,,0.0015893197711379756
2025-10-09,ACWI,6.127146537178945,7,long,140.03,1.190571428571429,2856980.7,range_too_small,140.02,,,,,,,0.0014283673760892518
2025-03-13,ACWX,5.881776999177813,8,long,55.93,0.8318571428571434,1636175.8,range_too_small,55.65,,,,,,,0.0023360287511231368
2025-04-15,ACWX,3.420481536295708,14,short,54.09,1.5923071428571423,2119655.35,range_too_small,54.37,,,,,,,0.0016553246275520215
2026-04-29,ACWX,11.597314570390807,12,short,72.66,0.9276428571428568,3007827.1,range_too_small,72.33,,,,,,,0.002142955896585112
2026-05-04,ACWX,9.466715171157466,9,long,73.65,0.9526428571428563,2440622.15,range_too_small,73.56,,,,,,,0.0022620989668297427
2026-03-12,ACXP,224.73690527218173,1,short,6.03,0.5127642857142857,7500415.05,regsho,4.89,,,,,,,
2025-03-13,ADBE,9.994131681590797,3,short,438.6,10.454499999999983,3020580.6,regsho,393.97,,,,,,,
2025-06-13,ADBE,5.99961863983837,20,long,413.68,6.969949999999995,2977403.6,ok,393.385,1.384999999999991,392.0,392.0,575.0,stop,-1.0,
2025-09-12,ADBE,10.78582911484805,7,short,350.55,9.534285714285716,3983716.4,ok,345.885,20.61500000000001,366.5,349.71,955.0,time,-0.1855445064273581,
2026-03-13,ADBE,7.108917037797871,7,long,269.78,9.83678571428572,5751457.8,ok,252.32,5.159999999999997,247.16,250.32,955.0,time,-0.38759689922480645,
2026-03-13,ADBG,11.410504243618345,2,long,5.78,0.4094214285714285,2258147.1,ok,5.02,0.20999999999999996,4.81,4.925,955.0,time,-0.4523809523809513,
2026-03-10,ADEA,5.958796904749208,13,long,22.31,1.1135642857142867,1115819.7,ok,23.2199,1.0699000000000005,22.15,22.975,955.0,time,-0.22889989718665069,
2026-05-05,ADEA,8.988846335769543,10,short,33.63,1.0718642857142855,1345424.95,regsho,29.09,,,,,,,
2025-02-19,ADI,8.708681057744199,13,short,220.22,5.235821428571429,3731978.1,ok,229.01,1.8700000000000045,230.88,228.075,615.0,lock,0.5,
2025-08-20,ADI,5.025499082277764,12,short,230.44,5.342614285714286,3561181.45,ok,236.14,5.640000000000015,241.78,241.78,747.0,stop,-1.0,
2026-05-20,ADI,5.1523594049331205,19,long,414.31,12.353800000000016,3642848.85,ok,400.29,10.890000000000043,389.4,389.4,648.0,stop,-1.0,
2025-03-04,ADMA,8.323836347465164,6,long,15.83,0.6839428571428571,2156905.5,ok,14.91,1.4100000000000001,13.5,16.905,955.0,time,1.4148936170212771,
2025-04-15,ADMA,3.4529738016424014,13,long,20.91,1.50235,3544357.8,ok,21.72,0.5199999999999996,21.2,21.2,588.0,stop,-1.0,
2025-04-28,ADMA,6.3715171799243615,7,long,21.86,1.6235142857142857,3606932.25,ok,24.655,0.7349999999999994,23.92,23.92,705.0,stop,-1.0,
2025-08-07,ADMA,16.247379772602144,13,short,18.54,0.7251500000000003,2646047.35,regsho,15.2,,,,,,,
2025-11-06,ADMA,12.288600091643836,17,long,15.37,0.6414214285714284,3469925.9,ok,15.0205,0.7405000000000008,14.28,14.28,596.0,stop,-1.0,
2026-03-25,ADMA,8.247425698445305,10,short,11.33,0.9542714285714285,5411754.2,ok,10.89,0.5599999999999987,11.45,9.655,955.0,time,2.20535714285715,
2026-03-26,ADMA,14.319262357478769,4,short,9.63,1.0539142857142856,6788421.35,regsho,8.06,,,,,,,
2026-03-27,ADMA,6.262941707881243,10,short,8.29,1.1881928571428573,8123761.7,ok,8.97,0.5798999999999985,9.5499,9.5499,579.0,stop,-1.0,
2026-05-07,ADMA,17.198834849083962,8,long,10.08,0.47887857142857143,6361342.55,ok,7.96,0.4900000000000002,7.47,8.455,955.0,time,1.0102040816326527,
2025-06-17,ADNT,5.71123183880771,20,long,19.14,0.7189357142857141,1438362.25,ok,19.18,0.21999999999999886,18.96,18.96,628.0,stop,-1.0,
2026-01-14,ADNT,12.38317688605881,4,short,21.45,0.6304357142857143,1156236.85,ok,22.64,0.1999999999999993,22.84,22.84,581.0,stop,-1.0,
2025-03-05,ADPT,27.295722237811344,1,long,8.12,0.6404285714285715,1647970.75,ok,7.2269,0.4368999999999996,6.79,7.97,955.0,time,1.7008468757152684,
2025-05-02,ADPT,19.198168265973028,2,long,7.36,0.5003785714285713,2218291.3,ok,9.835,1.2650000000000006,8.57,9.865,955.0,time,0.02371541501976233,
2025-06-26,ADPT,5.005944328290903,13,long,11.98,0.5397714285714288,1603984.4,ok,11.81,0.26529999999999987,11.5447,12.175,955.0,time,1.3758009800226174,
2025-11-20,ADPT,6.11559199324059,12,long,15.15,0.9507142857142863,1833774.05,ok,16.7,1.125,15.575,16.405,955.0,time,-0.2622222222222206,
2026-01-12,ADPT,8.071895694914149,17,long,15.76,0.7857214285714285,2212230.05,ok,17.99,0.6699999999999982,17.32,18.235,955.0,time,0.3656716417910473,
2026-03-10,ADPT,5.145251457479915,19,short,14.95,0.8187928571428572,1710958.15,ok,14.285,0.7650000000000006,15.05,14.485,955.0,time,-0.26143790849673093,
2026-03-16,ADPT,5.040280258315013,18,long,13.17,0.9520142857142859,2027481.0,ok,13.585,0.2950000000000017,13.29,13.29,712.0,stop,-1.0,
2025-05-23,ADSK,6.457776499644754,12,long,295.0,5.36071428571429,1333439.45,ok,302.84,8.449999999999989,294.39,294.39,593.0,stop,-1.0,
2025-06-23,ADSK,4.691348160515175,18,short,297.21,4.638928571428567,1630512.95,ok,294.14,3.680000000000007,297.82,297.93,594.0,stop,-1.0298913043478297,
2025-08-29,ADSK,19.060664385338555,2,long,288.49,5.4810714285714255,1520187.8,ok,324.33,9.019999999999982,315.31,315.31,596.0,stop,-1.0,
2025-11-26,ADSK,14.37509078318442,5,short,294.43,6.327171428571432,1367625.1,ok,313.0957,6.904299999999978,320.0,302.07,955.0,time,1.5969323465087069,
2025-03-03,ADT,19.42694134951389,3,doji,8.19,0.237857142857143,9670361.1,doji,,,,,,,,
2025-07-25,ADT,16.18689640965987,7,long,8.67,0.15428571428571455,12074111.75,ok,8.525,0.10500000000000043,8.42,8.42,607.0,stop,-1.0,
2025-11-04,ADT,8.344521564074022,13,short,8.79,0.13902142857142838,6502556.0,ok,8.13,0.41999999999999993,8.55,8.075,955.0,time,0.13095238095238454,
2026-02-05,ADT,15.686924072668837,4,long,7.75,0.1819357142857143,6892915.7,ok,7.975,0.04499999999999993,7.93,7.93,580.0,stop,-1.0,
2026-05-04,ADT,14.545916442176805,4,long,7.55,0.17770000000000005,7582783.2,ok,7.205,0.054999999999999716,7.15,7.15,580.0,stop,-1.0,
2025-07-17,ADTN,5.701847481431074,18,long,9.66,0.41249285714285716,1358814.6,ok,9.725,0.1399999999999988,9.585,9.794999999999998,622.0,lock,0.49999999999999367,
2025-09-17,ADTN,22.457799729783606,2,long,8.86,0.5035,1273711.75,ok,8.75,0.07000000000000028,8.68,8.785,582.0,lock,0.5,
2025-11-04,ADTN,12.602479071567553,5,short,10.43,0.4134500000000001,1577595.9,regsho,8.69,,,,,,,
2026-01-22,ADTN,12.842927109471837,4,long,9.29,0.3761285714285713,1003362.45,ok,10.035,0.245000000000001,9.79,9.995,955.0,time,-0.16326530612245208,
2026-03-18,ADTN,4.787824225849739,20,long,10.79,0.5162285714285713,1388334.5,ok,10.97,0.21000000000000085,10.76,11.675,955.0,time,3.357142857142844,
2026-04-09,ADTN,4.049944299206469,13,long,13.73,0.6545785714285713,1952130.95,ok,14.305,0.5,13.805,14.795,955.0,time,0.9800000000000004,
2026-05-04,ADVB,35.02791082940181,2,long,5.27,0.63985,1042579.3,ok,6.51,0.4299999999999997,6.08,6.08,591.0,stop,-1.0,
2025-05-13,AEE,10.627287124232913,9,long,95.42,1.7489285714285703,1515270.1,ok,94.875,0.5049999999999955,94.37,94.37,582.0,stop,-1.0,
2025-12-19,AEE,28.32145305003427,4,short,99.2,1.5656714285714262,1957538.45,range_too_small,99.06,,,,,,,0.0025237229961639408
2025-02-20,AEG,9.259036655897424,14,short,6.75,0.10284999999999998,4504635.3,ok,6.18,0.025000000000000355,6.205,6.1674999999999995,575.0,lock,0.5,
2025-08-21,AEG,13.270826204946331,1,long,7.46,0.11079285714285701,4430298.1,ok,8.06,0.05000000000000071,8.01,8.01,583.0,stop,-1.0,
2025-09-25,AEG,10.408408637964454,4,short,8.05,0.11528571428571428,4729509.45,range_too_small,7.9,,,,,,,0.0020886075949366756
2025-12-10,AEG,6.6890311669633,15,short,7.89,0.13322857142857153,5439663.25,ok,7.185,0.03500000000000014,7.22,7.1674999999999995,874.0,lock,0.5,
2025-04-10,AEHR,3.7052231571600296,17,short,8.76,0.7775357142857141,1022129.15,ok,8.2825,0.11749999999999972,8.4,8.22375,586.0,lock,0.5,
2025-07-02,AEHR,3.694037664906931,20,short,14.11,0.9561357142857142,1145320.15,ok,14.56,0.02999999999999936,14.59,14.59,575.0,stop,-1.0,
2025-07-09,AEHR,14.693323800533097,3,long,15.17,1.0054428571428573,1507419.3,ok,13.41,1.2200000000000006,12.19,13.26,955.0,time,-0.12295081967213138,
2025-07-22,AEHR,6.323434282627078,13,long,16.45,1.2920642857142859,1938657.25,ok,20.98,1.7600000000000016,19.22,19.22,625.0,stop,-1.0,
2025-08-25,AEHR,30.237144617320524,1,long,18.1,1.485628571428572,1161314.45,ok,23.268,2.2680000000000007,21.0,24.7,955.0,time,0.6313932980599639,
2025-10-07,AEHR,10.233149300773942,4,short,31.65,2.373314285714286,1663868.7,regsho,24.18,,,,,,,
2026-02-11,AEHR,17.939294430175153,5,long,26.83,2.667007142857144,1122214.0,ok,36.705,5.004999999999999,31.7,33.77,955.0,time,-0.5864135864135855,
2026-04-06,AEHR,4.254106203338599,15,long,44.32,4.301450000000001,1754596.95,ok,45.365,0.5549999999999997,44.81,52.065,955.0,time,12.072072072072071,
2025-03-13,AEO,5.138367065773968,9,long,11.45,0.6339285714285715,5241078.4,ok,11.6,0.6649999999999991,10.935,10.935,814.0,stop,-1.0,
2025-03-17,AEO,7.641618235706103,7,short,11.06,0.6453571428571429,6110260.35,ok,11.6098,0.24019999999999975,11.85,11.85,632.0,stop,-1.0,
2025-05-14,AEO,12.502779309270007,4,long,12.72,0.540714285714286,5899817.1,ok,11.805,0.20500000000000007,11.6,11.907499999999999,931.0,lock,0.49999999999999567,
2025-07-15,AEO,5.192301346678896,13,long,10.15,0.409642857142857,7285132.4,ok,10.4203,0.1852999999999998,10.235,10.235,597.0,stop,-1.0,
2025-07-24,AEO,11.31355877518581,11,short,10.82,0.43180714285714267,7369356.45,ok,11.88,0.254999999999999,12.135,11.752500000000001,626.0,lock,0.5,
2025-09-04,AEO,24.227489566548975,3,short,13.62,0.6701285714285717,12608155.75,ok,17.585,0.7149999999999999,18.3,18.3,742.0,stop,-1.0,
2025-12-03,AEO,13.344899529070217,6,long,20.83,0.7961642857142854,6850949.9,ok,23.66,0.5899999999999999,23.07,23.91,955.0,time,0.4237288135593221,
2026-03-05,AEO,7.330143853233238,16,short,22.45,1.3476285714285716,4946252.0,ok,20.27,0.7300000000000004,21.0,19.385,955.0,time,1.2123287671232843,
2026-05-29,AEO,10.54808595884174,9,long,17.92,0.7812357142857146,5050581.2,ok,15.02,0.4786999999999999,14.5413,15.655,955.0,time,1.3265092960100269,
2025-03-25,AEP,4.5557786834923615,12,short,104.18,2.0808999999999997,3773848.9,ok,102.76,0.23999999999999488,103.0,102.64000000000001,587.0,lock,0.4999999999999704,
2025-12-19,AEP,22.99233915722968,18,long,115.58,1.93490714285714,3367289.0,ok,115.31,0.4200000000000017,114.89,115.52000000000001,621.0,lock,0.5000000000000169,
2026-05-13,AEP,15.538917312638016,4,short,131.94,2.5648214285714324,2808330.3,ok,126.89,0.5100000000000051,127.4,127.4,721.0,stop,-1.0,
2025-09-02,AER,6.602330927128282,19,short,123.5,2.047942857142857,1737131.95,ok,121.815,1.115000000000009,122.93,122.93,583.0,stop,-1.0,
2026-02-06,AER,7.4151568018382195,17,short,144.0,2.355342857142856,1098469.45,ok,137.88,7.1200000000000045,145.0,140.085,955.0,time,-0.3096910112359566,
2025-05-22,AES,5.2416136078640365,20,short,10.13,0.5493285714285718,18317553.6,ok,9.55,0.33999999999999986,9.89,9.705,955.0,time,-0.4558823529411748,
2025-07-09,AES,6.68212176199515,9,long,11.07,0.49320000000000036,16775757.55,ok,12.845,0.34500000000000064,12.5,13.255,955.0,time,1.1884057971014474,
2025-10-01,AES,16.831312333386954,1,long,13.16,0.35495714285714264,9423374.3,ok,15.2,0.4599999999999991,14.74,15.345,955.0,time,0.3152173913043514,
2026-03-02,AES,13.37332237536923,1,short,17.28,0.4828571428571434,10659049.1,regsho,14.3037,,,,,,,
2025-11-04,AESI,13.71276603997834,3,short,12.65,0.6290071428571427,2897383.15,regsho,10.745,,,,,,,
2026-04-02,AESI,7.268843833375167,4,long,12.2,0.8009428571428573,3281700.55,ok,13.09,0.40000000000000036,12.69,12.69,613.0,stop,-1.0,
2026-04-06,AESI,8.812722588467077,5,long,12.15,0.8595142857142858,3111694.95,ok,11.22,0.5800000000000001,10.64,11.295,955.0,time,0.12931034482758497,
2026-04-07,AESI,11.47224169606438,7,long,11.16,0.9170142857142858,3620800.25,ok,11.04,0.14999999999999858,10.89,10.89,582.0,stop,-1.0,
2025-05-19,AEVA,4.784380844461581,11,short,18.44,1.306007142857143,2041022.6,ok,17.0,1.722100000000001,18.7221,15.57,955.0,time,0.8303815109459374,
2026-01-06,AEVA,26.81751480353712,4,short,13.09,1.0086214285714286,1759536.1,ok,16.0,0.5799999999999983,16.58,16.58,582.0,stop,-1.0,
2025-03-17,AFRM,5.157362772421286,13,short,50.08,4.790121428571429,7311497.1,regsho,44.3699,,,,,,,
2025-08-29,AFRM,20.062525014179815,1,long,79.99,3.482714285714285,6926199.55,ok,98.675,6.724999999999994,91.95,91.95,606.0,stop,-1.0,
2026-01-14,AFRM,6.303663110575884,13,short,75.97,3.4835642857142832,4971127.9,ok,74.075,1.519999999999996,75.595,72.69,955.0,time,0.9111842105263216,
2025-06-05,AG,6.578519680138015,14,long,7.28,0.30913571428571446,23945820.0,ok,8.07,0.3050000000000006,7.765,8.365,955.0,time,0.9672131147540962,
2025-09-23,AGG,6.826924437849144,8,short,100.17,0.3478285714285718,6973456.5,range_too_small,100.23,,,,,,,0.0004469719644816429
2026-03-17,AGG,5.35138785287115,12,long,99.6,0.3927857142857129,8660667.85,range_too_small,99.765,,,,,,,0.0005011777677541939
2025-09-02,AGI,7.1280905175764895,14,short,30.45,0.7894500000000002,3007760.2,ok,30.58,0.7900000000000027,31.37,31.37,614.0,stop,-1.0,
2026-01-15,AGI,9.075062483556959,7,short,42.99,1.4848714285714288,2337862.8,ok,39.25,0.9600000000000009,40.21,40.21,579.0,stop,-1.0,
2025-12-24,AGIO,20.149308272589554,1,long,24.59,1.0542785714285703,1483397.2,ok,28.3181,1.2180999999999997,27.1,28.9,937.0,time,0.4777111895575056,
2026-04-20,AGIO,33.61005219559064,2,short,35.14,1.648964285714286,1106391.35,regsho,28.19,,,,,,,
2025-03-24,AGNT,2.9069257499468124,18,long,9.96,0.40524999999999994,1454076.0,ok,10.2,0.09999999999999964,10.1,10.1,575.0,stop,-1.0,
2025-05-29,AGNT,7.781111075574887,10,long,7.67,0.27046428571428577,1352108.0,ok,8.64,0.4900000000000002,8.15,8.52,955.0,time,-0.2448979591836754,
2026-04-23,AGPU,65.7097187872126,1,long,8.75,1.3379,9927012.55,ok,7.021,0.2909999999999995,6.73,6.73,576.0,stop,-1.0,
2025-04-11,AGQ,4.160033198229331,9,long,36.23,2.6499928571428577,2603732.65,ok,37.6,0.259999999999998,37.34,37.34,599.0,stop,-1.0,
2025-06-05,AGQ,6.667982317088375,13,long,43.96,1.455699999999999,1648106.2,ok,48.064,0.4540000000000006,47.61,47.61,586.0,stop,-1.0,
2025-08-22,AGQ,8.156041646043567,8,short,52.0,1.4760785714285711,1349371.55,range_too_small,51.5,,,,,,,0.0045902912621359855
2025-11-28,AGQ,3.5690915139557955,10,long,95.01,5.395914285714285,1892171.3,ok,102.0,0.9699999999999989,101.03,107.625,955.0,time,5.798969072164955,
