date,pnl_R,symbol
2025-01-02,-1.0474999551208113,U
2025-01-02,-0.2245199382563995,CALY
2025-01-02,-0.6622108440500456,DNA
2025-01-02,0.4884591894319405,VSAT
2025-01-02,-1.1073852481651019,XPEV
2025-01-03,6.267770094169613,CRNC
2025-01-03,-0.12283513822322578,NNOX
2025-01-03,-1.038203831404816,PTLE
2025-01-03,-1.09936216767453,MNSO
2025-01-03,-1.108973925232862,ACMR
2025-01-03,1.4561347238355484,AIOT
2025-01-06,-1.0172343096601553,CRNC
2025-01-06,-2.265521575695097,PRM
2025-01-06,-0.042669996803860966,NNOX
2025-01-07,-1.0507805603143991,AUR
2025-01-07,-0.9040004492118614,ENVX
2025-01-07,0.7068406995364483,FRO
2025-01-07,-1.5203792538087924,HMY
2025-01-08,-1.0369611326820078,VIR
2025-01-08,-1.1160619931749487,AIOT
2025-01-08,0.5299020214276543,NNOX
2025-01-08,2.547374862819729,WOLF
2025-01-08,1.3527687337099232,BCS
2025-01-10,0.10432795992541836,FRO
2025-01-10,-1.1027705732267759,CPRI
2025-01-10,-1.2609691874433004,PGY
2025-01-13,0.1704836750070381,PRM
2025-01-13,-1.066559451472106,TXG
2025-01-13,-0.3724213960742144,RPRX
2025-01-13,-1.248423387827322,SMST
2025-01-14,-1.0595932867531495,TGTX
2025-01-14,-1.0692021410959318,XXII
2025-01-14,-1.235989422665715,COGT
2025-01-14,-1.2696758900399787,WULF
2025-01-15,0.41207248245026973,KROS
2025-01-15,-1.0464563314118427,XXII
2025-01-15,-1.1249882316291933,CERT
2025-01-15,-1.2100420514815515,COGT
2025-01-16,-1.4642588316617107,BCS
2025-01-16,-1.092327398924322,WOLF
2025-01-17,-1.012465135630393,DFNS
2025-01-17,0.055162960033031394,INTC
2025-01-17,-0.35232160989891026,HAFN
2025-01-21,1.423512452788472,VSAT
2025-01-21,1.4561625724450662,RKLB
2025-01-21,0.41943257724901045,IREN
2025-01-21,-4.349405883822748,HAFN
2025-01-22,-1.0364711045529347,PDYN
2025-01-22,0.4337657412765217,HIMX
2025-01-22,-1.0479910241843529,RDW
2025-01-22,0.43492042071559517,VSAT
2025-01-22,0.24081419919642338,RKLB
2025-01-23,0.0010380312655737245,HAFN
2025-01-23,-1.0178000131960616,SPCB
2025-01-23,-1.0631331078707211,RDW
2025-01-23,-1.0403781432888097,RUM
2025-01-24,0.16525199292644913,HIMX
2025-01-24,-1.0553598339525425,TSSI
2025-01-24,-1.0504090468258962,LUNR
2025-01-24,-0.6383695482635572,KC
2025-01-24,-0.16925488537345001,FSLY
2025-01-27,0.08175993412805288,UVXY
2025-01-27,-1.0423111144086976,NVDX
2025-01-27,-1.110240003033625,SOXS
2025-01-27,-1.1667958708862742,KC
2025-01-27,-1.1651034127036577,OUST
2025-01-28,-1.068434509681032,NVDX
2025-01-28,-0.12333333972851761,HIMX
2025-01-28,-0.39988115847497674,CPRI
2025-01-29,0.3775853750062025,ATCH
2025-01-29,1.50539096589905,PATH
2025-01-29,-1.1813751547268418,TXG
2025-01-29,0.3155243804847574,COGT
