day,symbol,rvol,rk,side,prev_close,atr14,adv20,status,entry,R,stop,tgt,exit,exit_m,reason,gross_r,cost_ps,net_r,shares,pnl
2025-01-06,SOXS,2.419359844424229,2,short,20.41,1.7791499999999996,35601809.7,ok,18.445,0.17791499999999996,18.622915,16.66585,18.622915,897.0,stop,-0.999999999999993,0.05326690742313359,-1.299395258539934,0,-0.0
2025-01-06,SMR,2.102139970271366,3,short,20.85,2.242307142857143,8665012.15,ok,21.84,0.22423071428571428,22.064230714285713,19.597692857142857,22.064230714285713,575.0,stop,-0.999999999999997,0.06165031609448681,-1.2749414427495933,0,-0.0
2025-01-06,SOXL,2.0835492826536677,4,long,29.82,2.3436428571428567,71630176.25,ok,32.77,0.2343642857142857,32.53563571428572,35.113642857142864,32.53563571428572,896.0,stop,-0.9999999999999986,0.06134563456730535,-1.2617533400208072,0,-0.0
2025-01-06,OKLO,1.9569109433999372,5,long,27.25,2.8526142857142855,14387774.5,ok,28.44,0.28526142857142855,28.154738571428574,31.292614285714286,28.154738571428574,577.0,stop,-0.9999999999999961,0.054130674379121384,-1.1897581269581496,0,-0.0
2025-01-06,MBLY,1.9371458458160427,6,short,21.7,1.3813214285714286,6984881.15,ok,21.97,0.13813214285714287,22.10813214285714,20.58867857142857,22.10813214285714,575.0,stop,-0.9999999999999923,0.0618667819768424,-1.4478811426303895,0,-0.0
2025-01-06,RKLB,1.8773704839456296,7,long,28.74,2.412857142857143,17279663.35,ok,29.945,0.2412857142857143,29.703714285714288,32.35785714285714,29.703714285714288,576.0,stop,-0.9999999999999937,0.05664936532615204,-1.234781265413294,0,-0.0
2025-01-06,U,1.6964418916235713,8,long,24.09,1.6033428571428565,11565727.55,ok,25.06,0.16033428571428565,24.899665714285714,26.663342857142855,24.899665714285714,576.0,stop,-0.9999999999999951,0.04856727165212376,-1.3029125769061611,0,-0.0
2025-01-06,HUT,1.4111131903442584,9,short,24.16,2.546364285714286,7208279.25,ok,24.8,0.2546364285714286,25.054636428571428,22.253635714285714,25.054636428571428,589.0,stop,-0.9999999999999932,0.04830819643624807,-1.1897143967470283,0,-0.0
2025-01-06,LUNR,1.3739008922521752,10,short,21.89,2.129857142857143,16743104.35,ok,22.01,0.2129857142857143,22.222985714285716,19.880142857142857,22.222985714285716,830.0,stop,-1.0000000000000022,0.043655606646777666,-1.2049696468760125,0,-0.0
2025-01-06,TSLL,1.3365686993167232,11,short,28.17,4.278935714285714,71896650.85,ok,29.72,0.42789357142857143,30.147893571428572,25.441064285714283,28.2,955.0,time,3.5522851977544474,0.05040353144037411,3.4344906460109,0,0.0
2025-01-06,BTDR,1.1891632785360051,12,short,26.1,3.274285714285714,10582007.55,ok,26.09,0.3274285714285714,26.417428571428573,22.815714285714286,26.417428571428573,581.0,stop,-1.0000000000000053,0.05048169697226538,-1.154176212393486,0,-0.0
2025-01-06,SPY,1.1260860935276888,13,long,591.95,8.49794285714287,52314440.0,ok,596.82,0.8497942857142871,595.9702057142857,605.317942857143,595.9702057142857,825.0,stop,-1.000000000000044,1.4487690324117566,-2.704846757346743,0,-0.0
2025-01-06,TSLQ,1.0585367592135324,14,long,25.1,3.255014285714285,12348034.65,ok,23.7,0.32550142857142855,23.37449857142857,26.955014285714284,25.065,955.0,time,4.193529982313009,0.04219755165893838,4.063891375674211,0,0.0
2025-01-07,STM,2.5054255869935362,1,long,26.2,0.8203857142857142,5431619.05,ok,26.6601,0.08203857142857142,26.578061428571427,27.480485714285713,26.578061428571427,602.0,stop,-1.000000000000016,0.05125825758113863,-1.6248068035383698,2475,-329.9096517990356
2025-01-07,HUT,1.8805182436856414,3,short,26.67,2.579221428571429,7047336.2,ok,26.44,0.25792214285714293,26.697922142857145,23.860778571428572,26.697922142857145,580.0,stop,-1.0000000000000029,0.05103422106709655,-1.197866769024806,0,-0.0
2025-01-07,SMR,1.8040018517319212,4,long,23.66,2.3794499999999994,8968956.55,ok,23.62,0.23794499999999996,23.382055,25.99945,23.382055,575.0,stop,-0.9999999999999996,0.06550636991128624,-1.2753004682228504,0,-0.0
2025-01-07,CRNC,1.5361620655576256,5,long,20.18,2.1916571428571427,13313431.9,ok,19.95,0.2191657142857143,19.730834285714284,22.14165714285714,19.730834285714284,575.0,stop,-1.0000000000000047,0.06710926536292393,-1.3062033018332342,0,-0.0
2025-01-08,STM,1.288298167946216,1,short,26.41,0.7939571428571427,5581793.2,ok,25.72,0.07939571428571428,25.799395714285712,24.926042857142857,25.28,955.0,time,5.54186084171507,0.044760835324462706,4.978091931426211,2566,1014.1836965574228
2025-01-08,RKLB,1.0247343239665028,2,long,27.95,2.375,17360579.75,ok,27.79,0.23750000000000002,27.5525,30.165,27.5525,590.0,stop,-1.0000000000000029,0.053070678384956195,-1.2234554879366606,0,-0.0
2025-01-10,STM,1.2925034032646965,1,short,25.28,0.8560999999999999,5601529.3,ok,24.86,0.08560999999999999,24.94561,24.003899999999998,24.94561,576.0,stop,-0.9999999999999893,0.04833746027091619,-1.5646239956887662,2654,-355.4965595590091
2025-01-10,UVXY,1.1511401191632868,2,long,21.03,2.9382142857142854,16365290.75,ok,22.33,0.29382142857142857,22.036178571428568,25.268214285714283,22.036178571428568,829.0,stop,-1.0000000000000058,0.04397610409387068,-1.149669492479449,0,-0.0
2025-01-10,SOXL,1.1459741040593718,3,short,30.18,2.4539714285714282,75654741.65,ok,28.41,0.24539714285714284,28.655397142857144,25.956028571428572,28.655397142857144,576.0,stop,-1.0000000000000029,0.0543019126433339,-1.2212817639647349,0,-0.0
2025-01-10,U,1.1140240055273058,4,short,22.95,1.6540571428571427,10068313.9,ok,22.21,0.16540571428571427,22.375405714285716,20.55594285714286,20.995,955.0,time,7.345574518068127,0.03941783971787593,7.107264494208931,0,0.0
2025-01-10,SPY,1.098190755495069,5,short,589.49,9.377257142857152,55345974.8,ok,585.15,0.9377257142857153,586.0877257142857,575.7727428571428,580.665,955.0,time,4.782848472291633,0.8969591368550497,3.8263223546962744,0,0.0
2025-01-10,RKLB,1.0936645879583664,6,long,27.36,2.411428571428572,16904535.75,ok,27.205,0.24114285714285721,26.96385714285714,29.61642857142857,26.96385714285714,577.0,stop,-1.0000000000000033,0.05209725607612084,-1.216043123538419,0,-0.0
2025-01-10,TSLL,1.0819268626183631,7,long,25.98,4.0879071428571425,73032289.15,ok,26.1598,0.4087907142857143,25.751009285714286,30.247707142857145,25.751009285714286,577.0,stop,-1.0000000000000013,0.05029094208151529,-1.1230236899323653,0,-0.0
2025-01-13,RKLB,1.6508322270584288,1,short,26.91,2.275,17042886.3,ok,25.114,0.2275,25.3415,22.839000000000002,25.3415,594.0,stop,-0.9999999999999962,0.048818562928703194,-1.2145870897964937,2628,-726.1651833766297
2025-01-13,STM,1.5792157312803268,2,short,24.55,0.7825285714285712,5513436.6,ok,23.75,0.07825285714285712,23.828252857142857,22.96747142857143,23.828252857142857,579.0,stop,-1.0,0.0464902684228659,-1.5941031435822723,0,-0.0
2025-01-13,SOXL,1.4185355456677686,3,long,28.06,2.2582571428571425,76040404.95,ok,26.63,0.22582571428571427,26.404174285714284,28.888257142857142,26.404174285714284,575.0,stop,-1.000000000000005,0.07301492251135878,-1.3233242181578206,0,-0.0
2025-01-13,TSLL,1.338741542071923,4,long,25.92,3.492907142857142,72220255.65,ok,24.72,0.34929071428571423,24.370709285714284,28.21290714285714,24.370709285714284,581.0,stop,-1.000000000000002,0.04792368219475839,-1.137202852050508,0,-0.0
2025-01-13,SOXS,1.28024947208107,5,short,21.45,1.6760571428571425,41110280.7,ok,22.52,0.16760571428571425,22.687605714285713,20.843942857142856,22.687605714285713,575.0,stop,-0.999999999999994,0.06327270770870713,-1.3775092512707912,0,-0.0
2025-01-13,SPY,1.1184227407082472,6,long,580.49,8.693328571428586,57139501.35,ok,576.47,0.8693328571428586,575.6006671428572,585.1633285714286,575.6006671428572,577.0,stop,-0.9999999999999422,1.3995590577710757,-2.6099231108908083,0,-0.0
2025-01-13,SMR,1.0225238810717145,7,short,20.13,2.2276571428571432,9056943.4,ok,18.562,0.22276571428571434,18.784765714285715,16.334342857142857,18.784765714285715,584.0,stop,-0.9999999999999986,0.05360341212335724,-1.24062685003046,0,-0.0
2025-01-13,HUT,1.008299256579044,8,short,23.4,2.271721428571429,6865897.85,ok,21.738,0.2271721428571429,21.965172142857142,19.46627857142857,21.965172142857142,584.0,stop,-0.9999999999999981,0.043209622778825924,-1.1902065201982,0,-0.0
2025-01-14,HUT,1.4479622358041866,1,long,22.93,2.1281571428571433,6736877.35,ok,24.45,0.21281571428571433,24.237184285714285,26.578157142857144,24.237184285714285,583.0,stop,-0.999999999999999,0.04753196814825085,-1.2233480187672463,2699,-702.6783948892715
2025-01-14,TSLL,1.3244430232546822,2,long,27.0,3.317192857142856,71945101.5,ok,28.6,0.33171928571428566,28.268280714285716,31.917192857142858,28.268280714285716,598.0,stop,-1.0,0.054377139482304576,-1.1639251675259554,0,-0.0
2025-01-15,UVXY,2.302604090829763,1,short,21.8,2.135335714285714,17513589.45,ok,19.85,0.21353357142857143,20.06353357142857,17.714664285714285,20.06353357142857,715.0,stop,-0.9999999999999942,0.04542788804100125,-1.2127435406858074,3090,-800.190909760976
2025-01-15,SPY,1.8928812640042412,2,long,582.19,8.054757142857154,58944956.6,ok,590.68,0.8054757142857154,589.8745242857142,598.7347571428571,589.8745242857142,576.0,stop,-1.0000000000000584,1.433972559020446,-2.7802803158281684,7,-15.676137913143457
2025-01-15,RKLB,1.3576331566110984,3,long,24.16,2.2364285714285717,17241456.35,ok,25.37,0.22364285714285717,25.146357142857145,27.606428571428573,25.146357142857145,577.0,stop,-0.9999999999999954,0.04905592283946525,-1.219349383504471,20,-5.453975599646428
2025-01-15,OKLO,1.2174454191316737,4,long,22.81,3.228442857142857,16081141.15,ok,25.11,0.3228442857142857,24.787155714285714,28.338442857142855,24.787155714285714,575.0,stop,-1.0000000000000007,0.06911008113881507,-1.2140662982028962,0,-0.0
2025-01-15,HUT,1.1625786812305607,5,short,23.86,2.158164285714286,6004337.95,ok,25.29,0.21581642857142863,25.50581642857143,23.131835714285714,25.50581642857143,581.0,stop,-1.0000000000000029,0.049106097476380076,-1.2275364197314946,0,-0.0
2025-01-16,STM,1.4414323485640101,1,short,24.65,0.7743071428571425,5612625.25,ok,24.86,0.07743071428571426,24.937430714285714,24.085692857142856,24.94,717.0,stop,-1.0331817385127962,0.048335123069146,-1.6574188195604096,2654,-340.6014166255185
2025-01-16,SMR,1.3970287079909662,2,long,20.82,2.235635714285715,8717208.15,ok,21.9035,0.2235635714285715,21.67993642857143,24.139135714285715,21.67993642857143,577.0,stop,-0.9999999999999961,0.04329679783147815,-1.1936666047818556,0,-0.0
2025-01-16,SOXL,1.357717585407703,3,short,29.94,2.1682714285714284,74870318.0,ok,31.0066,0.21682714285714286,31.22342714285714,28.83832857142857,31.22342714285714,659.0,stop,-0.999999999999994,0.058603937520436085,-1.2702795265768279,0,-0.0
2025-01-16,TSLL,1.1750168586670597,4,short,30.22,3.384099999999999,74004793.25,ok,29.02,0.33840999999999993,29.35841,25.6359,28.2298,955.0,time,2.3350373806920564,0.04953897092028357,2.188649948523138,0,0.0
2025-01-16,TSLQ,1.1135079376394934,5,long,22.53,3.047235714285715,13310221.4,ok,23.39,0.30472357142857154,23.08527642857143,26.437235714285716,24.04,955.0,time,2.133080801569567,0.04157871671982042,1.996633474817338,0,0.0
2025-01-16,HUT,1.0752020357694059,6,long,26.26,2.2044571428571436,5882849.85,ok,26.4237,0.22044571428571436,26.203254285714287,28.628157142857145,26.203254285714287,583.0,stop,-0.999999999999994,0.050807846136811316,-1.2304778131044052,0,-0.0
2025-01-16,RKLB,1.014075944489799,7,short,24.87,2.2621428571428575,17066140.9,ok,24.68,0.22621428571428576,24.906214285714285,22.41785714285714,24.906214285714285,575.0,stop,-0.9999999999999958,0.06872303307802831,-1.303796167695732,0,-0.0
2025-01-17,DFNS,56.022046248581894,1,short,20.53,6.474621428571429,13126679.85,ok,32.7,0.647462142857143,33.34746214285715,26.22537857142857,33.34746214285715,575.0,stop,-1.0000000000000013,0.08921336815659812,-1.13778931963947,1019,-750.6723457230031
2025-01-17,SPY,1.8224686526247669,2,short,591.64,8.11768571428573,60025952.2,ok,596.35,0.8117685714285732,597.1617685714286,588.2323142857143,597.1617685714286,592.0,stop,-1.000000000000052,1.4493256666044643,-2.7853926816283887,54,-122.09908885378631
2025-01-17,HUT,1.7995828827137088,3,long,26.59,2.1008857142857145,5577643.2,ok,28.15,0.21008857142857146,27.939911428571428,30.25088571428571,27.939911428571428,582.0,stop,-0.9999999999999977,0.053680193522693424,-1.255512202104453,16,-4.22030023922023
2025-01-17,SOXL,1.2749551540606703,4,short,29.99,2.2254142857142853,74540886.55,ok,31.81,0.22254142857142856,32.03254142857143,29.584585714285712,32.03254142857143,582.0,stop,-1.0000000000000004,0.059941067215321595,-1.2693479034447852,0,-0.0
2025-01-21,RKLB,3.873240077577086,1,long,24.0,2.19715,16571483.5,ok,27.77,0.21971500000000002,27.550285,29.96715,27.550285,580.0,stop,-1.0000000000000033,0.05304486034692259,-1.2414257576720902,2376,-648.0774281842898
2025-01-21,SMR,2.4503023280823415,2,long,21.97,2.2984928571428576,8765679.45,ok,24.75,0.22984928571428576,24.520150714285712,27.048492857142858,24.520150714285712,576.0,stop,-1.0000000000000078,0.048023284370973765,-1.208933798605191,0,-0.0
2025-01-21,OKLO,2.250931537933737,3,long,26.05,3.2927285714285714,16833574.75,ok,29.42,0.32927285714285714,29.090727142857144,32.71272857142857,29.090727142857144,575.0,stop,-1.0000000000000013,0.07983192715719208,-1.2424491585790107,0,-0.0
2025-01-21,INTC,2.2195475101761475,4,long,21.49,0.7191428571428568,63710836.95,ok,22.2791,0.07191428571428568,22.207185714285714,22.998242857142856,22.207185714285714,576.0,stop,-0.9999999999999989,0.04398398959570075,-1.6116168596938911,0,-0.0
2025-01-21,BTDR,1.860075946545246,5,long,20.9,2.881071428571428,8073711.15,ok,22.51,0.28810714285714284,22.22189285714286,25.39107142857143,22.22189285714286,575.0,stop,-1.0000000000000009,0.06268055844222178,-1.2175598904651317,0,-0.0
2025-01-21,TSLL,1.78815113872775,6,short,29.91,3.3344571428571426,71800174.6,ok,28.72,0.3334457142857143,29.05344571428571,25.385542857142855,29.05344571428571,575.0,stop,-0.9999999999999949,0.07891418728414351,-1.2366627726890618,0,-0.0
2025-01-21,HUT,1.6213670376462954,7,short,26.92,2.2158857142857147,5636074.1,ok,27.17,0.22158857142857147,27.391588571428574,24.954114285714287,26.11,955.0,time,4.783640208365577,0.046754379914826893,4.572643857726176,0,0.0
2025-01-21,TSLQ,1.290184304960967,8,long,22.55,3.0694500000000002,11865018.65,ok,23.4506,0.306945,23.143655000000003,26.52005,23.143655000000003,930.0,stop,-0.9999999999999963,0.04145043085985529,-1.1350418832685145,0,-0.0
2025-01-22,RKLB,2.1884121756234896,1,short,31.27,2.6021499999999995,18589824.95,ok,29.54,0.260215,29.800214999999998,26.937849999999997,29.800214999999998,620.0,stop,-0.9999999999999953,0.05618544023496473,-1.2159192984069462,2234,-706.8385834849084
2025-01-22,OKLO,1.693846662081289,2,long,31.25,3.4770142857142856,15455261.05,ok,33.01,0.3477014285714286,32.66229857142857,36.48701428571428,32.66229857142857,575.0,stop,-0.999999999999993,0.08874637881565889,-1.2552373143253428,0,-0.0
2025-01-22,SMR,1.6838140613853312,3,short,25.61,2.3456857142857146,8745254.6,ok,25.765,0.23456857142857146,25.999568571428572,23.419314285714286,25.999568571428572,588.0,stop,-1.0,0.049903063216879436,-1.2127440300845054,0,-0.0
2025-01-22,LUNR,1.366716149121536,4,long,22.94,2.1982357142857145,16952242.4,ok,22.76,0.21982357142857145,22.54017642857143,24.958235714285717,22.54017642857143,575.0,stop,-0.9999999999999939,0.06338793621207689,-1.2883582311038584,0,-0.0
2025-01-22,SOXL,1.2979230962681663,5,long,33.69,2.3282714285714285,72699644.25,ok,35.2502,0.23282714285714287,35.01737285714286,37.578471428571426,35.01737285714286,575.0,stop,-0.9999999999999868,0.09446640142326236,-1.4057362052551647,0,-0.0
2025-01-22,SPY,1.0610813958422975,6,short,603.05,7.991057142857146,56855012.55,ok,605.78,0.7991057142857146,606.5791057142857,597.7889428571428,606.5791057142857,600.0,stop,-0.9999999999999838,1.472106985330525,-2.8421930403117734,0,-0.0
2025-01-23,OKLO,1.5387029731880615,1,long,34.17,3.5714571428571427,14939092.8,ok,34.3156,0.3571457142857143,33.95845428571429,37.887057142857145,37.887057142857145,642.0,target,9.999999999999996,0.06549901309118422,9.816604230510837,1847,6475.504665677724
2025-01-23,STM,1.4659376671497302,2,short,25.45,0.7792785714285709,5245983.65,ok,25.245,0.0779278571428571,25.322927857142858,24.46572142857143,25.322927857142858,584.0,stop,-0.9999999999999986,0.04897388933936627,-1.628451636358836,103,-13.070879887668994
2025-01-23,SOXL,1.2177987044364937,3,short,35.15,2.3346999999999993,71259108.3,ok,33.39,0.23346999999999996,33.62347,31.055300000000003,33.62347,612.0,stop,-0.9999999999999871,0.06257059343595428,-1.268002713136383,0,-0.0
2025-01-23,SMR,1.1907553773861224,4,long,25.57,2.3435428571428574,8816097.35,ok,25.7,0.23435428571428574,25.465645714285714,28.043542857142857,25.465645714285714,579.0,stop,-1.0,0.04959971421615504,-1.2116441526340371,0,-0.0
2025-01-24,LUNR,3.0668074265342984,1,long,22.17,2.174664285714286,16516120.8,ok,24.1,0.21746642857142862,23.882533571428574,26.274664285714287,23.882533571428574,575.0,stop,-0.9999999999999933,0.06672683233553746,-1.3068373945067067,2738,-778.1211483632691
2025-01-24,OKLO,2.1443150657310266,2,long,38.78,3.9031857142857147,15663716.85,ok,40.39,0.3903185714285715,39.99968142857143,44.29318571428571,39.99968142857143,575.0,stop,-1.0000000000000029,0.10706601708607116,-1.2743041836164986,0,-0.0
2025-01-24,NNE,1.9196778717324008,3,short,42.74,4.471299999999999,5457209.45,ok,42.3,0.44712999999999997,42.74713,37.8287,42.74713,575.0,stop,-1.000000000000003,0.11286343187916459,-1.2524174890505355,0,-0.0
2025-01-24,RKLB,1.652425415081227,4,long,31.57,2.748578571428571,19148607.3,ok,32.67,0.2748578571428571,32.395142142857146,35.418578571428576,32.395142142857146,593.0,stop,-0.9999999999999933,0.061162626852317624,-1.2225245713842794,0,-0.0
2025-01-24,SMR,1.3501712909602062,5,short,29.08,2.6267571428571435,9468797.35,ok,28.32,0.26267571428571435,28.582675714285713,25.693242857142856,28.582675714285713,575.0,stop,-0.9999999999999949,0.07783028591583843,-1.2962979890526938,0,-0.0
2025-01-27,SPY,2.7297479218400045,4,long,607.97,6.957492857142865,49589053.25,ok,597.38,0.6957492857142866,596.6842507142857,604.3374928571428,596.6842507142857,619.0,stop,-1.0000000000000593,1.4502795993251325,-3.0844859335159116,110,-236.0631773543406
2025-01-27,SOXL,2.603135567620429,5,long,32.65,2.4144714285714275,67139157.25,ok,27.739,0.24144714285714275,27.497552857142857,30.15347142857143,27.497552857142857,575.0,stop,-1.0000000000000047,0.07575635956947657,-1.313759602507703,10,-3.1720350242662043
2025-01-27,STM,1.3610597114365324,8,long,25.36,0.7507071428571422,5110042.1,ok,25.37,0.07507071428571423,25.294929285714286,26.120707142857142,25.294929285714286,760.0,stop,-1.000000000000013,0.049117820000835415,-1.654287367160211,0,-0.0
2025-01-27,RKLB,1.0895618031917753,9,short,30.36,2.832864285714286,19619356.0,ok,28.75,0.2832864285714286,29.03328642857143,25.917135714285713,29.03328642857143,587.0,stop,-1.0000000000000027,0.05488256548863096,-1.1937352444499243,0,-0.0
2025-01-27,TSLQ,1.0315915385885566,10,short,24.82,2.7475357142857146,9001558.45,ok,25.78,0.2747535714285715,26.054753571428574,23.032464285714287,26.054753571428574,575.0,stop,-1.0000000000000036,0.07152192923714432,-1.2603130101831599,0,-0.0
2025-01-27,INTC,1.004482272429516,11,short,20.83,0.7812857142857139,61596458.8,ok,20.79,0.0781285714285714,20.86812857142857,20.008714285714284,20.86812857142857,597.0,stop,-1.000000000000002,0.04157254527584289,-1.5321042547648591,0,-0.0
2025-01-28,SOXL,1.4761141767965686,1,short,25.06,2.8688999999999996,75062562.9,ok,24.72,0.28689,25.00689,21.8511,25.00689,623.0,stop,-0.9999999999999989,0.048188723672760045,-1.167969339024573,2300,-770.6810644473474
2025-01-28,SMR,1.3216157710754812,2,short,20.27,3.0003285714285717,10939328.35,ok,20.275,0.3000328571428572,20.575032857142855,17.274671428571427,20.575032857142855,621.0,stop,-0.9999999999999963,0.0408093852353724,-1.136016387085033,450,-153.37900907020284
2025-01-28,OKLO,1.3061334280823957,3,short,31.11,4.607935714285715,18267328.95,ok,30.96,0.4607935714285716,31.42079357142857,26.352064285714285,31.42079357142857,583.0,stop,-0.9999999999999986,0.05862815713312064,-1.1272330187926851,0,-0.0
2025-01-28,NNE,1.1879215411462267,4,short,33.26,5.443435714285712,6298380.45,ok,34.9,0.5443435714285713,35.44434357142857,29.456564285714286,35.44434357142857,580.0,stop,-0.9999999999999973,0.06520878451237656,-1.1197934318232907,0,-0.0
2025-01-28,SOXS,1.0734806843469487,5,long,22.22,1.7481857142857133,46520567.0,ok,22.6099,0.17481857142857135,22.43508142857143,24.358085714285714,22.43508142857143,607.0,stop,-0.9999999999999944,0.04449070128329267,-1.2544964240339307,0,-0.0
2025-01-29,U,1.2510558832769032,1,short,23.25,1.36935,9627573.05,ok,22.855,0.136935,22.991935,21.48565,22.991935,607.0,stop,-1.0000000000000082,0.04502778515754754,-1.3288259769784836,2887,-525.326560749843
2025-01-29,SOXL,1.100435915820396,2,short,25.37,2.7431857142857132,77954378.25,ok,25.42,0.27431857142857136,25.694318571428575,22.676814285714286,25.694318571428575,575.0,stop,-1.0000000000000058,0.0706251591574736,-1.2574567182589202,0,-0.0
2025-01-29,NNE,1.0085032719955649,3,long,34.79,5.387007142857142,6503685.6,ok,37.085,0.5387007142857142,36.546299285714284,42.472007142857144,36.546299285714284,672.0,stop,-1.0000000000000056,0.06838767901981868,-1.126949300801466,0,-0.0
2025-01-30,TSLQ,2.695742286615988,1,long,27.23,2.368607142857144,8642198.15,ok,25.05,0.2368607142857144,24.813139285714286,27.418607142857145,24.813139285714286,576.0,stop,-1.0000000000000029,0.04851877595377276,-1.204840959380235,2634,-751.6895772908109
2025-01-30,STM,2.586279802329278,2,long,24.74,0.6674857142857137,6022130.3,ok,22.64,0.06674857142857137,22.573251428571428,23.307485714285715,22.573251428571428,575.0,stop,-1.0000000000000169,0.06327973527906366,-1.9480313050112446,0,-0.0
2025-01-30,OKLO,1.6045574032432743,3,long,35.3,4.669364285714287,20165942.3,ok,37.84,0.4669364285714287,37.373063571428574,42.50936428571429,37.373063571428574,597.0,stop,-1.0000000000000016,0.06967191546442623,-1.1492107087844594,0,-0.0
2025-01-30,NNE,1.2072964038076652,4,long,36.54,5.526221428571427,6820391.15,ok,39.19,0.5526221428571427,38.63737785714285,44.71622142857142,38.63737785714285,575.0,stop,-1.000000000000006,0.10387655908099011,-1.1879703164696502,0,-0.0
2025-01-30,TSLL,1.1282675011282817,5,short,24.73,2.5779714285714284,61363086.15,ok,26.6,0.25779714285714284,26.857797142857144,24.022028571428574,26.857797142857144,576.0,stop,-1.0000000000000009,0.051299989064349655,-1.1989936292380772,0,-0.0
2025-01-30,SOXL,1.0387549609026587,6,long,25.68,2.6227571428571426,79695647.65,ok,26.66,0.2622757142857143,26.397724285714286,29.282757142857143,26.397724285714286,576.0,stop,-0.9999999999999988,0.05118300221554613,-1.1951496056542572,0,-0.0
2025-01-31,INTC,2.0223470701364668,1,long,20.01,0.7760714285714282,70294655.0,ok,20.18,0.07760714285714282,20.102392857142856,20.956071428571427,20.102392857142856,575.0,stop,-1.0000000000000078,0.057141990119618256,-1.7362980779334234,3270,-440.6296648340107
2025-01-31,NNE,1.4086212742685262,2,short,40.01,5.547507142857142,7085408.0,ok,41.295,0.5547507142857142,41.84975071428572,35.74749285714286,41.84975071428572,575.0,stop,-1.000000000000005,0.11049542251868943,-1.1991803159027274,0,-0.0
2025-01-31,STM,1.3225671870721891,3,long,22.52,0.7767714285714279,6502399.55,ok,22.33,0.07767714285714279,22.252322857142854,23.106771428571427,22.252322857142854,578.0,stop,-1.0000000000000198,0.04406615272260292,-1.5672988359477533,0,-0.0
2025-01-31,U,1.2952509856137415,4,long,23.01,1.218657142857143,9379906.85,ok,23.535,0.12186571428571431,23.413134285714285,24.753657142857143,23.413134285714285,575.0,stop,-1.000000000000003,0.06543925145751052,-1.5369783604934897,0,-0.0
2025-01-31,TSLQ,1.18275065376901,5,short,25.52,2.4886071428571435,8919274.2,ok,24.705,0.24886071428571435,24.953860714285714,22.216392857142854,24.953860714285714,576.0,stop,-1.0000000000000049,0.04814795952676556,-1.193473524597734,0,-0.0
2025-02-03,UVIX,2.2344105407700128,1,short,30.25,4.010207142857142,22771972.35,ok,33.6,0.4010207142857143,34.001020714285715,29.58979285714286,34.001020714285715,585.0,stop,-0.9999999999999994,0.06298928617355944,-1.157072400326636,1645,-763.2964507555049
