day,symbol,hour,entry_m,entry,gate5,f_hrv3,f_sus,f_abs,f_mir,price,rr_bare,why_bare,exitm_bare,rr_tgt,why_tgt,exitm_tgt,rr_lock,why_lock,exitm_lock
2025-10-01,AGYS,12,781,99.59,False,True,False,True,False,99.59,0.9589316196405255,eod,955,0.9589316196405255,eod,955,0.9589316196405255,eod,955
2025-10-01,AVGG,11,720,28.6597,True,True,False,False,True,28.6597,-1.0603390824049115,stop,907,-1.0603390824049115,stop,907,-1.0603390824049115,stop,907
2025-10-01,AVGG,13,841,28.62,True,True,False,True,False,28.62,-1.0622641509433974,stop,921,-1.0622641509433974,stop,921,-1.0622641509433974,stop,921
2025-10-01,AXGN,11,720,17.305,False,True,False,False,False,17.305,1.7191563132042738,eod,955,1.7191563132042738,eod,955,1.7191563132042738,eod,955
2025-10-01,BIVI,11,723,1.9901,True,True,False,False,True,1.9901,-0.0025124365609765515,eod,956,-0.0025124365609765515,eod,956,-0.0025124365609765515,eod,956
2025-10-01,BLFS,9,600,25.49,False,True,False,False,False,25.49,1.3142408787759887,eod,955,1.3142408787759887,eod,955,1.3142408787759887,eod,955
2025-10-01,BMY,11,720,47.51,False,False,True,False,False,47.51,-0.326247105872442,eod,955,-0.326247105872442,eod,955,-0.326247105872442,eod,955
2025-10-01,CAG,9,600,18.84,False,True,False,True,False,18.84,1.0217622080679465,eod,955,1.0217622080679465,eod,955,1.0217622080679465,eod,955
2025-10-01,CALM,9,600,93.26,True,True,False,False,True,93.26,-1.0490000000000017,stop,617,-1.0490000000000017,stop,617,-1.0490000000000017,stop,617
2025-10-01,CALM,11,720,91.5908,True,False,True,False,False,91.5908,0.6983234123951317,eod,955,0.6983234123951317,eod,955,0.6983234123951317,eod,955
2025-10-01,CHEF,11,720,55.64,False,True,False,False,False,55.64,-1.0490000000000024,stop,759,-1.0490000000000024,stop,759,-1.0490000000000024,stop,759
2025-10-01,CHEF,12,780,54.59,False,True,False,False,False,54.59,0.3205715332478426,eod,955,0.3205715332478426,eod,955,0.3205715332478426,eod,955
2025-10-01,CHEF,13,840,55.225,False,True,True,False,False,55.225,-0.25803531009506864,eod,955,-0.25803531009506864,eod,955,-0.25803531009506864,eod,955
2025-10-01,CHEF,14,900,55.09,False,True,True,True,False,55.09,-0.13614086041024243,eod,955,-0.13614086041024243,eod,955,-0.13614086041024243,eod,955
2025-10-01,CRMG,12,780,11.32,False,True,False,True,False,11.32,0.7729681978798542,eod,955,0.7729681978798542,eod,955,0.7729681978798542,eod,955
2025-10-01,CURE,9,600,87.45,False,True,False,False,True,87.45,1.9583190394511205,eod,955,2.0,target,858,1.9583190394511205,eod,955
