day,symbol,hour,entry_m,entry,gate5,f_hrv3,f_sus,f_abs,f_mir,price,rr_bare,why_bare,exitm_bare,rr_tgt,why_tgt,exitm_tgt,rr_lock,why_lock,exitm_lock
2025-04-01,ACHC,12,780,30.875,False,True,False,False,False,30.875,-1.049000000000002,stop,858,-1.049000000000002,stop,858,-1.049000000000002,stop,858
2025-04-01,AIP,13,841,6.895,False,True,False,True,False,6.895,0.6889050036258197,eod,955,0.6889050036258197,eod,955,0.6889050036258197,eod,955
2025-04-01,ANGI,13,840,14.815,True,True,True,True,False,14.815,0.0337495781302726,eod,955,0.0337495781302726,eod,955,0.0337495781302726,eod,955
2025-04-01,ANGI,14,900,14.94,True,False,True,False,False,14.94,-0.38487282463186157,eod,955,-0.38487282463186157,eod,955,-0.38487282463186157,eod,955
2025-04-01,AXSM,9,600,110.485,False,True,False,False,False,110.485,-1.0490000000000013,stop,616,-1.0490000000000013,stop,616,-1.0490000000000013,stop,616
2025-04-01,AXSM,10,660,109.71,False,True,False,True,False,109.71,0.9525111658007511,eod,955,0.9525111658007511,eod,955,0.9525111658007511,eod,955
2025-04-01,AXSM,14,900,110.07,False,True,False,True,False,110.07,0.7858635413827558,eod,955,0.7858635413827558,eod,955,0.7858635413827558,eod,955
2025-04-01,BAND,14,900,13.43,False,True,False,True,False,13.43,0.3723008190617991,eod,955,0.3723008190617991,eod,955,0.3723008190617991,eod,955
2025-04-01,BZFD,13,842,2.14,True,True,False,True,False,2.14,-0.11682242990654948,eod,955,-0.11682242990654948,eod,955,-0.11682242990654948,eod,955
2025-04-01,CLYM,13,841,1.25,True,True,False,True,False,1.25,0.0,eod,955,0.0,eod,955,0.0,eod,955
2025-04-01,DMRC,14,901,12.83,False,True,False,False,True,12.83,0.8768511301636754,eod,955,0.8768511301636754,eod,955,0.8768511301636754,eod,955
2025-04-01,EGO,12,780,17.445,False,True,False,True,False,17.445,0.38693035253653724,eod,955,0.38693035253653724,eod,955,0.38693035253653724,eod,955
2025-04-01,EGO,13,840,17.4784,False,False,True,False,False,17.4784,0.2906444525814642,eod,955,0.2906444525814642,eod,955,0.2906444525814642,eod,955
2025-04-01,GDXD,12,780,6.5212,False,True,False,False,True,6.5212,-1.0549438753603613,stop,944,-1.0549438753603613,stop,944,-1.0549438753603613,stop,944
2025-04-01,GFR,12,780,5.92,True,True,False,False,False,5.92,0.38006756756756604,eod,955,0.38006756756756604,eod,955,0.38006756756756604,eod,955
2025-04-01,GHRS,14,903,10.595,False,True,False,True,False,10.595,1.4393581878244444,eod,955,1.4393581878244444,eod,955,1.4393581878244444,eod,955
2025-04-01,IDR,9,600,15.4463,True,True,False,False,True,15.4463,-1.0490000000000002,stop,633,-1.0490000000000002,stop,633,-1.0490000000000002,stop,633
2025-04-01,IDR,11,720,14.91,True,False,True,False,False,14.91,-0.20120724346076654,eod,955,-0.20120724346076654,eod,955,-0.20120724346076654,eod,955
2025-04-01,IMRX,14,900,1.5118,True,True,False,True,False,1.5118,-0.3902632623362899,eod,955,-0.3902632623362899,eod,955,-0.3902632623362899,eod,955
2025-04-01,INSM,14,900,72.735,False,True,False,False,False,72.735,-0.12029971815494388,eod,955,-0.12029971815494388,eod,955,-0.12029971815494388,eod,955
2025-04-01,LEU,13,840,66.13,True,True,False,False,False,66.13,-1.049000000000005,stop,847,-1.049000000000005,stop,847,-1.049000000000005,stop,847
2025-04-01,LUNG,9,600,6.81,False,True,False,False,True,6.81,0.8810572687224643,eod,955,0.8810572687224643,eod,955,0.31674008810573345,lock_stop,808
2025-04-01,LUNG,10,660,6.89,False,True,False,False,False,6.89,0.29027576197387467,eod,955,0.29027576197387467,eod,955,0.29027576197387467,eod,955
2025-04-01,MEXX,14,900,11.47,False,True,False,True,False,11.47,1.0379250217959863,eod,959,1.0379250217959863,eod,959,1.0379250217959863,eod,959
2025-04-01,MNDY,13,840,260.515,True,False,True,False,False,260.515,-1.049000000000002,stop,891,-1.049000000000002,stop,891,-1.049000000000002,stop,891
