day,symbol,hour,entry_m,entry,gate5,f_hrv3,f_sus,f_abs,f_mir,price,rr_bare,why_bare,exitm_bare,rr_tgt,why_tgt,exitm_tgt,rr_lock,why_lock,exitm_lock
2026-04-01,AAMI,10,663,56.96,True,True,False,True,False,56.96,-1.1023174157303366,stop,870,-1.1023174157303366,stop,870,-1.1023174157303366,stop,870
2026-04-01,AEHR,13,840,39.79,True,True,False,False,True,39.79,-1.048999999999997,stop,859,-1.048999999999997,stop,859,-1.048999999999997,stop,859
2026-04-01,AGIO,11,721,34.035,True,False,True,False,False,34.035,0.21301601292787245,eod,955,0.21301601292787245,eod,955,0.21301601292787245,eod,955
2026-04-01,ANAB,10,660,54.915,False,True,False,False,True,54.915,1.434034416826004,eod,955,2.0,target,931,1.434034416826004,eod,955
2026-04-01,AORT,14,901,33.97,False,False,True,False,False,33.97,0.27965852222548926,eod,955,0.27965852222548926,eod,955,0.27965852222548926,eod,955
2026-04-01,ARMG,14,901,10.11,False,True,False,True,False,10.11,0.2967359050445136,eod,955,0.2967359050445136,eod,955,0.2967359050445136,eod,955
2026-04-01,ARVN,11,720,11.24,False,True,False,False,True,11.24,-1.072108540925271,stop,732,-1.072108540925271,stop,732,-1.072108540925271,stop,732
2026-04-01,AUGO,9,600,84.555,False,True,False,True,False,84.555,1.5995505883744243,eod,955,2.0,target,683,1.5995505883744243,eod,955
2026-04-01,AUGO,14,900,86.74,True,True,False,True,False,86.74,0.2997463684574638,eod,955,0.2997463684574638,eod,955,0.2997463684574638,eod,955
2026-04-01,BLCO,10,661,16.565,False,True,False,False,True,16.565,-0.04527618472683556,eod,955,-0.04527618472683556,eod,955,-0.04527618472683556,eod,955
2026-04-01,BOBS,9,600,11.58,False,True,False,False,True,11.58,0.4317789291882536,eod,955,0.4317789291882536,eod,955,0.4494999999999999,lock_stop,932
2026-04-01,CAG,9,600,15.355,False,True,False,False,True,15.355,0.6024096385542124,eod,955,0.6024096385542124,eod,955,0.6024096385542124,eod,955
2026-04-01,CALM,9,600,82.08,False,True,False,True,False,82.08,0.7127192982456164,eod,955,0.7127192982456164,eod,955,0.7127192982456164,eod,955
2026-04-01,CALM,14,900,82.305,False,True,True,True,False,82.305,0.5740841990158501,eod,955,0.5740841990158501,eod,955,0.5740841990158501,eod,955
2026-04-01,CALX,14,900,47.47,False,True,False,True,False,47.47,-0.38971982304612995,eod,955,-0.38971982304612995,eod,955,-0.38971982304612995,eod,955
2026-04-01,COGT,9,600,34.9,False,True,False,False,True,34.9,0.47277936962750444,eod,955,0.47277936962750444,eod,955,0.4494999999999945,lock_stop,738
2026-04-01,COGT,10,660,35.405,False,True,False,False,False,35.405,-1.0490000000000002,stop,760,-1.0490000000000002,stop,760,-1.0490000000000002,stop,760
2026-04-01,COGT,11,720,35.82,False,False,True,False,False,35.82,-1.048999999999999,stop,746,-1.048999999999999,stop,746,-1.048999999999999,stop,746
2026-04-01,COGT,12,780,34.89,False,True,True,False,True,34.89,0.48724562912008584,eod,955,0.48724562912008584,eod,955,0.48724562912008584,eod,955
2026-04-01,COGT,13,840,35.09,False,True,True,True,False,35.09,0.19948703334282378,eod,955,0.19948703334282378,eod,955,0.19948703334282378,eod,955
2026-04-01,COGT,14,900,35.38,False,False,True,False,False,35.38,-0.2119841718485102,eod,955,-0.2119841718485102,eod,955,-0.2119841718485102,eod,955
2026-04-01,DBVT,14,905,20.85,False,True,False,True,False,20.85,-1.0490000000000013,stop,953,-1.0490000000000013,stop,953,-1.0490000000000013,stop,953
2026-04-01,DUG,14,900,18.07,False,True,False,True,False,18.07,-0.16602102933037843,eod,955,-0.16602102933037843,eod,955,-0.16602102933037843,eod,955
2026-04-01,ECC,14,900,4.055,True,True,False,False,True,4.055,-1.049000000000001,stop,901,-1.049000000000001,stop,901,-1.049000000000001,stop,901
2026-04-01,EDN,13,841,30.58,False,True,False,False,True,30.58,0.1144538914323093,eod,955,0.1144538914323093,eod,955,0.1144538914323093,eod,955
2026-04-01,ENGS,12,780,1.195,False,True,False,False,True,1.195,-1.0490000000000037,stop,804,-1.0490000000000037,stop,804,0.44949999999999374,lock_stop,794
2026-04-01,ERY,10,660,11.04,False,True,False,False,False,11.04,-0.13586956521738808,eod,955,-0.13586956521738808,eod,955,-0.13586956521738808,eod,955
2026-04-01,ERY,11,720,11.0865,False,True,True,True,False,11.0865,-0.34501420646732084,eod,955,-0.34501420646732084,eod,955,-0.34501420646732084,eod,955
2026-04-01,ERY,12,780,11.11,False,True,True,True,False,11.11,-0.45004500450044677,eod,955,-0.45004500450044677,eod,955,-0.45004500450044677,eod,955
2026-04-01,ERY,13,840,11.152,False,True,True,True,False,11.152,-0.636657101865131,eod,955,-0.636657101865131,eod,955,-0.636657101865131,eod,955
2026-04-01,ERY,14,900,11.05,False,True,True,True,False,11.05,-0.18099547511312628,eod,955,-0.18099547511312628,eod,955,-0.18099547511312628,eod,955
2026-04-01,EWTX,12,780,32.06,False,True,False,True,False,32.06,1.793512164691198,eod,955,2.0,target,940,1.793512164691198,eod,955
2026-04-01,FF,14,900,4.015,False,True,False,False,True,4.015,-0.6226650062266458,eod,955,-0.6226650062266458,eod,955,-0.6226650062266458,eod,955
2026-04-01,FSM,12,780,10.575,False,False,True,False,False,10.575,-0.7328605200945565,eod,955,-0.7328605200945565,eod,955,-0.7328605200945565,eod,955
2026-04-01,GDXD,11,720,33.43,False,True,False,False,True,33.43,3.8288962010170664,eod,955,2.0,target,849,0.44949999999999773,lock_stop,779
2026-04-01,GDXD,13,840,34.13,False,False,True,False,False,34.13,2.7248754761207112,eod,955,2.0,target,859,2.7248754761207112,eod,955
2026-04-01,GDXD,14,900,35.93,False,True,True,False,True,35.93,0.08349568605622334,eod,955,0.08349568605622334,eod,955,0.08349568605622334,eod,955
2026-04-01,GGLL,9,600,82.44,False,True,False,False,True,82.44,0.3820960698689909,eod,955,0.3820960698689909,eod,955,0.3820960698689909,eod,955
2026-04-01,GLUE,11,720,16.8,False,True,False,False,False,16.8,1.0119047619047552,eod,955,1.0119047619047552,eod,955,1.0119047619047552,eod,955
2026-04-01,GSOL,14,901,6.22,False,False,True,False,False,6.22,0.04019292604501506,eod,956,0.04019292604501506,eod,956,0.04019292604501506,eod,956
2026-04-01,HKD,12,781,1.645,True,True,False,False,False,1.645,-0.4559270516717373,eod,955,-0.4559270516717373,eod,955,-0.4559270516717373,eod,955
2026-04-01,ILPT,11,720,5.54,False,True,False,True,False,5.54,0.45126353790613466,eod,955,0.45126353790613466,eod,955,0.45126353790613466,eod,955
2026-04-01,INOD,14,900,39.77,False,True,False,False,False,39.77,-0.28916268544129214,eod,955,-0.28916268544129214,eod,955,-0.28916268544129214,eod,955
2026-04-01,INSP,11,720,54.28,True,True,False,False,True,54.28,-1.0490000000000022,stop,731,-1.0490000000000022,stop,731,-1.0490000000000022,stop,731
2026-04-01,LLY,11,720,968.15,False,True,False,False,True,968.15,-0.7132159272839903,eod,955,-0.7132159272839903,eod,955,-0.7132159272839903,eod,955
2026-04-01,LLY,13,840,966.55,True,False,True,False,False,966.55,-0.6316279550980245,eod,955,-0.6316279550980245,eod,955,-0.6316279550980245,eod,955
2026-04-01,LUMN,11,720,7.015,False,False,True,False,False,7.015,0.2851033499643626,eod,955,0.2851033499643626,eod,955,0.2851033499643626,eod,955
2026-04-01,LUMN,12,780,6.975,False,False,True,False,False,6.975,0.5734767025089612,eod,955,0.5734767025089612,eod,955,0.5734767025089612,eod,955
2026-04-01,MBLY,11,720,7.43,True,True,False,False,False,7.43,-0.23553162853297527,eod,955,-0.23553162853297527,eod,955,-0.23553162853297527,eod,955
2026-04-01,MGTX,9,600,9.14,True,True,False,False,True,9.14,-0.35557986870897795,eod,955,-0.35557986870897795,eod,955,-0.35557986870897795,eod,955
2026-04-01,MKC,12,780,49.515,False,False,True,False,False,49.515,-1.0490000000000017,stop,910,-1.0490000000000017,stop,910,-1.0490000000000017,stop,910
2026-04-01,MULL,14,902,124.34,True,True,False,False,True,124.34,0.34984719317998614,eod,955,0.34984719317998614,eod,955,0.34984719317998614,eod,955
2026-04-01,NBP,13,843,2.49,True,True,False,False,True,2.49,-0.2008032128514109,eod,955,-0.2008032128514109,eod,955,-0.2008032128514109,eod,955
2026-04-01,NBR,10,660,79.92,False,True,False,False,False,79.92,-1.048999999999997,stop,813,-1.048999999999997,stop,813,-1.048999999999997,stop,813
2026-04-01,NKE,9,600,46.035,False,True,False,False,False,46.035,-1.0490000000000015,stop,736,-1.0490000000000015,stop,736,-1.0490000000000015,stop,736
2026-04-01,NKE,10,660,45.4,False,True,False,False,False,45.4,-0.7269823788546245,eod,955,-0.7269823788546245,eod,955,-0.7269823788546245,eod,955
2026-04-01,NKE,11,720,45.27,False,True,True,True,False,45.27,-0.585487077534796,eod,955,-0.585487077534796,eod,955,-0.585487077534796,eod,955
2026-04-01,NKE,12,780,45.38,False,True,True,True,False,45.38,-0.7052666372851503,eod,955,-0.7052666372851503,eod,955,-0.7052666372851503,eod,955
2026-04-01,NKE,13,840,45.255,False,True,True,True,False,45.255,-0.5691083858137282,eod,955,-0.5691083858137282,eod,955,-0.5691083858137282,eod,955
2026-04-01,NKE,14,900,44.915,False,True,True,True,False,44.915,-0.1949237448513867,eod,955,-0.1949237448513867,eod,955,-0.1949237448513867,eod,955
2026-04-01,OILD,10,664,40.81,False,True,False,False,False,40.81,0.13477088948786958,eod,955,0.13477088948786958,eod,955,0.13477088948786958,eod,955
2026-04-01,PBT,9,600,20.73,False,True,False,True,False,20.73,-0.5065123010130266,eod,955,-0.5065123010130266,eod,955,-0.5065123010130266,eod,955
2026-04-01,PBT,11,720,20.63,False,True,False,True,False,20.63,-0.26660203587008996,eod,955,-0.26660203587008996,eod,955,-0.26660203587008996,eod,955
2026-04-01,PHR,9,600,8.3,False,True,False,False,False,8.3,0.4819277108433728,eod,955,2.0,target,754,0.4494999999999986,lock_stop,919
2026-04-01,PRGS,9,600,24.01,False,True,False,False,True,24.01,2.530195751770096,eod,955,2.0,target,655,2.530195751770096,eod,955
2026-04-01,REPX,12,780,36.035,False,True,False,True,False,36.035,-0.5342028583321737,eod,955,-0.5342028583321737,eod,955,-0.5342028583321737,eod,955
2026-04-01,RH,9,600,113.2699,False,True,False,False,True,113.2699,-1.049,stop,612,-1.049,stop,612,-1.049,stop,612
2026-04-01,RH,10,660,107.21,False,True,False,False,True,107.21,2.7935826881820796,eod,955,2.0,target,910,2.7935826881820796,eod,955
2026-04-01,RH,11,720,108.23,False,True,True,True,False,108.23,2.2960362191628856,eod,955,2.0,target,925,2.2960362191628856,eod,955
2026-04-01,RH,12,780,107.3,False,True,True,True,False,107.3,2.7493010251630956,eod,955,2.0,target,910,2.7493010251630956,eod,955
2026-04-01,RH,13,840,109.37,False,True,True,False,False,109.37,1.7509371856999196,eod,955,1.7509371856999196,eod,955,1.7509371856999196,eod,955
2026-04-01,RH,14,900,110.37,False,True,True,True,False,110.37,1.2820512820512773,eod,955,1.2820512820512773,eod,955,1.2820512820512773,eod,955
2026-04-01,SION,9,600,41.585,False,True,False,False,True,41.585,-0.19838884213057542,eod,955,-0.19838884213057542,eod,955,-0.19838884213057542,eod,955
2026-04-01,SLVP,11,720,37.855,False,True,False,False,False,37.855,-1.0489999999999988,stop,868,-1.0489999999999988,stop,868,-1.0489999999999988,stop,868
2026-04-01,SNX,9,600,182.32,True,True,False,False,True,182.32,0.7939337428696825,eod,955,0.7939337428696825,eod,955,0.7939337428696825,eod,955
2026-04-01,SNX,11,720,181.69,True,True,False,True,False,181.69,0.97005889151852,eod,955,0.97005889151852,eod,955,0.97005889151852,eod,955
2026-04-01,SNX,12,780,182.345,True,True,False,True,False,182.345,0.7869697551344955,eod,955,0.7869697551344955,eod,955,0.7869697551344955,eod,955
2026-04-01,SNX,13,840,183.15,True,False,True,False,False,183.15,0.5637455637455614,eod,955,0.5637455637455614,eod,955,0.5637455637455614,eod,955
2026-04-01,SNX,14,900,182.87,True,False,True,False,False,182.87,0.6411658555257839,eod,955,0.6411658555257839,eod,955,0.6411658555257839,eod,955
2026-04-01,STVN,9,600,14.18,False,True,False,True,False,14.18,-1.0490000000000006,stop,689,-1.0490000000000006,stop,689,-1.0490000000000006,stop,689
2026-04-01,STVN,10,660,14.025,False,True,False,False,False,14.025,-1.0489999999999986,stop,689,-1.0489999999999986,stop,689,-1.0489999999999986,stop,689
2026-04-01,SXT,13,840,91.84,False,True,False,True,False,91.84,0.0544425087107984,eod,955,0.0544425087107984,eod,955,0.0544425087107984,eod,955
2026-04-01,TPB,9,601,71.985,False,True,False,False,True,71.985,-1.0490000000000044,stop,602,-1.0490000000000044,stop,602,-1.0490000000000044,stop,602
2026-04-01,TPB,10,660,71.89,False,True,False,True,False,71.89,2.1143413548476944,eod,955,2.0,target,702,0.44950000000000073,lock_stop,790
2026-04-01,TPB,11,720,74.53,False,True,True,False,True,74.53,-1.0489999999999993,stop,789,-1.0489999999999993,stop,789,-1.0489999999999993,stop,789
2026-04-01,TPB,12,780,73.7299,False,True,True,False,False,73.7299,-1.0490000000000015,stop,790,-1.0490000000000015,stop,790,-1.0490000000000015,stop,790
2026-04-01,TPB,13,840,72.43,False,True,True,False,False,72.43,1.7258042247687435,eod,955,2.0,target,947,1.7258042247687435,eod,955
2026-04-01,TPB,14,900,73.6,False,True,True,False,False,73.6,0.9035326086956642,eod,955,0.9035326086956642,eod,955,0.9035326086956642,eod,955
2026-04-01,VALN,9,600,6.49,False,True,False,False,True,6.49,-1.0489999999999968,stop,717,-1.0489999999999968,stop,717,-1.0489999999999968,stop,717
2026-04-01,VSTM,13,841,5.305,False,True,False,True,False,5.305,1.696512723845426,eod,955,1.696512723845426,eod,955,1.696512723845426,eod,955
