day,symbol,hour,entry_m,entry,gate5,is_sig,sig_day,rr_bare,why_bare,exitm_bare
2025-07-01,AES,9,600,10.545,False,False,True,0.8297771455666205,eod,955
2025-07-01,AES,10,660,10.55,False,False,True,0.8056872037914677,eod,955
2025-07-01,AES,11,720,10.885,False,False,True,-1.0489999999999986,stop,813
2025-07-01,AES,12,780,10.7,False,True,True,0.09345794392523978,eod,955
2025-07-01,AES,13,840,10.615,False,False,True,0.4945831370701838,eod,955
2025-07-01,AES,14,900,10.71,False,False,True,0.04668534080298688,eod,955
2025-07-01,AGCO,9,600,104.71,False,False,True,1.6092063795244023,eod,955
2025-07-01,AGCO,10,660,107.8875,False,False,True,0.0892133008921306,eod,955
2025-07-01,AGCO,11,720,108.915,True,True,True,-0.3833264472294933,eod,955
2025-07-01,AGCO,12,780,107.83,True,False,True,0.11592321246406394,eod,955
2025-07-01,AGCO,13,840,108.11,True,False,True,-0.01387475719174968,eod,955
2025-07-01,AGCO,14,900,108.955,True,False,True,-0.40154192097654895,eod,955
2025-07-01,AHCO,9,600,9.105,False,True,True,1.565074135090609,eod,955
2025-07-01,AHCO,10,660,9.15,False,False,True,1.311475409836068,eod,955
2025-07-01,AHCO,11,721,9.235,False,True,True,0.8391987005955691,eod,955
2025-07-01,AHCO,12,780,9.16,False,False,True,1.2554585152838496,eod,955
2025-07-01,AHCO,13,840,9.35,False,False,True,0.21390374331551365,eod,955
2025-07-01,AHCO,14,900,9.36,False,False,True,0.16025641025641574,eod,955
2025-07-01,ALGS,9,602,6.97,False,False,False,-1.065482783357242,stop,679
2025-07-01,ALGS,11,720,7.15,False,False,False,-1.1677622377622408,stop,727
2025-07-01,ALGS,14,901,7.06,False,False,False,1.9830028328611855,eod,955
2025-07-01,ALGT,9,600,54.95,False,False,True,2.957233848953584,eod,955
2025-07-01,ALGT,10,660,55.98,False,False,True,1.9828510182208015,eod,955
2025-07-01,ALGT,11,721,57.42,False,True,True,0.6792058516196443,eod,955
2025-07-01,ALGT,12,780,58.22,True,False,True,-0.017176228100305748,eod,955
2025-07-01,ALGT,13,840,58.55,True,False,True,-0.298889837745512,eod,955
2025-07-01,ALGT,14,900,58.13,True,False,True,0.060209874419405146,eod,955
2025-07-01,ANDE,9,600,36.665,False,False,True,1.5477976271648688,eod,955
2025-07-01,ANDE,10,661,37.37,False,False,True,0.5753278030505757,eod,955
2025-07-01,ANDE,11,720,38.1874,False,False,True,-0.5072353708291213,eod,955
2025-07-01,ANDE,12,780,37.53,True,True,True,0.3597122302158227,eod,955
2025-07-01,ANDE,13,840,37.69,True,False,True,0.1459273016715305,eod,955
2025-07-01,ANDE,14,900,37.78,True,False,True,0.02646903123345155,eod,955
2025-07-01,ANGO,9,600,9.71,False,False,False,-1.0490000000000044,stop,933
2025-07-01,ANGO,10,660,9.84,False,False,False,-1.0652439024390188,stop,882
2025-07-01,ANGO,11,722,9.89,False,False,False,-1.0489999999999995,stop,864
2025-07-01,ANGO,12,780,9.79,False,False,False,-1.0490000000000022,stop,902
2025-07-01,ANGO,13,840,9.79,False,False,False,-1.0490000000000022,stop,902
2025-07-01,ANGO,14,900,9.65,False,False,False,-0.803108808290163,eod,955
2025-07-01,AR,9,600,38.655,False,False,True,-1.0490000000000028,stop,932
2025-07-01,AR,10,660,38.2,False,False,True,-0.6937172774869098,eod,955
2025-07-01,AR,11,720,38.41,False,True,True,-0.9632908096849709,eod,955
2025-07-01,AR,12,780,38.39,False,True,True,-0.9377442042198461,eod,955
2025-07-01,AR,13,840,38.21,False,False,True,-0.7066213033237339,eod,955
2025-07-01,AR,14,900,38.05,False,False,True,-0.4993429697766019,eod,955
2025-07-01,ARQ,9,600,5.5,False,False,True,-0.5454545454545403,eod,955
2025-07-01,ARQ,10,662,5.49,False,False,True,-0.45537340619307715,eod,955
2025-07-01,ARQ,11,720,5.61,False,False,True,-1.0489999999999968,stop,939
2025-07-01,ARQ,12,781,5.57,False,False,True,-1.048999999999999,stop,953
2025-07-01,ARQ,13,840,5.605,False,False,True,-1.0490000000000013,stop,945
2025-07-01,ARQ,14,900,5.575,False,True,True,-1.0490000000000024,stop,949
2025-07-01,AVAV,9,600,267.5296,False,True,True,-1.0489999999999953,stop,639
2025-07-01,AVAV,10,660,265.565,False,False,True,-1.049000000000004,stop,742
2025-07-01,AVAV,11,720,263.48,False,False,True,-1.048999999999999,stop,813
2025-07-01,AVAV,12,780,261.99,False,False,True,-1.0489999999999997,stop,848
2025-07-01,AVAV,13,840,259.1999,False,False,True,-1.0489999999999984,stop,902
2025-07-01,AVAV,14,900,255.12,False,False,True,-0.8172624647224839,eod,955
2025-07-01,AVD,9,600,3.87,False,False,True,1.8087855297157602,eod,955
2025-07-01,AVD,10,664,3.94,False,False,True,0.8883248730964424,eod,955
2025-07-01,AVD,11,720,4.07,False,False,True,-1.0490000000000002,stop,777
2025-07-01,AVD,12,783,3.99,True,False,True,0.2506265664160345,eod,955
2025-07-01,AVD,13,840,4.055,True,True,True,-0.5548705302096157,eod,955
2025-07-01,AVD,14,900,4.06,True,False,True,-0.6157635467980278,eod,955
2025-07-01,BBNX,10,660,13.75,False,False,True,-1.085327272727272,stop,703
2025-07-01,BBNX,11,720,13.63,False,False,True,-1.076118855465889,stop,765
2025-07-01,BBNX,12,780,13.6,False,True,True,1.2867647058823506,eod,955
2025-07-01,BBNX,13,840,13.755,False,False,True,0.7088331515812375,eod,955
2025-07-01,BBNX,14,900,13.83,False,False,True,0.43383947939262163,eod,955
2025-07-01,BCAX,9,600,9.08,False,False,True,-1.0489999999999982,stop,654
2025-07-01,BCAX,10,660,8.86,False,False,True,3.8374717832956895,eod,955
2025-07-01,BCAX,11,720,9.125,False,False,True,2.273972602739709,eod,955
2025-07-01,BCAX,12,783,9.32,False,True,True,1.1802575107296027,eod,955
2025-07-01,BCAX,13,840,9.47,False,False,True,0.36958817317844866,eod,955
2025-07-01,BCAX,14,901,9.585,False,False,True,-1.048999999999996,stop,905
2025-07-01,BLCO,9,600,12.945,False,False,True,1.8346852066434862,eod,955
2025-07-01,BLCO,10,660,13.265,False,False,True,0.5842442517904238,eod,955
