day,symbol,hour,entry_m,entry,gate5,f_hrv3,f_sus,f_abs,f_mir,price,rr_bare,why_bare,exitm_bare,rr_tgt,why_tgt,exitm_tgt,rr_lock,why_lock,exitm_lock
2026-03-02,AERO,10,663,18.295,False,True,False,True,False,18.295,-1.0489999999999997,stop,909,-1.0489999999999997,stop,909,-1.0489999999999997,stop,909
2026-03-02,AII,10,660,20.8,False,True,False,False,False,20.8,0.9375000000000006,eod,955,0.9375000000000006,eod,955,0.9375000000000006,eod,955
2026-03-02,AII,12,781,20.8,False,True,True,True,False,20.8,0.9375000000000006,eod,955,0.9375000000000006,eod,955,0.9375000000000006,eod,955
2026-03-02,AII,13,840,20.915,False,True,True,True,False,20.915,0.6574229022232865,eod,955,0.6574229022232865,eod,955,0.6574229022232865,eod,955
2026-03-02,ALTI,11,722,4.595,True,True,False,False,True,4.595,-0.05440696409140262,eod,957,-0.05440696409140262,eod,957,-0.05440696409140262,eod,957
2026-03-02,AMPH,9,600,20.36,False,True,False,True,False,20.36,-1.0489999999999968,stop,741,-1.0489999999999968,stop,741,-1.0489999999999968,stop,741
2026-03-02,AMPH,12,780,20.0299,False,True,False,True,False,20.0299,2.3966669828606237,eod,955,2.0,target,880,2.3966669828606237,eod,955
2026-03-02,AMPY,10,660,5.92,False,True,False,True,False,5.92,-1.0489999999999986,stop,726,-1.0489999999999986,stop,726,-1.0489999999999986,stop,726
2026-03-02,ARKB,11,720,23.06,True,False,True,False,False,23.06,-0.08673026886383133,eod,955,-0.08673026886383133,eod,955,-0.08673026886383133,eod,955
2026-03-02,ARKF,12,780,39.829,True,True,False,True,False,39.829,0.06402370132315902,eod,955,0.06402370132315902,eod,955,0.06402370132315902,eod,955
2026-03-02,ARKO,11,721,6.15,False,True,False,True,False,6.15,1.1382113821138165,eod,955,1.1382113821138165,eod,955,1.1382113821138165,eod,955
2026-03-02,ARKO,12,780,6.27,False,True,True,False,False,6.27,0.15948963317384743,eod,955,0.15948963317384743,eod,955,0.15948963317384743,eod,955
2026-03-02,ARLO,9,600,15.065,False,True,False,True,False,15.065,0.6471954862263546,eod,955,0.6471954862263546,eod,955,0.4495000000000028,lock_stop,725
2026-03-02,ARLO,10,660,15.62,False,True,False,False,True,15.62,-1.0489999999999995,stop,719,-1.0489999999999995,stop,719,-1.0489999999999995,stop,719
2026-03-02,ARLO,11,720,15.31,False,False,True,False,False,15.31,-1.0490000000000017,stop,750,-1.0490000000000017,stop,750,-1.0490000000000017,stop,750
