day,symbol,hour,entry_m,entry,gate5,is_sig,sig_day,rr_bare,why_bare,exitm_bare
2025-12-01,ACNT,10,660,15.2999,True,True,True,-0.5062124589049577,eod,955
2025-12-01,ACNT,11,720,15.26,True,False,True,-0.37680209698558265,eod,955
2025-12-01,ACNT,12,780,15.29,True,False,True,-0.4741661216481352,eod,955
2025-12-01,ACNT,13,841,15.35,True,False,True,-0.6677524429967421,eod,955
2025-12-01,ACNT,14,900,15.235,True,False,True,-0.29537249753856165,eod,955
2025-12-01,AEO,9,600,20.58,False,True,True,1.482021379980571,eod,955
2025-12-01,AEO,10,660,20.64,False,False,True,1.3323643410852708,eod,955
2025-12-01,AEO,11,720,20.7856,False,False,True,0.9727888538218846,eod,955
2025-12-01,AEO,12,780,20.915,False,False,True,0.6574229022232865,eod,955
2025-12-01,AEO,13,840,21.04,False,False,True,0.3564638783270014,eod,955
2025-12-01,AEO,14,900,21.15,False,False,True,0.0945626477541431,eod,955
2025-12-01,AGQ,9,600,111.09,False,True,True,0.3645692681609513,eod,955
2025-12-01,AGQ,10,660,111.17,False,False,True,0.32832598722677186,eod,955
2025-12-01,AGQ,11,720,113.4756,True,True,True,-0.6942461639330351,eod,955
2025-12-01,AGQ,12,780,113.69,True,True,True,-0.7872284281818918,eod,955
2025-12-01,AGQ,13,840,114.5,True,True,True,-1.049000000000002,stop,890
2025-12-01,AGQ,14,900,112.77,True,True,True,-0.38574088853417887,eod,955
2025-12-01,ALDX,9,600,5.363,False,False,False,-1.0489999999999995,stop,903
2025-12-01,ALDX,10,662,5.355,False,False,False,-1.0489999999999966,stop,942
2025-12-01,ALDX,11,721,5.4,False,False,False,-1.0674999999999937,stop,879
2025-12-01,ALDX,12,780,5.415,False,False,False,-1.1108033240997273,stop,873
2025-12-01,ALDX,13,840,5.385,False,False,False,-1.0703342618384326,stop,896
2025-12-01,ALDX,14,900,5.265,False,False,False,-0.5223171889838543,eod,955
2025-12-01,ALT,9,600,4.92,False,True,True,0.2540650406504106,eod,955
2025-12-01,ALT,10,660,4.9099,False,False,True,0.35744108841320504,eod,955
2025-12-01,ALT,11,720,5.095,False,False,True,-1.0784111874386635,stop,799
2025-12-01,ALT,12,780,5.075,False,False,True,-1.0834482758620778,stop,867
2025-12-01,ALT,13,840,5.03,False,False,True,-0.8449304174950293,eod,955
2025-12-01,ALT,14,900,4.99,False,False,True,-0.4509018036072132,eod,955
2025-12-01,AMLX,9,600,14.83,False,False,False,-1.0489999999999984,stop,633
