day,symbol,hour,entry_m,entry,gate5,is_sig,sig_day,rr_bare,why_bare,exitm_bare
2025-02-03,ADTN,9,600,10.23,False,False,False,-0.2932551319648104,eod,955
2025-02-03,ADTN,10,660,10.52,True,False,False,-1.0945817490494287,stop,737
2025-02-03,ADTN,11,720,10.43,True,False,False,-1.082523489932887,stop,762
2025-02-03,ADTN,12,781,10.18,True,False,False,-0.049115913555991146,eod,955
2025-02-03,ADTN,13,840,10.14,True,False,False,0.1479289940828372,eod,955
2025-02-03,ADTN,14,900,10.2,True,False,False,-0.1470588235294082,eod,955
2025-02-03,AHCO,9,600,10.56,False,False,True,-1.0489999999999962,stop,821
2025-02-03,AHCO,10,660,10.58,False,False,True,-1.0886578449905495,stop,777
2025-02-03,AHCO,11,720,10.47,False,True,True,-1.0490000000000024,stop,832
2025-02-03,AHCO,12,780,10.38,False,False,True,-1.0490000000000006,stop,852
2025-02-03,AHCO,13,840,10.22,False,True,True,-0.07338551859100094,eod,955
2025-02-03,AHCO,14,901,10.19,False,False,True,0.07360157016683326,eod,955
2025-02-03,ALTG,9,600,6.86,False,True,True,0.32798833819241935,eod,955
2025-02-03,ALTG,10,661,6.96,False,False,True,-0.39511494252873425,eod,955
2025-02-03,ALTG,11,724,6.93,False,False,True,-0.18037518037517616,eod,955
2025-02-03,ALTG,12,780,6.9,False,False,True,0.036231884057970266,eod,955
2025-02-03,ALTG,13,844,6.9,False,False,True,0.036231884057970266,eod,955
2025-02-03,ALTG,14,900,6.9,False,False,True,0.036231884057970266,eod,955
2025-02-03,ALVR,13,840,9.82,True,False,False,-1.0489999999999968,stop,851
2025-02-03,ALVR,14,900,9.76,True,False,False,0.5635245901639321,eod,955
2025-02-03,AMZZ,9,600,39.24,False,False,True,1.0830784913353682,eod,955
2025-02-03,AMZZ,10,662,39.73,False,False,True,0.4530581424616226,eod,955
2025-02-03,AMZZ,11,720,40.18,False,False,True,-0.11199601791935786,eod,955
2025-02-03,AMZZ,12,784,40.25,False,True,True,-0.1987577639751511,eod,955
2025-02-03,AMZZ,13,840,40.26,False,False,True,-0.2111276701440571,eod,955
2025-02-03,AMZZ,14,900,40.025,False,True,True,0.0811992504684633,eod,955
2025-02-03,ARCT,10,660,15.92,False,False,False,-0.20414572864321423,eod,955
2025-02-03,ARCT,11,720,15.69,False,False,False,0.5258126195028702,eod,955
2025-02-03,ARCT,12,780,15.68,False,False,False,0.5580357142857147,eod,955
2025-02-03,ARCT,13,840,15.76,False,False,False,0.3013959390862957,eod,955
2025-02-03,ARCT,14,900,16.01,False,False,False,-0.48407245471580646,eod,955
2025-02-03,ATKR,9,600,79.865,False,True,True,-0.291116258686526,eod,955
2025-02-03,ATKR,10,660,81.43,False,False,True,-1.048999999999996,stop,702
2025-02-03,ATKR,11,720,79.64,False,False,True,-0.1506780512305345,eod,955
2025-02-03,ATKR,12,780,78.735,False,False,True,0.4223026608242861,eod,955
2025-02-03,ATKR,13,840,79.18,False,False,True,0.13892397069967055,eod,955
2025-02-03,ATKR,14,900,79.87,False,False,True,-0.29422812069612914,eod,955
2025-02-03,BABA,9,600,99.55,False,True,True,-0.4721245605223495,eod,955
2025-02-03,BABA,10,660,100.42,True,False,True,-1.0490000000000026,stop,898
2025-02-03,BABA,11,720,99.69,True,False,True,-0.5416792055371623,eod,955
2025-02-03,BABA,12,780,98.97,True,False,True,-0.18187329493785984,eod,955
2025-02-03,BABA,13,840,98.76,True,False,True,-0.07594167679222641,eod,955
2025-02-03,BABA,14,900,98.365,True,False,True,0.12453616631932266,eod,955
2025-02-03,BBIO,9,600,32.97,False,False,True,-1.0490000000000037,stop,649
2025-02-03,BBIO,10,660,32.56,False,True,True,-1.0490000000000002,stop,817
2025-02-03,BBIO,11,720,32.57,False,False,True,-1.0490000000000015,stop,817
2025-02-03,BBIO,12,780,32.07,False,False,True,-1.0490000000000026,stop,914
2025-02-03,BBIO,13,840,31.94,False,False,True,-1.0490000000000024,stop,922
2025-02-03,BBIO,14,900,31.72,False,False,True,-1.0490000000000013,stop,954
2025-02-03,BILI,9,600,16.88,True,False,False,-0.47393364928909726,eod,955
2025-02-03,BILI,10,660,16.945,True,False,False,-0.6639126586013637,eod,955
2025-02-03,BILI,11,720,16.96,True,False,False,-0.707547169811323,eod,955
2025-02-03,BILI,12,780,16.84,True,False,False,-0.3562945368171049,eod,955
2025-02-03,BILI,13,840,16.77,True,False,False,-0.14907573047108147,eod,955
2025-02-03,BILI,14,900,16.775,True,False,False,-0.1639344262295075,eod,955
2025-02-03,BIP,9,600,31.35,False,False,False,1.1961722488038298,eod,955
2025-02-03,BIP,10,660,31.78,False,False,False,0.5034612964128385,eod,955
2025-02-03,BIP,11,720,31.93,False,False,False,0.26620732853116447,eod,955
2025-02-03,BIP,12,781,32.05,False,False,False,0.07800312012481142,eod,955
2025-02-03,BIP,13,840,32.22,False,False,False,-0.18621973929236074,eod,955
2025-02-03,BIP,14,900,32.23,False,False,False,-0.20167545764814668,eod,955
2025-02-03,BOOT,9,600,151.325,False,False,True,-1.0490000000000033,stop,611
2025-02-03,BOOT,10,660,156.1,False,True,True,-1.0489999999999966,stop,665
2025-02-03,BOOT,11,720,150.52,False,False,True,-1.0490000000000022,stop,892
2025-02-03,BOOT,12,780,150.53,False,False,True,-1.0489999999999975,stop,892
2025-02-03,BOOT,13,840,148.89,False,False,True,-1.0489999999999993,stop,943
2025-02-03,BOOT,14,900,148.675,False,False,True,-1.0490000000000004,stop,944
2025-02-03,BTCO,9,600,96.4,False,False,False,2.6659751037344437,eod,955
