day,symbol,hour,entry_m,entry,gate5,f_hrv3,f_sus,f_abs,f_mir,price,rr_bare,why_bare,exitm_bare,rr_tgt,why_tgt,exitm_tgt,rr_lock,why_lock,exitm_lock
2026-01-02,ACIC,14,900,11.41,False,False,True,False,False,11.41,-0.1752848378615282,eod,955,-0.1752848378615282,eod,955,-0.1752848378615282,eod,955
2026-01-02,AMZU,10,660,33.395,False,True,False,False,True,33.395,0.33687677796076254,eod,955,0.33687677796076254,eod,955,0.33687677796076254,eod,955
2026-01-02,AMZU,11,720,33.38,False,True,False,True,False,33.38,0.3594967046135333,eod,955,0.3594967046135333,eod,955,0.3594967046135333,eod,955
2026-01-02,AMZU,12,780,33.46,False,False,True,False,False,33.46,0.23909145248056746,eod,955,0.23909145248056746,eod,955,0.23909145248056746,eod,955
2026-01-02,AMZU,13,840,33.23,False,False,True,False,False,33.23,0.5868191393319298,eod,955,0.5868191393319298,eod,955,0.5868191393319298,eod,955
2026-01-02,AMZZ,10,660,29.97,False,True,False,False,True,29.97,0.38371705038371823,eod,955,0.38371705038371823,eod,955,0.38371705038371823,eod,955
2026-01-02,AMZZ,11,725,30.0705,False,True,False,True,False,30.0705,0.21532731414509218,eod,955,0.21532731414509218,eod,955,0.21532731414509218,eod,955
2026-01-02,APLX,11,720,63.09,True,True,False,False,True,63.09,1.8112220637184926,eod,957,2.0,target,759,1.8112220637184926,eod,957
2026-01-02,APLX,12,780,65.47,True,False,True,False,False,65.47,-0.07224683060943947,eod,957,-0.07224683060943947,eod,957,-0.07224683060943947,eod,957
2026-01-02,ASA,14,900,57.4,False,True,False,True,False,57.4,0.6533101045296149,eod,956,0.6533101045296149,eod,956,0.6533101045296149,eod,956
2026-01-02,ATEX,11,720,22.665,True,True,False,False,False,22.665,-1.0489999999999995,stop,747,-1.0489999999999995,stop,747,-1.0489999999999995,stop,747
2026-01-02,ATEX,12,780,22.26,True,True,False,False,False,22.26,-0.35938903863432214,eod,955,-0.35938903863432214,eod,955,-0.35938903863432214,eod,955
2026-01-02,ATEX,13,841,22.17,True,False,True,False,False,22.17,-0.15787099684258055,eod,955,-0.15787099684258055,eod,955,-0.15787099684258055,eod,955
2026-01-02,AVAH,14,900,8.0,False,True,False,False,True,8.0,0.34374999999999795,eod,955,0.34374999999999795,eod,955,0.34374999999999795,eod,955
2026-01-02,BABX,9,600,39.43,False,True,False,True,False,39.43,1.318285569363425,eod,955,1.318285569363425,eod,955,1.318285569363425,eod,955
2026-01-02,BABX,10,660,39.75,False,True,False,True,False,39.75,0.9051572327044003,eod,955,0.9051572327044003,eod,955,0.9051572327044003,eod,955
2026-01-02,BABX,11,720,40.35,False,True,True,False,False,40.35,0.14820322180916734,eod,955,0.14820322180916734,eod,955,0.14820322180916734,eod,955
2026-01-02,BABX,12,781,40.68,False,False,True,False,False,40.68,-0.25860373647984225,eod,955,-0.25860373647984225,eod,955,-0.25860373647984225,eod,955
2026-01-02,BABX,13,840,40.3635,False,False,True,False,False,40.3635,0.13143062420255616,eod,955,0.13143062420255616,eod,955,0.13143062420255616,eod,955
2026-01-02,BEKE,9,600,15.85,False,True,False,False,False,15.85,0.6151419558359683,eod,955,0.6151419558359683,eod,955,0.6151419558359683,eod,955
2026-01-02,BEKE,14,900,16.125,False,True,False,True,False,16.125,-0.24806201550387086,eod,955,-0.24806201550387086,eod,955,-0.24806201550387086,eod,955
2026-01-02,BERZ,11,723,2.8597,True,True,True,True,False,2.8597,-0.34444172465643746,eod,955,-0.34444172465643746,eod,955,-0.34444172465643746,eod,955
2026-01-02,BERZ,12,780,2.855,True,False,True,False,False,2.855,-0.2626970227670768,eod,955,-0.2626970227670768,eod,955,-0.2626970227670768,eod,955
2026-01-02,BIDU,9,600,146.9041,False,True,False,False,False,146.9041,1.1248835124411085,eod,955,1.1248835124411085,eod,955,1.1248835124411085,eod,955
2026-01-02,BIDU,10,660,147.32,False,True,False,True,False,147.32,0.9805525386912851,eod,955,0.9805525386912851,eod,955,0.9805525386912851,eod,955
2026-01-02,BIDU,11,720,147.775,False,False,True,False,False,147.775,0.8235831500592117,eod,955,0.8235831500592117,eod,955,0.8235831500592117,eod,955
2026-01-02,BIDU,12,780,148.57,False,True,True,True,False,148.57,0.5516254963990105,eod,955,0.5516254963990105,eod,955,0.5516254963990105,eod,955
2026-01-02,BIDU,13,840,148.866,False,True,True,True,False,148.866,0.45111039458304664,eod,955,0.45111039458304664,eod,955,0.45111039458304664,eod,955
2026-01-02,BIDU,14,900,149.86,False,True,True,True,False,149.86,0.11647537701854857,eod,955,0.11647537701854857,eod,955,0.11647537701854857,eod,955
2026-01-02,BITQ,11,720,21.17,False,True,False,True,False,21.17,0.11809163911194391,eod,956,0.11809163911194391,eod,956,0.11809163911194391,eod,956
2026-01-02,BULZ,10,660,258.2,False,True,False,False,True,258.2,0.1917118512780802,eod,955,0.1917118512780802,eod,955,0.1917118512780802,eod,955
2026-01-02,BULZ,14,903,259.24,False,True,False,False,False,259.24,-0.009643573522606736,eod,955,-0.009643573522606736,eod,955,-0.009643573522606736,eod,955
2026-01-02,CORD,11,720,29.46,False,True,False,False,True,29.46,2.5965716225390247,eod,955,2.0,target,790,0.44950000000000245,lock_stop,865
2026-01-02,CORD,13,840,30.33,False,False,True,False,False,30.33,1.0878667985492914,eod,955,1.0878667985492914,eod,955,1.0878667985492914,eod,955
2026-01-02,CORT,9,600,37.3925,True,True,False,False,True,37.3925,-1.0489999999999993,stop,615,-1.0489999999999993,stop,615,-1.0489999999999993,stop,615
2026-01-02,CORT,10,660,36.66,True,True,False,False,False,36.66,1.3366066557555907,eod,955,1.3366066557555907,eod,955,1.3366066557555907,eod,955
2026-01-02,CORT,11,720,36.25,True,True,True,False,False,36.25,1.9172413793103418,eod,955,2.0,target,886,1.9172413793103418,eod,955
2026-01-02,CORT,12,780,36.44,True,False,True,False,False,36.44,1.6465422612513767,eod,955,1.6465422612513767,eod,955,1.6465422612513767,eod,955
2026-01-02,CRS,12,780,332.12,True,True,False,False,False,332.12,0.8374232205227015,eod,955,0.8374232205227015,eod,955,0.8374232205227015,eod,955
2026-01-02,CTRN,10,660,40.17,False,True,False,False,True,40.17,1.742593975603675,eod,955,2.0,target,882,1.742593975603675,eod,955
2026-01-02,CTRN,12,781,40.625,False,True,True,False,False,40.625,1.1630769230769233,eod,955,1.1630769230769233,eod,955,1.1630769230769233,eod,955
2026-01-02,CTRN,13,840,41.06,False,True,True,False,False,41.06,0.6210423770092542,eod,955,0.6210423770092542,eod,955,0.6210423770092542,eod,955
2026-01-02,CTRN,14,903,41.75,False,True,True,False,True,41.75,-0.21556886227544855,eod,955,-0.21556886227544855,eod,955,-0.21556886227544855,eod,955
2026-01-02,DAPP,13,840,17.71,True,True,False,True,False,17.71,0.14116318464144803,eod,955,0.14116318464144803,eod,955,0.14116318464144803,eod,955
2026-01-02,FBIO,9,600,3.87,False,True,False,False,True,3.87,1.8733850129198932,eod,955,2.0,target,656,0.44949999999999724,lock_stop,840
2026-01-02,FBIO,10,660,4.03,True,True,False,False,True,4.03,-1.0490000000000026,stop,678,-1.0490000000000026,stop,678,-1.0490000000000026,stop,678
2026-01-02,FBIO,11,721,3.97,True,True,True,False,False,3.97,0.5667506297229145,eod,955,0.5667506297229145,eod,955,0.5667506297229145,eod,955
2026-01-02,FEIM,9,600,48.625,False,True,False,False,True,48.625,2.010282776349605,eod,955,2.0,target,616,0.3814447300771216,lock_stop,646
2026-01-02,FTAI,11,720,205.65,False,True,True,False,False,205.65,1.1062484804279076,eod,955,1.1062484804279076,eod,955,1.1062484804279076,eod,955
2026-01-02,FTAI,12,780,206.255,False,False,True,False,False,206.255,0.9563404523526678,eod,955,0.9563404523526678,eod,955,0.9563404523526678,eod,955
2026-01-02,GDS,9,600,37.52,True,True,False,False,True,37.52,1.1060767590618328,eod,955,1.1060767590618328,eod,955,1.1060767590618328,eod,955
2026-01-02,GDS,12,780,38.35,True,True,False,False,False,38.35,0.0,eod,955,0.0,eod,955,0.0,eod,955
2026-01-02,GEVX,14,900,33.13,False,True,False,True,False,33.13,0.13582855418049597,eod,955,0.13582855418049597,eod,955,0.13582855418049597,eod,955
2026-01-02,IDR,14,900,40.5301,False,False,True,False,False,40.5301,0.8079180658325572,eod,955,0.8079180658325572,eod,955,0.8079180658325572,eod,955
2026-01-02,INFU,12,780,8.5191,False,True,False,False,True,8.5191,-0.933784085173319,eod,955,-0.933784085173319,eod,955,-0.933784085173319,eod,955
2026-01-02,INFU,13,840,8.56,False,True,False,True,False,8.56,-1.0490000000000028,stop,950,-1.0490000000000028,stop,950,-1.0490000000000028,stop,950
2026-01-02,INFU,14,900,8.56,False,True,True,True,False,8.56,-1.0490000000000028,stop,950,-1.0490000000000028,stop,950,-1.0490000000000028,stop,950
2026-01-02,LAR,14,900,5.93,True,True,False,False,True,5.93,0.3372681281618895,eod,955,0.3372681281618895,eod,955,0.3372681281618895,eod,955
2026-01-02,LFCR,12,783,7.685,False,True,False,False,True,7.685,-1.1224463240078124,stop,830,-1.1224463240078124,stop,830,-1.1224463240078124,stop,830
2026-01-02,MBI,13,840,6.83,False,True,False,True,False,6.83,0.4758418740849141,eod,955,0.4758418740849141,eod,955,0.4758418740849141,eod,955
2026-01-02,MNPR,9,600,69.5,True,True,False,False,True,69.5,-1.049000000000003,stop,620,-1.049000000000003,stop,620,-1.049000000000003,stop,620
2026-01-02,MSFU,13,840,39.2,False,True,False,True,False,39.2,0.3954081632653005,eod,955,0.3954081632653005,eod,955,0.3954081632653005,eod,955
2026-01-02,MUD,10,660,5.41,False,True,False,True,False,5.41,-1.0489999999999982,stop,814,-1.0489999999999982,stop,814,-1.0489999999999982,stop,814
2026-01-02,MUD,13,840,5.315,False,True,False,True,False,5.315,-0.6114769520225809,eod,955,-0.6114769520225809,eod,955,-0.6114769520225809,eod,955
2026-01-02,MUD,14,900,5.2765,False,True,False,True,False,5.2765,-0.25111342746138954,eod,955,-0.25111342746138954,eod,955,-0.25111342746138954,eod,955
2026-01-02,NLR,9,600,129.59,False,True,False,False,True,129.59,1.1845049772358922,eod,955,1.1845049772358922,eod,955,1.1845049772358922,eod,955
2026-01-02,OPK,11,720,1.3034,False,True,False,True,False,1.3034,-1.0489999999999966,stop,945,-1.0489999999999966,stop,945,-1.0489999999999966,stop,945
2026-01-02,OPK,12,780,1.32,True,False,True,False,False,1.32,-1.0489999999999962,stop,797,-1.0489999999999962,stop,797,-1.0489999999999962,stop,797
2026-01-02,OVID,14,900,1.725,True,True,False,False,True,1.725,0.5797101449275371,eod,955,0.5797101449275371,eod,955,0.5797101449275371,eod,955
2026-01-02,PI,9,600,171.8851,False,True,False,False,True,171.8851,2.1089378893225748,eod,955,2.0,target,852,0.449500000000003,lock_stop,711
2026-01-02,PLTW,13,842,34.605,False,True,True,False,False,34.605,0.42623898280595324,eod,955,0.42623898280595324,eod,955,0.42623898280595324,eod,955
2026-01-02,PLTW,14,900,34.77,False,False,True,False,False,34.77,0.18694276675294158,eod,955,0.18694276675294158,eod,955,0.18694276675294158,eod,955
2026-01-02,PLTY,13,841,48.29,False,True,False,False,False,48.29,0.37274798094843536,eod,955,0.37274798094843536,eod,955,0.37274798094843536,eod,955
2026-01-02,PLTY,14,900,48.473,False,False,True,False,False,48.473,0.1825758669774926,eod,955,0.1825758669774926,eod,955,0.1825758669774926,eod,955
2026-01-02,RH,9,600,191.63,False,True,False,True,False,191.63,0.36137348014402393,eod,955,0.36137348014402393,eod,955,0.449499999999998,lock_stop,950
2026-01-02,RH,11,720,195.25,False,True,False,False,True,195.25,-0.5723431498079419,eod,955,-0.5723431498079419,eod,955,-0.5723431498079419,eod,955
2026-01-02,SLDB,13,841,5.405,False,True,False,True,False,5.405,0.41628122109158006,eod,955,0.41628122109158006,eod,955,0.41628122109158006,eod,955
2026-01-02,SUPV,12,780,11.36,False,True,False,False,False,11.36,0.6461267605633838,eod,955,0.6461267605633838,eod,955,0.6461267605633838,eod,955
2026-01-02,SVC,13,844,1.925,False,True,False,False,False,1.925,-0.38961038961039307,eod,955,-0.38961038961039307,eod,955,-0.38961038961039307,eod,955
2026-01-02,TBBB,9,600,34.9,True,True,False,False,True,34.9,-1.0804871060171886,stop,668,-1.0804871060171886,stop,668,-1.0804871060171886,stop,668
2026-01-02,TCMD,9,601,28.035,False,True,False,False,True,28.035,-1.0490000000000026,stop,644,-1.0490000000000026,stop,644,-1.0490000000000026,stop,644
2026-01-02,TECS,11,720,17.35,False,True,False,True,False,17.35,-0.3170028818443878,eod,955,-0.3170028818443878,eod,955,-0.3170028818443878,eod,955
2026-01-02,TG,9,600,7.41,False,True,False,False,True,7.41,-0.3036437246963556,eod,955,-0.3036437246963556,eod,955,-0.3036437246963556,eod,955
2026-01-02,TIGR,14,900,10.479,True,True,False,False,False,10.479,-0.20994369691763787,eod,955,-0.20994369691763787,eod,955,-0.20994369691763787,eod,955
2026-01-02,TRDA,11,720,10.0,False,True,False,True,False,10.0,0.12500000000000222,eod,955,0.12500000000000222,eod,955,0.12500000000000222,eod,955
2026-01-02,TSMX,9,600,53.72,False,True,False,False,True,53.72,-1.1843819806403535,stop,672,-1.1843819806403535,stop,672,-1.1843819806403535,stop,672
2026-01-02,URA,13,840,45.76,True,True,False,True,False,45.76,0.3059440559440576,eod,955,0.3059440559440576,eod,955,0.3059440559440576,eod,955
2026-01-05,AAMI,14,903,49.99,True,True,False,False,False,49.99,-0.7861572314462902,eod,955,-0.7861572314462902,eod,955,-0.7861572314462902,eod,955
2026-01-05,AMAL,12,780,33.26,True,True,False,True,False,33.26,0.1352976548406548,eod,955,0.1352976548406548,eod,955,0.1352976548406548,eod,955
2026-01-05,AMAL,14,900,33.31,True,True,False,True,False,33.31,0.06004202942059283,eod,955,0.06004202942059283,eod,955,0.06004202942059283,eod,955
2026-01-05,AMBA,14,900,77.37,False,True,False,False,True,77.37,-0.051699625177716486,eod,955,-0.051699625177716486,eod,955,-0.051699625177716486,eod,955
2026-01-05,AMZZ,13,840,31.9199,False,True,False,True,False,31.9199,-0.06250019580261724,eod,955,-0.06250019580261724,eod,955,-0.06250019580261724,eod,955
2026-01-05,APG,11,720,40.42,False,True,False,False,False,40.42,-0.043295398317669154,eod,955,-0.043295398317669154,eod,955,-0.043295398317669154,eod,955
2026-01-05,APLX,13,841,75.4134,True,True,False,True,False,75.4134,-0.07518557709902918,eod,956,-0.07518557709902918,eod,956,-0.07518557709902918,eod,956
2026-01-05,AR,9,600,32.16,False,True,False,False,True,32.16,1.399253731343292,eod,955,1.399253731343292,eod,955,1.399253731343292,eod,955
2026-01-05,AR,10,660,31.84,False,True,False,True,False,31.84,1.9158291457286443,eod,955,2.0,target,912,1.9158291457286443,eod,955
2026-01-05,AR,11,720,32.37,False,True,True,False,False,32.37,1.0658016682113125,eod,955,1.0658016682113125,eod,955,1.0658016682113125,eod,955
2026-01-05,ARCO,12,780,7.68,False,True,False,False,False,7.68,0.03255208333333265,eod,955,0.03255208333333265,eod,955,0.03255208333333265,eod,955
2026-01-05,ARCO,14,900,7.66,False,True,False,True,False,7.66,0.16318537859007484,eod,955,0.16318537859007484,eod,955,0.16318537859007484,eod,955
2026-01-05,ARGX,11,720,798.2,False,True,False,True,False,798.2,0.26371836632422374,eod,955,0.26371836632422374,eod,955,0.26371836632422374,eod,955
2026-01-05,ARGX,13,840,787.2,False,True,False,False,False,787.2,0.966082317073164,eod,955,0.966082317073164,eod,955,0.966082317073164,eod,955
2026-01-05,ARGX,14,900,797.92,False,True,False,False,False,797.92,0.2813565269701232,eod,955,0.2813565269701232,eod,955,0.2813565269701232,eod,955
2026-01-05,ATEX,13,844,22.75,False,True,False,True,False,22.75,-0.4175824175824187,eod,955,-0.4175824175824187,eod,955,-0.4175824175824187,eod,955
2026-01-05,ATOM,14,900,2.435,True,True,False,False,False,2.435,-0.9240246406570791,eod,955,-0.9240246406570791,eod,955,-0.9240246406570791,eod,955
2026-01-05,BLLN,14,902,94.1,True,True,False,False,True,94.1,0.47821466524973605,eod,955,0.47821466524973605,eod,955,0.47821466524973605,eod,955
2026-01-05,BYRN,12,780,17.695,True,True,False,True,False,17.695,-1.0489999999999986,stop,887,-1.0489999999999986,stop,887,-1.0489999999999986,stop,887
