month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,3,0,2,0.0,4,0.0,-155.00800000000015,-294.92800000000034,-294.92800000000034,-155.00800000000018
2025-02,4,1,1,25.0,4,445.056,-72.95600000000013,372.09999999999985,77.17199999999951,-72.95600000000013
2025-03,2,0,0,0.0,2,0.0,0.0,0.0,77.17199999999951,0.0
2025-04,1,1,0,100.0,1,189.77599999999984,189.77599999999984,189.77599999999984,266.94799999999935,0.0
2025-05,2,2,0,100.0,2,573.8077800000004,328.2965019935993,902.1042819935997,1169.052281993599,0.0
2025-06,3,0,1,0.0,4,0.0,-32.90399999999995,-32.90399999999995,1136.148281993599,-32.90399999999995
2025-07,2,0,1,0.0,2,0.0,-11.058666666666433,-11.058666666666433,1125.0896153269327,-11.058666666666433
2025-08,2,1,0,50.0,2,176.6011733333332,0.0,176.6011733333332,1301.690788660266,0.0
2025-09,8,2,4,25.0,9,872.246653333334,-198.56533333333323,545.2326533333339,1846.9234419936,-382.53333333333296
2025-10,6,2,0,33.33333333333333,7,566.6636799999995,0.0,1122.9540199999997,2969.8774619935994,0.0
2025-11,2,0,1,0.0,3,0.0,-129.47400000000025,-129.47400000000025,2840.403461993599,-129.47400000000025
2025-12,5,1,2,20.0,7,575.5900000000001,-197.05466666666652,193.31000000000043,3033.7134619935996,-197.05466666666652
2026-01,3,0,2,0.0,3,0.0,-59.21999999999991,-97.72000000000007,2935.9934619935993,-59.21999999999991
2026-02,4,1,1,25.0,6,182.2933333333336,-210.50666666666672,-28.21333333333311,2907.780128660266,0.0
2026-03,3,1,1,33.33333333333333,3,284.5126666666668,-116.4699999999997,168.04266666666712,3075.8227953269334,-116.46999999999969
2026-04,6,0,2,0.0,6,0.0,-102.95999999999985,-125.36800000000004,2950.4547953269334,-125.36800000000004
2026-05,1,0,1,0.0,1,-128.17999999999995,-128.17999999999995,-128.17999999999995,2822.2747953269336,0.0
2026-06,7,0,1,0.0,7,0.0,-21.340666666666753,-21.340666666666753,2800.9341286602667,-21.340666666666753
2026-07,7,2,3,28.57142857142857,7,167.6426666666666,-144.9500000000001,39.56799999999953,2840.502128660266,-155.98200000000014
2026-08,6,1,2,16.666666666666664,6,150.66000000000028,-69.48466666666701,44.89533333333361,2885.3974619936,-69.48466666666701
2026-09,2,0,1,0.0,2,0.0,-14.02799999999998,-14.02799999999998,2871.3694619936,-14.02799999999998
