month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,14,5,5,35.714285714285715,35,349.56799588333377,-515.6216316989519,-445.1094935432211,-445.1094935432211,-868.54969462538
2025-02,13,3,8,23.076923076923077,23,332.0037720640007,-209.11451223178506,-615.6505507789399,-1060.7600443221609,-739.4232304947625
2025-03,9,4,4,44.44444444444444,17,467.5431497866654,-125.23610399999902,661.2503020714801,-399.5097422506808,-230.8535673333323
2025-04,6,4,2,66.66666666666666,12,896.7163102773324,-109.99932860535714,1524.0071083386429,1124.497366087962,-109.99932860535716
2025-05,12,5,4,41.66666666666667,23,1231.592185320888,-210.12690655714275,2616.2869825341345,3740.7843486220963,-210.12690655714277
2025-06,16,6,6,37.5,38,290.18712504000007,-111.33371007690577,583.7180855712443,4324.50243419334,-195.9128375409058
2025-07,17,4,6,23.52941176470588,28,73.28201804000035,-180.61647090666517,-181.94930086996794,4142.553133323372,-198.0691919066654
2025-08,8,3,4,37.5,14,157.91378444799994,-128.54330328533365,-94.28291318549272,4048.2702201378793,-243.719459793866
2025-09,20,10,8,50.0,45,868.0533074173466,-182.793739999999,2779.8399751806883,6828.110195318568,-230.90621289999757
2025-10,15,5,8,33.33333333333333,37,1670.1664882056539,-424.2402326933332,1544.23995247473,8372.350147793299,-649.5389773015002
2025-11,15,3,12,20.0,44,299.58613960000054,-523.944148529667,-2021.981538121354,6350.368609671945,-2093.1181196165635
2025-12,15,3,8,20.0,32,550.5376784000011,-419.4028572733324,-827.9761255797084,5522.392484092236,-1027.635842306379
2026-01,15,5,8,33.33333333333333,30,1254.6869431680002,-305.7170552522376,501.052146598866,6023.444630691102,-615.3048915087134
2026-02,17,5,11,29.411764705882355,52,1835.802719752668,-337.63835314249985,1230.4339671674707,7253.878597858573,-475.8097119382835
2026-03,18,6,8,33.33333333333333,39,1883.0483406733333,-360.8527229843809,1798.5588373357832,9052.437435194355,-594.7973107177139
2026-04,18,7,7,38.88888888888889,51,497.9156127733337,-183.25988965333406,547.9781667521664,9600.41560194652,-355.8729685333336
2026-05,18,7,11,38.88888888888889,49,585.5767640000008,-358.16346575076193,-346.54466061031013,9253.87094133621,-682.4478750156977
2026-06,20,6,12,30.0,71,1610.3710659846688,-429.28736188904685,1163.7850786311546,10417.656019967366,-936.757524999879
2026-07,20,6,13,30.0,81,2584.691817382336,-442.89927282704355,1483.5675401882781,11901.223560155644,-1612.0440918846057
2026-08,17,2,9,11.76470588235294,45,640.5547395246928,-402.91563756666557,-456.5218797509686,11444.701680404676,-690.4154790841885
2026-09,8,3,2,37.5,17,314.9885448133333,-215.26202056711873,147.95121310888317,11592.65289351356,-226.99292790045092
