month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,11,1,5,9.090909090909092,19,336.24667023999984,-333.65453708093685,-508.83458174947793,-508.83458174947793,-579.2545173618971
2025-02,8,1,4,12.5,11,332.00377206400066,-187.43182959752392,-194.18612219539222,-703.0207039448701,-418.7972865896671
2025-03,10,5,3,50.0,14,748.3190642437534,-358.83321371333363,1248.968043980093,545.9473400352229,-363.1358885320402
2025-04,7,2,2,28.57142857142857,10,375.52802851400077,-230.4856578666661,245.8059118037393,791.7532518389621,-230.4856578666661
2025-05,6,2,4,33.33333333333333,11,1231.5921853208874,-126.62018529761879,1243.8635627608594,2035.6168145998215,-152.73872816302094
2025-06,9,3,4,33.33333333333333,15,237.27505,-139.6437079052862,298.4498033294109,2334.0666179292325,-113.26123199999984
2025-07,9,2,5,22.22222222222222,12,94.27044295661335,-207.06071629438094,-295.3504215411847,2038.7161963880478,-255.84216624341752
2025-08,7,1,3,14.285714285714285,9,157.91378444799992,-236.67814828000013,-184.45900791569056,1854.2571884723573,-247.21649653333344
2025-09,11,3,7,27.27272727272727,25,534.43961823068,-224.0485439218097,-63.30826453779173,1790.9489239345655,-672.3256784178074
2025-10,8,2,4,25.0,13,1670.1664882056539,-93.34517324671953,2017.554579318975,3808.5035032535407,-171.6407596313461
2025-11,8,2,5,25.0,17,503.5298348364002,-422.60733895999897,-15.895112072740432,3792.6083911808,-644.8347923879998
2025-12,14,3,6,21.428571428571427,21,550.5376784000009,-295.51462905333284,-366.9816379856512,3425.626753195149,-660.1635626802254
2026-01,10,3,5,30.0,15,1254.686943168,-262.94753527301725,605.7201018645577,4031.3468550597067,-367.8539206336335
2026-02,9,2,3,22.22222222222222,13,671.8755953760002,-337.6383531424998,396.9170201239674,4428.263875183674,-438.2146577187
2026-03,10,5,2,50.0,11,1883.048340673333,-123.51949999999957,2775.110556177495,7203.374431361169,-123.51949999999943
2026-04,14,4,6,28.57142857142857,20,4128.2489141999995,-117.71174701000037,4709.3491068725725,11912.723538233742,-250.91458260285708
2026-05,5,1,3,20.0,7,318.06984901133376,-132.89920121988067,130.90387779145377,12043.627416025196,-136.40444855321357
2026-06,11,1,3,9.090909090909092,17,205.78993357466695,-239.36570079999998,-129.71131181199937,11913.916104213196,-239.36570079999998
2026-07,13,5,7,38.46153846153847,21,901.4300261843337,-282.03891333333274,525.4380792518845,12439.35418346508,-515.4667187533305
2026-08,12,2,5,16.666666666666664,20,701.0759580729072,-236.86282694399972,256.34825370224246,12695.702437167323,-343.834981703999
2026-09,4,0,3,0.0,5,0.0,-107.24834999999975,-182.03058866666547,12513.671848500659,-74.78223866666572
