month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,16,6,6,37.5,41,813.4948397848578,-324.56769536561893,1210.7684509557816,1210.7684509557816,-586.5015812010477
2025-02,13,3,7,23.076923076923077,27,332.00377206400066,-301.97776652214327,-651.3591514344163,559.4092995213654,-964.6010019849059
2025-03,11,5,5,45.45454545454545,18,610.3839824124594,-125.236103999999,1581.6234050390085,2141.032704560374,-230.85356733333228
2025-04,11,5,4,45.45454545454545,20,896.7163102773324,-109.9993286053571,2117.7641697498166,4258.79687431019,-140.68578113869012
2025-05,14,4,7,28.57142857142857,24,1188.0368741342218,-126.62018529761879,2293.031018197944,6551.827892508134,-144.3827832976185
2025-06,17,5,9,29.411764705882355,36,237.27505,-143.45314866666692,-39.26795004609011,6512.559942462044,-399.15555220757204
2025-07,15,4,7,26.666666666666668,29,571.1973149393334,-146.23972023999934,70.08346298917135,6582.643405451216,-270.5677644934053
2025-08,12,2,8,16.666666666666664,17,157.91378444799992,-109.28912379284284,-300.8468156127297,6281.7965898384855,-361.45292586272956
2025-09,20,9,9,45.0,49,762.5966693333338,-182.79373999999893,1323.1526528321815,7604.949242670667,-573.2700005253289
2025-10,19,6,9,31.57894736842105,38,1696.4318389775942,-297.43057866666607,1509.255911966545,9114.205154637213,-557.4107977705444
2025-11,16,3,13,18.75,40,409.3979398364,-553.2581240733314,-1311.5412979970624,7802.663856640151,-1697.3694211667957
2025-12,19,4,8,21.052631578947366,39,530.0660559466678,-361.66469523809485,-743.5687668486096,7059.095089791541,-828.9114063678526
2026-01,16,5,9,31.25,35,1254.686943168,-262.94753527301725,1320.2970309880516,8379.392120779592,-470.17070063703943
2026-02,17,7,9,41.17647058823529,47,986.5088446880004,-337.6383531424998,565.9299794522082,8945.3221002318,-445.73122795087954
2026-03,18,7,10,38.88888888888889,37,1883.048340673333,-360.8527229843808,2202.0848926534773,11147.406992885277,-530.3780706510474
2026-04,19,10,5,52.63157894736842,49,4092.0634975333332,-183.25988965333403,5300.707248492596,16448.114241377873,-355.87296853333356
2026-05,19,8,11,42.10526315789473,50,585.5767640000007,-251.0290379999995,141.81825797565284,16589.932499353527,-536.3443735018795
2026-06,20,6,11,30.0,61,780.9348610013342,-429.2873618890468,717.9324147496543,17307.864914103182,-599.0618495210443
2026-07,19,6,12,31.57894736842105,68,1839.2648848510005,-326.1409991933327,1664.9797872222307,18972.84470132541,-1371.7561286394946
2026-08,16,4,9,25.0,39,640.5547395246928,-261.8100587999993,-333.7823008456361,18639.062400479776,-605.6450405039983
2026-09,8,3,3,37.5,18,307.8485723066666,-112.82892196333286,147.71085585933503,18786.77325633911,-220.09331264333235
