month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,6,2,2,33.33333333333333,8,600.1464727959994,-256.8658508271426,453.7569480349516,453.7569480349516,-225.77034417390507
2025-02,8,2,3,25.0,9,574.2663389919995,-161.37595614000006,500.80637858346347,954.5633266184151,-161.37595614000006
2025-03,5,3,1,60.0,6,313.9278917600003,-125.32687999999963,442.00189761592105,1396.5652242343363,-125.32687999999963
2025-04,3,2,0,66.66666666666666,3,375.52802851400077,0.0,554.7048425940005,1951.270066828337,0.0
2025-05,4,2,2,50.0,6,1231.5921853208874,-126.62018529761879,1347.4676687299423,3298.7377355582794,-85.8008332869257
2025-06,9,2,5,22.22222222222222,14,237.27505,-170.17567301571384,3.2908517713638616,3302.0285873296434,-262.82263412335686
2025-07,6,2,2,33.33333333333333,6,94.27044295661335,-100.673219264252,53.58672439902871,3355.615311728672,-113.96573659758499
2025-08,3,1,1,33.33333333333333,3,157.91378444799992,-95.15629583035704,62.75748861764288,3418.372800346315,-95.15629583035704
2025-09,9,2,6,22.22222222222222,17,755.0004654313464,-165.581070749333,322.62657668268434,3740.9993770289993,-448.2771344959976
2025-10,7,3,2,42.857142857142854,11,1670.1664882056539,-54.74303599999999,2286.4460066929882,6027.445383721988,-54.74303599999985
2025-11,8,2,5,25.0,18,508.37828783640083,-422.60733895999897,-130.26940096292998,5897.175982759058,-638.6476887993308
2025-12,9,3,4,33.33333333333333,16,550.5376784000009,-295.51462905333284,-103.38165177378195,5793.794330985275,-318.51369199999914
2026-01,9,3,5,33.33333333333333,13,1254.686943168,-262.94753527301725,658.9131625585107,6452.707493543786,-386.4061040938076
2026-02,9,3,3,33.33333333333333,13,743.3404914580005,-337.6383531424998,1228.842594958168,7681.550088501954,-349.6295743424998
2026-03,10,5,3,50.0,11,1883.048340673333,-123.51949999999957,4034.7724907521606,11716.322579254114,-158.4733174999992
2026-04,14,2,7,14.285714285714285,16,497.91561277333363,-217.0615800242859,33.35683762895408,11749.67941688307,-452.1107895171423
2026-05,5,2,2,40.0,8,252.46321041923878,-132.89920121988067,133.41440851269226,11883.093825395761,-136.40444855321357
2026-06,12,4,4,33.33333333333333,18,300.054419066667,-239.36570079999998,458.0118055509125,12341.105630946673,-239.3657008
2026-07,14,4,9,28.57142857142857,25,901.4300261843337,-357.4097050315755,50.23741012756264,12391.343041074235,-663.6319471571994
2026-08,13,3,4,23.076923076923077,22,701.0759580729072,-121.16225066666613,559.163868229577,12950.506909303811,-169.49083866666592
2026-09,5,0,4,0.0,6,0.0,-135.65068266666657,-283.6381486666656,12666.868760637146,-176.38979866666585
