week_start,coin,cell,position,weekly_return_gross,fee
2025-03-10,BTC,C1,0,0.022289294009618432,0.0
2025-03-10,ETH,C1,0,-0.06618707172394334,0.0
2025-03-10,SOL,C1,0,-0.003102509277886023,0.0
2025-03-17,BTC,C1,0,0.04228762445778278,0.0
2025-03-17,ETH,C1,0,0.062395354494847455,0.0
2025-03-17,SOL,C1,0,0.05266496455700209,0.0
2025-03-24,BTC,C1,0,-0.042463055378730186,0.0
2025-03-24,ETH,C1,0,-0.09759609868043606,0.0
2025-03-24,SOL,C1,0,-0.05958119915637239,0.0
2025-03-31,BTC,C1,0,-0.04835318131083444,0.0
2025-03-31,ETH,C1,0,-0.12622762806874188,0.0
2025-03-31,SOL,C1,0,-0.15258309971966355,0.0
2025-04-07,BTC,C1,0,0.06815059423576386,0.0
2025-04-07,ETH,C1,0,0.011081936096172251,0.0
2025-04-07,SOL,C1,0,0.21342155009451802,0.0
2025-04-14,BTC,C1,0,0.01703132799457374,0.0
2025-04-14,ETH,C1,0,-0.0066394871137005484,0.0
2025-04-14,SOL,C1,0,0.07416264215609925,0.0
2025-04-21,BTC,C1,0,0.10059824343047707,0.0
2025-04-21,ETH,C1,0,0.12981154777766224,0.0
2025-04-21,SOL,C1,0,0.07438669770342488,0.0
2025-04-28,BTC,C1,1,0.005507366359217114,0.003
2025-04-28,ETH,C1,0,0.008363960671737614,0.0
2025-04-28,SOL,C1,0,-0.028857511187305507,0.0
2025-05-05,BTC,C1,1,0.10459193138657374,0.0
2025-05-05,ETH,C1,0,0.3898065158982542,0.0
2025-05-05,SOL,C1,0,0.20329989192645437,0.0
2025-05-12,BTC,C1,1,0.022332186291865286,0.0
2025-05-12,ETH,C1,1,-0.005513598591879942,0.001
2025-05-12,SOL,C1,1,0.00224968954861815,0.001
2025-05-19,BTC,C1,1,0.025401172142077932,0.0
2025-05-19,ETH,C1,1,0.022114656796145216,0.0
2025-05-19,SOL,C1,1,0.013571570585133585,0.0
2025-05-26,BTC,C1,1,-0.030497507696818693,0.0
2025-05-26,ETH,C1,1,-0.006336989268608151,0.0
2025-05-26,SOL,C1,1,-0.10224329725749737,0.0
2025-06-02,BTC,C1,1,0.0003354295149846642,0.0
2025-06-02,ETH,C1,1,-0.011276067486235664,0.0
2025-06-02,SOL,C1,1,-0.034275508717708236,0.0
2025-06-09,BTC,C1,1,-0.0015724310457039259,0.0
2025-06-09,ETH,C1,1,0.015846455712592578,0.0
2025-06-09,SOL,C1,1,0.002873397383349019,0.0
2025-06-16,BTC,C1,1,-0.04439847866535995,0.0
2025-06-16,ETH,C1,1,-0.1261844066201272,0.0
2025-06-16,SOL,C1,1,-0.13878310772437008,0.0
2025-06-23,BTC,C1,1,0.07423073571468164,0.0
2025-06-23,ETH,C1,1,0.12325526075433513,0.0
2025-06-23,SOL,C1,0,0.16501898253606684,0.001
2017-08-21,BTC,C2,0,0.05919692907329077,0.0
2017-08-21,ETH,C2,0,0.16385824139083915,0.0
2017-08-21,SOL,C2,0,nan,0.0
2017-08-28,BTC,C2,0,0.045241194335976065,0.0
2017-08-28,ETH,C2,0,-0.025336818821636853,0.0
2017-08-28,SOL,C2,0,nan,0.0
2017-09-04,BTC,C2,0,-0.07799778024417314,0.0
2017-09-04,ETH,C2,0,-0.13492882195172284,0.0
2017-09-04,SOL,C2,0,nan,0.0
2017-09-11,BTC,C2,0,-0.11161829921851296,0.0
2017-09-11,ETH,C2,0,-0.12258526114953505,0.0
2017-09-11,SOL,C2,0,nan,0.0
2017-09-18,BTC,C2,0,-0.008124661246612486,0.0
2017-09-18,ETH,C2,0,0.09501805614879832,0.0
2017-09-18,SOL,C2,0,nan,0.0
2017-09-25,BTC,C2,0,0.20217922306435487,0.0
2017-09-25,ETH,C2,0,0.07780141843971622,0.0
2017-09-25,SOL,C2,0,nan,0.0
2017-10-02,BTC,C2,0,0.05454545454545445,0.0
2017-10-02,ETH,C2,0,0.023655984733829127,0.0
2017-10-02,SOL,C2,0,nan,0.0
2017-10-09,BTC,C2,1,0.2306034482758621,0.0015
2017-10-09,ETH,C2,1,0.08475556841191789,0.0015
2017-10-09,SOL,C2,0,nan,0.0
2017-10-16,BTC,C2,1,0.046409807355516586,0.0
2017-10-16,ETH,C2,1,-0.12954074074074085,0.0
2017-10-16,SOL,C2,0,nan,0.0
2017-10-23,BTC,C2,1,0.026445188284518917,0.0
2017-10-23,ETH,C2,0,0.03819184423718447,0.0015
2017-10-23,SOL,C2,0,nan,0.0
2017-10-30,BTC,C2,1,0.1976337883029704,0.0
2017-10-30,ETH,C2,0,-0.03216393442622956,0.0
2017-10-30,SOL,C2,0,nan,0.0
2017-11-06,BTC,C2,1,-0.20492028699405052,0.0
2017-11-06,ETH,C2,0,0.029845184457468088,0.0
2017-11-06,SOL,C2,0,nan,0.0
2017-11-13,BTC,C2,0,0.3796562978386764,0.003
2017-11-13,ETH,C2,0,0.16825657894736845,0.0
2017-11-13,SOL,C2,0,nan,0.0
2017-11-20,BTC,C2,1,0.13291242145136417,0.0015
2017-11-20,ETH,C2,1,0.3032239898634379,0.0015
2017-11-20,SOL,C2,0,nan,0.0
2017-11-27,BTC,C2,1,0.22320442594215595,0.0
2017-11-27,ETH,C2,1,-0.005487857574971833,0.0
2017-11-27,SOL,C2,0,nan,0.0
2017-12-04,BTC,C2,1,0.33862168966477735,0.0
2017-12-04,ETH,C2,1,-0.07158374972843795,0.0
2017-12-04,SOL,C2,0,nan,0.0
2017-12-11,BTC,C2,1,0.2618568123396756,0.0
2017-12-11,ETH,C2,1,0.6558324558324558,0.0
2017-12-11,SOL,C2,0,nan,0.0
2017-12-18,BTC,C2,1,-0.28420088186451353,0.0
2017-12-18,ETH,C2,1,-0.06814391905259887,0.0
2017-12-18,SOL,C2,0,nan,0.0
2017-12-25,BTC,C2,1,0.01597407407407414,0.0
2017-12-25,ETH,C2,1,0.1116317864725509,0.0
2017-12-25,SOL,C2,0,nan,0.0
2018-01-01,BTC,C2,1,0.182506844371211,0.0
2018-01-01,ETH,C2,1,0.5321619077502353,0.0
2018-01-01,SOL,C2,0,nan,0.0
2018-01-08,BTC,C2,1,-0.16899286940812697,0.0
2018-01-08,ETH,C2,1,0.20025109296672583,0.0
2018-01-08,SOL,C2,0,nan,0.0
2018-01-15,BTC,C2,1,-0.14453056021748067,0.0
2018-01-15,ETH,C2,1,-0.22180431605575712,0.0
2018-01-15,SOL,C2,0,nan,0.0
2018-01-22,BTC,C2,1,0.030351257588898672,0.0
2018-01-22,ETH,C2,1,0.19347950428979988,0.0
2018-01-22,SOL,C2,0,nan,0.0
2018-01-29,BTC,C2,1,-0.3114457552430777,0.0
2018-01-29,ETH,C2,1,-0.3437490015655452,0.0
2018-01-29,SOL,C2,0,nan,0.0
2018-02-05,BTC,C2,0,-0.01420172885296922,0.0015
2018-02-05,ETH,C2,0,-0.015847127555988272,0.0015
2018-02-05,SOL,C2,0,nan,0.0
2018-02-12,BTC,C2,0,0.2866123003737684,0.0
2018-02-12,ETH,C2,0,0.12666650176853245,0.0
2018-02-12,SOL,C2,0,nan,0.0
2018-02-19,BTC,C2,0,-0.07566354152911658,0.0
2018-02-19,ETH,C2,0,-0.0763336992316136,0.0
2018-02-19,SOL,C2,0,nan,0.0
2018-02-26,BTC,C2,0,0.2007299270072993,0.0
2018-02-26,ETH,C2,0,0.029888527083878014,0.0
2018-02-26,SOL,C2,0,nan,0.0
2018-03-05,BTC,C2,1,-0.17207381676074684,0.003
2018-03-05,ETH,C2,0,-0.16802252454968214,0.0
2018-03-05,SOL,C2,0,nan,0.0
2018-03-12,BTC,C2,1,-0.14103530996258484,0.0
2018-03-12,ETH,C2,0,-0.25466019417475727,0.0
2018-03-12,SOL,C2,0,nan,0.0
2018-03-19,BTC,C2,1,0.0343314201978262,0.0
2018-03-19,ETH,C2,0,-0.025009769441187824,0.0
2018-03-19,SOL,C2,0,nan,0.0
2018-03-26,BTC,C2,1,-0.19564375559317781,0.0
2018-03-26,ETH,C2,0,-0.2774501383719822,0.0
2018-03-26,SOL,C2,0,nan,0.0
2018-04-02,BTC,C2,0,0.02906644786959056,0.003
2018-04-02,ETH,C2,0,0.05763643087326331,0.0
2018-04-02,SOL,C2,0,nan,0.0
2018-04-09,BTC,C2,0,0.1917019443620347,0.0
2018-04-09,ETH,C2,0,0.3333666333666334,0.0
2018-04-09,SOL,C2,0,nan,0.0
2018-04-16,BTC,C2,1,0.051541160038156564,0.0015
2018-04-16,ETH,C2,1,0.16256462126320526,0.0015
2018-04-16,SOL,C2,0,nan,0.0
2018-04-23,BTC,C2,1,0.07185995424382807,0.0
2018-04-23,ETH,C2,1,0.11307135837079296,0.0
2018-04-23,SOL,C2,0,nan,0.0
2018-04-30,BTC,C2,1,0.025908353367937176,0.0
2018-04-30,ETH,C2,1,0.14974307013099786,0.0
2018-04-30,SOL,C2,0,nan,0.0
2018-05-07,BTC,C2,1,-0.10157416090640548,0.0
2018-05-07,ETH,C2,1,-0.0821100339921943,0.0
2018-05-07,SOL,C2,0,nan,0.0
2018-05-14,BTC,C2,1,-0.01759736212384977,0.0
2018-05-14,ETH,C2,1,-0.01772096340593632,0.0
2018-05-14,SOL,C2,0,nan,0.0
2018-05-21,BTC,C2,1,-0.13932029783146882,0.0
2018-05-21,ETH,C2,1,-0.20295743967828417,0.0
2018-05-21,SOL,C2,0,nan,0.0
2018-05-28,BTC,C2,1,0.051133739111240084,0.0
2018-05-28,ETH,C2,0,0.0855801405020935,0.0015
2018-05-28,SOL,C2,0,nan,0.0
2018-06-04,BTC,C2,1,-0.12305263239766362,0.0
2018-06-04,ETH,C2,0,-0.15334215537552853,0.0
2018-06-04,SOL,C2,0,nan,0.0
2018-06-11,BTC,C2,0,-0.047441241685144075,0.003
2018-06-11,ETH,C2,0,-0.05239783470570303,0.0
2018-06-11,SOL,C2,0,nan,0.0
2018-06-18,BTC,C2,0,-0.047502661365660837,0.0
2018-06-18,ETH,C2,0,-0.08621140500854862,0.0
2018-06-18,SOL,C2,0,nan,0.0
2018-06-25,BTC,C2,0,0.03631016870453485,0.0
2018-06-25,ETH,C2,0,-0.004732659754782209,0.0
2018-06-25,SOL,C2,0,nan,0.0
2018-07-02,BTC,C2,0,0.055225584122801985,0.0
2018-07-02,ETH,C2,0,0.0761047463175124,0.0
2018-07-02,SOL,C2,0,nan,0.0
2018-07-09,BTC,C2,0,-0.053329062439475106,0.0
2018-07-09,ETH,C2,0,-0.0755523584420923,0.0
2018-07-09,SOL,C2,0,nan,0.0
2018-07-16,BTC,C2,0,0.16377170825366094,0.0
2018-07-16,ETH,C2,0,0.017074634829587154,0.0
2018-07-16,SOL,C2,0,nan,0.0
2018-07-23,BTC,C2,0,0.11037650883461048,0.0
2018-07-23,ETH,C2,0,0.019520405709663846,0.0
2018-07-23,SOL,C2,0,nan,0.0
2018-07-30,BTC,C2,0,-0.14453799115575594,0.0
2018-07-30,ETH,C2,0,-0.12356346483704972,0.0
2018-07-30,SOL,C2,0,nan,0.0
2018-08-06,BTC,C2,0,-0.10188078625435804,0.0
2018-08-06,ETH,C2,0,-0.22215426768109203,0.0
2018-08-06,SOL,C2,0,nan,0.0
2018-08-13,BTC,C2,0,0.026784242362757782,0.0
2018-08-13,ETH,C2,0,-0.05868662724871043,0.0
2018-08-13,SOL,C2,0,nan,0.0
2018-08-20,BTC,C2,0,0.03434488145944514,0.0
2018-08-20,ETH,C2,0,-0.08396257935182094,0.0
2018-08-20,SOL,C2,0,nan,0.0
2018-08-27,BTC,C2,0,0.08985074626865663,0.0
2018-08-27,ETH,C2,0,0.0778349199401831,0.0
2018-08-27,SOL,C2,0,nan,0.0
2018-09-03,BTC,C2,1,-0.1437606135305396,0.003
2018-09-03,ETH,C2,0,-0.3362999560082569,0.0
2018-09-03,SOL,C2,0,nan,0.0
2018-09-10,BTC,C2,1,0.03963686730878102,0.0
2018-09-10,ETH,C2,0,0.12292866975985328,0.0
2018-09-10,SOL,C2,0,nan,0.0
2018-09-17,BTC,C2,1,0.031804223948012966,0.0
2018-09-17,ETH,C2,0,0.1103341808935705,0.0
2018-09-17,SOL,C2,0,nan,0.0
2018-09-24,BTC,C2,1,-0.011963959020756643,0.0
2018-09-24,ETH,C2,0,-0.04702707123578964,0.0
2018-09-24,SOL,C2,0,nan,0.0
2018-10-01,BTC,C2,1,-0.0017067653401381389,0.0
2018-10-01,ETH,C2,0,-0.029093717816683795,0.0
2018-10-01,SOL,C2,0,nan,0.0
2018-10-08,BTC,C2,1,-0.04170962290219882,0.0
2018-10-08,ETH,C2,0,-0.1300274021037744,0.0
2018-10-08,SOL,C2,0,nan,0.0
2018-10-15,BTC,C2,1,0.039559323210302644,0.0
2018-10-15,ETH,C2,0,0.05395244868929083,0.0
2018-10-15,SOL,C2,0,nan,0.0
2018-10-22,BTC,C2,1,-0.015203061552748642,0.0
2018-10-22,ETH,C2,0,-0.011905909572929696,0.0
2018-10-22,SOL,C2,0,nan,0.0
2018-10-29,BTC,C2,0,-0.0006286662568009138,0.003
2018-10-29,ETH,C2,0,0.0348309673642615,0.0
2018-10-29,SOL,C2,0,nan,0.0
2018-11-05,BTC,C2,0,-0.005417948302843922,0.0
2018-11-05,ETH,C2,0,0.0022156224956395576,0.0
2018-11-05,SOL,C2,0,nan,0.0
2018-11-12,BTC,C2,0,-0.12227646259093972,0.0
2018-11-12,ETH,C2,0,-0.15785512699905924,0.0
2018-11-12,SOL,C2,0,nan,0.0
2018-11-19,BTC,C2,0,-0.2778641243107486,0.0
2018-11-19,ETH,C2,0,-0.337298927613941,0.0
2018-11-19,SOL,C2,0,nan,0.0
2018-11-26,BTC,C2,0,0.017575311407810323,0.0
2018-11-26,ETH,C2,0,-0.017024863042562233,0.0
2018-11-26,SOL,C2,0,nan,0.0
2018-12-03,BTC,C2,0,-0.14711035800555228,0.0
2018-12-03,ETH,C2,0,-0.20037726142501922,0.0
2018-12-03,SOL,C2,0,nan,0.0
2018-12-10,BTC,C2,0,-0.08997348167812225,0.0
2018-12-10,ETH,C2,0,-0.09200085781685607,0.0
2018-12-10,SOL,C2,0,nan,0.0
2018-12-17,BTC,C2,0,0.2169223527663029,0.0
2018-12-17,ETH,C2,0,0.523736419461502,0.0
2018-12-17,SOL,C2,0,nan,0.0
2018-12-24,BTC,C2,0,-0.032213573011748986,0.0
2018-12-24,ETH,C2,1,0.06804619080833918,0.003
2018-12-24,SOL,C2,0,nan,0.0
2018-12-31,BTC,C2,0,0.04851280001682823,0.0
2018-12-31,ETH,C2,1,0.11668238879616855,0.0
2018-12-31,SOL,C2,0,nan,0.0
2019-01-07,BTC,C2,0,-0.12791088418655738,0.0
2019-01-07,ETH,C2,1,-0.2581064396646955,0.0
2019-01-07,SOL,C2,0,nan,0.0
2019-01-14,BTC,C2,0,0.017742325078503374,0.0
2019-01-14,ETH,C2,0,0.02969256372076723,0.003
2019-01-14,SOL,C2,0,nan,0.0
2019-01-21,BTC,C2,0,0.0030486598893553207,0.0
2019-01-21,ETH,C2,0,-0.046954746512419154,0.0
2019-01-21,SOL,C2,0,nan,0.0
2019-01-28,BTC,C2,0,-0.025898226785538214,0.0
2019-01-28,ETH,C2,0,-0.04203855765797937,0.0
2019-01-28,SOL,C2,0,nan,0.0
2019-02-04,BTC,C2,0,0.06409281370459574,0.0
2019-02-04,ETH,C2,0,0.16575048914562562,0.0
2019-02-04,SOL,C2,0,nan,0.0
2019-02-11,BTC,C2,1,-0.0032964195937223995,0.0015
2019-02-11,ETH,C2,1,0.06913363171355513,0.0015
2019-02-11,SOL,C2,0,nan,0.0
2019-02-18,BTC,C2,1,0.020705525654239,0.0
2019-02-18,ETH,C2,1,-0.012484114524930923,0.0
2019-02-18,SOL,C2,0,nan,0.0
2019-02-25,BTC,C2,1,0.017031916143991355,0.0
2019-02-25,ETH,C2,1,-0.011355034065102187,0.0
2019-02-25,SOL,C2,0,nan,0.0
2019-03-04,BTC,C2,1,0.02854238677074683,0.0
2019-03-04,ETH,C2,0,0.03652373660030639,0.0015
2019-03-04,SOL,C2,0,nan,0.0
2019-03-11,BTC,C2,1,0.01681822476564032,0.0
2019-03-11,ETH,C2,0,0.024377631676146816,0.0
2019-03-11,SOL,C2,0,nan,0.0
2019-03-18,BTC,C2,1,0.0023858256840414427,0.0
2019-03-18,ETH,C2,0,-0.018388981034109686,0.0
2019-03-18,SOL,C2,0,nan,0.0
2019-03-25,BTC,C2,1,0.027832688188206944,0.0
2019-03-25,ETH,C2,0,0.03886276814575362,0.0
2019-03-25,SOL,C2,0,nan,0.0
2019-04-01,BTC,C2,1,0.26029143631594875,0.0
2019-04-01,ETH,C2,0,0.23251538080758083,0.0
2019-04-01,SOL,C2,0,nan,0.0
2019-04-08,BTC,C2,1,-0.007541192239477024,0.0
2019-04-08,ETH,C2,1,-0.04062195191921503,0.0015
2019-04-08,SOL,C2,0,nan,0.0
2019-04-15,BTC,C2,1,0.0245806114653655,0.0
2019-04-15,ETH,C2,1,0.008253094910591452,0.0
2019-04-15,SOL,C2,0,nan,0.0
2019-04-22,BTC,C2,1,0.009966884834928358,0.0
2019-04-22,ETH,C2,1,-0.06364553057713973,0.0
2019-04-22,SOL,C2,0,nan,0.0
2019-04-29,BTC,C2,1,0.0872667760240009,0.0
2019-04-29,ETH,C2,1,0.03287723299125811,0.0
2019-04-29,SOL,C2,0,nan,0.0
2019-05-06,BTC,C2,1,0.20700203354130653,0.0
2019-05-06,ETH,C2,1,0.15344986200551958,0.0
2019-05-06,SOL,C2,0,nan,0.0
2019-05-13,BTC,C2,1,0.1692966947177479,0.0
2019-05-13,ETH,C2,1,0.3791141596214176,0.0
2019-05-13,SOL,C2,0,nan,0.0
2019-05-20,BTC,C2,1,0.05702054752489594,0.0
2019-05-20,ETH,C2,1,0.019200370127616884,0.0
2019-05-20,SOL,C2,0,nan,0.0
2019-05-27,BTC,C2,1,0.013173813996799844,0.0
2019-05-27,ETH,C2,1,0.01709854359750329,0.0
2019-05-27,SOL,C2,0,nan,0.0
2019-06-03,BTC,C2,1,-0.12588012835205142,0.0
2019-06-03,ETH,C2,1,-0.14077435191728338,0.0
2019-06-03,SOL,C2,0,nan,0.0
2019-06-10,BTC,C2,0,0.1737683167771651,0.0015
2019-06-10,ETH,C2,0,0.15890399099645047,0.0015
2019-06-10,SOL,C2,0,nan,0.0
2019-06-17,BTC,C2,1,0.21813358650731596,0.003
2019-06-17,ETH,C2,0,0.1519814738729317,0.0
2019-06-17,SOL,C2,0,nan,0.0
2019-06-24,BTC,C2,1,-0.004754285504701583,0.0
2019-06-24,ETH,C2,0,-0.05035341417547512,0.0
2019-06-24,SOL,C2,0,nan,0.0
2019-07-01,BTC,C2,1,0.051215669654784746,0.0
2019-07-01,ETH,C2,0,0.04039059032401249,0.0
2019-07-01,SOL,C2,0,nan,0.0
2019-07-08,BTC,C2,1,-0.10831025416301487,0.0
2019-07-08,ETH,C2,0,-0.2588934103439223,0.0
2019-07-08,SOL,C2,0,nan,0.0
2019-07-15,BTC,C2,0,0.04088486737997554,0.003
2019-07-15,ETH,C2,0,-0.0015055572775981574,0.0
2019-07-15,SOL,C2,0,nan,0.0
2019-07-22,BTC,C2,0,-0.0990174832273385,0.0
2019-07-22,ETH,C2,0,-0.06168787972859102,0.0
2019-07-22,SOL,C2,0,nan,0.0
2019-07-29,BTC,C2,0,0.14551634222567822,0.0
2019-07-29,ETH,C2,0,0.04825597882597599,0.0
2019-07-29,SOL,C2,0,nan,0.0
2019-08-05,BTC,C2,1,0.05572649197300272,0.003
2019-08-05,ETH,C2,0,-0.024257180215519147,0.0
2019-08-05,SOL,C2,0,nan,0.0
2019-08-12,BTC,C2,1,-0.1068464730290456,0.0
2019-08-12,ETH,C2,0,-0.10207476549142835,0.0
2019-08-12,SOL,C2,0,nan,0.0
2019-08-19,BTC,C2,1,-0.015862342654933803,0.0
2019-08-19,ETH,C2,0,-0.04003705228489096,0.0
2019-08-19,SOL,C2,0,nan,0.0
2019-08-26,BTC,C2,1,-0.041320399223480186,0.0
2019-08-26,ETH,C2,0,-0.08475394017368931,0.0
2019-08-26,SOL,C2,0,nan,0.0
2019-09-02,BTC,C2,1,0.06763448479419631,0.0
2019-09-02,ETH,C2,0,0.06120775493469233,0.0
2019-09-02,SOL,C2,0,nan,0.0
2019-09-09,BTC,C2,1,-0.007503920533577846,0.0
2019-09-09,ETH,C2,0,0.04343746550391869,0.0
2019-09-09,SOL,C2,0,nan,0.0
2019-09-16,BTC,C2,1,-0.02671852040212208,0.0
2019-09-16,ETH,C2,1,0.1171647712245436,0.0015
2019-09-16,SOL,C2,0,nan,0.0
2019-09-23,BTC,C2,1,-0.19794576213720505,0.0
2019-09-23,ETH,C2,1,-0.19857954545454548,0.0
2019-09-23,SOL,C2,0,nan,0.0
2019-09-30,BTC,C2,0,-0.02334192046788275,0.0015
2019-09-30,ETH,C2,1,0.004844617747843616,0.0
2019-09-30,SOL,C2,0,nan,0.0
2019-10-07,BTC,C2,0,0.053459447761383894,0.0
2019-10-07,ETH,C2,1,0.06408748824082777,0.0
2019-10-07,SOL,C2,0,nan,0.0
2019-10-14,BTC,C2,0,-0.006270513000227074,0.0
2019-10-14,ETH,C2,1,-0.03204774008177691,0.0
2019-10-14,SOL,C2,0,nan,0.0
2019-10-21,BTC,C2,0,0.15867985674937812,0.0
2019-10-21,ETH,C2,1,0.049434866993949056,0.0
2019-10-21,SOL,C2,0,nan,0.0
2019-10-28,BTC,C2,1,-0.034819688441609875,0.0015
2019-10-28,ETH,C2,1,-0.012565274151436046,0.0
2019-10-28,SOL,C2,0,nan,0.0
2019-11-04,BTC,C2,1,-0.016995670073049807,0.0
2019-11-04,ETH,C2,1,0.04092987385005231,0.0
2019-11-04,SOL,C2,0,nan,0.0
2019-11-11,BTC,C2,1,-0.05943368258968862,0.0
2019-11-11,ETH,C2,1,-0.027201524132091537,0.0
2019-11-11,SOL,C2,0,nan,0.0
2019-11-18,BTC,C2,1,-0.18848224187833063,0.0
2019-11-18,ETH,C2,1,-0.2384397780437384,0.0
2019-11-18,SOL,C2,0,nan,0.0
2019-11-25,BTC,C2,0,0.07119617751872043,0.0015
2019-11-25,ETH,C2,0,0.0766483320237159,0.0015
2019-11-25,SOL,C2,0,nan,0.0
2019-12-02,BTC,C2,0,0.01604681052560375,0.0
2019-12-02,ETH,C2,0,-0.0018577494692144647,0.0
2019-12-02,SOL,C2,0,nan,0.0
2019-12-09,BTC,C2,0,-0.051997906821604434,0.0
2019-12-09,ETH,C2,0,-0.05304440308428604,0.0
2019-12-09,SOL,C2,0,nan,0.0
2019-12-16,BTC,C2,0,0.05352969267936403,0.0
2019-12-16,ETH,C2,0,-0.07258177734100801,0.0
2019-12-16,SOL,C2,0,nan,0.0
2019-12-23,BTC,C2,0,-0.014969249577706623,0.0
2019-12-23,ETH,C2,0,0.016954283984256913,0.0
2019-12-23,SOL,C2,0,nan,0.0
2019-12-30,BTC,C2,0,-0.004167326482080735,0.0
2019-12-30,ETH,C2,0,0.0075171181899373885,0.0
2019-12-30,SOL,C2,0,nan,0.0
2020-01-06,BTC,C2,0,0.11244502313241744,0.0
2020-01-06,ETH,C2,1,0.08266233286547986,0.003
2020-01-06,SOL,C2,0,nan,0.0
2020-01-13,BTC,C2,0,0.0631340127086597,0.0
2020-01-13,ETH,C2,1,0.13803220524017457,0.0
2020-01-13,SOL,C2,0,nan,0.0
2020-01-20,BTC,C2,0,-0.010035946916241878,0.0
2020-01-20,ETH,C2,1,0.006715030877150863,0.0
2020-01-20,SOL,C2,0,nan,0.0
2020-01-27,BTC,C2,0,0.08325604018392485,0.0
2020-01-27,ETH,C2,1,0.12250610446072296,0.0
2020-01-27,SOL,C2,0,nan,0.0
2020-02-03,BTC,C2,0,0.08788748755571119,0.0
2020-02-03,ETH,C2,1,0.21248938879456714,0.0
2020-02-03,SOL,C2,0,nan,0.0
2020-02-10,BTC,C2,1,-0.02374178956866413,0.0015
2020-02-10,ETH,C2,1,0.13284907889554964,0.0
2020-02-10,SOL,C2,0,nan,0.0
2020-02-17,BTC,C2,1,0.0025931568910368963,0.0
2020-02-17,ETH,C2,1,0.06029587855846108,0.0
2020-02-17,SOL,C2,0,nan,0.0
2020-02-24,BTC,C2,1,-0.14151000362304256,0.0
2020-02-24,ETH,C2,1,-0.2065209471766849,0.0
2020-02-24,SOL,C2,0,nan,0.0
2020-03-02,BTC,C2,1,-0.05809174354946478,0.0
2020-03-02,ETH,C2,1,-0.08438547357788895,0.0
2020-03-02,SOL,C2,0,nan,0.0
2020-03-09,BTC,C2,0,-0.33285748423101624,0.0015
2020-03-09,ETH,C2,0,-0.37913052198766495,0.0015
2020-03-09,SOL,C2,0,nan,0.0
2020-03-16,BTC,C2,0,0.08501715379463581,0.0
2020-03-16,ETH,C2,0,-0.012195121951219412,0.0
2020-03-16,SOL,C2,0,nan,0.0
2020-03-23,BTC,C2,0,0.011081404045701015,0.0
2020-03-23,ETH,C2,0,0.017660044150110243,0.0
2020-03-23,SOL,C2,0,nan,0.0
2020-03-30,BTC,C2,0,0.15173539664994462,0.0
2020-03-30,ETH,C2,0,0.14638065397284494,0.0
2020-03-30,SOL,C2,0,nan,0.0
2020-04-06,BTC,C2,0,0.01934360779473132,0.0
2020-04-06,ETH,C2,0,0.1112201275492326,0.0
2020-04-06,SOL,C2,0,nan,0.0
2020-04-13,BTC,C2,0,0.03152036779797762,0.0
2020-04-13,ETH,C2,0,0.13534308779011095,0.0
2020-04-13,SOL,C2,0,nan,0.0
2020-04-20,BTC,C2,0,0.08027915859241164,0.0
2020-04-20,ETH,C2,0,0.09648927896900328,0.0
2020-04-20,SOL,C2,0,nan,0.0
2020-04-27,BTC,C2,1,0.15612041959678136,0.0015
2020-04-27,ETH,C2,1,0.06317442626272873,0.0015
2020-04-27,SOL,C2,0,nan,0.0
2020-05-04,BTC,C2,1,-0.019268845252216282,0.0
2020-05-04,ETH,C2,1,-0.10597541217954831,0.0
2020-05-04,SOL,C2,0,nan,0.0
2020-05-11,BTC,C2,1,0.10986647590157705,0.0
2020-05-11,ETH,C2,0,0.10340049035284093,0.0015
2020-05-11,SOL,C2,0,nan,0.0
2020-05-18,BTC,C2,1,-0.09946896585205633,0.0
2020-05-18,ETH,C2,0,-0.03439281228866775,0.0
2020-05-18,SOL,C2,0,nan,0.0
2020-05-25,BTC,C2,0,0.08374836834462407,0.003
2020-05-25,ETH,C2,0,0.15837918959479746,0.0
2020-05-25,SOL,C2,0,nan,0.0
2020-06-01,BTC,C2,0,0.03161636998095951,0.0
2020-06-01,ETH,C2,0,0.05618414233891866,0.0
2020-06-01,SOL,C2,0,nan,0.0
2020-06-08,BTC,C2,0,-0.041540003631890365,0.0
2020-06-08,ETH,C2,0,-0.05245941857137004,0.0
2020-06-08,SOL,C2,0,nan,0.0
2020-06-15,BTC,C2,0,-0.005074876098521752,0.0
2020-06-15,ETH,C2,0,-0.01600932079054118,0.0
2020-06-15,SOL,C2,0,nan,0.0
2020-06-22,BTC,C2,0,-0.019207741194165795,0.0
2020-06-22,ETH,C2,0,-0.013770117966934281,0.0
2020-06-22,SOL,C2,0,nan,0.0
2020-06-29,BTC,C2,0,-0.005128255756809863,0.0
2020-06-29,ETH,C2,0,0.011783538618880263,0.0
2020-06-29,SOL,C2,0,nan,0.0
2020-07-06,BTC,C2,0,0.025789990749122582,0.0
2020-07-06,ETH,C2,0,0.0668893381383493,0.0
2020-07-06,SOL,C2,0,nan,0.0
2020-07-13,BTC,C2,0,-0.010138327111533396,0.0
2020-07-13,ETH,C2,0,-0.014994232987312506,0.0
2020-07-13,SOL,C2,0,nan,0.0
2020-07-20,BTC,C2,0,0.07846137307131418,0.0
2020-07-20,ETH,C2,0,0.30068584810973564,0.0
