symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,_composite,_quintile,_q_rank,_sized_pnl,month
TSLQ,2024-08-16,30.85,0.0,0.0,no_fill,0,0,3.3311667208319866,69211.0,1.046882669074059,37.71239115310106,1.0,0.0262439024390255,-2.983750406239841,0.0,-1.3767899136380413,3.013056578506858,12.439906260462006,0.1415038484310243,4426843.5,9.560305183896368,-25.15330558710993,9.674245068811764,0.5439428793902472,0.1450799753363959,0.074353487359922,-0.2983347496700401,0.9356894560077824,4.0,16.0,3333.33375,0.0,0.21997743905739134,Q3,2,0.0,2024-08
NVDL,2024-09-09,45.74,0.0,0.0,no_fill,0,0,3.2272624689686293,1646504.0,0.9256062133641508,24.6146650873662,4.0,0.776223776223776,2.505077860528096,0.0,0.8622924440752135,3.746195270428474,14.492390540856947,0.2633407111814792,26326523.9,9.34881043129366,-37.845420115023146,7.967653255554934,1.0668283099843654,0.2019645643991596,0.0660974938033624,0.7939151676659937,1.457128368379454,0.0,9.0,3333.33375,0.0,0.4073760150000589,Q4,0,0.0,2024-09
MSTX,2024-10-11,36.69977,7433.836860000001,14.87210955273017,eod,1,1,5.936334958416978,277583.0,1.4115310076916128,48.42786234345167,4.0,0.8647826086956498,4.12991109836536,0.0,1.136527899065351,4.96688741721854,13.696568332329925,0.3890109890109888,4630187.95,11.086925409749169,-8.477690288713921,7.649288810989242,0.9825046086952042,0.222202933773125,0.1597083586494354,-0.0138857549511466,0.72396962403441,4.0,11.0,3333.33375,495.58918594864053,0.32101568640689304,Q4,0,495.58918594864053,2024-10
MSTX,2024-10-15,40.38078,-632.2342200000048,-1.264685823305057,tag_bb,0,1,3.4602937515558887,269452.0,1.2993428838664425,51.19923012415143,1.0,0.1582733812949682,-2.688573562359966,0.0,-1.0773929014563608,4.2293720809548585,23.157758173326407,0.0072829131652658,4925274.1,12.073561575155535,-15.25316455696202,9.308344542274993,1.4047549150614786,0.0786876272259057,0.0222035956824324,0.0462075575027351,0.6919766719675081,1.0,15.0,3333.33375,-42.14895326861882,0.2917177959751952,Q3,2,-42.14895326861882,2024-10
MSTX,2024-10-18,38.43496,5447.462820799994,10.902459677335415,scale_eod,1,1,3.88978930307941,115271.0,1.4816929621774315,34.863386550689626,3.0,0.5208333333333341,1.6477579686655843,1.0,-0.1136222133221966,3.4078212290502967,11.906424581005597,0.5982404692082101,4739668.2,12.055834811815592,-21.898734177215182,9.175931586358868,0.6488456301645756,0.2782200763607101,-0.248257914291103,0.2953550270455958,0.8135715756396567,4.0,18.0,3333.33375,363.1642334488564,0.15939023767164337,Q2,3,363.1642334488564,2024-10
MSTX,2024-10-24,45.42587,4427.092999999994,8.85977527783176,eod,1,1,3.491271820448876,258085.0,1.4843214195257377,70.11002507421192,4.0,0.8834415584415601,2.2681931534799418,1.0,1.149541161580966,4.501303008765692,14.570007107320556,0.502439024390244,4716914.5,12.995530659584926,-6.9409282700421935,9.55422313531728,0.7783295626834025,0.1931101072450586,-0.1500051725921591,0.3442966141282736,0.8987920515377609,3.0,24.0,3333.33375,295.1395702257746,0.3573666648863746,Q4,0,295.1395702257746,2024-10
AAOI,2024-12-02,43.88,0.0,0.0,no_fill,0,0,3.6730410447761255,412322.0,1.7967363382233603,58.0958476254266,4.0,0.6490793650793647,1.0431436567164143,1.0,0.3395985489216238,4.027171276079582,13.48859776807374,0.670863309352518,4794967.75,10.445904824993876,-0.3948896631823336,13.147398316482612,0.8036506606327019,0.1426107434863965,0.0754598072872493,0.0697037590241594,0.5992304598486292,0.0,2.0,3333.33375,0.0,0.12461383017466286,Q2,3,0.0,2024-12
DXYZ,2024-12-03,42.43,0.0,0.0,no_fill,0,0,3.370344177274863,63028.0,1.320584109857648,51.96545817808315,1.0,0.0,-3.346770391324844,0.0,-1.992606821880874,4.560019719004194,14.296278037959077,0.2362068965517238,5438157.8,19.425096139281465,-15.159999999999997,20.720894696297872,0.3534141653631308,0.0928105008452482,0.0265172859557771,-0.0397594552954639,0.5204750516402922,1.0,3.0,3333.33375,0.0,0.13059197036539408,Q2,3,0.0,2024-12
INOD,2024-12-11,40.0348,0.0,0.0,no_fill,0,0,4.021047356552236,135167.0,1.500153392863704,41.54748680236312,2.0,0.4192422731804607,-2.022550739163104,1.0,0.08960183272346,4.258098223615453,17.659352142110755,0.0281065088757393,2192070.9,11.266758238422348,-27.6599601232554,7.329869757827585,1.1255406930496636,0.0874905081052482,0.0313645217735901,0.4943596549435996,0.5237419883856915,2.0,11.0,3333.33375,0.0,0.37679772633153574,Q4,0,0.0,2024-12
AVGX,2024-12-19,31.73,0.0,0.0,no_fill,0,0,2.5843050740624025,39719.0,1.2609434030092168,79.34033210749803,2.0,0.4756097560975615,-1.3551843681058926,0.0,-0.0284210142080139,4.032786885245903,19.37704918032786,0.1945854483925548,807884.85,7.708564487623739,-18.64102564102564,12.841417474705796,1.742576308987599,0.3838609307359276,0.2367424242424204,0.8664801801187217,1.4335896176537188,3.0,19.0,3333.33375,0.0,0.3977607311856894,Q4,0,0.0,2024-12
TSLL,2024-12-23,32.06,0.0,0.0,no_fill,0,0,3.143665513989323,2361356.0,1.4377197700519495,18.39997573488955,3.0,0.6599999999999978,-0.2829298962590376,1.0,0.5837005882687619,4.363517060367449,14.500984251968498,0.1085997420756127,64765429.85,10.571943264832305,-23.34939759036145,7.519309830468872,1.6517536013852303,0.1793904110748101,0.057540320533438,-0.0439820688488523,2.409823592964559,0.0,23.0,3333.33375,0.0,0.32354906254613036,Q4,0,0.0,2024-12
