day,symbol,hour,entry_m,entry,ref,sess_open,hour_high,price,gate5,f_mir2,f_up2,f_abs,f_rand,filled_cap,uptick,low_to_entry,sess_low,stop_a,rpct_a,rr_a_bare,why_a_bare,exitm_a_bare,rr_a_tgt,why_a_tgt,exitm_a_tgt,stop_b,rpct_b,rr_b_bare,why_b_bare,exitm_b_bare,rr_b_tgt,why_b_tgt,exitm_b_tgt
2025-07-01,AGCO,11,720,108.915,108.89,103.0,109.0,108.915,True,False,False,True,False,True,True,102.92,102.92,111.09330000000001,0.020000000000000066,0.3833264472294933,eod,955,0.3833264472294933,eod,955,110.00415000000001,0.010000000000000033,0.7666528944589865,eod,955,0.7666528944589865,eod,955
2025-07-01,AHCO,9,600,9.105,9.105,9.36,9.36,9.105,False,True,False,False,False,True,False,8.79,8.79,9.2871,0.020000000000000014,-1.0509999999999895,stop,721,-1.0509999999999895,stop,721,9.36,0.02800658978583185,-1.036705882352938,stop,724,-1.036705882352938,stop,724
2025-07-01,AHCO,11,721,9.235,9.23,9.36,9.23,9.235,False,False,False,True,False,True,True,8.79,8.79,9.419699999999999,0.019999999999999938,-1.050999999999993,stop,724,-1.050999999999993,stop,724,9.32735,0.009999999999999969,-1.100999999999995,stop,724,-1.100999999999995,stop,724
2025-07-01,ALGT,11,721,57.42,57.395,56.14,57.395,57.42,False,True,True,False,False,True,True,54.9,54.9,58.568400000000004,0.02000000000000004,-1.178783524904207,stop,739,-1.178783524904207,stop,739,57.9942,0.009999999999999959,-1.1009999999999935,stop,733,-1.1009999999999935,stop,733
2025-07-01,ARQ,14,900,5.575,5.58,5.53,5.71,5.575,False,False,False,True,False,True,False,5.33,5.33,5.6865000000000006,0.020000000000000066,1.210762331838559,eod,955,1.210762331838559,eod,955,5.71,0.02421524663677126,1.0,eod,955,1.0,eod,955
2025-07-01,BBNX,9,600,13.64,13.55,14.15,14.465,13.64,False,True,False,False,False,True,True,13.27,13.27,13.9128,0.02000000000000001,-1.0509999999999933,stop,623,-1.0509999999999933,stop,623,14.465,0.06048387096774188,-0.3757575757575745,eod,955,-0.3757575757575745,eod,955
2025-07-01,BBNX,12,780,13.6,13.595,14.15,13.8,13.6,False,False,False,True,False,True,True,13.27,13.27,13.872,0.020000000000000018,-1.050999999999997,stop,806,-1.050999999999997,stop,806,13.8,0.014705882352941256,-1.0689999999999897,stop,803,-1.0689999999999897,stop,803
2025-07-01,BCAX,12,783,9.32,9.315,9.24,9.68,9.32,False,True,True,False,False,True,True,8.82,8.82,9.506400000000001,0.020000000000000084,-1.1240343347639314,stop,808,-1.1240343347639314,stop,808,9.68,0.03862660944206003,-0.6111111111111089,eod,955,-0.6111111111111089,eod,955
2025-07-01,BUR,10,660,13.25,13.25,13.78,13.31,13.25,False,False,False,True,False,True,False,12.81,12.81,13.515,0.020000000000000042,0.43396226415094324,eod,955,0.43396226415094324,eod,955,13.3825,0.010000000000000021,0.8679245283018865,eod,955,2.0,target,778
2025-07-01,BUR,13,840,12.99,12.985,13.78,13.109,12.99,False,False,False,True,False,True,True,12.81,12.81,13.2498,0.020000000000000018,-0.5581216320246322,eod,955,-0.5581216320246322,eod,955,13.1199,0.009999999999999941,-1.100999999999983,stop,934,-1.100999999999983,stop,934
2025-07-01,BUSE,12,780,23.73,23.7,22.98,24.06,23.73,False,False,False,True,False,True,True,22.87,22.87,24.2046,0.01999999999999995,-0.305520438263801,eod,955,-0.305520438263801,eod,955,24.06,0.013906447534766046,-0.4393939393939404,eod,955,-0.4393939393939404,eod,955
2025-07-01,BUSE,13,840,23.91,23.885,22.98,23.93,23.91,False,False,False,True,False,True,True,22.87,22.87,24.3882,0.020000000000000046,0.07319113341698048,eod,955,0.07319113341698048,eod,955,24.1491,0.010000000000000023,0.14638226683396097,eod,955,0.14638226683396097,eod,955
2025-07-01,CELC,10,660,13.01,12.97,13.6,13.4699,13.01,False,True,False,False,False,True,True,12.85,12.48,13.2702,0.020000000000000084,-1.0509999999999964,stop,708,-1.0509999999999964,stop,708,13.4699,0.03534973097617226,-1.0495307675581618,stop,741,-1.0495307675581618,stop,741
2025-07-01,CELC,12,780,12.86,12.815,13.6,13.4792,12.86,False,True,False,False,False,True,True,12.815,12.48,13.1172,0.020000000000000077,1.1664074650077674,eod,955,1.1664074650077674,eod,955,13.4792,0.04814930015552108,0.48449612403100517,eod,955,0.48449612403100517,eod,955
2025-07-01,CENTA,12,780,32.11,32.09,31.19,32.6491,32.11,False,False,False,True,False,True,True,31.0368,31.0368,32.7522,0.02000000000000008,-0.015571473061348444,eod,955,-0.015571473061348444,eod,955,32.6491,0.01678916225474923,-0.018549434242252,eod,955,-0.018549434242252,eod,955
2025-07-01,CLB,9,600,11.575,11.526,11.57,11.57,11.575,False,False,False,True,False,True,True,11.33,11.275,11.8065,0.020000000000000042,-1.0509999999999944,stop,689,-1.0509999999999944,stop,689,11.69075,0.010000000000000021,-1.1009999999999813,stop,681,2.0,target,608
2025-07-01,CMPR,12,780,48.765,48.9,46.78,49.86,48.765,True,False,False,True,False,True,False,46.78,46.78,49.740300000000005,0.020000000000000087,-1.050999999999996,stop,871,-1.050999999999996,stop,871,49.86,0.022454629344816956,-1.0455342465753383,stop,872,-1.0455342465753383,stop,872
2025-07-01,CMPR,13,841,48.97,49.07,46.78,49.3499,48.97,True,False,False,True,False,True,False,46.78,46.78,49.9494,0.019999999999999966,-1.0509999999999955,stop,874,-1.0509999999999955,stop,874,49.4597,0.009999999999999983,-1.1009999999999853,stop,861,-1.1009999999999853,stop,861
2025-07-01,COCO,12,780,37.715,37.73,36.09,37.9275,37.715,True,False,False,True,False,True,False,36.0189,36.0189,38.469300000000004,0.020000000000000014,0.989659286755938,eod,955,0.989659286755938,eod,955,38.092150000000004,0.010000000000000007,1.979318573511876,eod,955,2.0,target,901
2025-07-01,COCO,14,900,36.95,37.0,36.09,37.3399,36.95,True,False,False,True,False,True,False,36.0189,36.0189,37.689,0.019999999999999924,-0.025033829499318042,eod,955,-0.025033829499318042,eod,955,37.3399,0.010552097428957977,-0.04744806360604282,eod,955,-0.04744806360604282,eod,955
2025-07-01,CRCT,12,780,6.955,6.955,6.73,7.045,6.955,False,False,False,True,False,True,False,6.715,6.715,7.0941,0.02,-1.050999999999992,stop,842,-1.050999999999992,stop,842,7.045,0.012940330697340022,-1.0782777777777652,stop,809,-1.0782777777777652,stop,809
2025-07-01,CRUS,11,720,108.11,108.25,104.05,108.25,108.11,False,True,True,False,False,True,False,104.05,104.05,110.2722,0.019999999999999987,-0.32143187494219216,eod,955,-0.32143187494219216,eod,955,109.1911,0.01000000000000006,-1.1009999999999898,stop,757,-1.1009999999999898,stop,757
2025-07-01,CTNM,12,784,4.01,4.05,3.9,4.1,4.01,True,True,True,False,False,False,False,3.83,3.8,4.0902,0.020000000000000125,2.306733167082275,eod,955,2.0,target,924,4.1,0.02244389027431418,2.0555555555555545,eod,955,2.0,target,925
2025-07-01,CUBI,11,720,61.19,61.14,58.52,61.14,61.19,False,True,True,False,False,True,True,58.52,58.52,62.4138,0.02000000000000007,-0.7599280928256222,eod,955,-0.7599280928256222,eod,955,61.801899999999996,0.009999999999999976,-1.4250694557934218,stop,729,-1.4250694557934218,stop,729
2025-07-01,CVI,14,900,28.125,28.125,26.98,28.2,28.125,False,False,False,True,False,True,False,26.685,26.685,28.6875,0.02,0.13333333333333208,eod,955,0.13333333333333208,eod,955,28.40625,0.01,0.26666666666666416,eod,955,0.26666666666666416,eod,955
2025-07-01,CYD,13,840,22.81,22.85,23.82,23.12,22.81,False,False,False,True,False,True,False,22.32,22.32,23.266199999999998,0.01999999999999996,-1.0509999999999964,stop,942,-1.0509999999999964,stop,942,23.12,0.013590530469092603,-1.0745806451612856,stop,893,-1.0745806451612856,stop,893
